run_id,target_name,model_name,aggregation,metric,n_rows,n_seasons,value,baseline_value,delta
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_base,pooled_oof,rmse,3701,9,3.145195321332301,4.224364890654711,-1.0791695693224104
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_base,pooled_oof,mae,3701,9,2.4666573766643887,3.11267084061168,-0.6460134639472912
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_base,pooled_oof,bias,3701,9,0.20441840519496324,-2.075733070807126,2.2801514760020893
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_base,pooled_oof,spearman,3701,9,0.801296800267731,0.7317974059056035,0.06949939436212749
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_base,season_mean,rmse,3701,9,3.1441045080547085,4.215946874795076,-1.0718423667403676
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_base,season_mean,mae,3701,9,2.4681747364287334,3.11649136977609,-0.6483166333473567
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_base,season_mean,bias,3701,9,0.20090342666754812,-2.079992410857551,2.280895837525099
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_base,season_mean,spearman,3701,9,0.8006632735612058,0.7330260789267884,0.06763719463441742
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_all_legacy,pooled_oof,rmse,3701,9,3.1490626930534757,4.224364890654711,-1.0753021976012356
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_all_legacy,pooled_oof,mae,3701,9,2.46948378417686,3.11267084061168,-0.6431870564348197
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_all_legacy,pooled_oof,bias,3701,9,0.1996118140034184,-2.075733070807126,2.2753448848105444
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_all_legacy,pooled_oof,spearman,3701,9,0.8009081565734503,0.7317974059056035,0.06911075066784678
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_all_legacy,season_mean,rmse,3701,9,3.147605723637255,4.215946874795076,-1.0683411511578211
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_all_legacy,season_mean,mae,3701,9,2.471073147525358,3.11649136977609,-0.6454182222507323
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_all_legacy,season_mean,bias,3701,9,0.19628639616584095,-2.079992410857551,2.2762788070233917
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_all_legacy,season_mean,spearman,3701,9,0.800505017084735,0.7330260789267884,0.06747893815794659
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_experience_context,pooled_oof,rmse,3701,9,3.1467295631842807,4.224364890654711,-1.0776353274704307
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_experience_context,pooled_oof,mae,3701,9,2.465748274357996,3.11267084061168,-0.6469225662536839
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_experience_context,pooled_oof,bias,3701,9,0.17741921881418027,-2.075733070807126,2.253152289621306
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_experience_context,pooled_oof,spearman,3701,9,0.8002068362515132,0.7317974059056035,0.06840943034590974
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_experience_context,season_mean,rmse,3701,9,3.145296844294935,4.215946874795076,-1.0706500305001412
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_experience_context,season_mean,mae,3701,9,2.4673521621054393,3.11649136977609,-0.6491392076706508
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_experience_context,season_mean,bias,3701,9,0.17358717600400364,-2.079992410857551,2.2535795868615547
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_experience_context,season_mean,spearman,3701,9,0.8009908689352396,0.7330260789267884,0.06796479000845124
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_market_room,pooled_oof,rmse,3701,9,3.14171644419646,4.224364890654711,-1.0826484464582515
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_market_room,pooled_oof,mae,3701,9,2.463628190492778,3.11267084061168,-0.6490426501189019
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_market_room,pooled_oof,bias,3701,9,0.21961046772686224,-2.075733070807126,2.2953435385339884
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_market_room,pooled_oof,spearman,3701,9,0.8022554106805113,0.7317974059056035,0.07045800477490782
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_market_room,season_mean,rmse,3701,9,3.1403984618464804,4.215946874795076,-1.0755484129485957
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_market_room,season_mean,mae,3701,9,2.465237131934887,3.11649136977609,-0.651254237841203
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_market_room,season_mean,bias,3701,9,0.21633291180310052,-2.079992410857551,2.2963253226606515
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_market_room,season_mean,spearman,3701,9,0.8017760762355298,0.7330260789267884,0.06874999730874143
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_opportunity_share,pooled_oof,rmse,3701,9,3.1413563256761146,4.224364890654711,-1.0830085649785968
m4a_legacy_full_column_20260728T050219Z_eb256768,conditional_ppg,direct_lgbm_fullcols_family_opportunity_share,pooled_oof,mae,3701,9,2.4596804551496376,3.11267084061168,-0.6529903854620422
