lock_version,model_run_id,target_name,method,prediction_bin,n_rows,prediction_min,prediction_max,mean_prediction,mean_actual,bias
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_history_gap_no_history_route,0,370,2.721509315465889,4.046462176173214,3.7045187825475576,3.25010021997522,0.45441856257233715
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_history_gap_no_history_route,1,370,4.055192910823451,4.540589267665637,4.310594621472063,4.190187338187338,0.12040728328472532
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_history_gap_no_history_route,2,369,4.541158571368341,5.094238777630704,4.816125010234728,4.462243391582822,0.3538816186519054
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_history_gap_no_history_route,3,370,5.094947863472294,5.830166039206009,5.434419005049658,5.106724514224514,0.32769449082514246
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_history_gap_no_history_route,4,369,5.830703319124187,7.095989781555667,6.423620752665185,6.240427444995535,0.1831933076696504
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_history_gap_no_history_route,5,370,7.100516090523986,8.516669556396076,7.8140576224913385,7.3397853576603564,0.4742722648309815
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_history_gap_no_history_route,6,369,8.521742047007422,10.53763123214465,9.433670705353853,9.040090703186412,0.3935800021674411
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_history_gap_no_history_route,7,370,10.550028950537948,13.221691963481332,11.560355504864335,11.575119802682304,-0.014764297817966905
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_history_gap_no_history_route,8,369,13.229000494917017,17.170773713473316,14.93825301090066,15.59838246535909,-0.6601294544584332
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_history_gap_no_history_route,9,370,17.187376815253916,28.531802655053678,21.438182473088773,21.395296242983743,0.04288623010503228
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_lasso,0,370,0.9861149888676,3.47668208862762,2.893697237040189,3.581269467019467,-0.6875722299792779
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_lasso,1,370,3.476786790351702,4.183963946991759,3.8369500065135402,4.037482337107337,-0.20053233059379677
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_lasso,2,369,4.1859000643369475,4.969090445732652,4.562161159230997,4.385320990737658,0.17684016849333953
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_lasso,3,370,4.9697550692169195,5.871607850549908,5.393053484241245,5.091851683226683,0.3012018010145619
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_lasso,4,369,5.880084124042986,7.205884453355271,6.539505132069977,6.131673942024552,0.40783119004542684
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_lasso,5,370,7.206590318290795,8.738427676299171,7.9533618306097384,7.436058442308443,0.5173033883012957
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_lasso,6,369,8.74028670681885,10.632019993418268,9.646499042596256,8.97249581125209,0.6740032313441675
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_lasso,7,370,10.632082686637238,13.03528212263916,11.756417353178335,11.614527966590467,0.1418893865878665
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_lasso,8,369,13.044098912475949,16.681876250417833,14.661043172290732,15.60218354797115,-0.9411403756804173
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_lasso,9,370,16.68639424037126,29.922058219962473,21.422837796931788,21.344819050131548,0.07801874680023535
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_lightgbm,0,370,3.195252930032434,4.302341843369599,3.90878442056999,3.2913017088017087,0.6174827117682814
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_lightgbm,1,370,4.3029009866855015,4.737634927410808,4.524903790835161,4.077396991896992,0.4475067989381691
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_lightgbm,2,369,4.738233279352743,5.25534439310732,4.997243653870369,4.573017412427982,0.4242262414423873
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_lightgbm,3,370,5.255655640749724,5.883926088533406,5.568161768435348,5.189792616542618,0.37836915189273107
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_lightgbm,4,369,5.88656245295508,7.143656323426625,6.435983061477382,6.138651424042685,0.2973316374346985
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_lightgbm,5,370,7.144648631293759,8.399414778349287,7.757178024005832,7.364654123091624,0.3925239009142086
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_lightgbm,6,369,8.40047674013757,10.451476003867075,9.322215253472748,9.04967553062185,0.27253972285090033
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_lightgbm,7,370,10.452908081662674,13.26334790815581,11.47331245209228,11.543752390064892,-0.07043993797261056
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_lightgbm,8,369,13.264815053703659,17.22819495817053,14.971295405706591,15.590124237776676,-0.6188288320700847
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_lightgbm,9,370,17.22874656680441,27.56431249003942,21.385492616129536,21.38001894989395,0.005473666235586719
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_log_lasso_tree_blend,0,370,2.836683189295277,4.167940923452604,3.820476806521188,3.268361856986857,0.5521149495343307
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_log_lasso_tree_blend,1,370,4.172091125409691,4.6090335941612315,4.399555520778856,4.113505016755017,0.28605050402383936
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T201042Z_4b947916,conditional_ppg,conditional_ppg_log_lasso_tree_blend,2,369,4.609714989889539,5.153249612035431,4.881036410307869,4.468513020027247,0.41252339028062146
