comparison_method,variant,incumbent_rmse,variant_rmse,pooled_delta_variant_minus_incumbent,recent_delta_variant_minus_incumbent,early_era_delta,expanded_era_delta,mean_season_delta,median_season_delta,season_wins,season_count,season_bootstrap_95_low,season_bootstrap_95_high,player_cluster_95_low,player_cluster_95_high
equal_thirds,normalized_scoring_specific,3.107557601720993,3.104914330916605,-0.002643270804387754,-0.00497928974333206,-0.0014082365851870726,-0.007088266260466547,-0.0027584071637256377,-0.003061116252001117,7,9,-0.004946576318632034,-0.00026367983055980724,-0.004825970562607529,-0.0005010118609555369
equal_thirds,raw_available_median,3.107557601720993,3.107742010301415,0.000184408580421902,-0.0029632432365653827,0.0011279158436723336,-0.0032096854899879013,-3.998184829089189e-06,8.762013878893526e-05,4,9,-0.0030867673259900585,0.003956799540761236,-0.0027079161835037446,0.0030513529205273937
equal_thirds,raw_log,3.107557601720993,3.10411675945236,-0.0034408422686329487,-0.005920039181167347,-0.0029695866454519937,-0.005136879743465439,-0.0036334953536431135,-0.0032172611111604965,6,9,-0.007578372275312284,2.8987931603824068e-05,-0.006110177947484441,-0.0008319578138423519
equal_thirds,raw_percentile,3.107557601720993,3.1065244879448035,-0.0010331137761894205,-0.004606957710774129,0.0004181162969358887,-0.006256204910155105,-0.0011505777388483018,-0.0015700291654905385,6,9,-0.003914880062121817,0.0019918871624414734,-0.0035009017507021123,0.0014012808724992109
equal_thirds,raw_percentile_coverage,3.107557601720993,3.105259756172531,-0.0022978455484619076,-0.0076154726487840385,-0.0003271190241895816,-0.009393857141353656,-0.002455143958144637,-0.0042150458373697575,6,9,-0.006877811145428836,0.002246994184202168,-0.005007254977654574,0.0003298941000591136
