comparison_method,variant,incumbent_rmse,variant_rmse,pooled_delta_variant_minus_incumbent,recent_delta_variant_minus_incumbent,early_era_delta,expanded_era_delta,mean_season_delta,median_season_delta,season_wins,season_count,season_bootstrap_95_low,season_bootstrap_95_high,player_cluster_95_low,player_cluster_95_high
controlled_equal_thirds,normalized_scoring_specific,3.107893183720231,3.104780945800746,-0.003112237919484784,-0.005270193042757665,-0.0020771334139859654,-0.006837612696327433,-0.0031787632837210447,-0.004835956496398008,6,9,-0.0052794849975499325,-0.0008089549084524417,-0.004886188542484104,-0.0013460922874889319
controlled_equal_thirds,raw_available_median,3.107893183720231,3.108186010308132,0.000292826587901196,-0.0031308561116771827,0.0016685737143382617,-0.004657966114193446,0.00017843654529829203,-0.00021707808222481972,6,9,-0.002391486264686116,0.0034066552688755123,-0.0024590393004669587,0.0030700235610238266
controlled_equal_thirds,raw_log,3.107893183720231,3.1045990893664057,-0.0032940943538251055,-0.006326902034921922,-0.00227585649318085,-0.006958813169018807,-0.003422390472682076,-0.003394146740104187,7,9,-0.006373057124521964,-0.0003536694013337937,-0.0055243527368205704,-0.001080366462730047
controlled_equal_thirds,raw_percentile,3.107893183720231,3.1075405470507986,-0.00035263666943219363,-0.004718470830031851,0.0013172477062379784,-0.00636355739803518,-0.00045854404415878055,-0.0016039641742953137,6,9,-0.0034633344760943707,0.0030230176860830404,-0.0023257994374489164,0.0015854484326764378
controlled_equal_thirds,raw_percentile_coverage,3.107893183720231,3.1065101526312136,-0.0013830310890172726,-0.006600622859524563,0.00013761164562264838,-0.006856582572039915,-0.0014563377879563966,-0.0008295220626157729,6,9,-0.005144012367814377,0.0023623049231994053,-0.0036312594897744744,0.0008318510297859168
