model_name,model_family,variant,fit_count,mean_selected_count,min_selected_count,max_selected_count,mean_selected_fraction,raw_feature_count,mean_raw_selected_count,min_raw_selected_count,max_raw_selected_count,mean_raw_selected_fraction,indicator_count,mean_indicator_selected_count
direct_elastic_net_expanded,elastic_net,expanded,45,51.77777777777778,39,65,0.6638176638176638,47,32.355555555555554,24,39,0.6884160756501182,31,19.42222222222222
direct_elastic_net_incumbent,elastic_net,incumbent,45,42.28888888888889,28,53,0.7419103313840155,35,26.511111111111113,18,33,0.7574603174603175,22,15.777777777777779
direct_lasso_expanded,lasso,expanded,45,34.15555555555556,27,45,0.43789173789173785,47,27.266666666666666,22,36,0.5801418439716312,31,6.888888888888889
direct_lasso_incumbent,lasso,incumbent,45,32.22222222222222,21,41,0.5653021442495126,35,23.644444444444446,17,30,0.6755555555555556,22,8.577777777777778
direct_ridge_expanded,ridge,expanded,45,70.88888888888889,70,78,0.9088319088319088,47,43.44444444444444,43,47,0.9243498817966903,31,27.444444444444443
direct_ridge_incumbent,ridge,incumbent,45,51.666666666666664,51,57,0.9064327485380117,35,32.333333333333336,32,35,0.9238095238095237,22,19.333333333333332
