run_id,target_name,model_name,aggregation,metric,n_rows,n_seasons,value,baseline_value,delta
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_elastic_net_expanded,pooled_oof,rmse,3701,9,3.1650888620106095,4.224364890654711,-1.0592760286441019
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_elastic_net_expanded,pooled_oof,mae,3701,9,2.46559295986803,3.11267084061168,-0.6470778807436499
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_elastic_net_expanded,pooled_oof,bias,3701,9,0.020143465633888916,-2.075733070807126,2.095876536441015
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_elastic_net_expanded,pooled_oof,spearman,3701,9,0.7982784879514458,0.7317974059056035,0.06648108204584235
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_elastic_net_expanded,season_mean,rmse,3701,9,3.1640287245543033,4.215946874795076,-1.0519181502407728
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_elastic_net_expanded,season_mean,mae,3701,9,2.4679933093017494,3.11649136977609,-0.6484980604743407
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_elastic_net_expanded,season_mean,bias,3701,9,0.014167726129322886,-2.079992410857551,2.094160136986874
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_elastic_net_expanded,season_mean,spearman,3701,9,0.8012343056749531,0.7330260789267884,0.06820822674816474
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_elastic_net_incumbent,pooled_oof,rmse,3701,9,3.1698640660562947,4.224364890654711,-1.0545008245984167
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_elastic_net_incumbent,pooled_oof,mae,3701,9,2.4593780153148175,3.11267084061168,-0.6532928252968624
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_elastic_net_incumbent,pooled_oof,bias,3701,9,-0.017079030213912487,-2.075733070807126,2.0586540405932134
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_elastic_net_incumbent,pooled_oof,spearman,3701,9,0.7973175527718027,0.7317974059056035,0.06552014686619922
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_elastic_net_incumbent,season_mean,rmse,3701,9,3.1684287704325182,4.215946874795076,-1.0475181043625579
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_elastic_net_incumbent,season_mean,mae,3701,9,2.4615883486958614,3.11649136977609,-0.6549030210802287
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_elastic_net_incumbent,season_mean,bias,3701,9,-0.023446881274252963,-2.079992410857551,2.056545529583298
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_elastic_net_incumbent,season_mean,spearman,3701,9,0.800357746616569,0.7330260789267884,0.0673316676897806
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_lasso_expanded,pooled_oof,rmse,3701,9,3.1615297441489454,4.224364890654711,-1.062835146505766
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_lasso_expanded,pooled_oof,mae,3701,9,2.462598184712156,3.11267084061168,-0.6500726558995238
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_lasso_expanded,pooled_oof,bias,3701,9,0.03308095595270819,-2.075733070807126,2.108814026759834
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_lasso_expanded,pooled_oof,spearman,3701,9,0.799488333650423,0.7317974059056035,0.06769092774481955
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_lasso_expanded,season_mean,rmse,3701,9,3.1603860971091198,4.215946874795076,-1.0555607776859564
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_lasso_expanded,season_mean,mae,3701,9,2.4649399709023823,3.11649136977609,-0.6515513988737078
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_lasso_expanded,season_mean,bias,3701,9,0.027005788334404854,-2.079992410857551,2.1069981991919557
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_lasso_expanded,season_mean,spearman,3701,9,0.8025763650347608,0.7330260789267884,0.06955028610797243
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_lasso_incumbent,pooled_oof,rmse,3701,9,3.165581662845766,4.224364890654711,-1.0587832278089455
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_lasso_incumbent,pooled_oof,mae,3701,9,2.456016483011376,3.11267084061168,-0.6566543576003037
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_lasso_incumbent,pooled_oof,bias,3701,9,-0.008925397128420921,-2.075733070807126,2.066807673678705
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_lasso_incumbent,pooled_oof,spearman,3701,9,0.7980006443455088,0.7317974059056035,0.06620323843990528
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_lasso_incumbent,season_mean,rmse,3701,9,3.1641932720658867,4.215946874795076,-1.0517536027291894
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_lasso_incumbent,season_mean,mae,3701,9,2.458195278631139,3.11649136977609,-0.6582960911449511
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_lasso_incumbent,season_mean,bias,3701,9,-0.015450743537807819,-2.079992410857551,2.064541667319743
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_lasso_incumbent,season_mean,spearman,3701,9,0.8010915010838476,0.7330260789267884,0.06806542215705924
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_ridge_expanded,pooled_oof,rmse,3701,9,3.1806720756446443,4.224364890654711,-1.043692815010067
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_ridge_expanded,pooled_oof,mae,3701,9,2.47653058853181,3.11267084061168,-0.63614025207987
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_ridge_expanded,pooled_oof,bias,3701,9,0.01880756655620557,-2.075733070807126,2.0945406373633317
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_ridge_expanded,pooled_oof,spearman,3701,9,0.7963962254178314,0.7317974059056035,0.0645988195122279
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_ridge_expanded,season_mean,rmse,3701,9,3.179604162345673,4.215946874795076,-1.0363427124494033
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_ridge_expanded,season_mean,mae,3701,9,2.4792745141273347,3.11649136977609,-0.6372168556487554
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_ridge_expanded,season_mean,bias,3701,9,0.013534499909317068,-2.079992410857551,2.093526910766868
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_ridge_expanded,season_mean,spearman,3701,9,0.7990398747131352,0.7330260789267884,0.06601379578634681
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_ridge_incumbent,pooled_oof,rmse,3701,9,3.1747144725332386,4.224364890654711,-1.0496504181214728
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_ridge_incumbent,pooled_oof,mae,3701,9,2.4633417600863043,3.11267084061168,-0.6493290805253755
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_ridge_incumbent,pooled_oof,bias,3701,9,-0.016815466503222992,-2.075733070807126,2.058917604303903
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_ridge_incumbent,pooled_oof,spearman,3701,9,0.7965500573662571,0.7317974059056035,0.06475265146065357
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_ridge_incumbent,season_mean,rmse,3701,9,3.1733958506905875,4.215946874795076,-1.0425510241044886
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_ridge_incumbent,season_mean,mae,3701,9,2.4655092139025476,3.11649136977609,-0.6509821558735425
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_ridge_incumbent,season_mean,bias,3701,9,-0.022894860310871314,-2.079992410857551,2.0570975505466795
m4a_regularized_linear_sparsity_20260728T130416Z_075a58d7,conditional_ppg,direct_ridge_incumbent,season_mean,spearman,3701,9,0.7996397260379807,0.7330260789267884,0.06661364711119233
