model_name,model_family,variant,fold,season,training_rows,feature_name,coefficient_name,is_missing_indicator,coefficient,absolute_coefficient,selected,parameters_json
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,proj_targets,proj_targets,0,0.0,0.0,0,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,projected_pass_point_share,projected_pass_point_share,0,0.005180783559880508,0.005180783559880508,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,projected_receiving_point_share,projected_receiving_point_share,0,-0.04593375466934876,0.04593375466934876,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,projected_rush_point_share,projected_rush_point_share,0,0.055311444396068644,0.055311444396068644,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,projection_adp_percentile_diff,projection_adp_percentile_diff,0,-0.47737702685321726,0.47737702685321726,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,projection_provider_count,projection_provider_count,0,0.0009273087710734495,0.0009273087710734495,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,room_gap_to_leader_median,room_gap_to_leader_median,0,-0.05961507807933983,0.05961507807933983,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,room_hhi_median,room_hhi_median,0,0.16319936113185532,0.16319936113185532,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,room_share_median,room_share_median,0,-0.06775159507279012,0.06775159507279012,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,seasons_since_observed,seasons_since_observed,0,0.16667971200172796,0.16667971200172796,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,team_changed_from_prior_candidate,team_changed_from_prior_candidate,0,-0.09864743771092846,0.09864743771092846,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,team_qb1_ppg,team_qb1_ppg,0,0.15601359354667094,0.15601359354667094,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,year_exp,year_exp,0,0.43175675185634976,0.43175675185634976,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,position_QB,position_QB,0,2.3926715497217903,2.3926715497217903,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,position_RB,position_RB,0,-0.5471952440302869,0.5471952440302869,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,position_WR,position_WR,0,-0.49036454023886517,0.49036454023886517,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,position_TE,position_TE,0,-0.7780870816628425,0.7780870816628425,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,adp_median,missingindicator_adp_median,1,-0.09056426945135437,0.09056426945135437,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,career_weighted_ppg,missingindicator_career_weighted_ppg,1,-0.23215035870499115,0.23215035870499115,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,consensus_room_share,missingindicator_consensus_room_share,1,-0.028879273403454316,0.028879273403454316,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,draft_pick_log,missingindicator_draft_pick_log,1,0.08261799591184978,0.08261799591184978,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,expert_ppg_active_median,missingindicator_expert_ppg_active_median,1,0.0,0.0,0,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,prior_3year_ppg_std,missingindicator_prior_3year_ppg_std,1,0.2912322012149416,0.2912322012149416,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,prior_3year_weighted_ppg,missingindicator_prior_3year_weighted_ppg,1,0.29123220121494003,0.29123220121494003,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,prior_year_ppg,missingindicator_prior_year_ppg,1,-0.0704788696002596,0.0704788696002596,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,prior_year_ppg_residual,missingindicator_prior_year_ppg_residual,1,0.12196863484063471,0.12196863484063471,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,proj_games,missingindicator_proj_games,1,0.0,0.0,0,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,proj_pass_attempts,missingindicator_proj_pass_attempts,1,-0.008620266762942346,0.008620266762942346,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,proj_rush_attempts,missingindicator_proj_rush_attempts,1,-0.008620266762941968,0.008620266762941968,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,proj_targets,missingindicator_proj_targets,1,0.0,0.0,0,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,projected_pass_point_share,missingindicator_projected_pass_point_share,1,0.012737280360618641,0.012737280360618641,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,projected_receiving_point_share,missingindicator_projected_receiving_point_share,1,0.012737280360617114,0.012737280360617114,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,projected_rush_point_share,missingindicator_projected_rush_point_share,1,0.01273728036061721,0.01273728036061721,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,projection_adp_percentile_diff,missingindicator_projection_adp_percentile_diff,1,-0.09056426945138117,0.09056426945138117,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,room_gap_to_leader_median,missingindicator_room_gap_to_leader_median,1,-0.009608464872807058,0.009608464872807058,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,room_hhi_median,missingindicator_room_hhi_median,1,-0.009608464872807395,0.009608464872807395,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,room_share_median,missingindicator_room_share_median,1,-0.009608464872807398,0.009608464872807398,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,seasons_since_observed,missingindicator_seasons_since_observed,1,-0.2321503587049948,0.2321503587049948,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2017,2749,team_qb1_ppg,missingindicator_team_qb1_ppg,1,-0.02887927340349517,0.02887927340349517,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,adp_median,adp_median,0,-0.2946253402478144,0.2946253402478144,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,age,age,0,-0.8189900577813907,0.8189900577813907,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,career_observed_seasons,career_observed_seasons,0,0.2708689059691613,0.2708689059691613,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,career_weighted_ppg,career_weighted_ppg,0,-0.12584414894045323,0.12584414894045323,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,consensus_room_share,consensus_room_share,0,0.07413706642357668,0.07413706642357668,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,draft_pick_log,draft_pick_log,0,-0.09883883025718919,0.09883883025718919,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,expert_points_iqr,expert_points_iqr,0,-0.38130693587534786,0.38130693587534786,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,expert_ppg_active_median,expert_ppg_active_median,0,0.0,0.0,0,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,expert_ppg_team_game_median,expert_ppg_team_game_median,0,3.66701332526297,3.66701332526297,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,expert_ppg_team_game_std,expert_ppg_team_game_std,0,0.43589300616078697,0.43589300616078697,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,is_rookie,is_rookie,0,-0.0651421169979698,0.0651421169979698,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,prior_3year_ppg_std,prior_3year_ppg_std,0,-0.08172038207524421,0.08172038207524421,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,prior_3year_weighted_ppg,prior_3year_weighted_ppg,0,0.46045967629127893,0.46045967629127893,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,prior_year_ppg,prior_year_ppg,0,0.11797660345378319,0.11797660345378319,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,prior_year_ppg_residual,prior_year_ppg_residual,0,0.016398469145968902,0.016398469145968902,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,proj_games,proj_games,0,0.0,0.0,0,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,proj_pass_attempts,proj_pass_attempts,0,-2.046509992051995,2.046509992051995,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,proj_rush_attempts,proj_rush_attempts,0,-0.3137730067042748,0.3137730067042748,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,proj_targets,proj_targets,0,0.0,0.0,0,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,projected_pass_point_share,projected_pass_point_share,0,0.11761494304882048,0.11761494304882048,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,projected_receiving_point_share,projected_receiving_point_share,0,-0.06057432606903023,0.06057432606903023,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,projected_rush_point_share,projected_rush_point_share,0,-0.039848691008286016,0.039848691008286016,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,projection_adp_percentile_diff,projection_adp_percentile_diff,0,-0.49054517201332687,0.49054517201332687,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,projection_provider_count,projection_provider_count,0,0.04112458832028113,0.04112458832028113,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,room_gap_to_leader_median,room_gap_to_leader_median,0,-0.06494453088521861,0.06494453088521861,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,room_hhi_median,room_hhi_median,0,0.15029735910857767,0.15029735910857767,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,room_share_median,room_share_median,0,-0.057197974188474124,0.057197974188474124,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,seasons_since_observed,seasons_since_observed,0,0.1555020368852366,0.1555020368852366,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,team_changed_from_prior_candidate,team_changed_from_prior_candidate,0,-0.10189986128113926,0.10189986128113926,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,team_qb1_ppg,team_qb1_ppg,0,0.12265056550854782,0.12265056550854782,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,year_exp,year_exp,0,0.42109732847120007,0.42109732847120007,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,position_QB,position_QB,0,2.35955035303843,2.35955035303843,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,position_RB,position_RB,0,-0.4383387299179415,0.4383387299179415,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,position_WR,position_WR,0,-0.5339690591325018,0.5339690591325018,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,position_TE,position_TE,0,-0.8003141787159772,0.8003141787159772,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,adp_median,missingindicator_adp_median,1,-0.06295958407506203,0.06295958407506203,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,career_weighted_ppg,missingindicator_career_weighted_ppg,1,-0.2585378248991531,0.2585378248991531,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,consensus_room_share,missingindicator_consensus_room_share,1,-0.020578490456538836,0.020578490456538836,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,draft_pick_log,missingindicator_draft_pick_log,1,0.0568920708552825,0.0568920708552825,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,expert_ppg_active_median,missingindicator_expert_ppg_active_median,1,0.0,0.0,0,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,prior_3year_ppg_std,missingindicator_prior_3year_ppg_std,1,0.30157691114537183,0.30157691114537183,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,prior_3year_weighted_ppg,missingindicator_prior_3year_weighted_ppg,1,0.30157691114537144,0.30157691114537144,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,prior_year_ppg,missingindicator_prior_year_ppg,1,-0.08293642878611354,0.08293642878611354,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,prior_year_ppg_residual,missingindicator_prior_year_ppg_residual,1,0.08480347184223389,0.08480347184223389,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,proj_games,missingindicator_proj_games,1,0.0,0.0,0,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,proj_pass_attempts,missingindicator_proj_pass_attempts,1,0.018662769350038837,0.018662769350038837,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,proj_rush_attempts,missingindicator_proj_rush_attempts,1,0.018662769350040142,0.018662769350040142,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,proj_targets,missingindicator_proj_targets,1,0.0,0.0,0,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,projected_pass_point_share,missingindicator_projected_pass_point_share,1,0.019517940666123446,0.019517940666123446,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,projected_receiving_point_share,missingindicator_projected_receiving_point_share,1,0.019517940666123612,0.019517940666123612,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,projected_rush_point_share,missingindicator_projected_rush_point_share,1,0.01951794066612351,0.01951794066612351,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,projection_adp_percentile_diff,missingindicator_projection_adp_percentile_diff,1,-0.06295958407505126,0.06295958407505126,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,room_gap_to_leader_median,missingindicator_room_gap_to_leader_median,1,-0.010757693438246703,0.010757693438246703,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,room_hhi_median,missingindicator_room_hhi_median,1,-0.010757693438246618,0.010757693438246618,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,room_share_median,missingindicator_room_share_median,1,-0.010757693438246724,0.010757693438246724,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,seasons_since_observed,missingindicator_seasons_since_observed,1,-0.258537824899125,0.258537824899125,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2018,3074,team_qb1_ppg,missingindicator_team_qb1_ppg,1,-0.020578490456520188,0.020578490456520188,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,adp_median,adp_median,0,-0.17352052391548,0.17352052391548,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,age,age,0,-0.8704822746488412,0.8704822746488412,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,career_observed_seasons,career_observed_seasons,0,0.21743201642945723,0.21743201642945723,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,career_weighted_ppg,career_weighted_ppg,0,0.046895267710882683,0.046895267710882683,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,consensus_room_share,consensus_room_share,0,0.19039453115674956,0.19039453115674956,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,draft_pick_log,draft_pick_log,0,-0.10381720164038209,0.10381720164038209,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,expert_points_iqr,expert_points_iqr,0,0.13384270306174045,0.13384270306174045,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,expert_ppg_active_median,expert_ppg_active_median,0,0.0,0.0,0,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,expert_ppg_team_game_median,expert_ppg_team_game_median,0,3.8381903652688507,3.8381903652688507,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,expert_ppg_team_game_std,expert_ppg_team_game_std,0,0.02355693708078571,0.02355693708078571,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,is_rookie,is_rookie,0,-0.06700661966542024,0.06700661966542024,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,prior_3year_ppg_std,prior_3year_ppg_std,0,-0.08035584017277397,0.08035584017277397,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,prior_3year_weighted_ppg,prior_3year_weighted_ppg,0,0.3417768137619983,0.3417768137619983,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,prior_year_ppg,prior_year_ppg,0,0.06983311810572204,0.06983311810572204,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,prior_year_ppg_residual,prior_year_ppg_residual,0,0.050183078723817456,0.050183078723817456,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,proj_games,proj_games,0,0.0,0.0,0,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,proj_pass_attempts,proj_pass_attempts,0,-2.015809862922075,2.015809862922075,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,proj_rush_attempts,proj_rush_attempts,0,-0.21216748252139983,0.21216748252139983,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,proj_targets,proj_targets,0,0.0,0.0,0,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,projected_pass_point_share,projected_pass_point_share,0,0.39946933839961124,0.39946933839961124,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,projected_receiving_point_share,projected_receiving_point_share,0,-0.1629105458039196,0.1629105458039196,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,projected_rush_point_share,projected_rush_point_share,0,-0.18907117236150525,0.18907117236150525,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,projection_adp_percentile_diff,projection_adp_percentile_diff,0,-0.47860451260295045,0.47860451260295045,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,projection_provider_count,projection_provider_count,0,0.048477835589016326,0.048477835589016326,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,room_gap_to_leader_median,room_gap_to_leader_median,0,-0.07111134175450783,0.07111134175450783,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,room_hhi_median,room_hhi_median,0,0.17255810837452132,0.17255810837452132,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,room_share_median,room_share_median,0,-0.29484707433691687,0.29484707433691687,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,seasons_since_observed,seasons_since_observed,0,0.1158193295268538,0.1158193295268538,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,team_changed_from_prior_candidate,team_changed_from_prior_candidate,0,-0.13032979250750384,0.13032979250750384,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,team_qb1_ppg,team_qb1_ppg,0,0.16526492244576654,0.16526492244576654,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,year_exp,year_exp,0,0.46099552314450093,0.46099552314450093,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,position_QB,position_QB,0,2.0156510086457136,2.0156510086457136,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,position_RB,position_RB,0,-0.32793291240449746,0.32793291240449746,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,position_WR,position_WR,0,-0.46489913418116496,0.46489913418116496,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,position_TE,position_TE,0,-0.7080614369225389,0.7080614369225389,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,adp_median,missingindicator_adp_median,1,-0.0500838670596913,0.0500838670596913,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,career_weighted_ppg,missingindicator_career_weighted_ppg,1,-0.34371675250120687,0.34371675250120687,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,consensus_room_share,missingindicator_consensus_room_share,1,-0.03167195195251382,0.03167195195251382,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,draft_pick_log,missingindicator_draft_pick_log,1,0.03786277306601629,0.03786277306601629,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,expert_ppg_active_median,missingindicator_expert_ppg_active_median,1,0.0,0.0,0,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,prior_3year_ppg_std,missingindicator_prior_3year_ppg_std,1,0.3647112783966669,0.3647112783966669,1,"{""ridge__alpha"":10.0}"
direct_ridge_incumbent,ridge,incumbent,0,2019,3398,prior_3year_weighted_ppg,missingindicator_prior_3year_weighted_ppg,1,0.3647112783966684,0.3647112783966684,1,"{""ridge__alpha"":10.0}"
