model_family,candidate_id,origin,rows,rmse,parameters_json,league
conditional_ppg_hist_gradient_boosting,5,2016,372,3.271914196070878,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 4, ""max_iter"": 100, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,6,2016,372,3.2809815757709995,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 4, ""max_iter"": 100, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,7,2016,372,3.2739311352129157,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_depth"": 4, ""max_iter"": 100, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,8,2016,372,3.265689569393045,"{""l2_regularization"": 10.0, ""learning_rate"": 0.05, ""max_depth"": 4, ""max_iter"": 100, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,9,2016,372,3.3032423946163383,"{""l2_regularization"": 100.0, ""learning_rate"": 0.05, ""max_depth"": 4, ""max_iter"": 100, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,0,2017,407,3.13447552893701,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""max_iter"": 150, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,1,2017,407,3.1361739095247945,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""max_iter"": 150, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,2,2017,407,3.1301183880192736,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""max_iter"": 150, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,3,2017,407,3.1316120397361518,"{""l2_regularization"": 10.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""max_iter"": 150, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,4,2017,407,3.1845894994835704,"{""l2_regularization"": 100.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""max_iter"": 150, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,5,2017,407,3.1069637480127184,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 4, ""max_iter"": 100, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,6,2017,407,3.1058498461273496,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 4, ""max_iter"": 100, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,7,2017,407,3.1109490986729607,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_depth"": 4, ""max_iter"": 100, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,8,2017,407,3.120759787602322,"{""l2_regularization"": 10.0, ""learning_rate"": 0.05, ""max_depth"": 4, ""max_iter"": 100, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,9,2017,407,3.166707203102521,"{""l2_regularization"": 100.0, ""learning_rate"": 0.05, ""max_depth"": 4, ""max_iter"": 100, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,0,2018,405,3.4025459407443237,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""max_iter"": 150, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,1,2018,405,3.4026704379562154,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""max_iter"": 150, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,2,2018,405,3.4084453408900597,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""max_iter"": 150, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,3,2018,405,3.3973274228037784,"{""l2_regularization"": 10.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""max_iter"": 150, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,4,2018,405,3.4482157755423266,"{""l2_regularization"": 100.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""max_iter"": 150, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,5,2018,405,3.3637820467723096,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 4, ""max_iter"": 100, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,6,2018,405,3.347853854395239,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 4, ""max_iter"": 100, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,7,2018,405,3.339597102742972,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_depth"": 4, ""max_iter"": 100, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,8,2018,405,3.324589278370514,"{""l2_regularization"": 10.0, ""learning_rate"": 0.05, ""max_depth"": 4, ""max_iter"": 100, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,9,2018,405,3.415463359724939,"{""l2_regularization"": 100.0, ""learning_rate"": 0.05, ""max_depth"": 4, ""max_iter"": 100, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",dk
conditional_ppg_hist_gradient_boosting,0,2019,388,3.112460327768337,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""max_iter"": 150, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 20}",dk
