year,roster_changed_rate,accepted_option_additions,option_effective_count_effect,active_option_count_effect,bench_fillin_top2_effect,starter_spend_effect,bench_spend_effect,starter_ev_effect,forecast_ev_effect,forecast_p10_effect,actual_points_effect,waiver_starts_effect,playoff_effect,predicted_best_surplus_effect,actual_best_surplus_effect
2022,0.532,1.144,0.03166548785819664,-0.004,-0.018162109375,-1.5501890869140624,1.8493822708129883,0.56251904296875,0.72341748046875,-1.35241845703125,-1.053595703125,-0.744,2.7951993408203126,5.8793636144621635,3.596795699579189
2023,0.612,1.32,0.429527022817443,0.272,0.07672216796875,-0.0671986083984375,0.5371702117919922,10.66204150390625,15.0384287109375,10.3492890625,14.76303369140625,1.12,3.6890419921875,6.09047277656824,6.831190906808618
2024,0.448,0.644,0.015886791112652034,0.032,1.0625703125,5.997079711914062,-6.156528327941895,2.22887646484375,-2.18459130859375,-1.36933544921875,-8.61016259765625,-0.296,-8.909035522460938,3.0257935874822626,2.8105939369322
2025,0.432,0.796,0.019762080778396737,-0.028,1.51110986328125,3.944242919921875,-3.7425320129394533,4.17051025390625,3.0921171875,3.04168408203125,12.99736279296875,0.96,-0.01840087890625,2.0780718157577014,
