lock_version,model_run_id,candidate_id,forecast_origin,model_name,parameters_json,selection_end_season,selection_metric,selection_score,selection_seasons,selection_start_season
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2020,conditional_ppg_lasso,"{""alpha"": 0.01}",2019,rmse,3.1645250556731512,7,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2021,conditional_ppg_lasso,"{""alpha"": 0.01}",2020,rmse,3.1559724171458408,8,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2022,conditional_ppg_lasso,"{""alpha"": 0.01}",2021,rmse,3.1175611877612397,9,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2023,conditional_ppg_lasso,"{""alpha"": 0.01}",2022,rmse,3.059099607030285,10,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2024,conditional_ppg_lasso,"{""alpha"": 0.01}",2023,rmse,3.0480050343400746,11,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2025,conditional_ppg_lasso,"{""alpha"": 0.01}",2024,rmse,3.0370808497839126,12,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,3,2026,conditional_ppg_lasso,"{""alpha"": 0.03}",2025,rmse,3.031231914319,13,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,0,2017,conditional_ppg_random_forest,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""random_state"": 1234}",2016,rmse,3.2907448624025983,4,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,0,2018,conditional_ppg_random_forest,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""random_state"": 1234}",2017,rmse,3.20424777912483,5,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,0,2019,conditional_ppg_random_forest,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""random_state"": 1234}",2018,rmse,3.170471828686948,6,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,0,2020,conditional_ppg_random_forest,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""random_state"": 1234}",2019,rmse,3.122995236755326,7,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,0,2021,conditional_ppg_random_forest,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""random_state"": 1234}",2020,rmse,3.113918391032822,8,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,0,2022,conditional_ppg_random_forest,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""random_state"": 1234}",2021,rmse,3.074980569142777,9,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,0,2023,conditional_ppg_random_forest,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""random_state"": 1234}",2022,rmse,3.0272151133103593,10,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,0,2024,conditional_ppg_random_forest,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""random_state"": 1234}",2023,rmse,3.01820691902066,11,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,0,2025,conditional_ppg_random_forest,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""random_state"": 1234}",2024,rmse,3.011682242466099,12,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2026,conditional_ppg_random_forest,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 15, ""n_estimators"": 250, ""random_state"": 1234}",2025,rmse,2.9889270441196203,13,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,6,2017,conditional_ppg_lightgbm,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_lambda"": 1.0}",2016,rmse,3.3179527465320375,4,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,7,2018,conditional_ppg_lightgbm,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 1.0}",2017,rmse,3.229267746367092,5,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,7,2019,conditional_ppg_lightgbm,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 1.0}",2018,rmse,3.184651958765194,6,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,7,2020,conditional_ppg_lightgbm,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 1.0}",2019,rmse,3.1381199160119913,7,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,7,2021,conditional_ppg_lightgbm,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 1.0}",2020,rmse,3.125158774557343,8,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,7,2022,conditional_ppg_lightgbm,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 1.0}",2021,rmse,3.0866191407876347,9,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,7,2023,conditional_ppg_lightgbm,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 1.0}",2022,rmse,3.0334449677770388,10,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,7,2024,conditional_ppg_lightgbm,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 1.0}",2023,rmse,3.0245131828678335,11,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,7,2025,conditional_ppg_lightgbm,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 1.0}",2024,rmse,3.0175039274867896,12,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,7,2026,conditional_ppg_lightgbm,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 1.0}",2025,rmse,2.994431767520858,13,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,1,2017,participation_logistic,"{""C"": 1.0}",2016,brier,0.14197691783824037,4,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2018,participation_logistic,"{""C"": 10.0}",2017,brier,0.14517833328177296,5,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,1,2019,participation_logistic,"{""C"": 1.0}",2018,brier,0.14723953068381782,6,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2020,participation_logistic,"{""C"": 10.0}",2019,brier,0.1458770205213012,7,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,1,2021,participation_logistic,"{""C"": 1.0}",2020,brier,0.14439391022783166,8,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2022,participation_logistic,"{""C"": 10.0}",2021,brier,0.14434106713259323,9,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2023,participation_logistic,"{""C"": 10.0}",2022,brier,0.14140433859735257,10,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2024,participation_logistic,"{""C"": 10.0}",2023,brier,0.13967479305157318,11,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2025,participation_logistic,"{""C"": 10.0}",2024,brier,0.13985341240773655,12,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2026,participation_logistic,"{""C"": 10.0}",2025,brier,0.13999737669042017,13,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2017,participation_lightgbm,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 5.0}",2016,brier,0.13191077838010748,4,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2018,participation_lightgbm,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 5.0}",2017,brier,0.12962391779691335,5,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2019,participation_lightgbm,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 5.0}",2018,brier,0.12882536655846757,6,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2020,participation_lightgbm,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 5.0}",2019,brier,0.1272044371706667,7,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2021,participation_lightgbm,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 5.0}",2020,brier,0.12645528062822273,8,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2022,participation_lightgbm,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 5.0}",2021,brier,0.12663613525986203,9,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2023,participation_lightgbm,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 5.0}",2022,brier,0.1253939035417841,10,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2024,participation_lightgbm,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 5.0}",2023,brier,0.12486351233561757,11,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2025,participation_lightgbm,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 5.0}",2024,brier,0.12632137708391974,12,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2026,participation_lightgbm,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 5.0}",2025,brier,0.12740362921891846,13,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,3,2017,conditional_ppg_log_adp_lasso,"{""alpha"": 0.03}",2016,rmse,3.3086202666936115,4,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,3,2018,conditional_ppg_log_adp_lasso,"{""alpha"": 0.03}",2017,rmse,3.2160682638118643,5,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,3,2019,conditional_ppg_log_adp_lasso,"{""alpha"": 0.03}",2018,rmse,3.174537775941174,6,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,3,2020,conditional_ppg_log_adp_lasso,"{""alpha"": 0.03}",2019,rmse,3.139687972030002,7,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,3,2021,conditional_ppg_log_adp_lasso,"{""alpha"": 0.03}",2020,rmse,3.1300410748077376,8,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,3,2022,conditional_ppg_log_adp_lasso,"{""alpha"": 0.03}",2021,rmse,3.091293101492652,9,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,3,2023,conditional_ppg_log_adp_lasso,"{""alpha"": 0.03}",2022,rmse,3.035079108062367,10,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2024,conditional_ppg_log_adp_lasso,"{""alpha"": 0.01}",2023,rmse,3.025324024185107,11,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,2,2025,conditional_ppg_log_adp_lasso,"{""alpha"": 0.01}",2024,rmse,3.016329885754019,12,2013
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T222228Z_03c5b5b6,3,2026,conditional_ppg_log_adp_lasso,"{""alpha"": 0.03}",2025,rmse,3.00738246979748,13,2013
