lock_version,model_run_id,target_name,method,prediction_bin,n_rows,prediction_min,prediction_max,mean_prediction,mean_actual,bias
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260826T202835Z_e7f1ae4d,conditional_ppg,conditional_ppg_history_gap_no_history_route,0,370,2.7303472165398897,4.05789927253316,3.7058858121401266,3.2236102774852773,0.48227553465484935
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260826T202835Z_e7f1ae4d,conditional_ppg,conditional_ppg_history_gap_no_history_route,1,370,4.058498885727879,4.545168300549393,4.312813581703341,4.216033087033088,0.0967804946702537
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260826T202835Z_e7f1ae4d,conditional_ppg,conditional_ppg_history_gap_no_history_route,2,369,4.545701530788001,5.096054429053478,4.8155179274189885,4.492945095028428,0.3225728323905602
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260826T202835Z_e7f1ae4d,conditional_ppg,conditional_ppg_history_gap_no_history_route,3,370,5.096255405168562,5.8330310393505185,5.436576948293568,5.068971285471286,0.3676056628222823
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260826T202835Z_e7f1ae4d,conditional_ppg,conditional_ppg_history_gap_no_history_route,4,369,5.833664646175497,7.091302028970001,6.425007219031744,6.2296624113239965,0.19534480770774584
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260826T202835Z_e7f1ae4d,conditional_ppg,conditional_ppg_history_gap_no_history_route,5,370,7.092030925672799,8.505831770591525,7.812492827901192,7.345258182133183,0.4672346457680097
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260826T202835Z_e7f1ae4d,conditional_ppg,conditional_ppg_history_gap_no_history_route,6,369,8.508900608962184,10.541466039494106,9.429759129565616,9.082544693790808,0.34721443577480837
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260826T202835Z_e7f1ae4d,conditional_ppg,conditional_ppg_history_gap_no_history_route,7,370,10.542670845550026,13.254930465975741,11.556626286205956,11.577074615887117,-0.02044832968116031
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260826T202835Z_e7f1ae4d,conditional_ppg,conditional_ppg_history_gap_no_history_route,8,369,13.26048617243226,17.169455629058607,14.936318571466485,15.55313753639465,-0.6168189649281645
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260826T202835Z_e7f1ae4d,conditional_ppg,conditional_ppg_history_gap_no_history_route,9,370,17.172570876028463,28.61457482696876,21.42850873231189,21.409166636104136,0.019342096207753758
