scope,period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,one_year_weight,three_year_weight,prior_available_weight,history_depth_weight,primary,recency_half_life,wr_feature_count,wr_total_match_weight
wr,all_2017_2025,both_w025_wr,648.0,1.7494541703131563,2.4611629608750025,-0.21916856490337056,0.8009259259259259,0.5195327988242209,0.0393412161161919,19.01207235066811,27.42060441495872,-0.49333031513472886,0.8101851851851852,0.5022597125672773,0.017401836014418803,0.17746913580246915,0.16635257602889342,0.14676216093412892,0.5124235255730484,0.06327160493827161,0.061772327897931884,0.060409248300629846,0.44987342789408125,0.09722222222222222,0.10765732317473231,0.0838898394733048,0.7042192375525709,0.029320987654320986,0.03260139734130768,0.02761381610227707,0.7655007949125596,0.605473533192858,0.04302307561155438,-0.7215548376694829,61.18709954639985,0.05000000000000002,1.4563773932625788,2.1536603157318583,0.20923623051277088,0.9012345679012346,0.12037037037037036,0.10286464836224045,0.10518570342291651,0.6057579847053531,5.4102947127629655,0.3852072654963101,0.1514397565856311,0.25,0.25,0.0,0.0,0,12.0,15,13.75
wr,all_2017_2025,both_w050_wr,648.0,1.751778185375041,2.4612731247716786,-0.21889125743183424,0.8070987654320988,0.519393594367039,0.046492784231884965,19.03930008437508,27.41891723839118,-0.43778276738001515,0.8024691358024691,0.5030672565301133,0.02066821705653854,0.17746913580246915,0.16725651231828081,0.14724976182182772,0.5029121461783179,0.06327160493827161,0.062063326020685,0.06074770115448217,0.41825049222485633,0.09722222222222222,0.10891230904648617,0.08406382478184722,0.7001492334825669,0.029320987654320986,0.03233309203997027,0.027796599257723688,0.7451259308844448,0.6060872413438706,0.04546795243098913,-0.7317146297797352,59.609497176024,0.050000000000000024,1.4592246265923194,2.157006971046539,0.21072174117993658,0.9012345679012346,0.12037037037037036,0.101834082115548,0.10527445043348627,0.6005623031938822,5.429008664078925,0.38372833496945274,0.15247531582866058,0.5,0.5,0.0,0.0,0,12.0,15,14.25
wr,all_2017_2025,full_w025_wr,648.0,1.7507804259069373,2.461172721876287,-0.21882471280997465,0.8040123456790124,0.518991444502678,0.0438861297138593,19.052437783633263,27.45661873479673,-0.4334548458829908,0.808641975308642,0.5020832800850453,0.025825247190677886,0.17746913580246915,0.16733113121619894,0.1472142066047928,0.4967941920221878,0.06327160493827161,0.06118643820067344,0.06086091388779678,0.41519668903443563,0.09722222222222222,0.10628078838527022,0.08439948712499604,0.6918192918192918,0.029320987654320986,0.03363814734417177,0.02772773230458565,0.7633252447493933,0.6041585955063562,0.06042339055201549,-0.7055664770675039,58.801824636335255,0.05000000000000002,1.4592616572029955,2.155046235544829,0.22750201823335572,0.8981481481481481,0.12037037037037036,0.09795926898664194,0.10488684794635611,0.6154520917678813,5.063768980725357,0.40741810264801115,0.12017566647481683,0.25,0.25,0.25,0.25,1,12.0,17,14.25
wr,all_2017_2025,full_w050_wr,648.0,1.7513366020783958,2.4612414284600033,-0.2185803469165484,0.8101851851851852,0.5199632560617498,0.04435480331347841,19.04818571456006,27.44478688625933,-0.38305534443814354,0.8040123456790124,0.5018983288680294,0.023644593422488452,0.17746913580246915,0.16807348990651846,0.14723403357617548,0.49813198466432823,0.06327160493827161,0.06154378138936857,0.0609089584194174,0.4211033873106441,0.09722222222222222,0.10667314684827625,0.08446510367576024,0.690299823633157,0.029320987654320986,0.03360165171749388,0.027809934552848643,0.7580118818508912,0.6016772132054277,0.04562504338524038,-0.7164056119582338,57.71602775451064,0.050000000000000024,1.4591973768956394,2.1528063234533885,0.23646551490974457,0.8966049382716049,0.12037037037037036,0.09718414879973851,0.1047336213672241,0.6200179937022042,5.102567013376564,0.40411800997249187,0.12327053059316825,0.5,0.5,0.25,0.25,0,12.0,17,14.75
wr,all_2017_2025,one_year_w025_wr,648.0,1.7486801935441358,2.461069256145,-0.21921420668127387,0.8024691358024691,0.5193884172104304,0.04018639150660974,19.030456911087654,27.441353427910077,-0.5117177882436088,0.808641975308642,0.5033016498156354,0.017815996662042144,0.17746913580246915,0.16685701984227622,0.147008786415156,0.5085243494575414,0.06327160493827161,0.06184472260567831,0.06062227649880632,0.42576445533812834,0.09722222222222222,0.10802068040557145,0.08392879794001165,0.7056573056573057,0.029320987654320986,0.03263673119026412,0.027737405587029047,0.770563132792235,0.6002790100243973,0.029321366195596672,-0.7188051467191955,61.629335923278134,0.05000000000000002,1.4590010284104213,2.1606717904987307,0.20149593880095054,0.8996913580246914,0.12037037037037036,0.10335315624555122,0.10544690238140687,0.5987179487179487,5.395594018577244,0.38665536301431663,0.15068497934295189,0.25,0.0,0.0,0.0,0,12.0,14,13.5
wr,all_2017_2025,one_year_w050_wr,648.0,1.7499721511377597,2.461071389673847,-0.21917253072411472,0.8040123456790124,0.5196851163798558,0.0443946119530374,19.026200800881732,27.45750420305877,-0.4904801671055697,0.808641975308642,0.5027163756172619,0.019850093702490246,0.17746913580246915,0.16701677606274998,0.14743202015553022,0.49302553226201157,0.06327160493827161,0.062013874105945166,0.061022195549752425,0.3976373206895166,0.09722222222222222,0.1084183192009782,0.08410381953944952,0.6990096323429656,0.029320987654320986,0.03311639913620656,0.027706637306369998,0.7507321563049117,0.5961491870339878,0.011811854960153495,-0.7137695698844324,60.78325629747389,0.05000000000000002,1.4592296415515917,2.1575910026895486,0.20297997246363825,0.9012345679012346,0.12037037037037036,0.10296805084589553,0.10532935362807949,0.6041385515069726,5.421496852703689,0.38451690676599226,0.1524307098976989,0.5,0.0,0.0,0.0,0,12.0,14,13.75
wr,all_2017_2025,production,648.0,1.7469573790438462,2.4610589262798714,-0.2191614487056588,0.8024691358024691,0.5197774077664142,0.04034346562950286,19.018849736978034,27.428398925755804,-0.5051968884306163,0.8101851851851852,0.503659386523729,0.0193236160130984,0.17746913580246915,0.16671561498356008,0.14678805507531534,0.5157353780895668,0.06327160493827161,0.06190190349952373,0.0604558152061022,0.44545344959215655,0.09722222222222222,0.10751269854393915,0.08392891903620939,0.7040293040293041,0.029320987654320986,0.032903895204706324,0.02782586740271315,0.7689733076729981,0.5984970490570111,0.026832872600823766,-0.7142060505179163,61.67441590717517,0.050000000000000024,1.4575206244617307,2.164669459720237,0.19443013058319908,0.9058641975308642,0.12037037037037036,0.10394307411778062,0.10506821938211991,0.602361673414305,5.361134811288398,0.38938009870838675,0.14767343863509683,0.0,0.0,0.0,0.0,0,12.0,13,13.25
wr,all_2017_2025,three_year_w025_wr,648.0,1.7475878901849708,2.461087102962043,-0.21916256690601654,0.7993827160493827,0.5190840684991986,0.04173654222671419,19.010659596354333,27.407069678885158,-0.5078048233902476,0.8101851851851852,0.5030314672675075,0.019239035705161167,0.17746913580246915,0.16663359027356103,0.14626378824725764,0.5295048535769639,0.06327160493827161,0.06141650269900946,0.06033493480711587,0.45336922891469444,0.09722222222222222,0.10792199948607344,0.08359666692206445,0.7118165784832452,0.029320987654320986,0.03237681496046797,0.027814317794724513,0.7640364823027361,0.6037699864464843,0.04296195038342629,-0.7224652190349367,61.695336442615336,0.05000000000000002,1.4587391228430295,2.1608638289732043,0.20424644867115782,0.9058641975308642,0.12037037037037036,0.10325916458669661,0.10526068338636065,0.5999100314889788,5.37385821506366,0.3886540172101922,0.14883282860654648,0.0,0.25,0.0,0.0,0,12.0,14,13.5
wr,all_2017_2025,three_year_w050_wr,648.0,1.749082883846166,2.461191576216569,-0.21916998768195803,0.7978395061728395,0.5191785572693555,0.04160718035938127,19.003590671474733,27.40193990954289,-0.4988204258970477,0.8040123456790124,0.5021993576932696,0.018785603833369358,0.17746913580246915,0.16622876935851338,0.14658959943711813,0.5234847866873318,0.06327160493827161,0.06095892851305778,0.06039485818502364,0.44778398360589866,0.09722222222222222,0.1079652793418519,0.08423421960256745,0.6972188305521639,0.029320987654320986,0.03232902700524494,0.02778940017242628,0.7603966195297465,0.6072987366482661,0.04440655209523257,-0.7225953861712888,61.026909102903375,0.05000000000000002,1.4573501915584122,2.1556882487563995,0.210287564086763,0.9058641975308642,0.12037037037037036,0.1027901487648993,0.10525627451442958,0.6013045434098065,5.387085938170995,0.3872485895151304,0.14963446839216546,0.0,0.5,0.0,0.0,0,12.0,14,13.75
wr,development_2017_2022,both_w025_wr,432.0,1.7458561552311498,2.447574241366461,-0.3045760995754044,0.8148148148148148,0.5318594868073804,0.06588885604418127,18.92636874263475,27.21088133680756,-1.0409195761734966,0.8171296296296297,0.5113904458279186,0.034925283775770866,0.1712962962962963,0.1672405708981224,0.14328738946309352,0.49558357239921486,0.06712962962962964,0.06541662849205072,0.06436735013332778,0.4056644134508428,0.09490740740740741,0.1057736807501607,0.08232372644254694,0.7023891210779115,0.03009259259259259,0.03308725476182205,0.028460020940188308,0.7382045162474756,0.5847586162373952,0.019605627983212744,-0.8114268678592331,61.29922575553982,0.05000000000000002,1.4751779146415112,2.167375937751884,0.31775459181336496,0.9027777777777778,0.12268518518518519,0.10219378186763985,0.10579388771291537,0.637377408274008,4.963885484336174,0.4139979430388297,0.11064906512092716,0.25,0.25,0.0,0.0,0,12.0,15,13.75
