comparison,challenger,reference,metric,origins,mean_origin_delta,pooled_challenger,pooled_reference,origin_wins,recent_mean_delta,bootstrap_95_lower,bootstrap_95_upper,exact_sign_flip_pvalue
primary_vs_expert_carry,next_ppg_primary_blend,next_ppg_expert_carry_forward,rmse,8,-1.319273167754597,3.910544473749446,5.235124191313451,8,-1.1450015224484469,-1.453289687717464,-1.195578643864303,0.0078125
aging_vs_expert_carry,next_ppg_position_experience_aging,next_ppg_expert_carry_forward,rmse,8,-0.7259502384005172,4.5046108402056095,5.235124191313451,8,-0.5939533907258262,-0.8352478084573319,-0.6144238217179155,0.0078125
lasso_vs_expert_carry,next_ppg_lasso,next_ppg_expert_carry_forward,rmse,8,-1.2589170928022448,3.9705788471406644,5.235124191313451,8,-1.0787283665523173,-1.4030473355196014,-1.1295458160210894,0.0078125
rf_vs_expert_carry,next_ppg_random_forest,next_ppg_expert_carry_forward,rmse,8,-1.3066669670719886,3.9232746255630935,5.235124191313451,8,-1.1464932247599553,-1.4447229149049803,-1.183718904079345,0.0078125
lightgbm_vs_expert_carry,next_ppg_lightgbm,next_ppg_expert_carry_forward,rmse,8,-1.3035435394354795,3.926826517409482,5.235124191313451,8,-1.1324889579462025,-1.4269635730541133,-1.1866364488053343,0.0078125
participation_lgbm_vs_prior,next_participation_lightgbm,next_participation_position_experience_prior,brier,8,-0.10117565378504986,0.16123640436657416,0.2644810987366634,8,-0.08818496381137697,-0.11914901663970293,-0.08452696141006458,0.0078125
participation_lgbm_vs_logistic,next_participation_lightgbm,next_participation_logistic,brier,8,-0.010315081789432749,0.16123640436657416,0.1722802894351209,8,-0.004284999896728574,-0.01735993257361427,-0.004545531000803845,0.0078125
