"Latavius Murray,ÊRB NOÊNote",48%,0.78,4%,2,140
"Christian McCaffrey,ÊRB CARÊNote",43.80%,0.78,3.50%,17,253
"Frank Gore,ÊRB BUFÊNote",42.20%,0.52,3.40%,4,56
"Bilal Powell,ÊRB NYJÊNote",51.90%,0.5,4.50%,12,24
"DeAndre Washington,ÊRB OAKÊNote",43.50%,0.46,3.50%,31,7
"James White,ÊRB NEÊNote",44.20%,0.45,3.60%,28,129
"Malcolm Brown,ÊRB LARÊNote",41.50%,0.31,3.30%,6,40
"Todd Gurley,ÊRB LARÊNote",52.20%,0.25,4.50%,5,209
"Dion Lewis,ÊRB TENÊNote",49.40%,0.25,4.20%,2,106
"Ezekiel Elliott,ÊRB DALÊNote",47.60%,0.25,4%,127,270
"Alfred Morris,ÊRB DALÊNote",33.10%,0.18,2.50%,124,22
"Jalen Richard,ÊRB OAKÊNote",29.20%,0.14,2.10%,127,63
"Robert Woods,ÊWR LARÊNote",60.40%,3,5.60%,6,151
"Julio Jones,ÊWR ATLÊNote",60.30%,3,5.60%,5,206
"Paul Richardson,ÊWR WASÊNote",60.30%,1,5.60%,1,84
"Danny Amendola,ÊWR DETÊNote",59.50%,1.5,5.50%,3,52
"Sammy Watkins,ÊWR KCÊNote",59.40%,2.5,5.50%,3,119
"Willie Snead,ÊWR BALÊNote",59.40%,3,5.50%,9,66
"DeSean Jackson,ÊWR PHIÊNote",59.30%,2.5,5.50%,5,94
"Randall Cobb,ÊWR DALÊNote",59.30%,2.25,5.50%,6,76
"John Ross,ÊWR CINÊNote",58.90%,3,5.40%,0,59
"Emmanuel Sanders,ÊWR DENNote",58%,2.75,5.30%,6,89
"Will Fuller,ÊWR HOUÊNote",58%,6.82,5.30%,2,123
"Marqise Lee,ÊWR JACÊNote",57.60%,3,5.20%,3,59
"Corey Davis,ÊWR TENÊNote",57.60%,4.25,5.20%,1,122
"Zay Jones,ÊWR BUFÊNote",57.60%,3.25,5.20%,16,73
"Mohamed Sanu,ÊWR ATLÊNote",57.50%,1.75,5.20%,10,110
"Tavon Austin,ÊWR DALÊNote",57.50%,3,5.20%,8,12
"Cody Latimer,ÊWR NYGÊNote",57.50%,2,5.20%,4,47
"Chris Hogan,ÊWR CARÊNote",57.50%,2,5.20%,7,30
"DeVante Parker,ÊWR MIAÊNote",57.50%,3.42,5.20%,2,84
"Sterling Shepard,ÊWR NYGÊNote",57.50%,2.75,5.20%,3,112
"Marquise Goodwin,ÊWR SFÊNote",57.50%,1,5.20%,2,68
"JuJu Smith-Schuster,ÊWR PITÊNote",57.50%,2.75,5.20%,10,183
"Allen Hurns,ÊWR MIAÊNote",57.50%,2.5,5.20%,4,29
"Taylor Gabriel,ÊWR CHIÊNote",57%,2,5.10%,8,62
"Julian Edelman,ÊWR NEÊNote",56.10%,3.88,5%,3,144
"Donte Moncrief,ÊWR PITÊNote",56.10%,2.38,5%,5,92
"Jordan Matthews,ÊWR SFÊNote",55.20%,3.25,4.90%,3,9
"Marvin Jones,ÊWR DETÊNote",54.30%,1.5,4.80%,3,124
"Keke Coutee,ÊWR HOUÊNote",54.30%,7.25,4.80%,0,96
"Ted Ginn Jr.,ÊWR NOÊNote",54%,1.25,4.70%,14,84
"Anthony Miller,ÊWR CHIÊNote",54%,2,4.70%,0,94
"Jamison Crowder,ÊWR NYJÊNote",53.70%,1.75,4.70%,10,95
"Terrelle Pryor,ÊWR JACÊNote",53.60%,2.75,4.70%,4,17
"Odell Beckham Jr.,ÊWR CLEÊNote",53.20%,7.28,4.60%,2,198
"Allen Robinson,ÊWR CHIÊNote",52.80%,1,4.60%,2,127
"Kenny Golladay,ÊWR DETÊNote",52.80%,3.5,4.60%,2,143
"James Washington,ÊWR PITÊNote",52.80%,2,4.60%,0,78
"Davante Adams,ÊWR GBÊNote",52.20%,1,4.50%,8,184
"John Brown,ÊWR BUFÊNote",52.20%,1.5,4.50%,4,100
"Amari Cooper,ÊWR DALÊNote",52.20%,1.5,4.50%,9,166
"Curtis Samuel,ÊWR CARÊNote",52.10%,1.25,4.50%,1,106
"Josh Doctson,ÊWR WASÊNote",51.70%,1,4.40%,1,82
"Laquon Treadwell,ÊWR MINÊNote",51.20%,1.5,4.40%,2,38
"Keenan Allen,ÊWR LACÊNote",50.40%,2.52,4.30%,2,160
"Stefon Diggs,ÊWR MINÊNote",50.20%,1.13,4.30%,8,153
"Phillip Dorsett,ÊWR NEÊNote",49.90%,1,4.20%,6,62
"Alshon Jeffery,ÊWR PHIÊNote",49.70%,0.25,4.20%,5,132
"Travis Benjamin,ÊWR LACÊNote",49.40%,1.17,4.20%,5,68
"Kevin White,ÊWR ARIÊNote",48.20%,1,4%,0,7
"Dante Pettis,ÊWR SFÊNote",47.70%,0.5,4%,0,129
"Breshad Perriman,ÊWR TBÊNote",47.40%,0.75,3.90%,1,60
"Nelson Agholor,ÊWR PHIÊNote",47.10%,1.54,3.90%,13,73
"DaeSean Hamilton,ÊWR DENÊNote",47%,4.78,3.90%,0,92
"Rishard Matthews,ÊWR NOÊNote",47%,0.81,3.90%,8,34
"Equanimeous St. Brown,ÊWR GBÊNote",46.60%,0.5,3.80%,0,39
"Antonio Brown,ÊWR OAKÊNote",46%,1.64,3.80%,20,173
"Devin Funchess,ÊWR INDÊNote",44.30%,0.41,3.60%,12,107
"Kenny Stills,ÊWR MIAÊNote",44.20%,0.69,3.60%,16,104
"Courtland Sutton,ÊWR DENÊNote",44.10%,0.45,3.60%,0,106
"T.Y. Hilton,ÊWR INDÊNote",43.90%,0.67,3.50%,33,165
"Michael Gallup,ÊWR DALÊNote",43.90%,0.78,3.50%,0,92
"Larry Fitzgerald,ÊWR ARIÊNote",43.80%,0.85,3.50%,17,101
"Albert Wilson,ÊWR MIAÊNote",43.20%,0.7,3.50%,20,93
"Tyler Lockett,ÊWR SEAÊNote",42.60%,2.21,3.40%,5,138
"Cole Beasley,ÊWR BUFÊNote",42.20%,1.77,3.40%,127,70
"Cooper Kupp,ÊWR LARÊNote",42.20%,0.58,3.40%,127,136
"Tyler Boyd,ÊWR CINÊNote",41.90%,1.85,3.30%,6,134
"Torrey Smith,ÊWR CARÊNote",41.80%,0.55,3.30%,17,28
"Michael Thomas,ÊWR NOÊNote",41.50%,0.84,3.30%,33,178
"Mike Williams,ÊWR LACÊNote",41.50%,0.5,3.30%,3,124
"Tajae Sharpe,ÊWR TENÊNote",41.40%,0.62,3.30%,1,13
"DeAndre Hopkins,ÊWR HOUÊNote",41.10%,1.58,3.30%,68,192
"Mike Evans,ÊWR TBÊNote",41.10%,0.58,3.30%,27,187
"A.J. Green,ÊWR CINÊNote",40.90%,1.01,3.20%,6,117
"Cordarrelle Patterson,ÊWR CHIÊNote",40.70%,0.42,3.20%,127,42
"Jarvis Landry,ÊWR CLEÊNote",40.60%,0.71,3.20%,127,123
"Brandin Cooks,ÊWR LARÊNote",40.20%,0.47,3.20%,9,148
"Adam Thielen,ÊWR MINÊNote",40.20%,0.39,3.20%,100,170
"Quincy Enunwa,ÊWR NYJÊNote",39.90%,0.6,3.10%,2,84
"Golden Tate,ÊWR NYGÊNote",39.80%,0.32,3.10%,33,75
"J.J. Nelson,ÊWR OAKÊNote",39.70%,0.86,3.10%,7,41
"Tyrell Williams,ÊWR OAKÊNote",39.40%,0.36,3.10%,127,117
"Tyreek Hill,ÊWR KCÊNote",38.80%,0.45,3%,127,199
"Ryan Grant,ÊWR OAKÊNote",38.50%,0.45,3%,30,48
"Adam Humphries,ÊWR TENÊNote",38.10%,0.27,3%,42,78
"Robby Anderson,ÊWR NYJÊNote",37.50%,0.4,2.90%,127,130
"Jermaine Kearse,ÊWR DETÊNote",37.30%,0.17,2.90%,75,21
"Jaron Brown,ÊWR SEAÊNote",35.90%,0.26,2.70%,6,28
"Calvin Ridley,ÊWR ATLÊNote",35.10%,0.19,2.70%,5,124
"Demaryius Thomas,ÊWR NEÊNote",33.90%,0.65,2.60%,4,34
"Chris Conley,ÊWR JACÊNote",33.10%,0.84,2.50%,3,58
"Christian Kirk,ÊWR ARIÊNote",31.30%,0.12,2.30%,5,124
"Chris Godwin,ÊWR TBÊNote",29.20%,0.13,2.10%,127,141
"Taywan Taylor,ÊWR TENÊNote",29.20%,0.13,2.10%,127,29
"D.J. Moore,ÊWR CARÊNote",27.80%,0.11,2%,5,141
"D.J. Chark,ÊWR JACÊNote",25.40%,0.1,1.80%,5,64
"Tre'Quan Smith,ÊWR NOÊNote",25.40%,0.11,1.80%,5,65
"Eli Rogers,ÊWR PITÊNote",24.50%,1.22,1.70%,7,8
"Dontrelle Inman,ÊWR NEÊNote",21.20%,1.1,1.50%,7,18
"Tyler Eifert,ÊTE CINÊNote",77.50%,6,8.90%,1,49
"Jordan Reed,ÊTE WASÊNote",67.50%,6,6.80%,2,75
"Delanie Walker,ÊTE TENÊNote",62.40%,1.5,5.90%,7,73
"George Kittle,ÊTE SFÊNote",59.70%,2.5,5.50%,5,136
"Mark Andrews,ÊTE BALÊNote",59.40%,2,5.50%,0,86
"Eric Ebron,ÊTE INDÊNote",59.20%,1.5,5.50%,4,108
"Charles Clay,ÊTE ARIÊNote",58.70%,3.75,5.40%,5,30
"Luke Willson,ÊTE OAKÊNote",58.70%,2,5.40%,8,17
"Zach Ertz,ÊTE PHIÊNote",58%,2.25,5.30%,8,139
"Vance McDonald,ÊTE PITNote",58%,5.23,5.30%,2,91
"O.J. Howard,ÊTE TBÊNote",58%,1.5,5.30%,4,111
"Maxx Williams,ÊTE ARIÊNote",57.60%,2.25,5.20%,1,10
"Benjamin Watson,ÊTE NEÊNote",55.80%,1,5%,4,41
"Evan Engram,ÊTE NYGÊNote",54.20%,1,4.80%,15,119
"Vernon Davis,ÊTE WASÊNote",53.70%,1,4.70%,10,44
"Travis Kelce,ÊTE KCÊNote",53.70%,1,4.70%,5,173
"Dwayne Allen,ÊTE MIAÊNote",52%,1.52,4.50%,3,18
"Virgil Green,ÊTE LACÊNote",51.40%,0.5,4.40%,7,19
"Kyle Rudolph,ÊTE MINÊNote",51%,1.76,4.40%,4,86
"Greg Olsen,ÊTE CARÊNote",49.50%,1,4.20%,10,66
"Hunter Henry,ÊTE LACÊNote",49.50%,2.69,4.20%,9,119
"Mike Gesicki,ÊTE MIAÊNote",49.50%,0.75,4.20%,0,68
"Trey Burton,ÊTE CHIÊNote",49.40%,1,4.20%,12,95
"Jared Cook,ÊTE NOÊNote",49.30%,0.25,4.20%,9,108
"Austin Hooper,ÊTE ATLÊNote",47.80%,1.09,4%,17,91
"David Njoku,ÊTE CLEÊNote",47%,1,3.90%,16,99
"Dallas Goedert,ÊTE PHIÊNote",43.80%,0.83,3.50%,5,62
"Marcedes Lewis,ÊTE GBÊNote",42.40%,2.64,3.40%,4,9
"Jimmy Graham,ÊTE GBÊNote",42.40%,0.62,3.40%,18,83
"Jack Doyle,ÊTE INDÊNote",41.60%,0.49,3.30%,48,69
"Cameron Brate,ÊTE TBÊNote",40.20%,1.37,3.20%,35,44
"Ed Dickson,ÊTE SEAÊNote",39.80%,0.28,3.10%,40,16
"Hayden Hurst,ÊTE BALÊNote",35.60%,0.25,2.70%,5,52
"Jesse James,ÊTE DETÊNote",30.50%,0.12,2.30%,127,32
"Lance Kendricks,ÊTE NEÊNote",30.50%,0.15,2.30%,127,7
"Jason Witten,ÊTE DALÊNote",12.10%,0.66,0.80%,127,68
"Josh Allen,ÊQB BUFÊNote",49.90%,5.45,4.20%,0,287
"Cam Newton,ÊQB CARÊNote",46.60%,1.74,3.80%,7,344
"Marcus Mariota,ÊQB TENÊNote",43.10%,1.47,3.50%,6,265
"Josh Rosen,ÊQB MIAÊNote",43.10%,0.25,3.50%,0,189
"Derek Carr,ÊQB OAKÊNote",42.40%,0.25,3.40%,19,320
"Baker Mayfield,ÊQB CLEÊNote",42.40%,2.03,3.40%,0,361
"Andrew Luck,ÊQB INDÊNote",42.20%,2.69,3.40%,8,375
"Jameis Winston,ÊQB TBÊNote",41.40%,0.92,3.30%,11,355
"Aaron Rodgers,ÊQB GBÊNote",41.10%,2.13,3.30%,7,370
"Jimmy Garoppolo,ÊQB SFÊNote",40.70%,0.69,3.20%,8,318
"Deshaun Watson,ÊQB HOUÊNote",40.70%,4.25,3.20%,0,384
"Joe Flacco,ÊQB DENÊNote",39.60%,0.5,3.10%,26,257
"Carson Wentz,ÊQB PHIÊNote",38.30%,1.35,3%,2,350
"Ben Roethlisberger,ÊQB PITÊNote",38.10%,0.74,3%,18,304
"Nick Foles,ÊQB JACÊNote",36.80%,0.51,2.80%,5,270
"Lamar Jackson,ÊQB BALÊNote",33%,0.39,2.50%,0,292
"A.J. McCarron,ÊQB HOUÊNote",32.70%,0.61,2.40%,1,13
"Ryan Fitzpatrick,ÊQB MIAÊNote",32.10%,0.36,2.40%,22,70
"Case Keenum,ÊQB WASÊNote",31.80%,0.2,2.40%,10,65
"Ryan Tannehill,ÊQB TENÊNote",31.60%,1,2.30%,4,34
"Russell Wilson,ÊQB SEAÊNote",30.70%,0.31,2.30%,127,333
"Jared Goff,ÊQB LARÊNote",30.30%,0.34,2.20%,127,352
"Andy Dalton,ÊQB CINÊNote",29.20%,0.17,2.10%,27,297
"Patrick Mahomes,ÊQB KCÊNote",26.80%,1.6,1.90%,105,404
"Dak Prescott,ÊQB DALÊNote",25.60%,0.17,1.80%,16,345
"Mitchell Trubisky,ÊQB CHIÊNote",25.60%,0.14,1.80%,127,344
"Sam Darnold,ÊQB NYJÊNote",25.40%,0.53,1.80%,5,283
"Tom Brady,ÊQB NEÊNote",25.20%,0.35,1.80%,18,298
"Philip Rivers,ÊQB LACÊNote",25.20%,0.14,1.80%,127,330
"Matthew Stafford,ÊQB DETNote",22.30%,0.28,1.60%,6,294
"Drew Brees,ÊQB NOÊNote",22%,0.15,1.50%,127,328
"Matt Ryan,ÊQB ATLÊNote",19.60%,0.18,1.40%,62,358
"Eli Manning,ÊQB NYGÊNote",19.60%,0.23,1.40%,127,196
"Kirk Cousins,ÊQB MINÊNote",17.10%,0.14,1.20%,64,301
