"Tony Pollard, RB DAL Note",61%,0.9,5.70%,15,63
"Melvin Gordon, RB DEN Note",60%,1.5,5.60%,5,176
"Rashaad Penny, RB SEA Note",60%,1,5.60%,2,25
"Kenyan Drake, RB ARI Note",59%,1.1,5.40%,5,203
"Damien Harris, RB NE Note",59%,0.6,5.40%,0,72
"Bryce Love, RB WAS Note",56.70%,2,5.10%,0,47
"Kenneth Dixon, RB UNS Note",56%,2.1,5%,1,8
"Trayveon Williams, RB CIN Note",55%,1.7,4.90%,0,21
"LeSean McCoy, RB TB Note",54.20%,1.7,4.80%,7,46
"Malcolm Brown, RB LAR Note",54%,1.9,4.70%,5,50
"Lamar Miller, RB NE Note",53.60%,1.2,4.70%,25,44
"Jamaal Williams, RB GB Note",52%,0.7,4.50%,4,68
"Miles Sanders, RB PHI Note",51%,1.1,4.40%,127,199
"Darrell Henderson, RB LAR Note",50%,0.7,4.20%,4,66
"Nick Chubb, RB CLE Note",43%,0.5,3.50%,4,223
"James White, RB NE Note",40%,0.9,3.10%,45,111
"Kareem Hunt, RB CLE Note",37%,1.3,2.80%,127,136
"Adrian Peterson, RB WAS Note",33%,0.4,2.50%,5,119
"Benny Snell, RB PIT Note",32%,0.3,2.40%,3,23
"Nyheim Hines, RB IND Note",30%,0.6,2.20%,12,67
"Duke Johnson, RB HOU Note",22%,0.2,1.50%,13,79
"Ezekiel Elliott, RB DAL Note",21%,0.3,1.50%,127,255
"Ty Montgomery, RB NO Note",20%,0.2,1.40%,2,41
"Rex Burkhead, RB NE Note",19%,0.1,1.30%,4,41
"Royce Freeman, RB DEN Note",19%,0.1,1.30%,8,26
"Giovani Bernard, RB CIN Note",18%,0.1,1.20%,4,53
"Christian McCaffrey, RB CAR Note",18%,0,1.20%,49,300
"Tarik Cohen, RB CHI Note",18%,0.3,1.20%,127,96
"Latavius Murray, RB NO Note",14%,0,0.90%,3,100
"Ryquell Armstead, RB JAC Note",13%,0.3,0.90%,3,30
"Frank Gore, RB NYJ Note",12%,0,0.80%,5,53
"DeAndre Washington, RB KC Note",12%,0,0.80%,14,60
"Carlos Hyde, RB SEA Note",12%,0,0.80%,4,53
"Dion Lewis, RB NYG Note",9%,0,0.60%,3,35
"T.J. Yeldon, RB BUF Note",9%,0,0.60%,8,15
"Devontae Booker, RB LVR Note",8%,0.1,0.50%,9,11
"Jalen Richard, RB LVR Note",8%,0,0.50%,127,55
"Justice Hill, RB BAL Note",8%,0,0.50%,5,41
"Darwin Thompson, RB KC Note",1%,0,0.10%,127,34
"DeSean Jackson, WR PHI Note",99%,8.4,25%,3,103
"Will Fuller, WR HOU Note",97%,5.2,19.70%,2,125
"John Ross, WR CIN Note",96%,4.2,18.20%,0,49
"Danny Amendola, WR DET Note",95%,2.3,17.10%,4,68
"Sammy Watkins, WR KC Note",95%,2.2,17.10%,3,94
"Dante Pettis, WR SF Note",94%,2.7,16.10%,3,8
"A.J. Green, WR CIN Note",93%,4.9,15.30%,3,130
"Julio Jones, WR ATL Note",93%,2.1,15.30%,6,179
"Kenny Golladay, WR DET Note",92%,3,14.60%,6,159
"Davante Adams, WR GB Note",91%,2.9,14%,7,186
"Marquise Brown, WR BAL Note",91%,2.7,14%,5,142
"Allen Robinson, WR CHI Note",89%,3.3,12.90%,3,157
"T.Y. Hilton, WR IND Note",86%,3.1,11.60%,11,133
"Marvin Jones, WR DET Note",86%,3.3,11.60%,3,122
"Corey Coleman, WR NYG Note",86%,3.9,11.60%,1,23
"Corey Davis, WR TEN Note",85%,2.4,11.20%,4,86
"Equanimeous St. Brown, WR GB Note",81%,2.4,9.90%,0,20
"Darius Slayton, WR NYG Note",81%,3.9,9.90%,127,109
"Christian Kirk, WR ARI Note",78%,2,9%,4,111
"JuJu Smith-Schuster, WR PIT Note",75%,3.2,8.30%,6,149
"Chris Godwin, WR TB Note",75%,2.1,8.30%,20,176
"Jamison Crowder, WR NYJ Note",74%,2.1,8.10%,6,115
"Calvin Ridley, WR ATL Note",74%,1.8,8.10%,8,154
"Randall Cobb, WR HOU Note",72%,2.3,7.60%,5,76
"Odell Beckham Jr., WR CLE Note",71%,2.2,7.40%,3,157
"Anthony Miller, WR CHI Note",71%,2.6,7.40%,2,103
"Tajae Sharpe, WR MIN Note",68%,1.5,6.90%,3,31
"D.J. Chark, WR JAC Note",67%,0.6,6.70%,4,143
"Keke Coutee, WR HOU Note",67%,1.8,6.70%,1,7
"Sterling Shepard, WR NYG Note",66%,1.9,6.50%,3,106
"Tyrell Williams, WR LVR Note",66%,1.9,6.50%,32,101
"Tre'Quan Smith, WR NO Note",66%,1,6.50%,5,57
"Amari Cooper, WR DAL Note",65%,2.1,6.40%,13,157
"Michael Gallup, WR DAL Note",65%,2.5,6.40%,4,141
"Deebo Samuel, WR SF Note",64%,1.2,6.20%,1,94
"Terry McLaurin, WR WAS Note",64%,0.5,6.20%,7,153
"Adam Thielen, WR MIN Note",63%,1.4,6%,11,160
"Cody Latimer, WR WAS Note",62%,0.8,5.90%,3,24
"Curtis Samuel, WR CAR Note",62%,1.8,5.90%,4,107
"Mike Williams, WR LAC Note",62%,2.3,5.90%,2,117
"Hunter Renfrow, WR LVR Note",62%,1,5.90%,2,53
"Tyler Boyd, WR CIN Note",61%,1.3,5.70%,8,139
"DeVante Parker, WR MIA Note",60%,1.5,5.60%,3,146
"Parris Campbell, WR IND Note",60%,1.6,5.60%,1,76
"Robert Woods, WR LAR Note",58%,1.2,5.30%,9,163
"Ted Ginn Jr., WR CHI Note",57%,1.1,5.10%,9,46
"Stefon Diggs, WR BUF Note",57%,0.8,5.10%,12,127
"DaeSean Hamilton, WR DEN Note",57%,1.7,5.10%,2,17
"Chris Hogan, WR NYJ Note",54.50%,2.2,4.80%,9,26
"Tavon Austin, WR SF Note",54.10%,1.7,4.70%,4,29
"Phillip Dorsett, WR SEA Note",54%,0.7,4.70%,7,50
"Willie Snead, WR BAL Note",54%,1,4.70%,15,39
"Julian Edelman, WR NE Note",53%,1.6,4.60%,3,111
"Cooper Kupp, WR LAR Note",52%,1.1,4.50%,4,147
"D.K. Metcalf, WR SEA Note",47%,1.1,3.90%,1,152
"Tyreek Hill, WR KC Note",46%,1,3.80%,14,200
"J.J. Arcega-Whiteside, WR PHI Note",46%,1.5,3.80%,6,58
"Keenan Allen, WR LAC Note",45%,1.9,3.70%,3,141
"John Brown, WR BUF Note",44%,0.6,3.60%,7,111
"Dontrelle Inman, WR WAS Note",39.80%,0.3,3.10%,7,40
"Courtland Sutton, WR DEN Note",39%,0.6,3%,4,153
"Alshon Jeffery, WR PHI Note",38%,1.3,2.90%,4,52
"Nelson Agholor, WR LVR Note",36%,1.5,2.80%,8,17
"James Washington, WR PIT Note",35%,0.9,2.70%,19,67
"Adam Humphries, WR TEN Note",34%,0.4,2.60%,10,49
"Robby Anderson, WR CAR Note",34%,0.5,2.60%,31,107
"N'Keal Harry, WR NE Note",34%,0.8,2.60%,1,95
"DeAndre Hopkins, WR ARI Note",33%,0.6,2.50%,95,171
"Emmanuel Sanders, WR NO Note",32%,0.9,2.40%,6,103
"Mohamed Sanu, WR NE Note",32%,0.3,2.40%,14,60
"Tyler Lockett, WR SEA Note",30%,1.3,2.20%,9,150
"Mike Evans, WR TB Note",29%,0.6,2.10%,15,158
"Diontae Johnson, WR PIT Note",28%,0.8,2%,127,120
"D.J. Moore, WR CAR Note",23%,0.2,1.60%,18,153
"Jarvis Landry, WR CLE Note",22%,0.4,1.50%,127,127
"Mecole Hardman, WR KC Note",21%,0.3,1.50%,24,110
"Riley Ridley, WR CHI Note",18%,0.2,1.20%,127,7
"Cordarrelle Patterson, WR CHI Note",16%,0,1.10%,90,34
"Breshad Perriman, WR NYJ Note",15%,0.1,1%,2,88
"A.J. Brown, WR TEN Note",15%,0.1,1%,127,146
"Larry Fitzgerald, WR ARI Note",14%,0.1,0.90%,19,86
"Brandin Cooks, WR HOU Note",13%,0.1,0.90%,14,123
"Michael Thomas, WR NO Note",13%,0,0.90%,67,192
"Zay Jones, WR LVR Note",13%,0.1,0.90%,47,7
"Laquon Treadwell, WR ATL Note",12%,0.1,0.80%,4,28
"Andy Isabella, WR ARI Note",12%,0.1,0.80%,127,45
"Chris Conley, WR JAC Note",10%,0.1,0.70%,6,42
"Kenny Stills, WR HOU Note",9%,0,0.60%,18,41
"Golden Tate, WR NYG Note",8%,0,0.50%,40,99
"Cole Beasley, WR BUF Note",8%,0.1,0.50%,127,79
"Taywan Taylor, WR CLE Note",8%,0,0.50%,10,8
"Hakeem Butler, WR ARI Note",7%,0.7,0.50%,5,9
"Miles Boykin, WR BAL Note",7%,0,0.50%,127,69
"Alex Erickson, WR CIN Note",3%,0,0.20%,127,9
"Rob Gronkowski, TE TB Note",99%,5.1,25%,2,83
"Evan Engram, TE NYG Note",98%,3.7,21.70%,3,106
"O.J. Howard, TE TB Note",96%,2.8,18.20%,2,44
"Dallas Goedert, TE PHI Note",96%,2.5,18.20%,16,82
"George Kittle, TE SF Note",95%,3,17.10%,9,161
"Tyler Eifert, TE JAC Note",90%,2.1,13.40%,1,61
"T.J. Hockenson, TE DET Note",90%,2.8,13.40%,3,95
"Hunter Henry, TE LAC Note",86%,2.4,11.60%,2,107
"Eric Ebron, TE PIT Note",84%,1.9,10.80%,5,72
"Trey Burton, TE IND Note",83%,2.3,10.50%,15,52
"Jordan Reed, TE SF Note",73%,3.8,7.90%,2,21
"Mark Andrews, TE BAL Note",65%,1.7,6.40%,19,142
"Zach Ertz, TE PHI Note",64%,2,6.20%,12,132
"Greg Olsen, TE SEA Note",63%,2.1,6%,8,55
"Austin Hooper, TE CLE Note",63%,1.1,6%,12,90
"Foster Moreau, TE LVR Note",61%,0.6,5.70%,4,7
"Maxx Williams, TE ARI Note",60%,0.9,5.60%,3,38
"David Njoku, TE CLE Note",56%,1.7,5%,2,34
"Vance McDonald, TE PIT Note",55%,1.9,4.90%,3,43
"Kahale Warring, TE HOU Note",50%,0.9,4.20%,0,18
"Jace Sternberger, TE GB Note",37%,1.4,2.80%,1,81
"Hayden Hurst, TE ATL Note",31%,0.7,2.30%,7,93
"Jimmy Graham, TE CHI Note",29%,0.4,2.10%,21,61
"Travis Kelce, TE KC Note",29%,0.3,2.10%,7,166
"Mike Gesicki, TE MIA Note",29%,0.7,2.10%,42,89
"Jack Doyle, TE IND Note",26%,0.3,1.90%,6,79
"Jared Cook, TE NO Note",24%,0.2,1.70%,11,99
"Cameron Brate, TE TB Note",20%,0.3,1.40%,60,18
"Dawson Knox, TE BUF Note",19%,0.3,1.30%,127,63
"Marcedes Lewis, TE GB Note",18%,0.1,1.20%,5,16
"Noah Fant, TE DEN Note",18%,0.2,1.20%,127,102
"Irv Smith, TE MIN Note",15%,0.1,1%,127,75
"Kyle Rudolph, TE MIN Note",12%,0,0.80%,5,71
"Virgil Green, TE LAC Note",11%,0,0.70%,11,15
"Jesse James, TE DET Note",7%,0,0.50%,127,19
"Jason Witten, TE LVR Note",2%,0.1,0.10%,127,24
