period,method,pos,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons
all_2017_2025,component_rank_w150,QB,216.0,2.3934858209360157,3.3952563397911195,-1.4269583145728677,0.7870370370370371,0.6296234609004432,0.22717248007004015,23.74246477389033,32.708969162350286,-14.316399217050222,0.7731481481481481,0.6128465927429994,0.1783508207335408,0.375,0.1952158366891909,0.266334792867383,0.5336991312299955,0.17592592592592593,0.08607612350782862,0.15145146498977663,0.6094027202838557,0.16666666666666666,0.0943301119725252,0.14191484222810816,0.6073302469135803,0.027777777777777776,0.03913833598746045,0.02274014238120603,0.8809523809523809,0.3693891621956373,-0.10698031650769833,0.5213547827324715,58.15594150429509,0.050000000000000024,1.3262573239099398,2.039350124541903,0.338163359146473,0.9027777777777778,0.125,0.10619148189836472,0.08757477972621251,0.6554967666078777,6.760774077427843,0.23532554172353623,0.23911212356453662
all_2017_2025,component_rank_w150,RB,540.0,2.3094624220262077,3.1471172498072013,-1.0005425657150715,0.825925925925926,0.5775370223293357,0.1327769506152848,26.864109461256074,36.690349969794596,-10.976608003671418,0.8037037037037037,0.5725583740699594,0.12609790294979184,0.2777777777777778,0.2186232667478288,0.20468561449609773,0.5221709401709401,0.15,0.12130121564086954,0.12640160333434405,0.6039699830549504,0.15185185185185185,0.11276546375398026,0.11829619546368088,0.7529822132282458,0.03518518518518519,0.047833021515469316,0.03408970936924289,0.6772401252651783,0.606774777988771,0.07544752287292558,0.5917048176222751,60.483672079902504,0.050000000000000024,1.6419581074538814,2.5283226680400817,-0.07437921353989678,0.9185185185185185,0.14814814814814814,0.1562121733629572,0.1252997862591477,0.5748097826086956,5.558871147439765,0.37581506869929754,0.16785451031869233
all_2017_2025,component_rank_w150,TE,216.0,2.0421960869803626,2.767458892509009,-1.8255337168497452,0.7592592592592593,0.6685602001703899,0.27350161483999985,25.234248651234996,33.292929112242305,-20.178415007282233,0.7638888888888888,0.6563630116119752,0.2539789715623765,0.3333333333333333,0.15010882820096724,0.2537945329202464,0.5621141975308642,0.14814814814814814,0.06939846139948481,0.129663227438735,0.6489470108695652,0.1712962962962963,0.08722966712519492,0.1392718993857932,0.7188585233277971,0.013888888888888888,0.026430336063591395,0.01440257197610161,0.564945226917058,0.5375292038747022,0.19803760463925502,0.4397854361415633,60.21001842392983,0.050000000000000024,1.5425331179384998,2.2666777050816083,0.2739182964705858,0.9027777777777778,0.11574074074074074,0.10497736148587063,0.10336232936669465,0.5036649214659686,5.826092787006509,0.3493783633566932,0.18924655417076733
all_2017_2025,component_rank_w150,WR,648.0,2.4573493938731037,3.4368171531183784,-2.2172728981119887,0.7268518518518519,0.6693207893793263,0.25364490675302864,28.18402297217604,38.346267202872866,-22.070630548307673,0.7314814814814815,0.6449427086238346,0.21384592755050558,0.43209876543209874,0.19672640136584998,0.30203291765022017,0.5077736801242236,0.21604938271604937,0.08967943707278402,0.18556886753156732,0.5108267716535433,0.1867283950617284,0.07646757512660264,0.14507328718715182,0.8115874982357646,0.021604938271604937,0.04928317801641362,0.021973184018316456,0.7746732762505634,0.6091233481379353,0.1492801997216112,0.664051924438113,63.984489975359054,0.050000000000000024,1.4575862572805849,2.160062803479637,0.2039986227565562,0.9074074074074074,0.12191358024691358,0.10336921237705846,0.10572490307294091,0.6184067095281529,5.749581299149004,0.3518259488501966,0.17560399437166416
all_2017_2025,ppg225_component_rank150,QB,216.0,2.4023766020356723,3.395265002991755,-1.4317123954826354,0.7268518518518519,0.6336811231129109,0.2386919718240187,23.829301322051286,32.88032417851084,-14.527011096366413,0.7546296296296297,0.6121000349100674,0.18292162340178064,0.375,0.18366608789740685,0.2711624554060065,0.5131229995427526,0.17592592592592593,0.08064445623574468,0.15244503920819671,0.6116203429923123,0.16666666666666666,0.08933249244192204,0.14199271136644226,0.623070987654321,0.027777777777777776,0.0349121539393526,0.02284956626614729,0.8420634920634921,0.37279778896876553,-0.06903630669572154,0.7256125665181412,56.48787539314321,0.05000000000000002,1.3400999818953263,2.057883526473984,0.3730313185455176,0.8981481481481481,0.125,0.10374677083633516,0.08855617083816754,0.6529492455418381,7.003867217382131,0.2069004243494741,0.25416930684671724
all_2017_2025,ppg225_component_rank150,RB,540.0,2.3071664241429315,3.147162797864472,-1.0008128280713824,0.8277777777777777,0.5772419624433287,0.1319292155408235,26.867655269624567,36.689222864852326,-11.001723416400225,0.8055555555555556,0.5722766298031914,0.12783894978721994,0.2777777777777778,0.21769879753198193,0.20471025695740555,0.5185470085470085,0.15,0.1213531083278433,0.12589754012074564,0.6162080744506307,0.15185185185185185,0.11291154704539319,0.11841060042002506,0.748801789327937,0.03518518518518519,0.047294884869211073,0.03417251176876803,0.6649661581977978,0.6106375125353186,0.07883093639629156,0.5934395610207966,59.78178756878527,0.050000000000000024,1.6420817901872193,2.5282668771818644,-0.07722236448778633,0.9148148148148149,0.14814814814814814,0.1565716758544144,0.1253220997857835,0.576195652173913,5.4962069673772245,0.38114555031616515,0.16274455534676113
all_2017_2025,ppg225_component_rank150,TE,216.0,2.0436098510431866,2.767449283462023,-1.8256780819785074,0.7546296296296297,0.6683729721313351,0.26780073334290133,25.198006511666648,33.25351014585315,-20.118591945219443,0.7546296296296297,0.6553992212796352,0.25206562072923805,0.3333333333333333,0.14923453853211321,0.25366627997808117,0.5619212962962963,0.14814814814814814,0.07047369447379835,0.12945655644588866,0.6467391304347826,0.1712962962962963,0.08696710149926627,0.13956536087587182,0.7113090744375661,0.013888888888888888,0.025412457192790415,0.013965393109554127,0.6948356807511737,0.5318986027453029,0.18998082854046844,0.4502553991872343,60.61056570861183,0.05000000000000002,1.5447046839603658,2.2737109545620777,0.26977258414990973,0.9120370370370371,0.11574074074074074,0.10400080001723912,0.1029996399846613,0.5166492146596858,5.788900261937219,0.35538880532056066,0.1876526950227536
all_2017_2025,ppg225_component_rank150,WR,648.0,2.4589782306353056,3.4371468779380994,-2.218504167417467,0.7283950617283951,0.6689626346871397,0.2506083068040212,28.18631307419478,38.32404417407235,-22.02003770238102,0.7237654320987654,0.6441678395169793,0.21688086937304268,0.43209876543209874,0.19680779210512006,0.30141965299552204,0.5127038043478261,0.21604938271604937,0.0899815146478028,0.18554802289495417,0.5078880764904387,0.1867283950617284,0.07613856987336855,0.14575786041652838,0.8058948986152712,0.021604938271604937,0.049002049529851356,0.02172813965686919,0.8028391167192429,0.6052028432802548,0.12985102114853508,0.6647066191928348,63.498687110782306,0.05000000000000002,1.460609921659306,2.1671159100052404,0.17691666519160779,0.9089506172839507,0.12191358024691358,0.1047692535327049,0.10607941483122167,0.6112211074280883,5.812694143694574,0.34791613526736526,0.1803909723039876
all_2017_2025,ppg225_component_rank150_raw100,QB,216.0,2.4123756357927855,3.3933680882820076,-1.433732910540777,0.7129629629629629,0.6360293990239625,0.2438009127968095,23.912933911633313,32.95884055250105,-14.690969410395155,0.7314814814814815,0.6137819374935463,0.1872271183203239,0.375,0.1751190920492114,0.274302705276333,0.5438500228623685,0.17592592592592593,0.07859599879567211,0.15258167288538654,0.618568894145476,0.16666666666666666,0.08441050637817614,0.14286351683674342,0.6159722222222223,0.027777777777777776,0.031509613476405435,0.022429569944320594,0.9158730158730158,0.3616907265316115,-0.09800783529215637,0.8938136764593893,55.375024664103066,0.05000000000000002,1.3623811904730456,2.0941928439827597,0.3965157010648993,0.8981481481481481,0.125,0.10026144687272254,0.09053665270396045,0.6417793454830492,7.184148440262698,0.18994901977858072,0.26819980998625526
all_2017_2025,ppg225_component_rank150_raw100,RB,540.0,2.3080437289223594,3.147260434976979,-1.0008289576401639,0.825925925925926,0.5758908964587801,0.1314965511739159,26.89044617263723,36.692302399260925,-11.058116247578038,0.8092592592592592,0.5723701496590904,0.1247272108666782,0.2777777777777778,0.2182682214733495,0.2043858130314579,0.5244444444444445,0.15,0.12136380087837853,0.12560111421547956,0.6273702896796579,0.15185185185185185,0.11204833572495168,0.11858462486542923,0.747523697944403,0.03518518518518519,0.048119680542011906,0.03451384065488941,0.6507728053338722,0.6063522705591103,0.07640858393432991,0.6049973675308814,58.675950190640485,0.05000000000000002,1.6451365080373215,2.5320439164681177,-0.0956488376957546,0.9185185185185185,0.14814814814814814,0.1572598502064068,0.12581034910154562,0.5628804347826087,5.441537282596207,0.38665034559316946,0.15886228269778405
