period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,ppg_weight,component_rank_weight,raw_component_weight,recency_half_life,total_match_weight,qb_feature_count,rb_feature_count,wr_feature_count,te_feature_count
development_2017_2022,ppg225_component_rank150_raw100,1080.0,2.345293872035015,3.232996061105303,-1.7798752199086088,0.7722222222222223,0.6437226777152356,0.22033193881870416,27.047178272763997,36.50883418359739,-17.865040241935848,0.7564814814814815,0.6266749856044035,0.19118545070114012,0.36574074074074076,0.19603688998441546,0.26222898594184446,0.5023782685022637,0.1814814814814815,0.09919273650550804,0.15493058552000852,0.5426228183581124,0.17314814814814813,0.092648877201163,0.13612225039220996,0.752393841584277,0.022222222222222223,0.04209405487552092,0.022517678474046805,0.7035984848484849,0.5418134548712701,0.026615268207724987,0.6707294755601692,59.60335446916592,0.050000000000000024,1.513932895684671,2.269314650646613,0.16699999127522885,0.9074074074074074,0.12962962962962962,0.12141649066432368,0.11062375449899747,0.6031079027355624,5.249877530061056,0.3744067079282754,0.12590058192993064,2.25,1.5,1.0,12.0,70.25,15,18,14,14
development_2017_2022,ppg300_component_rank200_raw150,1080.0,2.347962575108286,3.233016387222627,-1.7801890984379993,0.7703703703703704,0.6440126334220967,0.21981822825666364,27.05190566926373,36.49528463872323,-17.87202262957806,0.7592592592592593,0.6268932853421261,0.19415762563569938,0.36574074074074076,0.19555006213826265,0.26302643064465747,0.49578120668945763,0.1814814814814815,0.09859122564219665,0.15514196720498882,0.5407528395973774,0.17314814814814813,0.09217386996690193,0.1362809385657026,0.7523878532375996,0.022222222222222223,0.041612975821260174,0.022548984882583938,0.6916824494949495,0.5394873792012669,0.022028473008712187,0.6738235179552744,58.381095630679084,0.050000000000000024,1.5158098474480028,2.2758619944583254,0.15513065292746314,0.9092592592592592,0.12962962962962962,0.12179169781796201,0.11110457293054192,0.6003723404255319,5.25243441633872,0.3747693864913062,0.12662725817105866,3.0,2.0,1.5,12.0,79.25,15,18,14,14
development_2017_2022,ppg_w225,1080.0,2.3437303215443612,3.233034290045855,-1.779514645459267,0.7657407407407407,0.6434444704362094,0.21787705759514348,27.039882592093353,36.53005490746506,-17.825770978967004,0.7574074074074074,0.6261302977317768,0.19001568920703055,0.36574074074074076,0.1964528207541597,0.2617201808009327,0.5051686223782685,0.1814814814814815,0.09945264506938893,0.15505248339523076,0.5356854280173607,0.17314814814814813,0.09338974073657455,0.13568171518968036,0.7562054242444204,0.022222222222222223,0.04221799990719898,0.022672300379985005,0.6896898674242424,0.5453292484610186,0.03106738488859015,0.6448667246202204,60.81822378951051,0.050000000000000024,1.511116838096944,2.2610317763235823,0.18238269869776988,0.9138888888888889,0.12962962962962962,0.12097807659795203,0.11035682478631931,0.6036930091185411,5.245017846657755,0.3739384810103301,0.124813113188059,2.25,1.0,0.0,12.0,61.25,13,16,13,13
development_2017_2022,ppg_w300,1080.0,2.345339444962731,3.23324803189608,-1.7803305924053041,0.7666666666666667,0.6442360551718548,0.2217050458460192,27.038712370439438,36.515215241069555,-17.827612365654804,0.7527777777777778,0.6259677050401,0.190061710844264,0.36574074074074076,0.19489309015566458,0.26261764152686873,0.5012029936246881,0.1814814814814815,0.09891331092491187,0.15498021837796647,0.5404180903130483,0.17314814814814813,0.09252350978524798,0.13610600290308397,0.7529986645986909,0.022222222222222223,0.0418030443377885,0.02268164772457844,0.68588226010101,0.5414272926164104,0.020908835179423543,0.6516284569943814,59.95435549399734,0.050000000000000024,1.5133171452515217,2.265353751693869,0.17866133851632074,0.9101851851851852,0.12962962962962962,0.120956923602769,0.11051196543364714,0.6066109422492402,5.246797067215721,0.3737342353248403,0.12497633533339125,3.0,1.0,0.0,12.0,64.25,13,16,13,13
development_2017_2022,production,1080.0,2.3420672118554786,3.23273831865454,-1.7783350666248,0.7777777777777778,0.6429603430718496,0.21778864679033522,27.01704171269037,36.50829616896613,-17.814560270221904,0.7648148148148148,0.6263505960757226,0.1903082300815364,0.36574074074074076,0.19832649064226857,0.2612962483237752,0.49994271458930056,0.1814814814814815,0.100488404749118,0.15504035095633206,0.5337461907840059,0.17314814814814813,0.09434736984923614,0.1356616776685332,0.7561485349509853,0.022222222222222223,0.04279372872551518,0.022825498579558845,0.6873421717171717,0.5509764576505407,0.038820249331489476,0.633410591778419,61.57253321967921,0.050000000000000024,1.5078674189597563,2.255140581068993,0.18811334190442633,0.9120370370370371,0.12962962962962962,0.1209291055724161,0.11003679580948626,0.6068996960486323,5.240839816814649,0.3746722007505833,0.12465240545735444,1.5,1.0,0.0,12.0,58.25,13,16,13,13
development_2017_2022,raw_component_w100,1080.0,2.3452471585915484,3.23294913115558,-1.7792529411415698,0.7722222222222223,0.6434271321817362,0.21860603396391876,27.03550316096837,36.50455315758634,-17.87856486321945,0.7583333333333333,0.6261970945307535,0.19015037287128211,0.36574074074074076,0.19619068275186613,0.2620505627526766,0.5016243185808001,0.1814814814814815,0.0997632267968525,0.1547249681022156,0.5383922799889187,0.17314814814814813,0.09304237255229758,0.13617635874762302,0.7521602960638597,0.022222222222222223,0.04255533553367536,0.02247637367534816,0.7176649305555556,0.5448118791554698,0.033576389097270024,0.670570006230807,60.64580881612759,0.05000000000000002,1.5110797781846184,2.264045733359329,0.17089417731124765,0.912962962962963,0.12962962962962962,0.12151972075048739,0.11050031115880543,0.6012689969604863,5.242941546879337,0.37505459085191106,0.12547092009812108,1.5,1.0,1.0,12.0,64.25,15,18,14,14
recent_2020_2025,component_rank_w150,1080.0,2.307539025939057,3.2089104915212308,-1.5660406347808613,0.7796296296296297,0.627645995854526,0.19714285199210146,26.140082357484744,35.75475974117215,-15.851416359631566,0.7675925925925926,0.6099540272401138,0.16529749101947394,0.35185185185185186,0.19754024653852426,0.2534624742696693,0.5092857142857142,0.16666666666666666,0.09453233218160213,0.14374609027626453,0.5508827160493828,0.1685185185185185,0.0922291210737331,0.1339483283170317,0.7444534863799898,0.027777777777777776,0.04468199372479464,0.026003286071586126,0.7862857142857143,0.5730807830510275,0.07011136174004111,0.5689699288450498,61.918362678395106,0.050000000000000024,1.5355334031792534,2.2905141734893806,0.20383988087480995,0.9083333333333333,0.1361111111111111,0.1218113290337974,0.11178667329681417,0.6329592930419756,6.399056498180328,0.3074518891009996,0.2449291595208665,1.5,1.5,0.0,12.0,61.25,13,16,13,13
recent_2020_2025,ppg225_component_rank150,1080.0,2.309319085825423,3.2088953367517097,-1.5673378145657868,0.7685185185185185,0.6281719052073423,0.1994295220527738,26.158542273098035,35.76619395625595,-15.857235804524889,0.7648148148148148,0.6093394373069486,0.16731969753473175,0.35185185185185186,0.19552291994316995,0.25413035980346305,0.5066917293233083,0.16666666666666666,0.09432842917418398,0.1437411013634191,0.5488827160493828,0.1685185185185185,0.0915217721147875,0.13442910602132435,0.7387846006999682,0.027777777777777776,0.04350206211945249,0.026056526999361024,0.7755238095238095,0.5702644296212583,0.062448822782293564,0.604501283634291,61.25939364125937,0.05000000000000002,1.5400499191930503,2.2985773707809414,0.19695544445561844,0.9074074074074074,0.1361111111111111,0.12200809237932948,0.11193229715522447,0.6354091475818623,6.444003622388832,0.30271467205484565,0.2476873913885559,2.25,1.5,0.0,12.0,64.25,13,16,13,13
recent_2020_2025,ppg225_component_rank150_raw100,1080.0,2.313014834097322,3.2085171025047794,-1.5678837369427945,0.7611111111111111,0.6282278083967979,0.1960615205527087,26.191629706142162,35.77278924175227,-15.85847973669698,0.7638888888888888,0.6093795249942475,0.16215105347124942,0.35185185185185186,0.19404365330081647,0.25431834733891123,0.5156466165413534,0.16666666666666666,0.09397764774732767,0.14391928876443308,0.5441481481481482,0.1685185185185185,0.09042512828446707,0.1349129472263726,0.7382400450329181,0.027777777777777776,0.0433172105019921,0.02613897466423104,0.7778571428571428,0.5632460181172871,0.05403788354871131,0.6393844414341987,60.53627581580616,0.050000000000000024,1.5447379369495329,2.3086937531521823,0.1794317726885502,0.9092592592592592,0.1361111111111111,0.12320346131586699,0.11235514204735876,0.6319020641482745,6.469306973348714,0.3009973617151036,0.25017814374096087,2.25,1.5,1.0,12.0,70.25,15,18,14,14
recent_2020_2025,ppg300_component_rank200_raw150,1080.0,2.315372155304906,3.2086891512246294,-1.5686064768023205,0.7601851851851852,0.6283151083291243,0.19510604042328517,26.195917200798288,35.765116895507795,-15.861555979781917,0.7666666666666667,0.6095966967653781,0.16595514189839405,0.35185185185185186,0.1932991387155466,0.25537545982827153,0.507172932330827,0.16666666666666666,0.09392614874378485,0.14417376597239953,0.5374197530864198,0.1685185185185185,0.09043925776257757,0.13504795661196917,0.7357987224356934,0.027777777777777776,0.042289630377570046,0.026164612831997797,0.7733333333333333,0.5646868836451245,0.05578370313722452,0.6503753013058822,59.37006454581471,0.050000000000000024,1.5458360080051932,2.314981655275378,0.16920308188376856,0.9074074074074074,0.1361111111111111,0.123556859387866,0.11270182553497768,0.6315375024607914,6.499654199865759,0.29878877978524476,0.25330976034601116,3.0,2.0,1.5,12.0,79.25,15,18,14,14
recent_2020_2025,ppg_w225,1080.0,2.3108605020298816,3.208665545714063,-1.567609781398681,0.7657407407407407,0.6279598559370569,0.1988540488124444,26.182193616857383,35.79274877882788,-15.860917802508936,0.7583333333333333,0.6094729676580651,0.1654857806173025,0.35185185185185186,0.19458702671251787,0.25438002156427253,0.5105075187969925,0.16666666666666666,0.09359301315849933,0.14425433397138157,0.5364444444444444,0.1685185185185185,0.09158296971444894,0.13453366957548493,0.7381452066864094,0.027777777777777776,0.04358476615707378,0.026131185469498667,0.7687301587301587,0.5696029134057616,0.0640969056614989,0.6063067243884539,61.72786791099279,0.05000000000000002,1.5432901001735824,2.3022925542212294,0.19475092984668632,0.9101851851851852,0.1361111111111111,0.12228700887670094,0.11224193475875008,0.6273377518209856,6.44258748498656,0.30247123195457504,0.24745578144899052,2.25,1.0,0.0,12.0,61.25,13,16,13,13
recent_2020_2025,ppg_w300,1080.0,2.313332966732791,3.2085567475473726,-1.5685538392433669,0.7583333333333333,0.628266387374755,0.19638865496960495,26.208785953441616,35.79904952168003,-15.87188683180862,0.7592592592592593,0.6092252444274437,0.16277293065243126,0.35185185185185186,0.19393043450075287,0.25504066124860647,0.5043909774436091,0.16666666666666666,0.0936586296041699,0.14432100042878218,0.5322283950617284,0.1685185185185185,0.09084148754969856,0.13518241920228838,0.7323661861523777,0.027777777777777776,0.04271304511357231,0.026160841604525874,0.7668571428571429,0.5652742248811496,0.06144924106873662,0.6255152432065882,60.94525434167027,0.050000000000000024,1.546346585845228,2.3093071474967086,0.18412600447381067,0.9083333333333333,0.1361111111111111,0.12304011598320899,0.11232210931175701,0.6288616196746651,6.4684284345957055,0.2995001697698412,0.24913718368482285,3.0,1.0,0.0,12.0,64.25,13,16,13,13
recent_2020_2025,production,1080.0,2.3065321880058964,3.208559483146552,-1.5661521425637839,0.7805555555555556,0.6279229250593927,0.19288319705207274,26.146302106990746,35.77867763038927,-15.857140424408446,0.7666666666666667,0.6098395302443188,0.16503868561251855,0.35185185185185186,0.1967082758124508,0.2535741493820936,0.5122443609022557,0.16666666666666666,0.09450784093621228,0.14385321282110547,0.5455061728395062,0.1685185185185185,0.0923305873647447,0.1339645294782073,0.7437223133214225,0.027777777777777776,0.044357982092152665,0.026014477590234647,0.7810476190476191,0.5702271301757922,0.06876922524415362,0.574077098211406,62.46476027869732,0.050000000000000024,1.537901786884221,2.2942407551788033,0.20232485994725471,0.9092592592592592,0.1361111111111111,0.12193150036863663,0.11176860866099521,0.6336811251831922,6.401076182379337,0.30689334766600734,0.24479863847764052,1.5,1.0,0.0,12.0,58.25,13,16,13,13
recent_2020_2025,raw_component_w100,1080.0,2.312725191789167,3.208681131522122,-1.5671520898790854,0.7657407407407407,0.6282947925712653,0.1957320562495929,26.169367775252184,35.76274051366265,-15.885409401672018,0.7583333333333333,0.6094414185884264,0.16337355143814708,0.35185185185185186,0.19399165312361863,0.2547486235039461,0.5079285714285714,0.16666666666666666,0.09391044768500109,0.14379166973101187,0.5413888888888889,0.1685185185185185,0.09080495544333071,0.13481837658218307,0.7378974032648865,0.027777777777777776,0.04374955869243039,0.02600648282112139,0.7867936507936508,0.5686385338855265,0.06897745397015372,0.626190430505961,61.540773583605564,0.050000000000000024,1.541216435126413,2.302216445526337,0.18308128866163972,0.9083333333333333,0.1361111111111111,0.12298096578544883,0.11227411900015544,0.6279210505209587,6.439651840941244,0.3042877377074161,0.2483188459317129,1.5,1.0,1.0,12.0,64.25,15,18,14,14
temporal_2023_2025,component_rank_w150,540.0,2.3448095935638547,3.270827994070158,-1.4058203468233874,0.762962962962963,0.6133024725563954,0.1725420052782745,26.207109410132585,36.091021920068926,-15.635958508243137,0.7703703703703704,0.5999648365493552,0.15262886234437262,0.34814814814814815,0.19503635179160256,0.2519121722471064,0.5170303433268859,0.17592592592592593,0.0904429281100313,0.151239108314656,0.5756357185097576,0.1648148148148148,0.08865910987572963,0.13353666514357976,0.7242955728842273,0.03333333333333333,0.04758265029827859,0.02969700441230661,0.7890591741166454,0.5536065943054892,0.07978010898528459,0.5137791684910453,62.53887934806313,0.050000000000000024,1.521684740609916,2.3318068910680627,0.036870079879374566,0.912962962962963,0.13148148148148148,0.12305337962325084,0.1081893065204011,0.6159944743085378,7.00658209115734,0.2828244826412913,0.30017090260010976,1.5,1.5,0.0,12.0,61.25,13,16,13,13
temporal_2023_2025,ppg225_component_rank150,540.0,2.349195901454661,3.270818574327641,-1.4073829618914875,0.7462962962962963,0.6139762690871323,0.17535544797869973,26.233938458657185,36.09972759549207,-15.650081052374732,0.762962962962963,0.600005592202017,0.14823542585910615,0.34814814814814815,0.19289094158158557,0.2533231938965913,0.5047147001934236,0.17592592592592593,0.09027738220834994,0.151387337427374,0.5688704908338261,0.1648148148148148,0.08736444085742787,0.1345919470139652,0.7150776053215078,0.03333333333333333,0.04578934028738773,0.029931995809618927,0.7762877820349084,0.5498777341607459,0.06811393576643116,0.572677192974365,62.003266427103895,0.05000000000000002,1.5287138777353952,2.3414308796835845,0.026998293194841292,0.9111111111111111,0.13148148148148148,0.1235245062806618,0.10861004820084255,0.6121204840986216,7.093722376890083,0.275435298130424,0.30584325341944407,2.25,1.5,0.0,12.0,64.25,13,16,13,13
temporal_2023_2025,ppg225_component_rank150_raw100,540.0,2.351630109143453,3.270236997156006,-1.4081676080225332,0.737037037037037,0.6138109557897948,0.1729236442357529,26.263793692949335,36.138663047456646,-15.626135691024185,0.7592592592592593,0.6000498612811165,0.15111745800507081,0.34814814814814815,0.19102162899753436,0.25368364349393746,0.5135547630560928,0.17592592592592593,0.08972912154576332,0.1514675819714275,0.5666706091070373,0.1648148148148148,0.08641290661307076,0.13505730638287863,0.7168215451306709,0.03333333333333333,0.04547183889000305,0.03007060052173508,0.7904427415921669,0.5422920579313664,0.06312717883882395,0.6095426966483006,61.43337497953347,0.050000000000000024,1.5370705443186827,2.3558482068777775,0.007889831366260685,0.912962962962963,0.13148148148148148,0.12522168515527485,0.10907219233038022,0.608156401093126,7.139193977889196,0.27301179773700585,0.3094575892543625,2.25,1.5,1.0,12.0,70.25,15,18,14,14
temporal_2023_2025,ppg300_component_rank200_raw150,540.0,2.3535649995824373,3.2705796858545404,-1.4094052635441763,0.7351851851851852,0.6143551540725379,0.1757540659996219,26.264014954190255,36.137960884588146,-15.618626109662378,0.762962962962963,0.6004909761521134,0.1571837572161363,0.34814814814814815,0.18996116071071323,0.2542730902857915,0.5121343085106383,0.17592592592592593,0.08990992184294729,0.1518281332157216,0.553518628030751,0.1648148148148148,0.08646492300657722,0.13502728041102335,0.7124616956077631,0.03333333333333333,0.043823472010958674,0.030111937177891835,0.787569178373776,0.5440670941279224,0.06659998452974424,0.6295960138471172,60.35517185175121,0.050000000000000024,1.5375428815046368,2.359744266722091,-0.00023598141547413444,0.9111111111111111,0.13148148148148148,0.12557882889872066,0.10908478342682333,0.6165650620138743,7.201174064758438,0.26833803054461475,0.31461923389250446,3.0,2.0,1.5,12.0,79.25,15,18,14,14
temporal_2023_2025,ppg_w225,540.0,2.352192193352816,3.2705286280299473,-1.4076353381808457,0.7481481481481481,0.6135381205915335,0.17462307845296904,26.26825158891506,36.1376384055695,-15.651777689174098,0.7537037037037037,0.6001450700963593,0.15240865629343991,0.34814814814814815,0.19187294165740287,0.25397785819134583,0.5049262572533849,0.17592592592592593,0.089255740564732,0.15211762629299705,0.5566410408042578,0.1648148148148148,0.08767141643781327,0.13472213199279434,0.7130471611151249,0.03333333333333333,0.04589902368898503,0.029968410993026988,0.7755427841634738,0.5501415718402632,0.07891468916026614,0.5766399857738154,62.471964294738605,0.05000000000000002,1.5342181165097035,2.3495909025696804,0.022604361026651913,0.912962962962963,0.13148148148148148,0.12406422052241634,0.10896505975227828,0.6016096579476862,7.094003367134679,0.2751776280499004,0.3056790878908622,2.25,1.0,0.0,12.0,61.25,13,16,13,13
