run_id,target_version,league,scoring_hash,feature_run_id,created_at,validation_start_origin,validation_end_origin,current_origin,forecast_target_season,training_origin_embargo,primary_residual_method,primary_participation_method,runtime_seconds,status,parameter_cache_hits,parameter_cache_entries
v2_next_year_beta_20260826T203449Z_727d9907,v2_next_year_expert_residual_v1,beta,6a9a803feee65cd1bd54f3b013594fb56a3c5c3eb6f65caf5c7e61ffee7bb0e6,milestone_3_20260826T202240Z_f45fd05b,2026-08-26T20:36:27+00:00,2017,2024,2026,2027,1,next_residual_primary_blend,next_participation_lightgbm,98.47119539999403,shadow,0,5
