league,method,expected_played,pool_residual_sd,top12_weight,pryor_rank,pryor_distance,pryor_weight
dk,production,13.282975453549376,3.974666393486037,0.285844964224817,2,0.25874208302515583,0.0326287923303868
dk,one_year_w025_wr,13.416464723077059,3.9746569159090206,0.27854178434339044,2,0.4526544460924485,0.027228626463606003
dk,one_year_w050_wr,13.24370522899252,3.9996294852804635,0.28247496269964856,7,0.6465668091597412,0.020820379206731354
dk,three_year_w025_wr,13.367944385536251,4.007979624634997,0.27370686909836733,2,0.3671577552526325,0.029290367299862362
dk,three_year_w050_wr,13.412264334889757,4.047755336893265,0.27035688859225876,4,0.4755734274801092,0.026029301795971377
dk,both_w025_wr,13.26233843334591,3.9813468573426833,0.2794753058577323,3,0.5610701183199251,0.02366813916188033
dk,both_w050_wr,13.290382312406022,3.9674560154502725,0.2784626077666314,13,0.8633981536146946,0.015813787093742666
dk,full_w025_wr,13.308189033773576,3.969737512837768,0.2751444011776301,5,0.6444034516532585,0.021512040299967224
dk,full_w050_wr,13.279801885118845,4.057428964588783,0.2780551763841274,14,0.946731486948028,0.014777711031060662
