run_id,target_version,league,scoring_hash,feature_run_id,created_at,validation_start_origin,validation_end_origin,current_origin,forecast_target_season,training_origin_embargo,primary_residual_method,primary_participation_method,runtime_seconds,status,parameter_cache_hits,parameter_cache_entries
v2_next_year_nv_20260828T203137Z_a10c023f,v2_next_year_expert_residual_v1,nv,e449eaf92a1a0c887b5332ff3b010b87939172036ba0907ea90cc60d422faea3,milestone_3_20260828T200318Z_8b164dca,2026-08-28T20:33:27+00:00,2017,2024,2026,2027,1,next_residual_primary_blend,next_participation_lightgbm,110.58458419999806,shadow,0,5
