target_name,method,n_rows,rmse,mae,bias
pass,expert_component,343,5.8340065430587975,4.320440774875529,-2.451119985353652
pass,lasso,343,3.7786820549104134,2.9909997700606614,0.3229447671685701
pass,random_forest,343,3.7135538840087006,2.9337791293398285,0.39415232981683895
pass,lightgbm,343,3.6906491648355377,2.9218064497068177,0.39834512075552564
rush,expert_component,343,1.9599880366273683,1.309388808320696,-0.8663541485570676
rush,lasso,343,1.5970995680870688,1.151045893607556,-0.1698041805623833
rush,random_forest,343,1.6077201351017636,1.1291235821546834,-0.18309939299832767
rush,lightgbm,343,1.6333173933475436,1.1489463248289504,-0.19934163884457107
