challenger,reference,challenger_rmse,reference_rmse,pooled_delta,mean_season_delta,season_wins,season_count,player_cluster_95_low,player_cluster_95_high
expert_component_sum,expert_direct_team_game,6.758296567218547,6.756925527672389,0.001371039546158137,0.002500221532804837,5,9,-0.013784680835146213,0.017461704284359416
expert_component_sum_plus_prior_other,expert_direct_team_game,6.9522505581183065,6.756925527672389,0.1953250304459173,0.19204267119786225,0,9,0.1622788897013672,0.22830097890634582
qb_component_sum_lasso,qb_direct_total_lasso,4.118479242687031,4.032044638152944,0.08643460453408736,0.10822869292346245,4,9,-0.02068016205417655,0.1869511202901421
qb_component_sum_random_forest,qb_direct_total_random_forest,4.055480549265949,4.0086260879073645,0.04685446135858484,0.06459394935660528,3,9,-0.08642527088386594,0.17985638881705734
qb_component_sum_lightgbm,qb_direct_total_lightgbm,4.019916147305041,4.047103706536203,-0.02718755923116145,-0.008758780033338878,4,9,-0.16971941897967838,0.11343946898344962
qb_component_sum_blend,qb_direct_total_blend,4.007661061658944,3.9976272508833524,0.010033810775591956,0.029710430940917694,4,9,-0.10774254495269904,0.1237449941455243
qb_component_sum_plus_prior_other,qb_direct_total_blend,3.9706279076467155,3.9976272508833524,-0.026999343236636886,-0.011150191236016719,5,9,-0.1261495081208994,0.06299425369493043
qb_component_sum_plus_prior_other,conditional_ppg_primary_blend,3.9706279076467155,4.007201961152318,-0.0365740535056025,-0.02784458806567934,4,9,-0.1578504237508457,0.08488655817885764
qb_component_sum_plus_prior_other,expert_recalibrated,3.9706279076467155,4.2728983191587835,-0.302270411512068,-0.2919080361934318,9,9,-0.5117203987103812,-0.10123249339231208
