run_id,target_name,model_name,fold,trial,parameters_json,validation_score,selected
m4a_team_environment_20260729T012406Z_85a7b838,conditional_ppg,qb_yardage_lasso,0,0,"{""lasso__alpha"":1.0}",1268.7363480700822,0
m4a_team_environment_20260729T012406Z_85a7b838,conditional_ppg,qb_yardage_lasso,0,1,"{""lasso__alpha"":0.01}",975.0483992624027,1
m4a_team_environment_20260729T012406Z_85a7b838,conditional_ppg,qb_yardage_lasso,0,2,"{""lasso__alpha"":1.0}",1268.7363480700822,0
m4a_team_environment_20260729T012406Z_85a7b838,conditional_ppg,qb_yardage_lasso,0,3,"{""lasso__alpha"":0.001}",979.8006779897148,0
m4a_team_environment_20260729T012406Z_85a7b838,conditional_ppg,qb_yardage_lasso,0,4,"{""lasso__alpha"":0.001}",979.8006779897148,0
m4a_team_environment_20260729T012406Z_85a7b838,conditional_ppg,qb_yardage_lasso,0,5,"{""lasso__alpha"":0.003}",977.4649741676543,0
m4a_team_environment_20260729T012406Z_85a7b838,conditional_ppg,qb_yardage_lasso,0,6,"{""lasso__alpha"":1.0}",1268.7363480700822,0
m4a_team_environment_20260729T012406Z_85a7b838,conditional_ppg,qb_yardage_lasso,1,0,"{""lasso__alpha"":0.001}",1007.4593663142259,0
m4a_team_environment_20260729T012406Z_85a7b838,conditional_ppg,qb_yardage_lasso,1,1,"{""lasso__alpha"":0.003}",1004.6035455849219,1
m4a_team_environment_20260729T012406Z_85a7b838,conditional_ppg,qb_yardage_lasso,1,2,"{""lasso__alpha"":0.1}",1049.9085782746415,0
m4a_team_environment_20260729T012406Z_85a7b838,conditional_ppg,qb_yardage_lasso,1,3,"{""lasso__alpha"":1.0}",1309.8898859136216,0
m4a_team_environment_20260729T012406Z_85a7b838,conditional_ppg,qb_yardage_lasso,1,4,"{""lasso__alpha"":0.03}",1004.7448993828555,0
m4a_team_environment_20260729T012406Z_85a7b838,conditional_ppg,qb_yardage_lasso,1,5,"{""lasso__alpha"":0.001}",1007.4593663142259,0
m4a_team_environment_20260729T012406Z_85a7b838,conditional_ppg,qb_yardage_lasso,1,6,"{""lasso__alpha"":0.3}",1122.3406455906186,0
m4a_team_environment_20260729T012406Z_85a7b838,conditional_ppg,qb_yardage_lasso,2,0,"{""lasso__alpha"":0.01}",986.1320131475834,1
m4a_team_environment_20260729T012406Z_85a7b838,conditional_ppg,qb_yardage_lasso,2,1,"{""lasso__alpha"":0.003}",988.0100130009231,0
