method,slice_type,slice_value,metric,n_rows,value
incumbent_equal_thirds,pooled,all,mae,3696,2.4151353792936665
incumbent_equal_thirds,pooled,all,bias,3696,0.13869364705221982
incumbent_equal_thirds,pooled,all,spearman,3696,0.8054716592159998
trajectory_tree_average,pooled,all,rmse,3696,3.111206200187708
trajectory_tree_average,pooled,all,mae,3696,2.4357238366354523
trajectory_tree_average,pooled,all,bias,3696,0.2097667199356888
trajectory_tree_average,pooled,all,spearman,3696,0.806052674255375
trajectory_equal_thirds,pooled,all,rmse,3696,3.0949235953965
trajectory_equal_thirds,pooled,all,mae,3696,2.4103010768196227
trajectory_equal_thirds,pooled,all,bias,3696,0.1380539997377823
trajectory_equal_thirds,pooled,all,spearman,3696,0.8060263771825215
log_adp_tree_average,pooled,all,rmse,3696,3.114717030150769
log_adp_tree_average,pooled,all,mae,3696,2.438228268116463
log_adp_tree_average,pooled,all,bias,3696,0.2063521196324601
log_adp_tree_average,pooled,all,spearman,3696,0.8055205079436027
log_adp_equal_thirds,pooled,all,rmse,3696,3.0963437166234318
log_adp_equal_thirds,pooled,all,mae,3696,2.415789394347674
log_adp_equal_thirds,pooled,all,bias,3696,0.15530315005833834
log_adp_equal_thirds,pooled,all,spearman,3696,0.8064724341727982
trajectory_log_adp_tree_average,pooled,all,rmse,3696,3.11148607159596
trajectory_log_adp_tree_average,pooled,all,mae,3696,2.4361204406125436
trajectory_log_adp_tree_average,pooled,all,bias,3696,0.20967844828205645
trajectory_log_adp_tree_average,pooled,all,spearman,3696,0.805932086457042
trajectory_log_adp_equal_thirds,pooled,all,rmse,3696,3.092994107689153
trajectory_log_adp_equal_thirds,pooled,all,mae,3696,2.4133188361210403
trajectory_log_adp_equal_thirds,pooled,all,bias,3696,0.15661349731668286
trajectory_log_adp_equal_thirds,pooled,all,spearman,3696,0.8069297604543582
incumbent_lasso,season,2017,rmse,407,3.1505787209215095
incumbent_lasso,season,2017,mae,407,2.4533533268230863
incumbent_lasso,season,2017,bias,407,0.15742976280886922
incumbent_lasso,season,2017,spearman,407,0.7779985523010268
incumbent_lightgbm,season,2017,rmse,407,3.1321055322393154
incumbent_lightgbm,season,2017,mae,407,2.4569435373733097
incumbent_lightgbm,season,2017,bias,407,0.4648641196494398
incumbent_lightgbm,season,2017,spearman,407,0.7849781895053476
incumbent_random_forest,season,2017,rmse,407,3.1049176402162284
incumbent_random_forest,season,2017,mae,407,2.4140187746047426
incumbent_random_forest,season,2017,bias,407,0.4551479018907607
incumbent_random_forest,season,2017,spearman,407,0.7900091056327447
log_adp_lasso,season,2017,rmse,407,3.1151091465088947
log_adp_lasso,season,2017,mae,407,2.421847558395997
log_adp_lasso,season,2017,bias,407,0.24861489880439158
log_adp_lasso,season,2017,spearman,407,0.7840505519025028
log_adp_lightgbm,season,2017,rmse,407,3.138214933199226
log_adp_lightgbm,season,2017,mae,407,2.460332719140542
log_adp_lightgbm,season,2017,bias,407,0.46909693017757265
log_adp_lightgbm,season,2017,spearman,407,0.784761484022294
log_adp_random_forest,season,2017,rmse,407,3.104955669931594
log_adp_random_forest,season,2017,mae,407,2.4140044324216063
log_adp_random_forest,season,2017,bias,407,0.45519323259631417
log_adp_random_forest,season,2017,spearman,407,0.7900091056327447
trajectory_lasso,season,2017,rmse,407,3.1157211616213636
trajectory_lasso,season,2017,mae,407,2.4144709139207854
trajectory_lasso,season,2017,bias,407,0.18488470074119695
trajectory_lasso,season,2017,spearman,407,0.7820429786041176
trajectory_lightgbm,season,2017,rmse,407,3.129568882971358
trajectory_lightgbm,season,2017,mae,407,2.45280142682015
trajectory_lightgbm,season,2017,bias,407,0.48513582754968615
trajectory_lightgbm,season,2017,spearman,407,0.785551772530362
trajectory_log_adp_lasso,season,2017,rmse,407,3.0922251097262126
trajectory_log_adp_lasso,season,2017,mae,407,2.401716185536027
trajectory_log_adp_lasso,season,2017,bias,407,0.25463236388069166
trajectory_log_adp_lasso,season,2017,spearman,407,0.786397823191842
trajectory_log_adp_lightgbm,season,2017,rmse,407,3.1304575766864007
trajectory_log_adp_lightgbm,season,2017,mae,407,2.452562420145256
trajectory_log_adp_lightgbm,season,2017,bias,407,0.4854309668739617
trajectory_log_adp_lightgbm,season,2017,spearman,407,0.7856380097239385
trajectory_log_adp_random_forest,season,2017,rmse,407,3.0940245198105467
trajectory_log_adp_random_forest,season,2017,mae,407,2.4148480879435046
trajectory_log_adp_random_forest,season,2017,bias,407,0.4666587847753969
trajectory_log_adp_random_forest,season,2017,spearman,407,0.7887993281865031
trajectory_random_forest,season,2017,rmse,407,3.094026534421372
trajectory_random_forest,season,2017,mae,407,2.4148534020542787
trajectory_random_forest,season,2017,bias,407,0.4666534706646229
trajectory_random_forest,season,2017,spearman,407,0.7887993281865031
incumbent_tree_average,season,2017,rmse,407,3.109464184402348
incumbent_tree_average,season,2017,mae,407,2.4287643793723315
incumbent_tree_average,season,2017,bias,407,0.4600060107701003
incumbent_tree_average,season,2017,spearman,407,0.7879463547722971
incumbent_equal_thirds,season,2017,rmse,407,3.092215725306898
incumbent_equal_thirds,season,2017,mae,407,2.40639920729459
incumbent_equal_thirds,season,2017,bias,407,0.3591472614496899
incumbent_equal_thirds,season,2017,spearman,407,0.7879904968219468
trajectory_tree_average,season,2017,rmse,407,3.1024857745009835
trajectory_tree_average,season,2017,mae,407,2.4248403449276577
trajectory_tree_average,season,2017,bias,407,0.4758946491071545
trajectory_tree_average,season,2017,spearman,407,0.7876810574940594
trajectory_equal_thirds,season,2017,rmse,407,3.0759620871129467
trajectory_equal_thirds,season,2017,mae,407,2.394905509910591
trajectory_equal_thirds,season,2017,bias,407,0.3788913329851687
trajectory_equal_thirds,season,2017,spearman,407,0.789127777572903
log_adp_tree_average,season,2017,rmse,407,3.112563136011486
log_adp_tree_average,season,2017,mae,407,2.4307957315921436
log_adp_tree_average,season,2017,bias,407,0.4621450813869433
log_adp_tree_average,season,2017,spearman,407,0.7879241057553364
log_adp_equal_thirds,season,2017,rmse,407,3.0913934056086396
log_adp_equal_thirds,season,2017,mae,407,2.4123641419447783
log_adp_equal_thirds,season,2017,bias,407,0.3909683538594262
log_adp_equal_thirds,season,2017,spearman,407,0.7901646707593328
trajectory_log_adp_tree_average,season,2017,rmse,407,3.1028881545678995
trajectory_log_adp_tree_average,season,2017,mae,407,2.4247627836690495
trajectory_log_adp_tree_average,season,2017,bias,407,0.4760448758246793
trajectory_log_adp_tree_average,season,2017,spearman,407,0.787389061395469
trajectory_log_adp_equal_thirds,season,2017,rmse,407,3.0779401024679265
trajectory_log_adp_equal_thirds,season,2017,mae,407,2.4044617117788345
trajectory_log_adp_equal_thirds,season,2017,bias,407,0.40224070517668337
trajectory_log_adp_equal_thirds,season,2017,spearman,407,0.7900885791213277
incumbent_lasso,season,2018,rmse,405,3.4818516700311597
incumbent_lasso,season,2018,mae,405,2.657243609741492
incumbent_lasso,season,2018,bias,405,-0.7324154646800624
incumbent_lasso,season,2018,spearman,405,0.7871672933743881
incumbent_lightgbm,season,2018,rmse,405,3.357804913382806
incumbent_lightgbm,season,2018,mae,405,2.595774126108937
incumbent_lightgbm,season,2018,bias,405,-0.3521544435788002
incumbent_lightgbm,season,2018,spearman,405,0.7860371770514346
incumbent_random_forest,season,2018,rmse,405,3.3829856297744576
incumbent_random_forest,season,2018,mae,405,2.6113609809343354
incumbent_random_forest,season,2018,bias,405,-0.41157936205987083
incumbent_random_forest,season,2018,spearman,405,0.7868959141509598
log_adp_lasso,season,2018,rmse,405,3.3881834234267423
log_adp_lasso,season,2018,mae,405,2.595554830831291
log_adp_lasso,season,2018,bias,405,-0.6239656975058925
log_adp_lasso,season,2018,spearman,405,0.7935170439437724
log_adp_lightgbm,season,2018,rmse,405,3.358511864214275
log_adp_lightgbm,season,2018,mae,405,2.5975555022453825
log_adp_lightgbm,season,2018,bias,405,-0.3538503722462395
log_adp_lightgbm,season,2018,spearman,405,0.7855368887014512
log_adp_random_forest,season,2018,rmse,405,3.38288875173626
log_adp_random_forest,season,2018,mae,405,2.6112813406766757
log_adp_random_forest,season,2018,bias,405,-0.4115942528308951
log_adp_random_forest,season,2018,spearman,405,0.7868959141509598
trajectory_lasso,season,2018,rmse,405,3.482003696999872
trajectory_lasso,season,2018,mae,405,2.6511288866184874
trajectory_lasso,season,2018,bias,405,-0.7711906274370635
trajectory_lasso,season,2018,spearman,405,0.7888963995861643
trajectory_lightgbm,season,2018,rmse,405,3.3475126981184786
trajectory_lightgbm,season,2018,mae,405,2.5837514514939346
trajectory_lightgbm,season,2018,bias,405,-0.3284316021251635
trajectory_lightgbm,season,2018,spearman,405,0.789212791794085
trajectory_log_adp_lasso,season,2018,rmse,405,3.3982903855605793
trajectory_log_adp_lasso,season,2018,mae,405,2.5906534561526113
trajectory_log_adp_lasso,season,2018,bias,405,-0.6641226813369991
trajectory_log_adp_lasso,season,2018,spearman,405,0.7936095327006079
trajectory_log_adp_lightgbm,season,2018,rmse,405,3.3509620921416277
trajectory_log_adp_lightgbm,season,2018,mae,405,2.5868445663266884
trajectory_log_adp_lightgbm,season,2018,bias,405,-0.3305172578281024
trajectory_log_adp_lightgbm,season,2018,spearman,405,0.7882011957877755
trajectory_log_adp_random_forest,season,2018,rmse,405,3.365684617282991
trajectory_log_adp_random_forest,season,2018,mae,405,2.5941703400632834
trajectory_log_adp_random_forest,season,2018,bias,405,-0.40483928737150393
trajectory_log_adp_random_forest,season,2018,spearman,405,0.787679413736944
trajectory_random_forest,season,2018,rmse,405,3.365682454144923
trajectory_random_forest,season,2018,mae,405,2.5941670837644306
trajectory_random_forest,season,2018,bias,405,-0.4048425436703563
trajectory_random_forest,season,2018,spearman,405,0.787679413736944
incumbent_tree_average,season,2018,rmse,405,3.3619246702869754
incumbent_tree_average,season,2018,mae,405,2.59448915506371
incumbent_tree_average,season,2018,bias,405,-0.3818669028193356
incumbent_tree_average,season,2018,spearman,405,0.7875082553441674
incumbent_equal_thirds,season,2018,rmse,405,3.3614855392039753
incumbent_equal_thirds,season,2018,mae,405,2.586491484032245
incumbent_equal_thirds,season,2018,bias,405,-0.4987164234395779
incumbent_equal_thirds,season,2018,spearman,405,0.7928556228829263
trajectory_tree_average,season,2018,rmse,405,3.3477944092847833
trajectory_tree_average,season,2018,mae,405,2.581303693516891
trajectory_tree_average,season,2018,bias,405,-0.36663707289775976
trajectory_tree_average,season,2018,spearman,405,0.7890458809265576
trajectory_equal_thirds,season,2018,rmse,405,3.3509808511485106
trajectory_equal_thirds,season,2018,mae,405,2.573870373331886
trajectory_equal_thirds,season,2018,bias,405,-0.5014882577441943
trajectory_equal_thirds,season,2018,spearman,405,0.7950004768952044
log_adp_tree_average,season,2018,rmse,405,3.362222376051601
log_adp_tree_average,season,2018,mae,405,2.595180290610372
log_adp_tree_average,season,2018,bias,405,-0.38272231253856737
log_adp_tree_average,season,2018,spearman,405,0.7872989814676167
log_adp_equal_thirds,season,2018,rmse,405,3.3449701144280075
log_adp_equal_thirds,season,2018,mae,405,2.5755060115531943
log_adp_equal_thirds,season,2018,bias,405,-0.4631367741943424
log_adp_equal_thirds,season,2018,spearman,405,0.7945551941108303
trajectory_log_adp_tree_average,season,2018,rmse,405,3.3496036054650062
trajectory_log_adp_tree_average,season,2018,mae,405,2.582876739459054
trajectory_log_adp_tree_average,season,2018,bias,405,-0.3676782725998031
trajectory_log_adp_tree_average,season,2018,spearman,405,0.7886856805727881
trajectory_log_adp_equal_thirds,season,2018,rmse,405,3.3392505940541994
trajectory_log_adp_equal_thirds,season,2018,mae,405,2.5650917476499973
trajectory_log_adp_equal_thirds,season,2018,bias,405,-0.4664930755122017
trajectory_log_adp_equal_thirds,season,2018,spearman,405,0.7955515256309986
incumbent_lasso,season,2019,rmse,387,3.225962106840575
incumbent_lasso,season,2019,mae,387,2.5388221865940204
incumbent_lasso,season,2019,bias,387,-0.44346758670166714
incumbent_lasso,season,2019,spearman,387,0.7886353355011806
incumbent_lightgbm,season,2019,rmse,387,3.141438181011097
incumbent_lightgbm,season,2019,mae,387,2.491793879655002
incumbent_lightgbm,season,2019,bias,387,-0.015831253402755024
incumbent_lightgbm,season,2019,spearman,387,0.7867760245052516
incumbent_random_forest,season,2019,rmse,387,3.137541625889395
incumbent_random_forest,season,2019,mae,387,2.47343385685159
incumbent_random_forest,season,2019,bias,387,-0.0050608749996646505
incumbent_random_forest,season,2019,spearman,387,0.7930587172091057
log_adp_lasso,season,2019,rmse,387,3.1884051333356807
log_adp_lasso,season,2019,mae,387,2.5134103249708075
log_adp_lasso,season,2019,bias,387,-0.390690009839391
log_adp_lasso,season,2019,spearman,387,0.7919430892038095
log_adp_lightgbm,season,2019,rmse,387,3.1405924049469145
log_adp_lightgbm,season,2019,mae,387,2.4924307725058656
log_adp_lightgbm,season,2019,bias,387,-0.022893722141015007
log_adp_lightgbm,season,2019,spearman,387,0.787194967303566
log_adp_random_forest,season,2019,rmse,387,3.1375232592177382
log_adp_random_forest,season,2019,mae,387,2.4733876138103805
log_adp_random_forest,season,2019,bias,387,-0.005087594611811788
log_adp_random_forest,season,2019,spearman,387,0.7930516778934928
trajectory_lasso,season,2019,rmse,387,3.22053957583535
trajectory_lasso,season,2019,mae,387,2.5307822635586072
trajectory_lasso,season,2019,bias,387,-0.44339890031040957
trajectory_lasso,season,2019,spearman,387,0.7897741518402605
trajectory_lightgbm,season,2019,rmse,387,3.1297441031698527
trajectory_lightgbm,season,2019,mae,387,2.4820535102674586
trajectory_lightgbm,season,2019,bias,387,-0.007637079513427415
trajectory_lightgbm,season,2019,spearman,387,0.7890479636193128
trajectory_log_adp_lasso,season,2019,rmse,387,3.1833325849940017
trajectory_log_adp_lasso,season,2019,mae,387,2.5096294943530912
trajectory_log_adp_lasso,season,2019,bias,387,-0.4006898396072349
trajectory_log_adp_lasso,season,2019,spearman,387,0.7934793163169761
trajectory_log_adp_lightgbm,season,2019,rmse,387,3.1275482678969624
trajectory_log_adp_lightgbm,season,2019,mae,387,2.479874970811383
trajectory_log_adp_lightgbm,season,2019,bias,387,-0.0069495626465367975
trajectory_log_adp_lightgbm,season,2019,spearman,387,0.7897603837670765
trajectory_log_adp_random_forest,season,2019,rmse,387,3.128170407744117
trajectory_log_adp_random_forest,season,2019,mae,387,2.4754661360320145
trajectory_log_adp_random_forest,season,2019,bias,387,0.011058571055679712
trajectory_log_adp_random_forest,season,2019,spearman,387,0.7930305599466542
trajectory_random_forest,season,2019,rmse,387,3.1282398271692275
trajectory_random_forest,season,2019,mae,387,2.4755650177815216
trajectory_random_forest,season,2019,bias,387,0.011198555106158893
trajectory_random_forest,season,2019,spearman,387,0.7930305599466542
incumbent_tree_average,season,2019,rmse,387,3.1307138344628997
incumbent_tree_average,season,2019,mae,387,2.4772562451461986
incumbent_tree_average,season,2019,bias,387,-0.010446064201209799
incumbent_tree_average,season,2019,spearman,387,0.7906260125487677
incumbent_equal_thirds,season,2019,rmse,387,3.1173280550892986
incumbent_equal_thirds,season,2019,mae,387,2.466240722696302
incumbent_equal_thirds,season,2019,bias,387,-0.15478657170136226
incumbent_equal_thirds,season,2019,spearman,387,0.7950346945093837
trajectory_tree_average,season,2019,rmse,387,3.1201793570355347
trajectory_tree_average,season,2019,mae,387,2.4747411413951124
trajectory_tree_average,season,2019,bias,387,0.0017807377963657005
trajectory_tree_average,season,2019,spearman,387,0.7922396721336762
trajectory_equal_thirds,season,2019,rmse,387,3.1074421483991683
trajectory_equal_thirds,season,2019,mae,387,2.4604369962542827
trajectory_equal_thirds,season,2019,bias,387,-0.14661247490589263
trajectory_equal_thirds,season,2019,spearman,387,0.7966515631940568
log_adp_tree_average,season,2019,rmse,387,3.1301565105489986
log_adp_tree_average,season,2019,mae,387,2.477160413539272
log_adp_tree_average,season,2019,bias,387,-0.013990658376413374
log_adp_tree_average,season,2019,spearman,387,0.7906746666419745
log_adp_equal_thirds,season,2019,rmse,387,3.1147537763243673
log_adp_equal_thirds,season,2019,mae,387,2.4639107516314303
log_adp_equal_thirds,season,2019,bias,387,-0.1395571088640726
log_adp_equal_thirds,season,2019,spearman,387,0.7965632611908539
trajectory_log_adp_tree_average,season,2019,rmse,387,3.1190715603826247
trajectory_log_adp_tree_average,season,2019,mae,387,2.4735155493449934
trajectory_log_adp_tree_average,season,2019,bias,387,0.002054504204571455
trajectory_log_adp_tree_average,season,2019,spearman,387,0.7923536469349968
trajectory_log_adp_equal_thirds,season,2019,rmse,387,3.104872044557683
trajectory_log_adp_equal_thirds,season,2019,mae,387,2.459396638390266
trajectory_log_adp_equal_thirds,season,2019,bias,387,-0.1321936103993641
trajectory_log_adp_equal_thirds,season,2019,spearman,387,0.7982465892964605
incumbent_lasso,season,2020,rmse,419,3.24842981735597
incumbent_lasso,season,2020,mae,419,2.454189526070858
incumbent_lasso,season,2020,bias,419,-0.24103849602174207
incumbent_lasso,season,2020,spearman,419,0.8069309359519975
incumbent_lightgbm,season,2020,rmse,419,3.2451170641033094
incumbent_lightgbm,season,2020,mae,419,2.475084927898085
incumbent_lightgbm,season,2020,bias,419,-0.17208129066315894
incumbent_lightgbm,season,2020,spearman,419,0.8078608272756274
incumbent_random_forest,season,2020,rmse,419,3.275063994168713
incumbent_random_forest,season,2020,mae,419,2.4910244331262454
incumbent_random_forest,season,2020,bias,419,-0.23662426429830707
incumbent_random_forest,season,2020,spearman,419,0.8086851056225218
log_adp_lasso,season,2020,rmse,419,3.233828901455571
log_adp_lasso,season,2020,mae,419,2.4596401653093096
log_adp_lasso,season,2020,bias,419,-0.19018972662810224
log_adp_lasso,season,2020,spearman,419,0.8048189339395878
log_adp_lightgbm,season,2020,rmse,419,3.2453898520213205
log_adp_lightgbm,season,2020,mae,419,2.476112203828859
log_adp_lightgbm,season,2020,bias,419,-0.17041612081766086
log_adp_lightgbm,season,2020,spearman,419,0.8079549550484508
log_adp_random_forest,season,2020,rmse,419,3.2750107349717696
log_adp_random_forest,season,2020,mae,419,2.4909868167854077
log_adp_random_forest,season,2020,bias,419,-0.2366541187669345
log_adp_random_forest,season,2020,spearman,419,0.8086851056225218
trajectory_lasso,season,2020,rmse,419,3.2471156654621542
trajectory_lasso,season,2020,mae,419,2.4450906802984953
trajectory_lasso,season,2020,bias,419,-0.23117776643482768
trajectory_lasso,season,2020,spearman,419,0.8055285627005644
trajectory_lightgbm,season,2020,rmse,419,3.2501566496064345
trajectory_lightgbm,season,2020,mae,419,2.4806925115673892
trajectory_lightgbm,season,2020,bias,419,-0.18129716753178204
trajectory_lightgbm,season,2020,spearman,419,0.81066945602448
trajectory_log_adp_lasso,season,2020,rmse,419,3.228813957739397
trajectory_log_adp_lasso,season,2020,mae,419,2.456013134729354
trajectory_log_adp_lasso,season,2020,bias,419,-0.1843524764375555
trajectory_log_adp_lasso,season,2020,spearman,419,0.8045264363836266
trajectory_log_adp_lightgbm,season,2020,rmse,419,3.2501564774717493
trajectory_log_adp_lightgbm,season,2020,mae,419,2.480691818083688
trajectory_log_adp_lightgbm,season,2020,bias,419,-0.18129783047131268
trajectory_log_adp_lightgbm,season,2020,spearman,419,0.81066945602448
trajectory_log_adp_random_forest,season,2020,rmse,419,3.2672535287492734
trajectory_log_adp_random_forest,season,2020,mae,419,2.482916779967588
trajectory_log_adp_random_forest,season,2020,bias,419,-0.22107623123216513
trajectory_log_adp_random_forest,season,2020,spearman,419,0.809757460716839
trajectory_random_forest,season,2020,rmse,419,3.2673036663838744
trajectory_random_forest,season,2020,mae,419,2.482972653166872
trajectory_random_forest,season,2020,bias,419,-0.22102035803288128
trajectory_random_forest,season,2020,spearman,419,0.809757460716839
incumbent_tree_average,season,2020,rmse,419,3.247515349085243
incumbent_tree_average,season,2020,mae,419,2.466422144379592
incumbent_tree_average,season,2020,bias,419,-0.20435277748073308
incumbent_tree_average,season,2020,spearman,419,0.8097999568759733
incumbent_equal_thirds,season,2020,rmse,419,3.226205278448405
incumbent_equal_thirds,season,2020,mae,419,2.442992584076482
incumbent_equal_thirds,season,2020,bias,419,-0.21658135032773607
incumbent_equal_thirds,season,2020,spearman,419,0.8116111415469485
trajectory_tree_average,season,2020,rmse,419,3.2461015173137753
trajectory_tree_average,season,2020,mae,419,2.4646621242231572
trajectory_tree_average,season,2020,bias,419,-0.2011587627823317
trajectory_tree_average,season,2020,spearman,419,0.8119310454550576
trajectory_equal_thirds,season,2020,rmse,419,3.222579168103438
trajectory_equal_thirds,season,2020,mae,419,2.4374152360091514
trajectory_equal_thirds,season,2020,bias,419,-0.21116509733316371
trajectory_equal_thirds,season,2020,spearman,419,0.8128257486595578
log_adp_tree_average,season,2020,rmse,419,3.247706303469891
log_adp_tree_average,season,2020,mae,419,2.46715474924723
log_adp_tree_average,season,2020,bias,419,-0.20353511979229766
log_adp_tree_average,season,2020,spearman,419,0.8095523209083497
log_adp_equal_thirds,season,2020,rmse,419,3.226954685436315
log_adp_equal_thirds,season,2020,mae,419,2.4491652466629126
log_adp_equal_thirds,season,2020,bias,419,-0.19908665540423245
log_adp_equal_thirds,season,2020,spearman,419,0.8108406641588813
trajectory_log_adp_tree_average,season,2020,rmse,419,3.2460776763445662
trajectory_log_adp_tree_average,season,2020,mae,419,2.4646338416936024
trajectory_log_adp_tree_average,season,2020,bias,419,-0.20118703085173892
trajectory_log_adp_tree_average,season,2020,spearman,419,0.8119310454550576
trajectory_log_adp_equal_thirds,season,2020,rmse,419,3.223453473936745
trajectory_log_adp_equal_thirds,season,2020,mae,419,2.446311939918105
trajectory_log_adp_equal_thirds,season,2020,bias,419,-0.19557551271367773
trajectory_log_adp_equal_thirds,season,2020,spearman,419,0.8118025781793636
incumbent_lasso,season,2021,rmse,417,3.0866596708985496
incumbent_lasso,season,2021,mae,417,2.3892478878941352
incumbent_lasso,season,2021,bias,417,0.2745703564037912
incumbent_lasso,season,2021,spearman,417,0.7978748734145977
incumbent_lightgbm,season,2021,rmse,417,3.0581951743355527
incumbent_lightgbm,season,2021,mae,417,2.3685482796948945
incumbent_lightgbm,season,2021,bias,417,0.2119254566926045
incumbent_lightgbm,season,2021,spearman,417,0.8083455983261193
incumbent_random_forest,season,2021,rmse,417,3.037826895546309
incumbent_random_forest,season,2021,mae,417,2.344205790703534
incumbent_random_forest,season,2021,bias,417,0.2032151457487954
incumbent_random_forest,season,2021,spearman,417,0.8094812092418767
log_adp_lasso,season,2021,rmse,417,3.0538866638424715
log_adp_lasso,season,2021,mae,417,2.3646801734596354
log_adp_lasso,season,2021,bias,417,0.2543669168495808
log_adp_lasso,season,2021,spearman,417,0.8016357515359086
log_adp_lightgbm,season,2021,rmse,417,3.053112617931972
log_adp_lightgbm,season,2021,mae,417,2.3603116249540474
log_adp_lightgbm,season,2021,bias,417,0.20628685097848615
log_adp_lightgbm,season,2021,spearman,417,0.8085317604794916
log_adp_random_forest,season,2021,rmse,417,3.0377073375018355
log_adp_random_forest,season,2021,mae,417,2.3440848669326266
log_adp_random_forest,season,2021,bias,417,0.20309422197788812
log_adp_random_forest,season,2021,spearman,417,0.8094831951404249
trajectory_lasso,season,2021,rmse,417,3.0977981062250017
trajectory_lasso,season,2021,mae,417,2.3877158187124157
trajectory_lasso,season,2021,bias,417,0.2842896170529718
trajectory_lasso,season,2021,spearman,417,0.7978746251772793
trajectory_lightgbm,season,2021,rmse,417,3.060822215469477
trajectory_lightgbm,season,2021,mae,417,2.368526207554851
trajectory_lightgbm,season,2021,bias,417,0.209688556754992
trajectory_lightgbm,season,2021,spearman,417,0.8072290268212325
trajectory_log_adp_lasso,season,2021,rmse,417,3.0598502034500483
trajectory_log_adp_lasso,season,2021,mae,417,2.362693857132457
trajectory_log_adp_lasso,season,2021,bias,417,0.2621621294756495
trajectory_log_adp_lasso,season,2021,spearman,417,0.802014065209329
trajectory_log_adp_lightgbm,season,2021,rmse,417,3.0565228619871205
trajectory_log_adp_lightgbm,season,2021,mae,417,2.3648718277807057
trajectory_log_adp_lightgbm,season,2021,bias,417,0.2075515267508482
trajectory_log_adp_lightgbm,season,2021,spearman,417,0.8075396544653222
trajectory_log_adp_random_forest,season,2021,rmse,417,3.035057037720297
trajectory_log_adp_random_forest,season,2021,mae,417,2.3530774673932195
trajectory_log_adp_random_forest,season,2021,bias,417,0.21382310881608718
trajectory_log_adp_random_forest,season,2021,spearman,417,0.8089799353500173
