year,trial,roster_control,forecast_ev_control,forecast_p10_control,forecast_p90_control,actual_points_control,actual_playoff_points_control,bench_forecast_spend_control,top3_spend_share_control,current_construction_delta_control,accepted_swaps_control,predicted_expected_best_surplus_control,predicted_probability_any_hit_control,predicted_probability_any_10_control,predicted_probability_any_20_control,predicted_expected_top2_surplus_control,next_validation_bench_matches_control,next_projection_proxy_bench_count_control,actual_best_keeper_surplus_control,actual_top2_keeper_surplus_control,actual_any_keeper_hit_control,actual_any_keeper_hit_10_control,actual_any_keeper_hit_20_control,actual_best_future_ppg_control,actual_future_ppg_ge12_count_control,actual_future_ppg_ge15_count_control,observed_cost_coverage_control,observed_best_keeper_surplus_control,roster_candidate,forecast_ev_candidate,forecast_p10_candidate,forecast_p90_candidate,actual_points_candidate,actual_playoff_points_candidate,bench_forecast_spend_candidate,top3_spend_share_candidate,current_construction_delta_candidate,accepted_swaps_candidate,predicted_expected_best_surplus_candidate,predicted_probability_any_hit_candidate,predicted_probability_any_10_candidate,predicted_probability_any_20_candidate,predicted_expected_top2_surplus_candidate,next_validation_bench_matches_candidate,next_projection_proxy_bench_count_candidate,actual_best_keeper_surplus_candidate,actual_top2_keeper_surplus_candidate,actual_any_keeper_hit_candidate,actual_any_keeper_hit_10_candidate,actual_any_keeper_hit_20_candidate,actual_best_future_ppg_candidate,actual_future_ppg_ge12_count_candidate,actual_future_ppg_ge15_count_candidate,observed_cost_coverage_candidate,observed_best_keeper_surplus_candidate,policy,roster_changed,forecast_ev_effect,forecast_p10_effect,forecast_p90_effect,actual_points_effect,actual_playoff_points_effect,bench_forecast_spend_effect,top3_spend_share_effect,current_construction_delta_effect,accepted_swaps_effect,predicted_expected_best_surplus_effect,predicted_probability_any_hit_effect,predicted_probability_any_10_effect,predicted_probability_any_20_effect,predicted_expected_top2_surplus_effect,next_validation_bench_matches_effect,next_projection_proxy_bench_count_effect,actual_best_keeper_surplus_effect,actual_top2_keeper_surplus_effect,actual_any_keeper_hit_effect,actual_any_keeper_hit_10_effect,actual_any_keeper_hit_20_effect,actual_best_future_ppg_effect,actual_future_ppg_ge12_count_effect,actual_future_ppg_ge15_count_effect,observed_cost_coverage_effect,observed_best_keeper_surplus_effect
2022,0,Aaron Rodgers|Breece Hall|Chris Godwin|Damien Harris|Davante Adams|Diontae Johnson|Dj Chark|Gerald Everett|Kenneth Walker|Kenyan Drake|Kyle Pitts|Mike Williams|Russell Gage,1595.03076171875,1443.3873291015625,1758.93115234375,1368.89990234375,301.6600036621094,14.442060470581056,0.596855103969574,0.0,0,39.40074186928933,0.793,0.662,0.57,53.23087895010411,4,1,49.67957083293361,49.67957083293361,1.0,1.0,1.0,13.09999942779541,1.0,0.0,0.6,34.85982863017482,Aaron Rodgers|Breece Hall|Chris Godwin|Dameon Pierce|Damien Harris|Davante Adams|Diontae Johnson|Gerald Everett|Kenneth Walker|Kenyan Drake|Kyle Pitts|Michael Carter|Mike Williams,1610.46630859375,1459.744873046875,1777.2486572265625,1392.4000244140625,306.760009765625,14.91416358947754,0.5959024429321289,10.6298828125,2,65.79817682082431,0.936,0.852,0.81,96.37604500096457,4,1,49.67957083293361,49.67957083293361,1.0,1.0,1.0,13.09999942779541,1.0,0.0,0.6,34.85982863017482,best1_lex0,True,15.435546875,16.3575439453125,18.3175048828125,23.5001220703125,5.100006103515625,0.4721031188964844,-0.0009526610374450684,10.6298828125,2,26.397434951534983,0.14300000000000002,0.18999999999999995,0.2400000000000001,43.14516605086045,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,1,Aaron Rodgers|Chris Godwin|Christian Mccaffrey|Clyde Edwards Helaire|Dameon Pierce|Diontae Johnson|Dk Metcalf|James Cook|Juju Smith Schuster|Kenneth Walker|Khalil Herbert|Travis Kelce|Trey Sermon,1633.31298828125,1470.01025390625,1786.95751953125,1566.800048828125,412.5600280761719,23.963882446289062,0.6160527467727661,0.0,0,61.54872201418314,0.884,0.839,0.812,92.52622687570076,4,1,51.55360412597656,94.14306488881616,1.0,1.0,1.0,13.873332977294922,2.0,0.0,0.6,49.22078704833984,Aaron Rodgers|Brandon Aiyuk|Chris Godwin|Christian Mccaffrey|Clyde Edwards Helaire|Dameon Pierce|Diontae Johnson|Dk Metcalf|James Cook|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Travis Kelce,1636.4853515625,1469.086181640625,1792.645751953125,1577.0,425.5600280761719,24.912078857421875,0.6140763163566589,22.3939208984375,2,63.8293031508202,0.919,0.87,0.832,100.05847550012084,5,0,72.07489390999159,123.62849803596816,1.0,1.0,1.0,14.19999885559082,3.0,0.0,1.0,69.97128196388563,best1_lex0,True,3.17236328125,-0.924072265625,5.688232421875,10.199951171875,13.0,0.9481964111328125,-0.0019764304161071777,22.3939208984375,2,2.2805811366370605,0.03500000000000003,0.031000000000000028,0.019999999999999907,7.5322486244200775,1,-1,20.521289784015025,29.48543314715201,0.0,0.0,0.0,0.32666587829589844,1.0,0.0,0.4,20.750494915545794
2022,2,Alvin Kamara|Chris Godwin|Clyde Edwards Helaire|Damien Harris|Deandre Hopkins|Devonta Smith|James Cook|Juju Smith Schuster|Michael Pittman|Mike Williams|Rachaad White|Tom Brady|Travis Kelce,1606.552734375,1441.7105712890625,1769.994873046875,1501.4000244140625,334.46002197265625,38.50378036499024,0.5504786372184753,0.0,0,52.09873319731944,0.862,0.797,0.744,78.16703361581312,5,0,92.68163062822948,148.38490630877146,1.0,1.0,1.0,15.266666412353516,3.0,1.0,0.8,52.72995376586914,Alvin Kamara|Chris Godwin|Clyde Edwards Helaire|Damien Harris|Deandre Hopkins|Devonta Smith|James Cook|Juju Smith Schuster|Michael Pittman|Mike Williams|Rachaad White|Tom Brady|Travis Kelce,1606.552734375,1441.7105712890625,1769.994873046875,1501.4000244140625,334.46002197265625,38.50378036499024,0.5504786372184753,0.0,0,52.09873319731944,0.862,0.797,0.744,78.16703361581312,5,0,92.68163062822948,148.38490630877146,1.0,1.0,1.0,15.266666412353516,3.0,1.0,0.8,52.72995376586914,best1_lex0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,3,Aaron Rodgers|Abram Smith|Adam Thielen|Chris Godwin|Christian Mccaffrey|Clyde Edwards Helaire|Deandre Hopkins|Kenneth Walker|Michael Carter|Michael Pittman|Travis Kelce|Treylon Burks|Zach Ertz,1607.377197265625,1447.42529296875,1779.275390625,1540.699951171875,361.260009765625,18.223464965820312,0.6718692779541016,0.0,0,46.48706120668151,0.802,0.747,0.63,64.94464041024558,4,1,44.15610218048096,58.37908697128296,1.0,1.0,1.0,13.09999942779541,1.0,0.0,0.8,29.35823535919189,Aaron Rodgers|Adam Thielen|Chris Godwin|Christian Mccaffrey|Clyde Edwards Helaire|Deandre Hopkins|James Robinson|Kenneth Walker|Michael Carter|Michael Pittman|Rachaad White|Travis Kelce|Treylon Burks,1613.1934814453125,1439.8824462890625,1786.760009765625,1553.0999755859375,361.260009765625,15.819199562072754,0.6773490309715271,10.147216796875,2,56.03549195923127,0.854,0.816,0.718,84.20894634836499,4,1,90.07390630329787,134.23000848377885,1.0,1.0,1.0,15.266666412353516,2.0,1.0,0.8,29.35823535919189,best1_lex0,True,5.8162841796875,-7.5428466796875,7.484619140625,12.4000244140625,0.0,-2.4042654037475586,0.005479753017425537,10.147216796875,2,9.548430752549763,0.051999999999999935,0.06899999999999995,0.08799999999999997,19.264305938119406,0,0,45.91780412281692,75.85092151249589,0.0,0.0,0.0,2.1666669845581055,1.0,1.0,0.0,0.0
2022,4,Aaron Rodgers|Breece Hall|Chris Godwin|Dameon Pierce|Dawson Knox|Diontae Johnson|Elijah Mitchell|Garrett Wilson|Juju Smith Schuster|Kenneth Walker|Mike Evans|Rachaad White|Travis Kelce,1596.0079345703125,1414.4197998046875,1760.3968505859375,1439.800048828125,323.65997314453125,20.710205078125,0.5966399312019348,0.0,0,63.45889368369178,0.919,0.873,0.794,95.65843997031196,5,0,91.28321743011476,133.65288390180572,1.0,1.0,1.0,15.266666412353516,2.0,1.0,0.8,27.55983294507964,Aaron Rodgers|Breece Hall|Chris Godwin|Dameon Pierce|Dawson Knox|Diontae Johnson|Elijah Mitchell|Garrett Wilson|Juju Smith Schuster|Kenneth Walker|Mike Evans|Rachaad White|Travis Kelce,1596.0079345703125,1414.4197998046875,1760.3968505859375,1439.800048828125,323.65997314453125,20.710205078125,0.5966399312019348,0.0,0,63.45889368369178,0.919,0.873,0.794,95.65843997031196,5,0,91.28321743011476,133.65288390180572,1.0,1.0,1.0,15.266666412353516,2.0,1.0,0.8,27.55983294507964,best1_lex0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,Aaron Rodgers|Aj Dillon|Chris Godwin|Cole Kmet|Davante Adams|Dk Metcalf|Ezekiel Elliott|Juju Smith Schuster|Kenneth Walker|Kenny Golladay|Kyle Pitts|Miles Sanders|Rachaad White,1591.0709228515625,1419.882568359375,1749.7044677734375,1514.5999755859375,400.0600280761719,26.84199523925781,0.5893948078155518,0.0,0,47.59333520775637,0.776,0.731,0.628,65.97679946856785,5,0,86.97225634256999,130.62782855783763,1.0,1.0,1.0,15.266666412353516,2.0,1.0,0.8,29.049742022701707,Aaron Rodgers|Aj Dillon|Chris Godwin|Cole Kmet|Davante Adams|Dk Metcalf|Ezekiel Elliott|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Michael Carter|Miles Sanders|Rachaad White,1597.3616943359375,1434.7781982421875,1752.6221923828125,1510.5,400.0600280761719,24.51837921142578,0.5940764546394348,9.1820068359375,1,55.14425884994338,0.836,0.787,0.69,81.26757326563069,5,0,86.97225634256999,130.62782855783763,1.0,1.0,1.0,15.266666412353516,2.0,1.0,0.8,29.049742022701707,best1_lex0,True,6.290771484375,14.8956298828125,2.917724609375,-4.0999755859375,0.0,-2.3236160278320277,0.004681646823883057,9.1820068359375,1,7.5509236421870085,0.05999999999999994,0.05600000000000005,0.061999999999999944,15.29077379706284,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,6,Aaron Rodgers|Alexander Mattison|Chase Claypool|Chris Godwin|Clyde Edwards Helaire|Deandre Hopkins|Diontae Johnson|Drake London|Elijah Mitchell|Michael Carter|Mike Williams|Travis Kelce|Tyreek Hill,1579.706298828125,1426.5826416015625,1727.0921630859375,1529.5999755859375,334.46002197265625,39.634761810302734,0.4642268121242523,0.0,0,48.37504836725662,0.867,0.809,0.736,72.23667170424915,5,0,8.471872965494793,8.471872965494793,1.0,0.0,0.0,11.353333473205566,0.0,0.0,1.0,2.7061297098795585,Aaron Rodgers|Alexander Mattison|Chase Claypool|Chris Godwin|Clyde Edwards Helaire|Dameon Pierce|Diontae Johnson|Elijah Mitchell|Kenneth Walker|Michael Carter|Mike Williams|Travis Kelce|Tyreek Hill,1594.0670166015625,1433.81005859375,1742.7529296875,1537.699951171875,351.260009765625,32.47690963745117,0.4756546020507812,9.942626953125,2,60.08863451543098,0.926,0.878,0.828,91.5998829705473,5,0,48.49426078796387,48.49426078796387,1.0,1.0,1.0,13.09999942779541,1.0,0.0,1.0,33.41785430908203,best1_lex0,True,14.3607177734375,7.2274169921875,15.6607666015625,8.0999755859375,16.79998779296875,-7.1578521728515625,0.011427789926528875,9.942626953125,2,11.713586148174365,0.05900000000000005,0.06899999999999995,0.09199999999999997,19.36321126629815,0,0,40.02238782246907,40.02238782246907,0.0,1.0,1.0,1.7466659545898438,1.0,0.0,0.0,30.711724599202473
2022,7,Abram Smith|Damien Harris|Davante Adams|Diontae Johnson|Josh Allen|Juju Smith Schuster|Kenneth Walker|Melvin Gordon|Michael Carter|Michael Pittman|Russell Gage|Travis Kelce|Zach Ertz,1590.9332275390625,1431.228271484375,1745.9149169921875,1559.02001953125,340.1199951171875,24.35124015808105,0.5710394978523254,0.0,0,40.626776454507024,0.779,0.709,0.622,56.5937035993459,3,2,0.0,0.0,0.0,0.0,0.0,5.600000858306885,0.0,0.0,0.8,0.0,Damien Harris|Davante Adams|Devonta Smith|Diontae Johnson|Josh Allen|Juju Smith Schuster|Kenneth Walker|Melvin Gordon|Michael Carter|Michael Pittman|Travis Kelce|Treylon Burks|Zach Ertz,1607.0662841796875,1461.7294921875,1762.98681640625,1616.820068359375,388.4200134277344,30.487001419067383,0.5592569708824158,12.7884521484375,2,51.3358097836698,0.869,0.817,0.756,77.0445728071811,4,1,50.273435839478594,50.273435839478594,1.0,1.0,1.0,12.773333549499512,1.0,0.0,1.0,47.35315919763289,best1_lex0,True,16.133056640625,30.501220703125,17.0718994140625,57.800048828125,48.300018310546875,6.135761260986332,-0.011782526969909668,12.7884521484375,2,10.709033329162779,0.08999999999999997,0.10799999999999998,0.134,20.450869207835197,1,-1,50.273435839478594,50.273435839478594,1.0,1.0,1.0,7.173332691192627,1.0,0.0,0.19999999999999996,47.35315919763289
2022,8,Aaron Rodgers|Darrel Williams|Dawson Knox|Diontae Johnson|Elijah Moore|James Robinson|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Michael Pittman|Mike Williams|Najee Harris|Travis Kelce,1594.0589599609375,1423.0379638671875,1758.3677978515625,1426.5999755859375,329.5599975585937,19.295616149902344,0.6277233958244324,0.0,0,43.21723483546832,0.831,0.687,0.608,61.16768700149412,4,1,0.0,0.0,0.0,0.0,0.0,5.933333396911621,0.0,0.0,0.8,0.0,Aaron Rodgers|Darrel Williams|Diontae Johnson|Elijah Moore|James Robinson|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Michael Carter|Michael Pittman|Mike Williams|Najee Harris|Travis Kelce,1601.45654296875,1429.880859375,1768.44677734375,1418.699951171875,329.5599975585937,17.151273727416992,0.6323294043540955,2.90869140625,1,50.98941307355142,0.865,0.753,0.687,75.62250884838399,4,1,0.0,0.0,0.0,0.0,0.0,5.933333396911621,0.0,0.0,0.8,0.0,best1_lex0,True,7.3975830078125,6.8428955078125,10.0789794921875,-7.9000244140625,0.0,-2.1443424224853516,0.004606008529663086,2.90869140625,1,7.7721782380831,0.03400000000000003,0.06599999999999995,0.07900000000000007,14.454821846889864,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9,Aaron Rodgers|Chase Claypool|Clyde Edwards Helaire|Davante Adams|Diontae Johnson|Juju Smith Schuster|Kenneth Walker|Michael Pittman|Mike Gesicki|Rashod Bateman|Rhamondre Stevenson|Travis Etienne|Travis Kelce,1642.5867919921875,1462.9224853515625,1819.7947998046875,1545.699951171875,326.15997314453125,35.682762145996094,0.5588177442550659,0.0,0,48.651719901686846,0.881,0.806,0.729,70.87670992804173,5,0,44.74354178636025,46.497636863874895,1.0,1.0,1.0,13.09999942779541,1.0,0.0,0.8,30.11739737718056,Aaron Rodgers|Chase Claypool|Clyde Edwards Helaire|Dameon Pierce|Davante Adams|Diontae Johnson|Juju Smith Schuster|Kenneth Walker|Michael Pittman|Rachaad White|Rashod Bateman|Travis Etienne|Travis Kelce,1634.9525146484375,1462.4803466796875,1818.2781982421875,1512.5,322.0599975585937,33.62198257446289,0.5627262592315674,15.35546875,2,63.62111816271434,0.94,0.891,0.829,97.35347792411105,5,0,87.11262494792034,131.85616673428058,1.0,1.0,1.0,15.266666412353516,2.0,1.0,0.8,30.11739737718056,best1_lex0,True,-7.63427734375,-0.442138671875,-1.5166015625,-33.199951171875,-4.099975585937557,-2.060779571533203,0.003908514976501465,15.35546875,2,14.969398261027493,0.05899999999999994,0.08499999999999996,0.09999999999999998,26.476767996069313,0,0,42.36908316156009,85.35852987040568,0.0,0.0,0.0,2.1666669845581055,1.0,1.0,0.0,0.0
