year,salary_draw_count,players,mae,rmse,bias,spearman,top12_recall,coverage_50,coverage_80,coverage_90,mean_width_50,mean_width_80,mean_width_90,mean_forecast_sd,mean_crps,mean_wis,pit_mean,pit_extreme_share
2022,1,121,6.139774570780352,8.068158587358383,0.23741698462115832,0.8820094052805861,0.9166666666666666,0.371900826446281,0.768595041322314,0.8760330578512396,9.77851605119784,18.54687229857958,25.28054047389464,7.708039543352837,4.444917153750783,3.523224761870282,0.4852396694214876,0.23140495867768596
2022,5,121,6.218366534256738,8.136257805297184,0.4373996218373953,0.883143669647457,0.9166666666666666,0.1652892561983471,0.371900826446281,0.4628099173553719,4.691092831783058,8.800970410512498,11.296615148231014,3.468374251334135,4.767612267288502,4.0865965626118745,0.42254132231404956,0.628099173553719
2023,1,131,3.719370376062757,5.419191643197982,-0.30636170074229935,0.900874842829506,0.9166666666666666,0.5648854961832062,0.7633587786259542,0.8396946564885496,6.351989402570798,11.38083944466278,13.750217121066028,4.234576456419385,2.7416879832191228,2.2803290561514302,0.5067900763358778,0.2366412213740458
2023,5,131,3.7311699454110996,5.386691667041988,-0.06605827626381211,0.9025942485163375,0.9166666666666666,0.24427480916030533,0.35877862595419846,0.48091603053435117,2.623546153306961,4.9412027997824985,6.277294841021982,1.9105616177766378,2.9909742170176443,2.646425167584757,0.4167709923664123,0.6412213740458015
2024,1,132,5.017373944773818,7.324078880791093,0.07178068341630878,0.9499336975424041,0.8333333333333334,0.30303030303030304,0.45454545454545453,0.5454545454545454,4.266206108710983,7.362838617689683,8.69749678707484,2.719172324646603,3.821225467724522,3.2871038875048297,0.5803295454545454,0.553030303030303
2024,5,132,5.022833575805028,7.340646086219642,0.12813706018707968,0.9501428160074867,0.8333333333333334,0.15151515151515152,0.23484848484848486,0.29545454545454547,1.6883840773141745,3.1574704045599162,4.023729713712678,1.220006650821729,4.398167604271713,4.1191141118793,0.5232083333333334,0.7727272727272727
2025,1,134,3.9107829679304094,5.846252705544987,0.008215248584747314,0.9538802927038773,0.9166666666666666,0.4701492537313433,0.6268656716417911,0.7089552238805971,4.889630573676594,8.43437973892511,10.077378028853616,3.124301916182931,2.943693664654248,2.480618030467013,0.47870522388059705,0.373134328358209
2025,5,134,3.899502448181608,5.830064891267542,0.07750251044088335,0.9540078857076697,0.9166666666666666,0.208955223880597,0.2835820895522388,0.3283582089552239,1.9463327313537029,3.638519050559002,4.636195155266505,1.4082148882435328,3.3064025992692234,3.041763451501631,0.40140298507462685,0.7164179104477612
