factor,default_value,candidate_value,year,trial,roster_jaccard,roster_slots_changed,roster_changed,top_n_binding,both_actual_cap_feasible,actual_points_effect,drafted_only_points_effect,actual_cap_feasible_effect,actual_cap_overage_effect,actual_salary_spend_effect,absolute_forecast_error_effect,hindsight_heuristic_gap_effect,actual_waiver_starts_effect,joint_feasible_actual_points_effect
salary_draws_1_minus_5,5,1,2022,2,0.4444444444444444,5,True,False,False,122.300048828125,97.699951171875,0,52.0,52.0,-85.2362060546875,,-9,
salary_draws_1_minus_5,5,1,2022,3,0.7333333333333333,2,True,False,False,36.89990234375,60.2999267578125,0,52.0,52.0,-2.823486328125,,1,
salary_draws_1_minus_5,5,1,2022,3,0.625,3,True,False,False,56.39990234375,93.5999755859375,0,20.0,20.0,-39.4229736328125,,5,
salary_draws_1_minus_5,5,1,2022,3,0.625,3,True,False,False,56.9998779296875,81.9600830078125,0,29.0,29.0,-26.330078125,,3,
salary_draws_1_minus_5,5,1,2022,3,0.4444444444444444,5,True,False,False,-15.60009765625,4.06005859375,0,28.0,28.0,25.92041015625,,10,
salary_draws_1_minus_5,5,1,2022,3,0.7333333333333333,2,True,False,False,36.89990234375,60.2999267578125,0,52.0,52.0,-2.823486328125,,1,
salary_draws_1_minus_5,5,1,2022,3,0.625,3,True,False,False,56.39990234375,93.5999755859375,0,20.0,20.0,-39.4229736328125,,5,
salary_draws_1_minus_5,5,1,2022,3,0.625,3,True,False,False,56.9998779296875,81.9600830078125,0,29.0,29.0,-26.330078125,,3,
salary_draws_1_minus_5,5,1,2022,3,0.4444444444444444,5,True,False,False,-15.60009765625,4.06005859375,0,28.0,28.0,25.92041015625,,10,
salary_draws_1_minus_5,5,1,2022,4,0.4444444444444444,5,True,False,False,140.6201171875,106.239990234375,0,92.0,92.0,-105.22265625,,-9,
salary_draws_1_minus_5,5,1,2022,4,0.3684210526315789,6,True,False,False,280.280029296875,382.2598876953125,-1,126.0,129.0,127.6307373046875,,-10,
salary_draws_1_minus_5,5,1,2022,4,0.3684210526315789,6,True,False,False,123.2999267578125,116.39990234375,0,144.0,144.0,-47.825439453125,,-9,
salary_draws_1_minus_5,5,1,2022,4,0.3684210526315789,6,True,False,False,191.4998779296875,196.099853515625,-1,170.0,174.0,-106.7388916015625,,-16,
salary_draws_1_minus_5,5,1,2022,4,0.3,7,True,False,False,183.1199951171875,163.14013671875,-1,117.0,119.0,-131.1407470703125,,-9,
salary_draws_1_minus_5,5,1,2022,4,0.3684210526315789,6,True,False,False,280.280029296875,382.2598876953125,-1,126.0,129.0,127.6307373046875,,-10,
salary_draws_1_minus_5,5,1,2022,4,0.3684210526315789,6,True,False,False,150.1998291015625,100.199951171875,0,155.0,155.0,-71.61474609375,,-5,
salary_draws_1_minus_5,5,1,2022,4,0.3,7,True,False,False,96.9998779296875,145.9599609375,0,149.0,149.0,-20.4342041015625,,-10,
salary_draws_1_minus_5,5,1,2022,5,0.4444444444444444,5,True,False,False,42.0399169921875,-35.64013671875,0,45.0,45.0,6.9864501953125,,-6,
salary_draws_1_minus_5,5,1,2022,5,0.3684210526315789,6,True,False,False,88.340087890625,-41.0400390625,0,105.0,105.0,-35.3349609375,,-17,
salary_draws_1_minus_5,5,1,2022,5,0.7333333333333333,2,True,False,False,-17.10009765625,-60.5999755859375,0,12.0,12.0,31.205078125,,2,
salary_draws_1_minus_5,5,1,2022,5,0.625,3,True,False,False,62.400146484375,60.7000732421875,0,35.0,35.0,-56.36328125,,-3,
salary_draws_1_minus_5,5,1,2022,5,0.4444444444444444,5,True,False,False,42.0399169921875,-35.64013671875,0,45.0,45.0,6.9864501953125,,-6,
salary_draws_1_minus_5,5,1,2022,5,0.625,3,True,False,False,-1.360107421875,60.0999755859375,0,48.0,48.0,65.301513671875,,-11,
salary_draws_1_minus_5,5,1,2022,5,0.7333333333333333,2,True,False,False,-17.10009765625,-60.5999755859375,0,12.0,12.0,31.205078125,,2,
salary_draws_1_minus_5,5,1,2022,5,0.4444444444444444,5,True,False,False,-7.9000244140625,119.1201171875,0,33.0,33.0,24.2149658203125,,-12,
salary_draws_1_minus_5,5,1,2022,6,0.5294117647058824,4,True,False,False,243.0999755859375,224.2000732421875,0,28.0,28.0,-219.432861328125,,-16,
salary_draws_1_minus_5,5,1,2022,6,0.7333333333333333,2,True,False,False,147.2999267578125,85.0,0,27.0,27.0,-111.110107421875,,-3,
salary_draws_1_minus_5,5,1,2022,6,0.5294117647058824,4,True,False,False,111.10009765625,160.2998046875,0,57.0,57.0,-80.7197265625,,-13,
salary_draws_1_minus_5,5,1,2022,6,0.625,3,True,False,False,99.400146484375,65.5999755859375,0,42.0,42.0,-62.965576171875,,0,
salary_draws_1_minus_5,5,1,2022,6,0.625,3,True,False,False,153.39990234375,116.4000244140625,0,51.0,51.0,-108.6292724609375,,-6,
salary_draws_1_minus_5,5,1,2022,6,0.7333333333333333,2,True,False,False,147.2999267578125,85.0,0,27.0,27.0,-111.110107421875,,-3,
salary_draws_1_minus_5,5,1,2022,6,0.4444444444444444,5,True,False,False,166.400146484375,215.5,0,67.0,67.0,-133.0406494140625,,-8,
salary_draws_1_minus_5,5,1,2022,6,0.625,3,True,False,False,99.400146484375,65.5999755859375,0,42.0,42.0,-62.965576171875,,0,
salary_draws_1_minus_5,5,1,2022,7,0.3684210526315789,6,True,False,False,239.93994140625,137.780029296875,0,47.0,47.0,-202.2548828125,,-26,
salary_draws_1_minus_5,5,1,2022,7,0.3684210526315789,6,True,False,False,252.139892578125,184.179931640625,0,14.0,14.0,-171.507568359375,,-21,
salary_draws_1_minus_5,5,1,2022,7,0.4444444444444444,5,True,False,False,18.679931640625,-20.56005859375,0,43.0,43.0,-9.6705322265625,,-6,
salary_draws_1_minus_5,5,1,2022,7,0.3684210526315789,6,True,False,False,-59.3199462890625,-94.56005859375,0,22.0,22.0,62.33447265625,,4,
salary_draws_1_minus_5,5,1,2022,7,0.3684210526315789,6,True,False,False,239.93994140625,137.780029296875,0,47.0,47.0,-202.2548828125,,-26,
salary_draws_1_minus_5,5,1,2022,7,0.3684210526315789,6,True,False,False,252.139892578125,184.179931640625,0,14.0,14.0,-171.507568359375,,-21,
salary_draws_1_minus_5,5,1,2022,7,0.4444444444444444,5,True,False,False,18.679931640625,-20.56005859375,0,43.0,43.0,-9.6705322265625,,-6,
salary_draws_1_minus_5,5,1,2022,7,0.3684210526315789,6,True,False,False,-59.3199462890625,-94.56005859375,0,22.0,22.0,62.33447265625,,4,
salary_draws_1_minus_5,5,1,2022,8,0.4444444444444444,5,True,False,False,230.300048828125,238.43994140625,0,72.0,72.0,-193.513916015625,,-16,
salary_draws_1_minus_5,5,1,2022,8,0.625,3,True,False,False,227.39990234375,232.2401123046875,0,26.0,26.0,-210.1424560546875,,-19,
salary_draws_1_minus_5,5,1,2022,8,0.4444444444444444,5,True,False,False,98.2999267578125,100.4000244140625,-1,135.0,150.0,-16.9554443359375,,-11,
salary_draws_1_minus_5,5,1,2022,8,0.3,7,True,False,False,58.0001220703125,60.840087890625,0,85.0,85.0,0.341552734375,,-3,
salary_draws_1_minus_5,5,1,2022,8,0.4444444444444444,5,True,False,False,290.0999755859375,296.840087890625,0,75.0,75.0,-232.2891845703125,,-15,
salary_draws_1_minus_5,5,1,2022,8,0.5294117647058824,4,True,False,False,226.89990234375,210.739990234375,0,69.0,69.0,-136.6102294921875,,-22,
salary_draws_1_minus_5,5,1,2022,8,0.4444444444444444,5,True,False,False,-37.7999267578125,-41.5599365234375,-1,137.0,137.0,105.4124755859375,,-1,
salary_draws_1_minus_5,5,1,2022,8,0.3684210526315789,6,True,False,False,52.800048828125,20.0400390625,0,88.0,88.0,7.7332763671875,,-7,
salary_draws_1_minus_5,5,1,2022,9,0.3,7,True,False,False,141.3599853515625,222.1400146484375,0,88.0,88.0,-64.7606201171875,,0,
salary_draws_1_minus_5,5,1,2022,9,0.3684210526315789,6,True,False,False,267.60009765625,267.699951171875,0,78.0,78.0,-213.1724853515625,,-20,
salary_draws_1_minus_5,5,1,2022,9,0.3684210526315789,6,True,False,False,269.0999755859375,446.56005859375,0,60.0,60.0,-238.1141357421875,,-5,
salary_draws_1_minus_5,5,1,2022,9,0.4444444444444444,5,True,False,False,191.2998046875,269.5999755859375,0,77.0,77.0,-128.8287353515625,,1,
salary_draws_1_minus_5,5,1,2022,9,0.3,7,True,False,False,141.3599853515625,222.1400146484375,0,88.0,88.0,-64.7606201171875,,0,
salary_draws_1_minus_5,5,1,2022,9,0.3684210526315789,6,True,False,False,267.60009765625,267.699951171875,0,78.0,78.0,-213.1724853515625,,-20,
salary_draws_1_minus_5,5,1,2022,9,0.3684210526315789,6,True,False,False,269.0999755859375,446.56005859375,0,60.0,60.0,-238.1141357421875,,-5,
salary_draws_1_minus_5,5,1,2022,9,0.4444444444444444,5,True,False,False,191.2998046875,269.5999755859375,0,77.0,77.0,-128.8287353515625,,1,
salary_draws_1_minus_5,5,1,2022,10,0.4444444444444444,5,True,False,False,283.7000732421875,249.4000244140625,0,65.0,65.0,-203.13720703125,,-15,
salary_draws_1_minus_5,5,1,2022,10,0.3684210526315789,6,True,False,False,340.10009765625,354.60009765625,0,47.0,47.0,-269.1876220703125,,-11,
salary_draws_1_minus_5,5,1,2022,10,0.3684210526315789,6,True,False,False,261.7999267578125,205.7999267578125,0,84.0,84.0,-203.5540771484375,,-12,
salary_draws_1_minus_5,5,1,2022,10,0.3684210526315789,6,True,False,False,279.7999267578125,249.599853515625,0,93.0,93.0,-203.3009033203125,,-14,
salary_draws_1_minus_5,5,1,2022,10,0.4444444444444444,5,True,False,False,283.7000732421875,249.4000244140625,0,65.0,65.0,-203.13720703125,,-15,
salary_draws_1_minus_5,5,1,2022,10,0.3684210526315789,6,True,False,False,340.10009765625,354.60009765625,0,47.0,47.0,-269.1876220703125,,-11,
salary_draws_1_minus_5,5,1,2022,10,0.3684210526315789,6,True,False,False,261.7999267578125,205.7999267578125,0,84.0,84.0,-203.5540771484375,,-12,
salary_draws_1_minus_5,5,1,2022,10,0.3684210526315789,6,True,False,False,279.7999267578125,249.599853515625,0,93.0,93.0,-203.3009033203125,,-14,
salary_draws_1_minus_5,5,1,2022,11,0.7333333333333333,2,True,False,False,30.0999755859375,2.699951171875,0,37.0,37.0,-13.0692138671875,,3,
salary_draws_1_minus_5,5,1,2022,11,0.5294117647058824,4,True,False,False,240.5,200.699951171875,0,86.0,86.0,-178.8494873046875,,-18,
salary_draws_1_minus_5,5,1,2022,11,0.4444444444444444,5,True,False,False,144.199951171875,206.219970703125,0,52.0,52.0,-94.70361328125,,-12,
salary_draws_1_minus_5,5,1,2022,11,0.4444444444444444,5,True,False,False,333.0,696.6800537109375,0,81.0,81.0,-257.399658203125,,-24,
salary_draws_1_minus_5,5,1,2022,11,0.7333333333333333,2,True,False,False,30.0999755859375,2.699951171875,0,37.0,37.0,-13.0692138671875,,3,
salary_draws_1_minus_5,5,1,2022,11,0.5294117647058824,4,True,False,False,240.5,200.699951171875,0,86.0,86.0,-178.8494873046875,,-18,
salary_draws_1_minus_5,5,1,2022,11,0.4444444444444444,5,True,False,False,144.199951171875,206.219970703125,0,52.0,52.0,-94.70361328125,,-12,
salary_draws_1_minus_5,5,1,2022,11,0.4444444444444444,5,True,False,False,333.0,696.6800537109375,0,81.0,81.0,-257.399658203125,,-24,
salary_draws_1_minus_5,5,1,2022,12,0.625,3,True,False,False,84.699951171875,4.9000244140625,0,34.0,34.0,-28.2337646484375,,0,
salary_draws_1_minus_5,5,1,2022,12,0.625,3,True,False,False,176.0400390625,80.739990234375,0,46.0,46.0,-94.319091796875,,-21,
salary_draws_1_minus_5,5,1,2022,12,0.625,3,True,False,False,25.0999755859375,26.9000244140625,-1,42.0,68.0,10.3946533203125,,0,
salary_draws_1_minus_5,5,1,2022,12,0.4444444444444444,5,True,False,False,-180.900146484375,-50.420166015625,0,43.0,43.0,203.576171875,,23,
salary_draws_1_minus_5,5,1,2022,12,0.625,3,True,False,False,84.699951171875,4.9000244140625,0,34.0,34.0,-28.2337646484375,,0,
salary_draws_1_minus_5,5,1,2022,12,0.625,3,True,False,False,176.0400390625,80.739990234375,0,46.0,46.0,-94.319091796875,,-21,
salary_draws_1_minus_5,5,1,2022,12,0.625,3,True,False,False,25.0999755859375,26.9000244140625,-1,42.0,68.0,10.3946533203125,,0,
salary_draws_1_minus_5,5,1,2022,12,0.4444444444444444,5,True,False,False,-180.900146484375,-50.420166015625,0,43.0,43.0,203.576171875,,23,
salary_draws_1_minus_5,5,1,2022,13,0.625,3,True,False,False,14.300048828125,-0.400146484375,0,96.0,96.0,26.9295654296875,,-7,
salary_draws_1_minus_5,5,1,2022,13,0.5294117647058824,4,True,False,False,51.4000244140625,75.0001220703125,0,100.0,100.0,0.31689453125,,-7,
salary_draws_1_minus_5,5,1,2022,13,0.5294117647058824,4,True,False,False,80.60009765625,-6.7598876953125,0,82.0,82.0,-31.454833984375,,-8,
salary_draws_1_minus_5,5,1,2022,13,0.4444444444444444,5,True,False,False,57.800048828125,-57.7601318359375,0,76.0,76.0,18.0615234375,,-4,
salary_draws_1_minus_5,5,1,2022,13,0.625,3,True,False,False,14.300048828125,-0.400146484375,0,96.0,96.0,26.9295654296875,,-7,
salary_draws_1_minus_5,5,1,2022,13,0.5294117647058824,4,True,False,False,91.89990234375,85.300048828125,0,101.0,101.0,-24.6011962890625,,-8,
salary_draws_1_minus_5,5,1,2022,13,0.5294117647058824,4,True,False,False,80.60009765625,-6.7598876953125,0,82.0,82.0,-31.454833984375,,-8,
salary_draws_1_minus_5,5,1,2022,13,0.4444444444444444,5,True,False,False,57.800048828125,-57.7601318359375,0,76.0,76.0,18.0615234375,,-4,
salary_draws_1_minus_5,5,1,2022,14,0.4444444444444444,5,True,False,False,122.1400146484375,183.080078125,0,7.0,7.0,-92.8397216796875,,-23,
salary_draws_1_minus_5,5,1,2022,14,0.4444444444444444,5,True,False,False,117.6400146484375,33.3599853515625,0,41.0,41.0,-93.7362060546875,,-28,
salary_draws_1_minus_5,5,1,2022,14,0.5294117647058824,4,True,False,False,-19.4000244140625,-266.3798828125,0,32.0,32.0,41.56298828125,,4,
salary_draws_1_minus_5,5,1,2022,14,0.3684210526315789,6,True,False,False,13.7000732421875,-278.8798828125,0,11.0,11.0,18.8497314453125,,1,
salary_draws_1_minus_5,5,1,2022,14,0.4444444444444444,5,True,False,False,122.1400146484375,183.080078125,0,7.0,7.0,-92.8397216796875,,-23,
salary_draws_1_minus_5,5,1,2022,14,0.4444444444444444,5,True,False,False,117.6400146484375,33.3599853515625,0,41.0,41.0,-93.7362060546875,,-28,
salary_draws_1_minus_5,5,1,2022,14,0.5294117647058824,4,True,False,False,-19.4000244140625,-266.3798828125,0,32.0,32.0,41.56298828125,,4,
salary_draws_1_minus_5,5,1,2022,14,0.3684210526315789,6,True,False,False,13.7000732421875,-278.8798828125,0,11.0,11.0,18.8497314453125,,1,
salary_draws_1_minus_5,5,1,2022,15,0.4444444444444444,5,True,False,False,233.820068359375,191.9599609375,0,70.0,70.0,-188.0594482421875,,-8,
salary_draws_1_minus_5,5,1,2022,15,0.4444444444444444,5,True,False,False,284.320068359375,228.56005859375,0,56.0,56.0,-243.783935546875,,-18,
salary_draws_1_minus_5,5,1,2022,15,0.3684210526315789,6,True,False,False,291.099853515625,487.719970703125,0,162.0,162.0,-196.498291015625,,-12,
salary_draws_1_minus_5,5,1,2022,15,0.3684210526315789,6,True,False,False,405.0,540.1199340820312,0,146.0,146.0,-335.124755859375,,-5,
salary_draws_1_minus_5,5,1,2022,15,0.4444444444444444,5,True,False,False,233.820068359375,191.9599609375,0,70.0,70.0,-188.0594482421875,,-8,
salary_draws_1_minus_5,5,1,2022,15,0.4444444444444444,5,True,False,False,284.320068359375,228.56005859375,0,56.0,56.0,-243.783935546875,,-18,
salary_draws_1_minus_5,5,1,2022,15,0.3684210526315789,6,True,False,False,291.099853515625,487.719970703125,0,162.0,162.0,-196.498291015625,,-12,
salary_draws_1_minus_5,5,1,2022,15,0.3684210526315789,6,True,False,False,405.0,540.1199340820312,0,146.0,146.0,-335.124755859375,,-5,
salary_draws_1_minus_5,5,1,2022,16,0.625,3,True,False,False,-90.0,-119.699951171875,-1,25.0,57.0,113.88134765625,,3,
salary_draws_1_minus_5,5,1,2022,16,0.625,3,True,False,False,10.199951171875,-46.800048828125,-1,25.0,48.0,20.8253173828125,,-5,
salary_draws_1_minus_5,5,1,2022,16,0.3,7,True,False,False,52.7999267578125,144.5,-1,87.0,104.0,13.0494384765625,,-9,
salary_draws_1_minus_5,5,1,2022,16,0.5294117647058824,4,True,False,False,138.7999267578125,252.199951171875,0,68.0,68.0,-83.404296875,,-14,
salary_draws_1_minus_5,5,1,2022,16,0.23809523809523808,8,True,False,False,-0.5,-94.4000244140625,0,104.0,104.0,64.4635009765625,,2,
salary_draws_1_minus_5,5,1,2022,16,0.3,7,True,False,False,-12.5400390625,-29.659912109375,-1,43.0,70.0,64.3990478515625,,11,
salary_draws_1_minus_5,5,1,2022,16,0.18181818181818182,9,True,False,False,13.699951171875,139.9000244140625,-1,110.0,122.0,50.4576416015625,,-15,
salary_draws_1_minus_5,5,1,2022,16,0.23809523809523808,8,True,False,False,4.5,120.5999755859375,-1,129.0,137.0,79.8043212890625,,-12,
salary_draws_1_minus_5,5,1,2022,17,0.4444444444444444,5,True,False,False,-105.4000244140625,-124.10009765625,0,84.0,84.0,136.8135986328125,,0,
salary_draws_1_minus_5,5,1,2022,17,0.3,7,True,False,False,-125.7001953125,-127.5,0,89.0,89.0,147.13671875,,4,
salary_draws_1_minus_5,5,1,2022,17,0.3684210526315789,6,True,False,False,-109.639892578125,86.0,0,107.0,107.0,154.46044921875,,-4,
salary_draws_1_minus_5,5,1,2022,17,0.4444444444444444,5,True,False,False,29.860107421875,175.4000244140625,0,43.0,43.0,-22.3201904296875,,5,
salary_draws_1_minus_5,5,1,2022,17,0.5294117647058824,4,True,False,False,8.10009765625,26.800048828125,0,71.0,71.0,36.8232421875,,-13,
salary_draws_1_minus_5,5,1,2022,17,0.4444444444444444,5,True,False,False,-98.60009765625,-115.60009765625,0,64.0,64.0,134.74169921875,,1,
salary_draws_1_minus_5,5,1,2022,17,0.3684210526315789,6,True,False,False,-151.8399658203125,-22.940185546875,0,69.0,69.0,177.0355224609375,,2,
salary_draws_1_minus_5,5,1,2022,17,0.3684210526315789,6,True,False,False,-10.93994140625,201.7000732421875,0,40.0,40.0,30.2056884765625,,3,
salary_draws_1_minus_5,5,1,2022,18,0.5294117647058824,4,True,False,False,149.4998779296875,250.5,0,28.0,28.0,-146.440673828125,,-14,
salary_draws_1_minus_5,5,1,2022,18,0.3684210526315789,6,True,False,False,-43.47998046875,-159.4599609375,0,38.0,38.0,57.18408203125,,-3,
salary_draws_1_minus_5,5,1,2022,18,0.4444444444444444,5,True,False,False,65.099853515625,-27.0999755859375,0,69.0,69.0,-37.280517578125,,2,
salary_draws_1_minus_5,5,1,2022,18,0.3684210526315789,6,True,False,False,-99.9000244140625,-214.39990234375,0,50.0,50.0,126.4293212890625,,17,
salary_draws_1_minus_5,5,1,2022,18,0.5294117647058824,4,True,False,False,149.4998779296875,250.5,0,28.0,28.0,-146.440673828125,,-14,
salary_draws_1_minus_5,5,1,2022,18,0.3684210526315789,6,True,False,False,-43.47998046875,-159.4599609375,0,38.0,38.0,57.18408203125,,-3,
salary_draws_1_minus_5,5,1,2022,18,0.4444444444444444,5,True,False,False,65.099853515625,-27.0999755859375,0,69.0,69.0,-37.280517578125,,2,
salary_draws_1_minus_5,5,1,2022,18,0.3684210526315789,6,True,False,False,-99.9000244140625,-214.39990234375,0,50.0,50.0,126.4293212890625,,17,
salary_draws_1_minus_5,5,1,2022,19,0.4444444444444444,5,True,False,False,518.1800537109375,484.8399658203125,0,80.0,80.0,-27.1898193359375,,-35,
salary_draws_1_minus_5,5,1,2022,19,0.4444444444444444,5,True,False,False,320.400146484375,347.900146484375,0,35.0,35.0,17.17236328125,,-23,
salary_draws_1_minus_5,5,1,2022,19,0.3684210526315789,6,True,False,False,440.679931640625,316.7401123046875,0,61.0,61.0,-364.468017578125,,-18,
salary_draws_1_minus_5,5,1,2022,19,0.4444444444444444,5,True,False,False,365.6800537109375,363.239990234375,0,37.0,37.0,-311.08154296875,,-15,
salary_draws_1_minus_5,5,1,2022,19,0.4444444444444444,5,True,False,False,518.1800537109375,484.8399658203125,0,80.0,80.0,-27.1898193359375,,-35,
salary_draws_1_minus_5,5,1,2022,19,0.4444444444444444,5,True,False,False,320.400146484375,347.900146484375,0,35.0,35.0,17.17236328125,,-23,
salary_draws_1_minus_5,5,1,2022,19,0.3684210526315789,6,True,False,False,440.679931640625,316.7401123046875,0,61.0,61.0,-364.468017578125,,-18,
salary_draws_1_minus_5,5,1,2022,19,0.4444444444444444,5,True,False,False,365.6800537109375,363.239990234375,0,37.0,37.0,-311.08154296875,,-15,
salary_draws_1_minus_5,5,1,2022,20,0.3,7,True,False,False,164.300048828125,274.800048828125,0,13.0,13.0,-136.31103515625,,-6,
salary_draws_1_minus_5,5,1,2022,20,0.625,3,True,False,False,82.9998779296875,112.39990234375,0,77.0,77.0,-37.877685546875,,-2,
salary_draws_1_minus_5,5,1,2022,20,0.3684210526315789,6,True,False,False,256.679931640625,160.3199462890625,0,35.0,35.0,-205.6182861328125,,-10,
salary_draws_1_minus_5,5,1,2022,20,0.3684210526315789,6,True,False,False,187.8599853515625,233.9000244140625,0,37.0,37.0,-131.59228515625,,-3,
salary_draws_1_minus_5,5,1,2022,20,0.3684210526315789,6,True,False,False,91.0999755859375,151.5,0,28.0,28.0,-67.22119140625,,-3,
salary_draws_1_minus_5,5,1,2022,20,0.625,3,True,False,False,32.300048828125,39.4998779296875,0,26.0,26.0,0.526123046875,,3,
salary_draws_1_minus_5,5,1,2022,20,0.23809523809523808,8,True,False,False,125.47998046875,35.6199951171875,0,31.0,31.0,-71.90478515625,,-1,
salary_draws_1_minus_5,5,1,2022,20,0.3,7,True,False,False,202.1800537109375,94.6199951171875,0,104.0,104.0,-146.358642578125,,-14,
salary_draws_1_minus_5,5,1,2022,21,0.5294117647058824,4,True,False,False,-10.4000244140625,-124.2000732421875,0,16.0,16.0,20.39404296875,,7,
salary_draws_1_minus_5,5,1,2022,21,0.625,3,True,False,False,-20.0,-4.699951171875,0,40.0,40.0,47.477783203125,,7,
salary_draws_1_minus_5,5,1,2022,21,0.3684210526315789,6,True,False,False,98.7999267578125,-2.97998046875,0,37.0,37.0,-67.076171875,,-4,
salary_draws_1_minus_5,5,1,2022,21,0.3684210526315789,6,True,False,False,98.7999267578125,-14.580078125,0,42.0,42.0,-69.6285400390625,,-4,
salary_draws_1_minus_5,5,1,2022,21,0.5294117647058824,4,True,False,False,-10.4000244140625,-124.2000732421875,0,16.0,16.0,20.39404296875,,7,
salary_draws_1_minus_5,5,1,2022,21,0.625,3,True,False,False,-20.0,-4.699951171875,0,40.0,40.0,47.477783203125,,7,
salary_draws_1_minus_5,5,1,2022,21,0.3684210526315789,6,True,False,False,98.7999267578125,-2.97998046875,0,37.0,37.0,-67.076171875,,-4,
salary_draws_1_minus_5,5,1,2022,21,0.3684210526315789,6,True,False,False,98.7999267578125,-14.580078125,0,42.0,42.0,-69.6285400390625,,-4,
salary_draws_1_minus_5,5,1,2022,22,0.5294117647058824,4,True,False,False,-64.9400634765625,-105.199951171875,0,37.0,37.0,90.4149169921875,,-10,
salary_draws_1_minus_5,5,1,2022,22,0.625,3,True,False,False,4.0,14.800048828125,0,47.0,47.0,4.8033447265625,,-7,
salary_draws_1_minus_5,5,1,2022,22,0.4444444444444444,5,True,False,False,-29.0,5.300048828125,0,67.0,67.0,60.89892578125,,-4,
salary_draws_1_minus_5,5,1,2022,22,0.5294117647058824,4,True,False,False,18.9000244140625,47.4000244140625,0,36.0,36.0,8.5263671875,,-9,
