year,salary_draw_count,player,pos,salary_source_matched,actual_salary,forecast_mean,forecast_sd,p05,p10,p25,p50,p75,p90,p95,pit,crps,wis,covered_50,covered_80,covered_90
2022,1,Aaron Jones,RB,True,67.0,76.21804809570312,14.585341453552246,52.035823822021484,54.01170463562012,65.34346008300781,76.88125610351562,86.5190200805664,95.25126495361329,99.90396499633789,0.2685,6.050117837239265,4.786251754760742,True,True,True
2022,1,Aaron Rodgers,QB,True,2.0,12.941237449645996,5.96598482131958,4.458974409103393,4.563714981079102,9.336942672729492,12.598481178283691,15.480034828186035,20.590383529663086,25.764633178710938,0.0025,7.664415258468032,6.246455852644784,False,False,False
2022,1,Adam Thielen,WR,True,20.0,17.267473220825195,7.877997875213623,8.297656059265137,9.515818977355957,12.070358276367188,15.738722801208496,19.987426280975342,25.198160934448243,37.73498210906982,0.75,2.531705858224928,2.0464513765062606,False,True,True
2022,1,Aj Brown,WR,True,45.0,48.419227600097656,10.000715255737305,34.86412048339844,36.3129997253418,40.907649993896484,47.57896614074707,54.31839084625244,60.62872505187989,70.74003219604492,0.43,2.607326497869016,2.5335818290710455,True,True,True
2022,1,Aj Dillon,RB,True,36.0,17.605714797973633,12.780808448791504,3.40679190158844,4.507206392288208,8.629935026168823,12.900080680847168,26.540898323059082,33.15031433105469,42.85200576782226,0.909,13.523337254472018,9.478016947678157,False,False,True
2022,1,Alec Pierce,WR,False,1.0,2.182715654373169,0.6299718618392944,1.0,1.0,2.1311054825782776,2.173208236694336,2.2189717292785645,3.3110214471817017,3.39447968006134,0.138,0.8832372880771756,0.5972863689490727,False,True,True
2022,1,Alexander Mattison,RB,False,6.0,2.232282876968384,0.6600645780563354,1.0,1.0,2.1312217712402344,2.1769741773605347,2.230975866317749,3.3385348796844485,3.4010663032531734,1.0,3.444402666610539,3.2342231968470982,False,False,False
2022,1,Allen Lazard,WR,True,25.0,4.4641828536987305,3.7918412685394287,1.0,1.0,2.1613175868988037,3.352437973022461,5.504044771194458,9.377213859558106,11.724733972549437,0.997,18.72643219008535,17.55069379738399,False,False,False
2022,1,Alvin Kamara,RB,True,85.0,77.24946594238281,14.942625999450684,52.56879100799561,54.579468154907225,66.36091613769531,78.2212905883789,87.11751937866211,97.11741790771487,101.88079833984375,0.6955,4.962720520957948,4.37082881655012,True,True,True
2022,1,Amari Cooper,WR,True,10.0,21.915796279907227,8.499245643615723,10.347270488739014,13.480561447143554,16.406079292297363,20.18745708465576,25.650518894195557,30.96439323425296,42.23880558013916,0.046,7.608613863958001,5.994774172646659,False,False,False
2022,1,Brandin Cooks,WR,True,35.0,30.130483627319336,8.845768928527832,17.256181049346925,19.923438453674315,23.821577072143555,29.49742031097412,34.736979484558105,38.993557357788106,51.31543235778808,0.7685,3.31936301843691,2.6723244053976885,False,True,True
