arm,variation,branch,paths,completion_rate,mean_spend,mean_unused,median_unused,p90_unused,max_unused,mean_full_replans,mean_budget_replans,mean_bounded_triggers,mean_bounded_swaps,mean_bounded_rebuilds,mean_guard_rejections
bounded_replan,3,buy,48,1.0,294.75,3.25,3.0,6.0,10.0,0.0,0.0,1.0208333333333333,1.0833333333333333,0.0,0.0
bounded_replan,3,pass,48,0.9791666666666666,272.48936170212767,25.51063829787234,23.0,41.0,57.0,0.0,0.0,8.23404255319149,6.212765957446808,0.06382978723404255,0.0
