arm,variation,branch,paths,completion_rate,mean_spend,mean_unused,median_unused,p90_unused,max_unused,mean_full_replans,mean_budget_replans,mean_bounded_triggers,mean_bounded_swaps,mean_bounded_rebuilds,mean_guard_rejections
bounded_replan,3,buy,48,0.9583333333333334,274.9130434782609,23.08695652173913,22.0,39.0,52.0,0.0,0.0,8.41304347826087,7.217391304347826,0.08695652173913043,0.0
bounded_replan,3,pass,48,0.9791666666666666,272.8936170212766,25.106382978723403,24.0,44.0,59.0,0.0,0.0,10.574468085106384,10.25531914893617,0.2553191489361702,0.0
