arm,variation,price,recommendation,gain,se,lcb80,buy_ev,pass_ev,buy_season_p10,pass_season_p10,season_p10_delta,gain_p10,win_rate,buy_completion,pass_completion,paired_rate,block_positive_rate,runtime_seconds
baseline,14,110,TARGET,30.718747991504088,12.950472044562373,19.819355734007964,1623.0434952324088,1592.3247472409046,1433.543444824219,1408.4577301025392,25.085714721679665,-18.898336791992183,63.829787234042556,97.91666666666667,97.91666666666667,97.91666666666667,100.0,0.7396704999846406
