arm,variation,price,recommendation,gain,se,lcb80,buy_ev,pass_ev,buy_season_p10,pass_season_p10,season_p10_delta,gain_p10,win_rate,buy_completion,pass_completion,paired_rate,block_positive_rate,runtime_seconds
baseline,1,110,TARGET,41.604150215784706,8.017648923525412,34.8563266384127,1630.658659418424,1589.054509202639,1443.5800048828125,1396.7012908935549,46.87871398925779,-12.998383712768554,77.08333333333334,100.0,100.0,100.0,100.0,0.795743599999696
baseline,2,110,TARGET,25.468411467292093,8.66162937031833,18.178600271893394,1633.346955815951,1607.878544348659,1447.1355590820312,1425.4239288330077,21.711630249023415,-28.304918289184567,61.702127659574465,97.91666666666667,97.91666666666667,97.91666666666667,100.0,0.8498509000055492
baseline,3,110,TARGET,54.14146054513527,7.545680112362313,47.79085594082229,1643.7802207650561,1589.6387602199209,1455.9581146240234,1408.0771575927733,47.88095703124998,13.763763427734375,100.0,95.83333333333333,97.91666666666667,95.83333333333333,100.0,0.8507700000191107
baseline,4,110,TARGET,39.195353945096336,8.193799517948923,32.29927828715101,1647.9658560355506,1608.7705020904539,1456.9430603027345,1420.8990142822265,36.04404602050789,-15.718632316589355,75.0,100.0,100.0,100.0,100.0,0.7759342999779619
baseline,5,110,TARGET,41.440504829088844,12.286946805635852,31.09954950168482,1631.7766287326813,1590.3361239035926,1452.4906982421876,1399.1069000244138,53.3837982177734,-8.47885398864746,81.25,100.0,100.0,100.0,100.0,0.6776321000070311
baseline,6,110,TARGET,28.967977859757163,9.35446690129746,21.095059886870196,1637.3639330430462,1608.3959551832893,1461.6460388183593,1426.8035064697267,34.8425323486328,-28.564766311645506,61.702127659574465,97.91666666666667,100.0,97.91666666666667,100.0,0.6928671999485232
baseline,14,110,TARGET,30.718747991504088,12.950472044562373,19.819355734007964,1623.0434952324088,1592.3247472409046,1433.543444824219,1408.4577301025392,25.085714721679665,-18.898336791992183,63.829787234042556,97.91666666666667,97.91666666666667,97.91666666666667,100.0,0.7566956999944523
