arm,variation,path_index,branch,complete,failure_reason,roster_spend,unused_salary,full_replans,budget_replans,bounded_triggers,bounded_swaps,bounded_rebuilds,guard_rejections,max_projected_slack,roster,salary_map
baseline,6,0,buy,True,,291.0,7.0,0,0,0,0,0,0,0.0,Bhayshul Tuten | Bijan Robinson | Chase Brown | Jacory Croskey-Merritt | Jahmyr Gibbs | Jalen McMillan | Jaxson Dart | Jordan Addison | Josh Downs | KC Concepcion | Kyle Pitts | Rashid Shaheed | Ty Johnson,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Jacory Croskey-Merritt"": 5.0, ""Jahmyr Gibbs"": 110.0, ""Jalen McMillan"": 2.0, ""Jaxson Dart"": 2.0, ""Jordan Addison"": 3.0, ""Josh Downs"": 2.0, ""KC Concepcion"": 2.0, ""Kyle Pitts"": 11.0, ""Rashid Shaheed"": 2.0, ""Ty Johnson"": 2.0}"
baseline,6,0,pass,True,,264.0,34.0,0,0,0,0,0,0,0.0,Alec Pierce | Bhayshul Tuten | Chase Brown | Colston Loveland | Harold Fannin Jr. | Jahmyr Gibbs | Jameson Williams | Jaxson Dart | Jordan Addison | Josh Downs | Makai Lemon | TreVeyon Henderson | Woody Marks,"{""Alec Pierce"": 10.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Colston Loveland"": 29.0, ""Harold Fannin Jr."": 11.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 19.0, ""Jaxson Dart"": 2.0, ""Jordan Addison"": 3.0, ""Josh Downs"": 2.0, ""Makai Lemon"": 6.0, ""TreVeyon Henderson"": 24.0, ""Woody Marks"": 3.0}"
baseline,6,1,buy,True,,296.0,2.0,0,0,0,0,0,0,0.0,Alec Pierce | Bhayshul Tuten | Bijan Robinson | Chase Brown | Chig Okonkwo | George Kittle | Jahmyr Gibbs | Jalen McMillan | Jayden Reed | Jordan Love | KC Concepcion | Makai Lemon | Zachariah Branch,"{""Alec Pierce"": 6.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chig Okonkwo"": 2.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jalen McMillan"": 2.0, ""Jayden Reed"": 7.0, ""Jordan Love"": 2.0, ""KC Concepcion"": 2.0, ""Makai Lemon"": 11.0, ""Zachariah Branch"": 2.0}"
baseline,6,1,pass,True,,281.0,17.0,0,0,0,0,0,0,0.0,Alec Pierce | Alvin Kamara | Bhayshul Tuten | Chase Brown | Chig Okonkwo | Harold Fannin Jr. | Jahmyr Gibbs | Jameson Williams | Jared Goff | Josh Jacobs | KC Concepcion | Matthew Golden | TreVeyon Henderson,"{""Alec Pierce"": 6.0, ""Alvin Kamara"": 5.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chig Okonkwo"": 2.0, ""Harold Fannin Jr."": 13.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 19.0, ""Jared Goff"": 2.0, ""Josh Jacobs"": 46.0, ""KC Concepcion"": 2.0, ""Matthew Golden"": 7.0, ""TreVeyon Henderson"": 24.0}"
baseline,6,2,buy,True,,295.0,3.0,0,0,0,0,0,0,0.0,Alvin Kamara | Bhayshul Tuten | Bijan Robinson | Bo Nix | Braelon Allen | Chase Brown | Dalton Kincaid | Jahmyr Gibbs | Jordan Addison | KC Concepcion | Makai Lemon | Omar Cooper Jr. | Rashid Shaheed,"{""Alvin Kamara"": 4.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Bo Nix"": 2.0, ""Braelon Allen"": 2.0, ""Chase Brown"": 34.0, ""Dalton Kincaid"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 7.0, ""KC Concepcion"": 6.0, ""Makai Lemon"": 7.0, ""Omar Cooper Jr."": 3.0, ""Rashid Shaheed"": 2.0}"
baseline,6,2,pass,True,,254.0,44.0,0,0,0,0,0,0,0.0,Bhayshul Tuten | Bo Nix | Chase Brown | De'Zhaun Stribling | Harold Fannin Jr. | Jahmyr Gibbs | Jameson Williams | Jaylen Warren | Jordan Addison | KC Concepcion | Makai Lemon | Rashid Shaheed | TreVeyon Henderson,"{""Bhayshul Tuten"": 11.0, ""Bo Nix"": 2.0, ""Chase Brown"": 34.0, ""De'Zhaun Stribling"": 3.0, ""Harold Fannin Jr."": 8.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 24.0, ""Jaylen Warren"": 18.0, ""Jordan Addison"": 7.0, ""KC Concepcion"": 6.0, ""Makai Lemon"": 7.0, ""Rashid Shaheed"": 2.0, ""TreVeyon Henderson"": 22.0}"
baseline,6,3,buy,True,,298.0,0.0,0,0,0,0,0,0,0.0,Bhayshul Tuten | Bijan Robinson | Bo Nix | Cade Otton | Chase Brown | Harold Fannin Jr. | Jahmyr Gibbs | Jalen Coker | Jordan Addison | KC Concepcion | Rashid Shaheed | Xavier Worthy | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Bo Nix"": 2.0, ""Cade Otton"": 2.0, ""Chase Brown"": 34.0, ""Harold Fannin Jr."": 10.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 3.0, ""Jordan Addison"": 7.0, ""KC Concepcion"": 4.0, ""Rashid Shaheed"": 3.0, ""Xavier Worthy"": 5.0, ""Zach Charbonnet"": 2.0}"
baseline,6,3,pass,True,,256.0,42.0,0,0,0,0,0,0,0.0,Alec Pierce | Bhayshul Tuten | Chase Brown | Christian Watson | Harold Fannin Jr. | Jahmyr Gibbs | Jayden Reed | KC Concepcion | Lamar Jackson | Makai Lemon | Rashid Shaheed | TreVeyon Henderson | Zach Charbonnet,"{""Alec Pierce"": 10.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 18.0, ""Harold Fannin Jr."": 10.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 4.0, ""KC Concepcion"": 4.0, ""Lamar Jackson"": 19.0, ""Makai Lemon"": 9.0, ""Rashid Shaheed"": 3.0, ""TreVeyon Henderson"": 22.0, ""Zach Charbonnet"": 2.0}"
baseline,6,4,buy,True,,297.0,1.0,0,0,0,0,0,0,0.0,Bhayshul Tuten | Bijan Robinson | Chase Brown | Jahmyr Gibbs | Jaydon Blue | Jonah Coleman | Jordan Addison | Josh Downs | KC Concepcion | Makai Lemon | Patrick Mahomes | T.J. Hockenson | Terrance Ferguson,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jaydon Blue"": 3.0, ""Jonah Coleman"": 2.0, ""Jordan Addison"": 5.0, ""Josh Downs"": 7.0, ""KC Concepcion"": 4.0, ""Makai Lemon"": 7.0, ""Patrick Mahomes"": 4.0, ""T.J. Hockenson"": 2.0, ""Terrance Ferguson"": 3.0}"
baseline,6,4,pass,True,,237.0,61.0,0,0,0,0,0,0,0.0,Bhayshul Tuten | Chase Brown | Christian Watson | Dalton Kincaid | Devaughn Vele | Jahmyr Gibbs | Josh Downs | KC Concepcion | Makai Lemon | Marvin Harrison Jr. | Patrick Mahomes | T.J. Hockenson | TreVeyon Henderson,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 14.0, ""Dalton Kincaid"": 2.0, ""Devaughn Vele"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Josh Downs"": 7.0, ""KC Concepcion"": 4.0, ""Makai Lemon"": 7.0, ""Marvin Harrison Jr."": 20.0, ""Patrick Mahomes"": 4.0, ""T.J. Hockenson"": 2.0, ""TreVeyon Henderson"": 19.0}"
