arm,variation,path_index,branch,complete,failure_reason,roster_spend,unused_salary,full_replans,budget_replans,bounded_triggers,bounded_swaps,bounded_rebuilds,guard_rejections,max_projected_slack,roster,salary_map
bounded_replan,4,0,buy,True,,296.0,2.0,0,0,0,0,0,0,1.9825498863916096,Antonio Williams | Bhayshul Tuten | Bijan Robinson | Chase Brown | Deebo Samuel Sr. | Jahmyr Gibbs | Jakobi Meyers | Jayden Reed | Jordan Addison | MarShawn Lloyd | Matthew Stafford | Terrance Ferguson | Zach Charbonnet,"{""Antonio Williams"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Deebo Samuel Sr."": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 4.0, ""Jayden Reed"": 4.0, ""Jordan Addison"": 8.0, ""MarShawn Lloyd"": 2.0, ""Matthew Stafford"": 5.0, ""Terrance Ferguson"": 5.0, ""Zach Charbonnet"": 4.0}"
bounded_replan,4,17,buy,True,,297.0,1.0,0,0,0,0,0,0,1.86224547342988,Bhayshul Tuten | Bijan Robinson | Caleb Williams | Chase Brown | Jahmyr Gibbs | Jalen Coker | Khalil Shakir | Matthew Golden | Romeo Doubs | Ryan Flournoy | Samaje Perine | Terrance Ferguson | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Caleb Williams"": 8.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 3.0, ""Khalil Shakir"": 2.0, ""Matthew Golden"": 7.0, ""Romeo Doubs"": 2.0, ""Ryan Flournoy"": 2.0, ""Samaje Perine"": 5.0, ""Terrance Ferguson"": 6.0, ""Zach Charbonnet"": 2.0}"
bounded_replan,4,17,pass,True,,262.0,36.0,0,0,10,7,0,0,32.11715796045064,Bhayshul Tuten | Brock Purdy | Chase Brown | DK Metcalf | Dallas Goedert | Jahmyr Gibbs | Jayden Reed | Kyren Williams | Michael Pittman | Quentin Johnston | Rico Dowdle | Romeo Doubs | Stefon Diggs,"{""Bhayshul Tuten"": 11.0, ""Brock Purdy"": 2.0, ""Chase Brown"": 34.0, ""DK Metcalf"": 12.0, ""Dallas Goedert"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 3.0, ""Kyren Williams"": 55.0, ""Michael Pittman"": 12.0, ""Quentin Johnston"": 8.0, ""Rico Dowdle"": 8.0, ""Romeo Doubs"": 2.0, ""Stefon Diggs"": 3.0}"
bounded_replan,4,18,buy,True,,291.0,7.0,0,0,2,2,0,0,7.98253269662365,Alvin Kamara | Bhayshul Tuten | Bijan Robinson | Caleb Williams | Chase Brown | Dalton Kincaid | Deebo Samuel Sr. | Jahmyr Gibbs | Jakobi Meyers | KC Concepcion | Romeo Doubs | Sean Tucker | Tre Harris,"{""Alvin Kamara"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Caleb Williams"": 7.0, ""Chase Brown"": 34.0, ""Dalton Kincaid"": 2.0, ""Deebo Samuel Sr."": 4.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 6.0, ""KC Concepcion"": 3.0, ""Romeo Doubs"": 2.0, ""Sean Tucker"": 3.0, ""Tre Harris"": 2.0}"
bounded_replan,4,18,pass,True,,276.0,22.0,0,0,4,2,0,0,18.14134381950248,Alvin Kamara | Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | DK Metcalf | Dalton Kincaid | J.K. Dobbins | Jahmyr Gibbs | Jameson Williams | KC Concepcion | Kyren Williams | Patrick Mahomes | Stefon Diggs,"{""Alvin Kamara"": 2.0, ""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 15.0, ""Chase Brown"": 34.0, ""DK Metcalf"": 9.0, ""Dalton Kincaid"": 2.0, ""J.K. Dobbins"": 14.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 16.0, ""KC Concepcion"": 3.0, ""Kyren Williams"": 54.0, ""Patrick Mahomes"": 2.0, ""Stefon Diggs"": 4.0}"
bounded_replan,4,19,buy,True,,298.0,0.0,0,0,2,2,0,0,5.472562432598579,Bhayshul Tuten | Bijan Robinson | Chase Brown | Jahmyr Gibbs | Jalen Coker | Jaxson Dart | Jordan Addison | KC Concepcion | Makai Lemon | MarShawn Lloyd | Rachaad White | Romeo Doubs | Sam LaPorta,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 2.0, ""Jaxson Dart"": 3.0, ""Jordan Addison"": 9.0, ""KC Concepcion"": 4.0, ""Makai Lemon"": 4.0, ""MarShawn Lloyd"": 5.0, ""Rachaad White"": 5.0, ""Romeo Doubs"": 3.0, ""Sam LaPorta"": 3.0}"
bounded_replan,4,19,pass,True,,289.0,9.0,0,0,7,6,0,0,26.180049304002864,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Chuba Hubbard | DK Metcalf | J.K. Dobbins | Jahmyr Gibbs | Jakobi Meyers | Jameson Williams | Jaxson Dart | Sam LaPorta | Tee Higgins | Zay Flowers,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 8.0, ""Chase Brown"": 34.0, ""Chuba Hubbard"": 6.0, ""DK Metcalf"": 15.0, ""J.K. Dobbins"": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 5.0, ""Jameson Williams"": 15.0, ""Jaxson Dart"": 3.0, ""Sam LaPorta"": 3.0, ""Tee Higgins"": 35.0, ""Zay Flowers"": 37.0}"
bounded_replan,4,20,buy,True,,294.0,4.0,0,0,1,2,0,0,5.7723805493771465,Bhayshul Tuten | Bijan Robinson | Chase Brown | De'Zhaun Stribling | Deebo Samuel Sr. | Harold Fannin Jr. | Jahmyr Gibbs | Jaxson Dart | Josh Downs | Kyle Monangai | Ray Davis | Romeo Doubs | Stefon Diggs,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""De'Zhaun Stribling"": 2.0, ""Deebo Samuel Sr."": 2.0, ""Harold Fannin Jr."": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 4.0, ""Josh Downs"": 3.0, ""Kyle Monangai"": 7.0, ""Ray Davis"": 2.0, ""Romeo Doubs"": 3.0, ""Stefon Diggs"": 8.0}"
bounded_replan,4,20,pass,True,,287.0,11.0,0,0,6,5,0,0,18.351961438691205,Alec Pierce | Bhayshul Tuten | Chase Brown | D'Andre Swift | DK Metcalf | David Montgomery | Harold Fannin Jr. | Jahmyr Gibbs | Jameson Williams | Jaxson Dart | Matthew Golden | Michael Pittman | Michael Wilson,"{""Alec Pierce"": 10.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""D'Andre Swift"": 27.0, ""DK Metcalf"": 12.0, ""David Montgomery"": 33.0, ""Harold Fannin Jr."": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 21.0, ""Jaxson Dart"": 4.0, ""Matthew Golden"": 7.0, ""Michael Pittman"": 9.0, ""Michael Wilson"": 6.0}"
bounded_replan,4,21,buy,True,,296.0,2.0,0,0,0,0,0,0,3.9824607959779996,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Rodriguez Jr. | Dallas Goedert | Germie Bernard | Hunter Henry | Jahmyr Gibbs | Jaxson Dart | Jonah Coleman | Jordan Addison | Matthew Golden | Romeo Doubs,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Rodriguez Jr."": 4.0, ""Dallas Goedert"": 5.0, ""Germie Bernard"": 4.0, ""Hunter Henry"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 6.0, ""Jonah Coleman"": 2.0, ""Jordan Addison"": 4.0, ""Matthew Golden"": 5.0, ""Romeo Doubs"": 4.0}"
bounded_replan,4,21,pass,True,,281.0,17.0,0,0,11,9,0,0,20.68751989568557,Bhayshul Tuten | Carnell Tate | Chase Brown | Dalton Kincaid | David Montgomery | Jahmyr Gibbs | Jameson Williams | Jaxson Dart | Jordan Mason | Luther Burden III | Matthew Golden | Michael Wilson | Parker Washington,"{""Bhayshul Tuten"": 11.0, ""Carnell Tate"": 12.0, ""Chase Brown"": 34.0, ""Dalton Kincaid"": 2.0, ""David Montgomery"": 32.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 23.0, ""Jaxson Dart"": 6.0, ""Jordan Mason"": 5.0, ""Luther Burden III"": 19.0, ""Matthew Golden"": 5.0, ""Michael Wilson"": 6.0, ""Parker Washington"": 16.0}"
bounded_replan,4,22,buy,True,,295.0,3.0,0,0,0,0,0,0,3.0639123800672223,Bhayshul Tuten | Bijan Robinson | Chase Brown | Harold Fannin Jr. | Jahmyr Gibbs | Jauan Jennings | Justin Herbert | KC Concepcion | Keenan Allen | Kimani Vidal | Matthew Golden | Sean Tucker | Stefon Diggs,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Harold Fannin Jr."": 6.0, ""Jahmyr Gibbs"": 110.0, ""Jauan Jennings"": 2.0, ""Justin Herbert"": 6.0, ""KC Concepcion"": 5.0, ""Keenan Allen"": 2.0, ""Kimani Vidal"": 2.0, ""Matthew Golden"": 6.0, ""Sean Tucker"": 2.0, ""Stefon Diggs"": 4.0}"
bounded_replan,4,22,pass,True,,280.0,18.0,0,0,7,5,0,0,16.526526032480717,Aaron Jones | Bhayshul Tuten | Chase Brown | Chris Godwin Jr. | Christian Watson | DK Metcalf | Harold Fannin Jr. | Jahmyr Gibbs | Jaxson Dart | Jordyn Tyson | Josh Downs | Kyren Williams | Michael Wilson,"{""Aaron Jones"": 4.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 7.0, ""Christian Watson"": 19.0, ""DK Metcalf"": 9.0, ""Harold Fannin Jr."": 6.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 5.0, ""Jordyn Tyson"": 8.0, ""Josh Downs"": 6.0, ""Kyren Williams"": 56.0, ""Michael Wilson"": 5.0}"
bounded_replan,4,23,buy,True,,297.0,1.0,0,0,0,0,0,0,4.926844337290163,Bhayshul Tuten | Bijan Robinson | Chase Brown | Emmett Johnson | George Kittle | Jahmyr Gibbs | Jalen Coker | Jayden Reed | Josh Downs | KC Concepcion | Matthew Golden | Patrick Mahomes | Romeo Doubs,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Emmett Johnson"": 2.0, ""George Kittle"": 5.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 2.0, ""Jayden Reed"": 8.0, ""Josh Downs"": 6.0, ""KC Concepcion"": 4.0, ""Matthew Golden"": 3.0, ""Patrick Mahomes"": 4.0, ""Romeo Doubs"": 3.0}"
bounded_replan,4,23,pass,True,,278.0,20.0,0,0,8,4,0,0,25.61490761404741,Bhayshul Tuten | Chase Brown | Christian Watson | DK Metcalf | George Kittle | Jadarian Price | Jahmyr Gibbs | Jared Goff | Jordan Mason | Matthew Golden | Michael Wilson | Quentin Johnston | Tee Higgins,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 19.0, ""DK Metcalf"": 8.0, ""George Kittle"": 5.0, ""Jadarian Price"": 30.0, ""Jahmyr Gibbs"": 110.0, ""Jared Goff"": 2.0, ""Jordan Mason"": 4.0, ""Matthew Golden"": 3.0, ""Michael Wilson"": 9.0, ""Quentin Johnston"": 11.0, ""Tee Higgins"": 32.0}"
bounded_replan,4,24,buy,True,,297.0,1.0,0,0,0,0,0,0,2.783427848377812,Alec Pierce | Bhayshul Tuten | Bijan Robinson | Chase Brown | Chig Okonkwo | Jahmyr Gibbs | Jalen Coker | Jayden Reed | Kaytron Allen | Makai Lemon | Patrick Mahomes | Tyler Allgeier | Wan'Dale Robinson,"{""Alec Pierce"": 6.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chig Okonkwo"": 4.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 2.0, ""Jayden Reed"": 10.0, ""Kaytron Allen"": 2.0, ""Makai Lemon"": 5.0, ""Patrick Mahomes"": 3.0, ""Tyler Allgeier"": 2.0, ""Wan'Dale Robinson"": 3.0}"
bounded_replan,4,24,pass,True,,260.0,38.0,0,0,13,10,0,0,36.90419601242422,Alec Pierce | Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Courtland Sutton | Harold Fannin Jr. | Jahmyr Gibbs | KC Concepcion | Kyren Williams | Makai Lemon | Patrick Mahomes | Rachaad White | Wan'Dale Robinson,"{""Alec Pierce"": 6.0, ""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 10.0, ""Chase Brown"": 34.0, ""Courtland Sutton"": 11.0, ""Harold Fannin Jr."": 10.0, ""Jahmyr Gibbs"": 110.0, ""KC Concepcion"": 4.0, ""Kyren Williams"": 45.0, ""Makai Lemon"": 5.0, ""Patrick Mahomes"": 3.0, ""Rachaad White"": 8.0, ""Wan'Dale Robinson"": 3.0}"
bounded_replan,4,25,buy,True,,294.0,4.0,0,0,0,0,0,0,3.982563226761499,Bhayshul Tuten | Bijan Robinson | Calvin Ridley | Chase Brown | Emmett Johnson | Jahmyr Gibbs | Jakobi Meyers | Jalen Nailor | KC Concepcion | Kaelon Black | Makai Lemon | Patrick Mahomes | Travis Kelce,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Calvin Ridley"": 2.0, ""Chase Brown"": 34.0, ""Emmett Johnson"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 5.0, ""Jalen Nailor"": 2.0, ""KC Concepcion"": 3.0, ""Kaelon Black"": 2.0, ""Makai Lemon"": 5.0, ""Patrick Mahomes"": 3.0, ""Travis Kelce"": 10.0}"
bounded_replan,4,25,pass,True,,274.0,24.0,0,0,7,5,0,0,21.008287845588484,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Dak Prescott | Harold Fannin Jr. | Jahmyr Gibbs | Jakobi Meyers | Jameson Williams | Jordan Mason | Kaytron Allen | Kyren Williams | Makai Lemon | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 12.0, ""Chase Brown"": 34.0, ""Dak Prescott"": 8.0, ""Harold Fannin Jr."": 9.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 5.0, ""Jameson Williams"": 18.0, ""Jordan Mason"": 7.0, ""Kaytron Allen"": 3.0, ""Kyren Williams"": 50.0, ""Makai Lemon"": 5.0, ""Xavier Worthy"": 2.0}"
bounded_replan,4,26,buy,True,,295.0,3.0,0,0,0,0,0,0,2.9826574706515316,Bhayshul Tuten | Bijan Robinson | Chase Brown | Daniel Jones | Jahmyr Gibbs | Jalen Nailor | Jordan Addison | Jordyn Tyson | Josh Downs | KC Concepcion | Quentin Johnston | Travis Kelce | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Daniel Jones"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Nailor"": 2.0, ""Jordan Addison"": 7.0, ""Jordyn Tyson"": 5.0, ""Josh Downs"": 7.0, ""KC Concepcion"": 4.0, ""Quentin Johnston"": 4.0, ""Travis Kelce"": 2.0, ""Zach Charbonnet"": 2.0}"
bounded_replan,4,26,pass,True,,265.0,33.0,0,0,7,4,0,0,50.89360174322431,Bhayshul Tuten | Chase Brown | Chris Rodriguez Jr. | Christian Watson | D'Andre Swift | DK Metcalf | Jahmyr Gibbs | Jameson Williams | Jordan Addison | Matthew Stafford | Quentin Johnston | Rome Odunze | Travis Kelce,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Rodriguez Jr."": 2.0, ""Christian Watson"": 10.0, ""D'Andre Swift"": 33.0, ""DK Metcalf"": 10.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 19.0, ""Jordan Addison"": 7.0, ""Matthew Stafford"": 3.0, ""Quentin Johnston"": 4.0, ""Rome Odunze"": 20.0, ""Travis Kelce"": 2.0}"
bounded_replan,4,27,buy,True,,296.0,2.0,0,0,1,1,0,0,5.459246120643456,Bhayshul Tuten | Bijan Robinson | Chase Brown | De'Zhaun Stribling | Harold Fannin Jr. | Jahmyr Gibbs | KC Concepcion | Makai Lemon | MarShawn Lloyd | Patrick Mahomes | Stefon Diggs | Tre Tucker | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""De'Zhaun Stribling"": 3.0, ""Harold Fannin Jr."": 11.0, ""Jahmyr Gibbs"": 110.0, ""KC Concepcion"": 3.0, ""Makai Lemon"": 3.0, ""MarShawn Lloyd"": 2.0, ""Patrick Mahomes"": 3.0, ""Stefon Diggs"": 6.0, ""Tre Tucker"": 3.0, ""Zach Charbonnet"": 2.0}"
bounded_replan,4,27,pass,True,,256.0,42.0,0,0,15,11,0,0,54.05262097911577,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Chris Rodriguez Jr. | DK Metcalf | Dak Prescott | Jahmyr Gibbs | Jameson Williams | Jayden Reed | KC Concepcion | Michael Wilson | Rachaad White | Tyler Warren,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 10.0, ""Chase Brown"": 34.0, ""Chris Rodriguez Jr."": 2.0, ""DK Metcalf"": 8.0, ""Dak Prescott"": 8.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 25.0, ""Jayden Reed"": 4.0, ""KC Concepcion"": 3.0, ""Michael Wilson"": 7.0, ""Rachaad White"": 10.0, ""Tyler Warren"": 24.0}"
bounded_replan,4,28,buy,True,,297.0,1.0,0,0,0,0,0,0,3.9480539430555837,Antonio Williams | Bhayshul Tuten | Bijan Robinson | Bo Nix | Chase Brown | Hunter Henry | Jahmyr Gibbs | Jordan Addison | Josh Downs | Khalil Shakir | Makai Lemon | Pat Bryant | Tank Bigsby,"{""Antonio Williams"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Bo Nix"": 4.0, ""Chase Brown"": 34.0, ""Hunter Henry"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 12.0, ""Josh Downs"": 3.0, ""Khalil Shakir"": 5.0, ""Makai Lemon"": 5.0, ""Pat Bryant"": 2.0, ""Tank Bigsby"": 2.0}"
bounded_replan,4,28,pass,True,,285.0,13.0,0,0,6,6,0,0,27.516034966987718,Alec Pierce | Bhayshul Tuten | Brock Purdy | Chase Brown | Chris Godwin Jr. | Christian Watson | Colston Loveland | D'Andre Swift | Harold Fannin Jr. | Jahmyr Gibbs | Josh Downs | Makai Lemon | Quentin Johnston,"{""Alec Pierce"": 12.0, ""Bhayshul Tuten"": 11.0, ""Brock Purdy"": 2.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 6.0, ""Christian Watson"": 19.0, ""Colston Loveland"": 28.0, ""D'Andre Swift"": 31.0, ""Harold Fannin Jr."": 13.0, ""Jahmyr Gibbs"": 110.0, ""Josh Downs"": 3.0, ""Makai Lemon"": 5.0, ""Quentin Johnston"": 11.0}"
bounded_replan,4,29,buy,True,,295.0,3.0,0,0,0,0,0,0,5.3621076583525,Bhayshul Tuten | Bijan Robinson | Caleb Williams | Chase Brown | George Kittle | Jahmyr Gibbs | Jakobi Meyers | Jalen Coker | KC Concepcion | Kaytron Allen | Makai Lemon | Pat Bryant | Tyler Allgeier,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Caleb Williams"": 8.0, ""Chase Brown"": 34.0, ""George Kittle"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 3.0, ""Jalen Coker"": 2.0, ""KC Concepcion"": 4.0, ""Kaytron Allen"": 2.0, ""Makai Lemon"": 8.0, ""Pat Bryant"": 2.0, ""Tyler Allgeier"": 3.0}"
bounded_replan,4,29,pass,True,,297.0,1.0,0,0,4,6,1,0,41.28781431034486,Bhayshul Tuten | Chase Brown | Christian Watson | Dak Prescott | DeVonta Smith | Jahmyr Gibbs | Jakobi Meyers | Jordyn Tyson | Kyren Williams | Rachaad White | Rome Odunze | Sean Tucker | Travis Kelce,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 17.0, ""Dak Prescott"": 9.0, ""DeVonta Smith"": 29.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 3.0, ""Jordyn Tyson"": 6.0, ""Kyren Williams"": 52.0, ""Rachaad White"": 5.0, ""Rome Odunze"": 17.0, ""Sean Tucker"": 2.0, ""Travis Kelce"": 2.0}"
bounded_replan,4,30,buy,True,,295.0,3.0,0,0,2,3,0,0,8.8262138140866,Bhayshul Tuten | Bijan Robinson | Bo Nix | Chase Brown | Jahmyr Gibbs | Jakobi Meyers | Jalen Nailor | Jordan Addison | Josh Downs | KC Concepcion | Rachaad White | Travis Kelce | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Bo Nix"": 2.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 4.0, ""Jalen Nailor"": 3.0, ""Jordan Addison"": 4.0, ""Josh Downs"": 3.0, ""KC Concepcion"": 5.0, ""Rachaad White"": 6.0, ""Travis Kelce"": 4.0, ""Wan'Dale Robinson"": 4.0}"
bounded_replan,4,30,pass,True,,253.0,45.0,0,0,12,12,0,0,51.17251014853139,Bhayshul Tuten | Chase Brown | DeVonta Smith | Jahmyr Gibbs | Jameson Williams | Jaxson Dart | Jordan Addison | Josh Downs | Michael Wilson | RJ Harvey | Rachaad White | Travis Kelce | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""DeVonta Smith"": 37.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 21.0, ""Jaxson Dart"": 5.0, ""Jordan Addison"": 4.0, ""Josh Downs"": 3.0, ""Michael Wilson"": 6.0, ""RJ Harvey"": 8.0, ""Rachaad White"": 6.0, ""Travis Kelce"": 4.0, ""Wan'Dale Robinson"": 4.0}"
bounded_replan,4,31,buy,True,,293.0,5.0,0,0,0,0,0,0,4.879983158144,Bhayshul Tuten | Bijan Robinson | Chase Brown | George Kittle | Jahmyr Gibbs | Jake Ferguson | Jalen Nailor | Jaylin Noel | KC Concepcion | Patrick Mahomes | Quentin Johnston | Samaje Perine | Sean Tucker,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""George Kittle"": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jake Ferguson"": 5.0, ""Jalen Nailor"": 2.0, ""Jaylin Noel"": 2.0, ""KC Concepcion"": 4.0, ""Patrick Mahomes"": 3.0, ""Quentin Johnston"": 6.0, ""Samaje Perine"": 2.0, ""Sean Tucker"": 2.0}"
bounded_replan,4,31,pass,True,,288.0,10.0,0,0,5,3,0,0,10.351231370156029,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Christian Watson | Jahmyr Gibbs | Jordan Addison | Kyren Williams | Luther Burden III | Makai Lemon | Patrick Mahomes | Quentin Johnston | Rico Dowdle | Travis Kelce,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 15.0, ""Chase Brown"": 34.0, ""Christian Watson"": 12.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 9.0, ""Kyren Williams"": 50.0, ""Luther Burden III"": 18.0, ""Makai Lemon"": 9.0, ""Patrick Mahomes"": 3.0, ""Quentin Johnston"": 6.0, ""Rico Dowdle"": 9.0, ""Travis Kelce"": 2.0}"
bounded_replan,4,32,buy,True,,297.0,1.0,0,0,0,0,0,0,6.571510475628145,Bhayshul Tuten | Bijan Robinson | Chase Brown | Jahmyr Gibbs | Jakobi Meyers | Jaxson Dart | Jordan Addison | Jordan James | Jordyn Tyson | Keenan Allen | Romeo Doubs | Sam LaPorta | Tyler Allgeier,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 3.0, ""Jaxson Dart"": 2.0, ""Jordan Addison"": 3.0, ""Jordan James"": 2.0, ""Jordyn Tyson"": 5.0, ""Keenan Allen"": 2.0, ""Romeo Doubs"": 6.0, ""Sam LaPorta"": 12.0, ""Tyler Allgeier"": 2.0}"
bounded_replan,4,32,pass,True,,286.0,12.0,0,0,6,4,0,0,18.320340260382523,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | DK Metcalf | Dalton Kincaid | Jahmyr Gibbs | Jaxson Dart | Jordan Addison | Jordan Mason | Jordyn Tyson | Kyren Williams | Makai Lemon | Rome Odunze,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 13.0, ""Chase Brown"": 34.0, ""DK Metcalf"": 8.0, ""Dalton Kincaid"": 5.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 2.0, ""Jordan Addison"": 3.0, ""Jordan Mason"": 7.0, ""Jordyn Tyson"": 5.0, ""Kyren Williams"": 53.0, ""Makai Lemon"": 9.0, ""Rome Odunze"": 26.0}"
bounded_replan,4,33,buy,True,,292.0,6.0,0,0,1,1,0,0,5.9824438508164235,Bhayshul Tuten | Bijan Robinson | Chase Brown | Devaughn Vele | Hunter Henry | Isiah Pacheco | Jahmyr Gibbs | Jalen Coker | Jared Goff | Josh Downs | Matthew Golden | Quentin Johnston | Tyler Allgeier,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Devaughn Vele"": 2.0, ""Hunter Henry"": 2.0, ""Isiah Pacheco"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 2.0, ""Jared Goff"": 3.0, ""Josh Downs"": 3.0, ""Matthew Golden"": 6.0, ""Quentin Johnston"": 10.0, ""Tyler Allgeier"": 2.0}"
bounded_replan,4,33,pass,True,,274.0,24.0,0,0,8,6,0,0,23.982322934653894,Alec Pierce | Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | George Kittle | Jahmyr Gibbs | Jordan Addison | Josh Downs | Justin Herbert | Kyren Williams | Quentin Johnston | Rachaad White | Rome Odunze,"{""Alec Pierce"": 10.0, ""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 13.0, ""Chase Brown"": 34.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 9.0, ""Josh Downs"": 3.0, ""Justin Herbert"": 2.0, ""Kyren Williams"": 48.0, ""Quentin Johnston"": 10.0, ""Rachaad White"": 6.0, ""Rome Odunze"": 16.0}"
