arm,variation,price,recommendation,gain,se,lcb80,buy_ev,pass_ev,buy_season_p10,pass_season_p10,season_p10_delta,gain_p10,win_rate,buy_completion,pass_completion,paired_rate,block_positive_rate,runtime_seconds
bounded_replan,6,110,TARGET,8.190840973998561,7.091365320595129,2.2225973451631047,1652.4826206944208,1644.291779720422,1471.7609375000002,1465.1603546142578,6.600582885742199,-27.197065353393548,63.829787234042556,97.91666666666667,100.0,97.91666666666667,75.0,0.637019700021483
