arm,variation,branch,paths,completion_rate,mean_spend,mean_unused,median_unused,p90_unused,max_unused,mean_full_replans,mean_budget_replans,mean_bounded_triggers,mean_bounded_swaps,mean_bounded_rebuilds,mean_guard_rejections
bounded_replan,6,buy,48,0.9791666666666666,277.468085106383,20.53191489361702,17.0,38.4,50.0,0.0,0.0,7.957446808510638,6.361702127659575,0.0425531914893617,0.0
bounded_replan,6,pass,48,1.0,276.1666666666667,21.833333333333332,19.0,36.0,82.0,0.0,0.0,9.9375,9.041666666666666,0.14583333333333334,0.0
