arm,variation,price,recommendation,gain,se,lcb80,buy_ev,pass_ev,buy_season_p10,pass_season_p10,season_p10_delta,gain_p10,win_rate,buy_completion,pass_completion,paired_rate,block_positive_rate,runtime_seconds
bounded_replan,0,110,TARGET,20.76775074005127,9.630503951590638,12.662514124384732,1668.6046453317006,1647.8368945916493,1473.1975372314453,1459.8008941650392,13.396643066406284,-15.427133560180664,68.75,100.0,100.0,100.0,100.0,0.7415532000013627
