arm,variation,price,recommendation,gain,se,lcb80,buy_ev,pass_ev,buy_season_p10,pass_season_p10,season_p10_delta,gain_p10,win_rate,buy_completion,pass_completion,paired_rate,block_positive_rate,runtime_seconds
baseline,1,105,TARGET,23.071837204875365,7.051147255324789,17.13744195374465,1654.52953043851,1631.4576932336345,1463.758642578125,1447.1141174316406,16.644525146484398,-7.7347576141357415,80.85106382978722,97.91666666666667,100.0,97.91666666666667,100.0,0.5466610000003129
