arm,variation,branch,paths,completion_rate,mean_spend,mean_unused,median_unused,p90_unused,max_unused,mean_full_replans,mean_budget_replans,mean_bounded_triggers,mean_bounded_swaps,mean_bounded_rebuilds,mean_guard_rejections
bounded_replan,1,buy,48,1.0,294.3958333333333,3.6041666666666665,3.0,7.0,10.0,0.0,0.0,1.1041666666666667,1.1666666666666667,0.020833333333333332,0.0
bounded_replan,1,pass,48,1.0,270.4166666666667,27.583333333333332,25.5,43.300000000000004,78.0,0.0,0.0,9.208333333333334,7.3125,0.0625,0.0
