SequentialGain,SequentialSE,SequentialLCB80,GainP10,BuySeasonP10,PassSeasonP10,SeasonP10Delta,WinRate,BuyEV,PassEV,PairedN,PairedRate,BuyCompletion,PassCompletion,EvidenceBlocks,BlockGainSD,BlockGainMin,BlockGainMax,BlockPositiveRate,WithinBlockSE,BetweenBlockSE,_CurrentBlockEvidence,_KeeperBlockEvidence,_CandidateBenchFlags,_CandidateKeeperWinRates,Player,Price,CommonFallback,TopAlternatives,BuyCompletionCore,PolicyRefreshes,BuyAvgRosterSize,PassAvgRosterSize,FailureReason,CompletionUsable,Admissible,SmoothedLCB80,SmoothedGain
22.5990102074363,7.998612020778911,15.867208491637214,-17.37289924621582,1449.9644744873049,1436.1552764892579,13.809197998046784,78.72340425531915,1652.461203257243,1629.8621930498064,47,97.91666666666667,100.0,97.91666666666667,4,3.3324460920278622,18.815406322479248,26.620775540669758,100.0,7.998612020778911,0.0,"({'Usable': True, 'Gain': 21.297352704134855, 'SE': 15.68588395207833, 'PathMeans': (70.74511528015137, 0.19679832458496094, 22.953685760498047, -21.001811981201172, 69.67485618591309, 40.84428024291992, 49.882699966430664, -35.795454025268555, 4.383426666259766, 21.469207763671875, 10.918075561523438), 'BuyMean': 1649.0988941192627, 'PassMean': 1627.8015414151278, 'BuyP10': 1455.3833862304687, 'PassP10': 1433.5142700195313, 'RequestedPaths': 12, 'BuyComplete': 12, 'PassComplete': 11}, {'Usable': True, 'Gain': 26.620775540669758, 'SE': 14.36244781044171, 'PathMeans': (39.92725372314453, 19.192825317382812, 20.581378936767578, 22.897485733032227, 38.17726135253906, 1.3515796661376953, -1.3579692840576172, 1.4251174926757812, 70.57629013061523, 41.763710021972656, 35.39312553405762, 29.52124786376953), 'BuyMean': 1642.6796771685283, 'PassMean': 1616.0589016278584, 'BuyP10': 1464.3399658203125, 'PassP10': 1417.2147216796875, 'RequestedPaths': 12, 'BuyComplete': 12, 'PassComplete': 12}, {'Usable': True, 'Gain': 23.662506262461346, 'SE': 17.01235143578934, 'PathMeans': (5.633792877197266, 26.621496200561523, 57.10884094238281, -17.47895050048828, 3.7994728088378906, 4.459543228149414, 34.64411735534668, 47.70206832885742, 63.14348220825195, 18.87738800048828, -17.30219841003418, 56.74102210998535), 'BuyMean': 1662.7194978396099, 'PassMean': 1639.0569915771484, 'BuyP10': 1423.2073974609375, 'PassP10': 1421.9711669921876, 'RequestedPaths': 12, 'BuyComplete': 12, 'PassComplete': 12}, {'Usable': True, 'Gain': 18.815406322479248, 'SE': 16.789810728613, 'PathMeans': (45.05575942993164, -2.5312442779541016, -32.76574897766113, 2.257658004760742, 33.12517166137695, -29.78519630432129, 84.31274795532227, -9.501335144042969, -4.907140731811523, 12.750545501708984, 34.93698692321777, 92.83667182922363), 'BuyMean': 1655.3467439015706, 'PassMean': 1636.5313375790913, 'BuyP10': 1456.9271484375, 'PassP10': 1471.920947265625, 'RequestedPaths': 12, 'BuyComplete': 12, 'PassComplete': 12})",(),(),(),Bijan Robinson,105,Christian Watson,"['Christian Watson', 'Jameson Williams', 'Harold Fannin Jr.']","Xavier Worthy, KC Concepcion, Dalton Kincaid",1026,13.0,12.979166666666666,Pass:market_slots,True,True,15.867208491637214,22.5990102074363
