arm,variation,branch,paths,completion_rate,mean_spend,mean_unused,median_unused,p90_unused,max_unused,mean_full_replans,mean_budget_replans,mean_bounded_triggers,mean_bounded_swaps,mean_bounded_rebuilds,mean_guard_rejections
bounded_replan,2,buy,48,1.0,276.5833333333333,21.416666666666668,21.0,39.300000000000004,60.0,0.0,0.0,8.854166666666666,7.291666666666667,0.041666666666666664,0.0
bounded_replan,2,pass,48,1.0,276.3125,21.6875,20.5,38.60000000000001,67.0,0.0,0.0,10.479166666666666,9.645833333333334,0.0625,0.0
