arm,variation,branch,paths,completion_rate,mean_spend,mean_unused,median_unused,p90_unused,max_unused,mean_full_replans,mean_budget_replans,mean_bounded_triggers,mean_bounded_swaps,mean_bounded_rebuilds,mean_guard_rejections
bounded_replan,5,buy,48,1.0,275.25,22.75,23.5,36.60000000000001,55.0,0.0,0.0,8.8125,7.333333333333333,0.08333333333333333,0.0
bounded_replan,5,pass,48,1.0,271.2083333333333,26.791666666666668,23.5,55.60000000000001,88.0,0.0,0.0,10.375,10.0,0.25,0.0
