arm,variation,branch,paths,completion_rate,mean_spend,mean_unused,median_unused,p90_unused,max_unused,mean_full_replans,mean_budget_replans,mean_bounded_triggers,mean_bounded_swaps,mean_bounded_rebuilds,mean_guard_rejections
bounded_replan,4,buy,48,1.0,294.25,3.75,3.0,7.0,14.0,0.0,0.0,0.8333333333333334,0.6875,0.0,0.0
bounded_replan,4,pass,48,1.0,276.9375,21.0625,19.5,38.90000000000001,59.0,0.0,0.0,8.8125,7.145833333333333,0.041666666666666664,0.0
