arm,variation,path_index,branch,complete,failure_reason,roster_spend,unused_salary,full_replans,budget_replans,bounded_triggers,bounded_swaps,bounded_rebuilds,guard_rejections,max_projected_slack,roster,salary_map
baseline,0,5,buy,True,,296.0,2.0,0,0,0,0,0,0,0.0,Bhayshul Tuten | Bijan Robinson | Brenton Strange | Brock Purdy | Chase Brown | Dalton Kincaid | Demond Claiborne | Jahmyr Gibbs | Jayden Reed | Jordan Addison | Josh Downs | Tyler Allgeier | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Brenton Strange"": 4.0, ""Brock Purdy"": 5.0, ""Chase Brown"": 34.0, ""Dalton Kincaid"": 2.0, ""Demond Claiborne"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 3.0, ""Jordan Addison"": 7.0, ""Josh Downs"": 3.0, ""Tyler Allgeier"": 4.0, ""Wan'Dale Robinson"": 6.0}"
baseline,0,5,pass,True,,271.0,27.0,0,0,0,0,0,0,0.0,Bhayshul Tuten | C.J. Stroud | Chase Brown | Demond Claiborne | George Kittle | Jahmyr Gibbs | Jayden Reed | Jaylen Warren | Josh Downs | Josh Jacobs | Michael Wilson | Tee Higgins | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""C.J. Stroud"": 2.0, ""Chase Brown"": 34.0, ""Demond Claiborne"": 2.0, ""George Kittle"": 5.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 3.0, ""Jaylen Warren"": 12.0, ""Josh Downs"": 3.0, ""Josh Jacobs"": 46.0, ""Michael Wilson"": 12.0, ""Tee Higgins"": 25.0, ""Wan'Dale Robinson"": 6.0}"
baseline,0,6,buy,True,,296.0,2.0,0,0,0,0,0,0,0.0,Aaron Jones | Bhayshul Tuten | Bijan Robinson | Chase Brown | Dallas Goedert | Demond Claiborne | George Kittle | Jahmyr Gibbs | KC Concepcion | Patrick Mahomes | Tre Tucker | Wan'Dale Robinson | Xavier Worthy,"{""Aaron Jones"": 4.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Dallas Goedert"": 2.0, ""Demond Claiborne"": 2.0, ""George Kittle"": 6.0, ""Jahmyr Gibbs"": 110.0, ""KC Concepcion"": 5.0, ""Patrick Mahomes"": 6.0, ""Tre Tucker"": 2.0, ""Wan'Dale Robinson"": 4.0, ""Xavier Worthy"": 5.0}"
baseline,0,6,pass,True,,220.0,78.0,0,0,0,0,0,0,0.0,Aaron Jones | Bhayshul Tuten | Chase Brown | George Kittle | Jahmyr Gibbs | Jordan Addison | Makai Lemon | Marvin Harrison Jr. | Michael Wilson | Patrick Mahomes | Rico Dowdle | Wan'Dale Robinson | Xavier Worthy,"{""Aaron Jones"": 4.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""George Kittle"": 6.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 5.0, ""Makai Lemon"": 7.0, ""Marvin Harrison Jr."": 10.0, ""Michael Wilson"": 7.0, ""Patrick Mahomes"": 6.0, ""Rico Dowdle"": 11.0, ""Wan'Dale Robinson"": 4.0, ""Xavier Worthy"": 5.0}"
baseline,0,7,buy,True,,295.0,3.0,0,0,0,0,0,0,0.0,Bhayshul Tuten | Bijan Robinson | Chase Brown | Jahmyr Gibbs | Jordan Addison | Josh Downs | Juwan Johnson | Malik Willis | Nicholas Singleton | Pat Bryant | Tre Harris | Xavier Worthy | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 7.0, ""Josh Downs"": 8.0, ""Juwan Johnson"": 2.0, ""Malik Willis"": 2.0, ""Nicholas Singleton"": 2.0, ""Pat Bryant"": 2.0, ""Tre Harris"": 2.0, ""Xavier Worthy"": 5.0, ""Zach Charbonnet"": 5.0}"
baseline,0,7,pass,True,,273.0,25.0,0,0,0,0,0,0,0.0,Bhayshul Tuten | Bo Nix | Chase Brown | Dalton Kincaid | Jahmyr Gibbs | Jonathon Brooks | Jordan Addison | Kyren Williams | Ladd McConkey | Makai Lemon | Pat Bryant | Tre Harris | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Bo Nix"": 2.0, ""Chase Brown"": 34.0, ""Dalton Kincaid"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jonathon Brooks"": 16.0, ""Jordan Addison"": 7.0, ""Kyren Williams"": 50.0, ""Ladd McConkey"": 22.0, ""Makai Lemon"": 9.0, ""Pat Bryant"": 2.0, ""Tre Harris"": 2.0, ""Xavier Worthy"": 5.0}"
baseline,0,8,buy,True,,298.0,0.0,0,0,0,0,0,0,0.0,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Godwin Jr. | George Kittle | Isaiah Likely | Jahmyr Gibbs | Jordan Addison | KC Concepcion | Khalil Shakir | Matthew Golden | Matthew Stafford | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 3.0, ""George Kittle"": 3.0, ""Isaiah Likely"": 5.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 8.0, ""KC Concepcion"": 3.0, ""Khalil Shakir"": 3.0, ""Matthew Golden"": 7.0, ""Matthew Stafford"": 2.0, ""Xavier Worthy"": 4.0}"
baseline,0,8,pass,True,,276.0,22.0,0,0,0,0,0,0,0.0,Alec Pierce | Bhayshul Tuten | Chase Brown | Chris Godwin Jr. | Harold Fannin Jr. | Jahmyr Gibbs | Jordan Addison | KC Concepcion | Kyren Williams | Lamar Jackson | Michael Wilson | RJ Harvey | Wan'Dale Robinson,"{""Alec Pierce"": 6.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 3.0, ""Harold Fannin Jr."": 5.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 8.0, ""KC Concepcion"": 3.0, ""Kyren Williams"": 47.0, ""Lamar Jackson"": 20.0, ""Michael Wilson"": 11.0, ""RJ Harvey"": 8.0, ""Wan'Dale Robinson"": 10.0}"
baseline,0,9,buy,True,,293.0,5.0,0,0,0,0,0,0,0.0,Bhayshul Tuten | Bijan Robinson | Chase Brown | Harold Fannin Jr. | Jahmyr Gibbs | Jakobi Meyers | Makai Lemon | Matthew Golden | Michael Wilson | Patrick Mahomes | Tre Tucker | Tyler Allgeier | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Harold Fannin Jr."": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 9.0, ""Makai Lemon"": 2.0, ""Matthew Golden"": 2.0, ""Michael Wilson"": 5.0, ""Patrick Mahomes"": 3.0, ""Tre Tucker"": 2.0, ""Tyler Allgeier"": 5.0, ""Xavier Worthy"": 2.0}"
baseline,0,9,pass,True,,266.0,32.0,0,0,0,0,0,0,0.0,Bhayshul Tuten | Chase Brown | Christian Watson | Harold Fannin Jr. | Jahmyr Gibbs | Kenneth Walker III | Lamar Jackson | Makai Lemon | Matthew Golden | Michael Wilson | Tyler Allgeier | Wan'Dale Robinson | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 10.0, ""Harold Fannin Jr."": 3.0, ""Jahmyr Gibbs"": 110.0, ""Kenneth Walker III"": 60.0, ""Lamar Jackson"": 12.0, ""Makai Lemon"": 2.0, ""Matthew Golden"": 2.0, ""Michael Wilson"": 5.0, ""Tyler Allgeier"": 5.0, ""Wan'Dale Robinson"": 10.0, ""Xavier Worthy"": 2.0}"
baseline,0,10,buy,True,,298.0,0.0,0,0,0,0,0,0,0.0,Bhayshul Tuten | Bijan Robinson | Chase Brown | George Kittle | Jahmyr Gibbs | Jalen Nailor | KC Concepcion | Sam Darnold | Seth McGowan | Stefon Diggs | Wan'Dale Robinson | Xavier Worthy | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""George Kittle"": 4.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Nailor"": 4.0, ""KC Concepcion"": 5.0, ""Sam Darnold"": 2.0, ""Seth McGowan"": 2.0, ""Stefon Diggs"": 7.0, ""Wan'Dale Robinson"": 5.0, ""Xavier Worthy"": 4.0, ""Zach Charbonnet"": 5.0}"
baseline,0,10,pass,True,,224.0,74.0,0,0,0,0,0,0,0.0,Bhayshul Tuten | Caleb Williams | Chase Brown | George Kittle | Jahmyr Gibbs | Jameson Williams | Jordyn Tyson | Josh Downs | Kaytron Allen | Makai Lemon | Michael Wilson | Rachaad White | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Caleb Williams"": 5.0, ""Chase Brown"": 34.0, ""George Kittle"": 4.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 18.0, ""Jordyn Tyson"": 5.0, ""Josh Downs"": 5.0, ""Kaytron Allen"": 2.0, ""Makai Lemon"": 9.0, ""Michael Wilson"": 12.0, ""Rachaad White"": 4.0, ""Wan'Dale Robinson"": 5.0}"
baseline,0,11,buy,True,,296.0,2.0,0,0,0,0,0,0,0.0,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Godwin Jr. | Dallas Goedert | De'Zhaun Stribling | Jahmyr Gibbs | Makai Lemon | Mike Washington Jr. | Pat Bryant | Patrick Mahomes | Sean Tucker | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 8.0, ""Dallas Goedert"": 3.0, ""De'Zhaun Stribling"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Makai Lemon"": 7.0, ""Mike Washington Jr."": 4.0, ""Pat Bryant"": 2.0, ""Patrick Mahomes"": 2.0, ""Sean Tucker"": 2.0, ""Xavier Worthy"": 5.0}"
baseline,0,11,pass,False,market_slots,271.0,27.0,0,0,0,0,0,0,0.0,Alec Pierce | Bhayshul Tuten | Chase Brown | Jahmyr Gibbs | Jalen Coker | Jalen Hurts | Kyren Williams | Makai Lemon | Michael Wilson | RJ Harvey | Wan'Dale Robinson | Xavier Worthy,"{""Alec Pierce"": 8.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 4.0, ""Jalen Hurts"": 17.0, ""Kyren Williams"": 51.0, ""Makai Lemon"": 7.0, ""Michael Wilson"": 6.0, ""RJ Harvey"": 9.0, ""Wan'Dale Robinson"": 9.0, ""Xavier Worthy"": 5.0}"
baseline,0,12,buy,True,,294.0,4.0,0,0,0,0,0,0,0.0,Bhayshul Tuten | Bijan Robinson | Blake Corum | Chase Brown | Chris Godwin Jr. | Ja'Kobi Lane | Jahmyr Gibbs | Jalen McMillan | Juwan Johnson | Makai Lemon | Pat Bryant | Patrick Mahomes | Stefon Diggs,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Blake Corum"": 9.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 9.0, ""Ja'Kobi Lane"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jalen McMillan"": 2.0, ""Juwan Johnson"": 2.0, ""Makai Lemon"": 3.0, ""Pat Bryant"": 2.0, ""Patrick Mahomes"": 3.0, ""Stefon Diggs"": 2.0}"
baseline,0,12,pass,True,,226.0,72.0,0,0,0,0,0,0,0.0,Bhayshul Tuten | Chase Brown | Christian Watson | Ja'Kobi Lane | Jahmyr Gibbs | Jalen McMillan | Jameson Williams | Juwan Johnson | KC Concepcion | Kenny Gainwell | Makai Lemon | Patrick Mahomes | Rachaad White,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 20.0, ""Ja'Kobi Lane"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jalen McMillan"": 2.0, ""Jameson Williams"": 17.0, ""Juwan Johnson"": 2.0, ""KC Concepcion"": 4.0, ""Kenny Gainwell"": 14.0, ""Makai Lemon"": 3.0, ""Patrick Mahomes"": 3.0, ""Rachaad White"": 4.0}"
baseline,0,13,buy,True,,298.0,0.0,0,0,0,0,0,0,0.0,Aaron Jones | Bhayshul Tuten | Bijan Robinson | Calvin Ridley | Chase Brown | Isaiah Likely | Jahmyr Gibbs | Jalen Coker | Jayden Reed | Kaelon Black | Patrick Mahomes | Romeo Doubs | Wan'Dale Robinson,"{""Aaron Jones"": 8.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Calvin Ridley"": 3.0, ""Chase Brown"": 34.0, ""Isaiah Likely"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 2.0, ""Jayden Reed"": 6.0, ""Kaelon Black"": 2.0, ""Patrick Mahomes"": 3.0, ""Romeo Doubs"": 4.0, ""Wan'Dale Robinson"": 8.0}"
baseline,0,13,pass,True,,240.0,58.0,0,0,0,0,0,0,0.0,Alec Pierce | Bhayshul Tuten | Calvin Ridley | Chase Brown | Christian Watson | Courtland Sutton | Emanuel Wilson | Harold Fannin Jr. | Jahmyr Gibbs | Jaylen Warren | Jonah Coleman | Luther Burden III | Patrick Mahomes,"{""Alec Pierce"": 6.0, ""Bhayshul Tuten"": 11.0, ""Calvin Ridley"": 3.0, ""Chase Brown"": 34.0, ""Christian Watson"": 17.0, ""Courtland Sutton"": 7.0, ""Emanuel Wilson"": 2.0, ""Harold Fannin Jr."": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jaylen Warren"": 16.0, ""Jonah Coleman"": 3.0, ""Luther Burden III"": 21.0, ""Patrick Mahomes"": 3.0}"
baseline,0,14,buy,True,,294.0,4.0,0,0,0,0,0,0,0.0,Bhayshul Tuten | Bijan Robinson | Chase Brown | George Kittle | Isiah Pacheco | Jahmyr Gibbs | KC Concepcion | Kyler Murray | Mark Andrews | Rashid Shaheed | Seth McGowan | Stefon Diggs | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""George Kittle"": 5.0, ""Isiah Pacheco"": 2.0, ""Jahmyr Gibbs"": 110.0, ""KC Concepcion"": 4.0, ""Kyler Murray"": 2.0, ""Mark Andrews"": 2.0, ""Rashid Shaheed"": 3.0, ""Seth McGowan"": 2.0, ""Stefon Diggs"": 9.0, ""Xavier Worthy"": 5.0}"
baseline,0,14,pass,True,,251.0,47.0,0,0,0,0,0,0,0.0,Bhayshul Tuten | Chase Brown | Christian Watson | David Montgomery | Harold Fannin Jr. | Jahmyr Gibbs | Jalen Coker | Jaylen Warren | KC Concepcion | Kyler Murray | Rashid Shaheed | Ryan Flournoy | Woody Marks,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 18.0, ""David Montgomery"": 36.0, ""Harold Fannin Jr."": 13.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 2.0, ""Jaylen Warren"": 14.0, ""KC Concepcion"": 4.0, ""Kyler Murray"": 2.0, ""Rashid Shaheed"": 3.0, ""Ryan Flournoy"": 2.0, ""Woody Marks"": 2.0}"
baseline,0,15,buy,True,,291.0,7.0,0,0,0,0,0,0,0.0,Bhayshul Tuten | Bijan Robinson | Brock Purdy | Chase Brown | George Kittle | Jahmyr Gibbs | Jakobi Meyers | Jayden Reed | Jaydon Blue | Jerry Jeudy | KC Concepcion | Sam LaPorta | Tre Tucker,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Brock Purdy"": 4.0, ""Chase Brown"": 34.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 8.0, ""Jayden Reed"": 4.0, ""Jaydon Blue"": 2.0, ""Jerry Jeudy"": 2.0, ""KC Concepcion"": 3.0, ""Sam LaPorta"": 4.0, ""Tre Tucker"": 2.0}"
baseline,0,15,pass,True,,262.0,36.0,0,0,0,0,0,0,0.0,Bhayshul Tuten | Bo Nix | Brian Thomas Jr. | Chase Brown | Christian Watson | Harold Fannin Jr. | Jahmyr Gibbs | Jameson Williams | Jaydon Blue | KC Concepcion | Luther Burden III | Michael Wilson | Rhamondre Stevenson,"{""Bhayshul Tuten"": 11.0, ""Bo Nix"": 2.0, ""Brian Thomas Jr."": 8.0, ""Chase Brown"": 34.0, ""Christian Watson"": 18.0, ""Harold Fannin Jr."": 10.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 18.0, ""Jaydon Blue"": 2.0, ""KC Concepcion"": 3.0, ""Luther Burden III"": 27.0, ""Michael Wilson"": 5.0, ""Rhamondre Stevenson"": 14.0}"
baseline,0,16,buy,True,,298.0,0.0,0,0,0,0,0,0,0.0,Bhayshul Tuten | Bijan Robinson | Calvin Ridley | Chase Brown | Emmett Johnson | Jahmyr Gibbs | Josh Downs | KC Concepcion | Makai Lemon | Matthew Golden | Patrick Mahomes | Stefon Diggs | Travis Kelce,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Calvin Ridley"": 2.0, ""Chase Brown"": 34.0, ""Emmett Johnson"": 4.0, ""Jahmyr Gibbs"": 110.0, ""Josh Downs"": 11.0, ""KC Concepcion"": 4.0, ""Makai Lemon"": 2.0, ""Matthew Golden"": 2.0, ""Patrick Mahomes"": 3.0, ""Stefon Diggs"": 8.0, ""Travis Kelce"": 2.0}"
baseline,0,16,pass,True,,245.0,53.0,0,0,0,0,0,0,0.0,Antonio Williams | Bhayshul Tuten | Chase Brown | Chris Godwin Jr. | Christian Watson | Dalton Kincaid | Jahmyr Gibbs | Jaylen Warren | KC Concepcion | Luther Burden III | Makai Lemon | Patrick Mahomes | Rico Dowdle,"{""Antonio Williams"": 2.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 14.0, ""Christian Watson"": 14.0, ""Dalton Kincaid"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jaylen Warren"": 14.0, ""KC Concepcion"": 4.0, ""Luther Burden III"": 26.0, ""Makai Lemon"": 2.0, ""Patrick Mahomes"": 3.0, ""Rico Dowdle"": 8.0}"
baseline,0,17,buy,True,,295.0,3.0,0,0,0,0,0,0,0.0,Bhayshul Tuten | Bijan Robinson | Caleb Douglas | Caleb Williams | Chase Brown | Dalton Kincaid | Emmett Johnson | Jahmyr Gibbs | Jakobi Meyers | Jayden Reed | Travis Kelce | Ty Johnson | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Caleb Douglas"": 2.0, ""Caleb Williams"": 8.0, ""Chase Brown"": 34.0, ""Dalton Kincaid"": 2.0, ""Emmett Johnson"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 5.0, ""Jayden Reed"": 6.0, ""Travis Kelce"": 4.0, ""Ty Johnson"": 2.0, ""Xavier Worthy"": 4.0}"
baseline,0,17,pass,True,,269.0,29.0,0,0,0,0,0,0,0.0,Bhayshul Tuten | Chase Brown | Christian Watson | Dalton Kincaid | Emmett Johnson | Jahmyr Gibbs | Jameson Williams | Jaylen Warren | Kenny Gainwell | Patrick Mahomes | Quentin Johnston | Tee Higgins | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 20.0, ""Dalton Kincaid"": 2.0, ""Emmett Johnson"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 22.0, ""Jaylen Warren"": 20.0, ""Kenny Gainwell"": 6.0, ""Patrick Mahomes"": 3.0, ""Quentin Johnston"": 13.0, ""Tee Higgins"": 22.0, ""Xavier Worthy"": 4.0}"
