arm,variation,price,recommendation,gain,se,lcb80,buy_ev,pass_ev,buy_season_p10,pass_season_p10,season_p10_delta,gain_p10,win_rate,buy_completion,pass_completion,paired_rate,block_positive_rate,runtime_seconds
baseline,0,110,TARGET,60.63566685445381,8.291165307119744,53.65764608091874,1629.415246219346,1568.7795793648922,1439.7977783203123,1375.7873168945312,64.01046142578127,-1.4579040527343743,87.2340425531915,97.91666666666667,100.0,97.91666666666667,100.0,0.6595100000267848
