arm,variation,price,recommendation,gain,se,lcb80,buy_ev,pass_ev,buy_season_p10,pass_season_p10,season_p10_delta,gain_p10,win_rate,buy_completion,pass_completion,paired_rate,block_positive_rate,runtime_seconds
bounded_replan,3,110,TARGET,22.656488635323264,6.83927632737842,16.900408455929007,1667.1421455217132,1644.4856568863897,1475.5333709716797,1462.3089630126956,13.22440795898433,-7.443190574645996,82.6086956521739,95.83333333333333,97.91666666666667,95.83333333333333,100.0,0.6623204000061378
