arm,variation,path_index,branch,complete,failure_reason,roster_spend,unused_salary,full_replans,budget_replans,bounded_triggers,bounded_swaps,bounded_rebuilds,guard_rejections,max_projected_slack,roster,salary_map
bounded_replan,14,0,buy,True,,296.0,2.0,0,0,0,0,0,0,4.53508181834286,Alvin Kamara | Bhayshul Tuten | Bijan Robinson | Bo Nix | Chase Brown | Denzel Boston | Jahmyr Gibbs | Jakobi Meyers | Jaylin Noel | Kyle Pitts | Mike Washington Jr. | Wan'Dale Robinson | Xavier Worthy,"{""Alvin Kamara"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Bo Nix"": 2.0, ""Chase Brown"": 34.0, ""Denzel Boston"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 8.0, ""Jaylin Noel"": 3.0, ""Kyle Pitts"": 4.0, ""Mike Washington Jr."": 2.0, ""Wan'Dale Robinson"": 8.0, ""Xavier Worthy"": 5.0}"
bounded_replan,14,0,pass,True,,288.0,10.0,0,0,8,4,0,0,18.761551028331837,Alec Pierce | Bhayshul Tuten | Chase Brown | Chris Godwin Jr. | Christian Watson | D'Andre Swift | DK Metcalf | Jahmyr Gibbs | Jayden Daniels | Kyle Pitts | Parker Washington | RJ Harvey | Rico Dowdle,"{""Alec Pierce"": 7.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 4.0, ""Christian Watson"": 20.0, ""D'Andre Swift"": 33.0, ""DK Metcalf"": 9.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Daniels"": 15.0, ""Kyle Pitts"": 4.0, ""Parker Washington"": 13.0, ""RJ Harvey"": 12.0, ""Rico Dowdle"": 16.0}"
bounded_replan,14,1,buy,True,,297.0,1.0,0,0,0,0,0,0,2.774735753307027,Bhayshul Tuten | Bijan Robinson | Chase Brown | George Kittle | Ja'Kobi Lane | Jahmyr Gibbs | Jakobi Meyers | Jordan Addison | Josh Downs | Justin Herbert | Khalil Shakir | Xavier Worthy | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""George Kittle"": 7.0, ""Ja'Kobi Lane"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 7.0, ""Jordan Addison"": 7.0, ""Josh Downs"": 3.0, ""Justin Herbert"": 2.0, ""Khalil Shakir"": 4.0, ""Xavier Worthy"": 3.0, ""Zach Charbonnet"": 2.0}"
bounded_replan,14,1,pass,True,,270.0,28.0,0,0,9,8,0,0,30.88426086971947,Bhayshul Tuten | Chase Brown | Drake Maye | Jacory Croskey-Merritt | Jahmyr Gibbs | Jakobi Meyers | Jameson Williams | Luther Burden III | Quentin Johnston | RJ Harvey | Sam LaPorta | Tony Pollard | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Drake Maye"": 14.0, ""Jacory Croskey-Merritt"": 6.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 7.0, ""Jameson Williams"": 15.0, ""Luther Burden III"": 21.0, ""Quentin Johnston"": 5.0, ""RJ Harvey"": 7.0, ""Sam LaPorta"": 13.0, ""Tony Pollard"": 24.0, ""Xavier Worthy"": 3.0}"
bounded_replan,14,2,buy,True,,294.0,4.0,0,0,2,3,0,0,5.775749571055201,Alvin Kamara | Bhayshul Tuten | Bijan Robinson | Chase Brown | Jahmyr Gibbs | Jordan Addison | KC Concepcion | Khalil Shakir | Nicholas Singleton | Patrick Mahomes | Quentin Johnston | Romeo Doubs | Travis Kelce,"{""Alvin Kamara"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 7.0, ""KC Concepcion"": 5.0, ""Khalil Shakir"": 5.0, ""Nicholas Singleton"": 2.0, ""Patrick Mahomes"": 5.0, ""Quentin Johnston"": 4.0, ""Romeo Doubs"": 2.0, ""Travis Kelce"": 2.0}"
bounded_replan,14,2,pass,True,,283.0,15.0,0,0,5,2,0,0,12.877276510887043,Bhayshul Tuten | Chase Brown | Christian Watson | D'Andre Swift | DK Metcalf | Jahmyr Gibbs | Jayden Daniels | Jaylen Warren | Jordan Addison | Michael Wilson | Quentin Johnston | Sam LaPorta | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 12.0, ""D'Andre Swift"": 28.0, ""DK Metcalf"": 8.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Daniels"": 16.0, ""Jaylen Warren"": 17.0, ""Jordan Addison"": 7.0, ""Michael Wilson"": 8.0, ""Quentin Johnston"": 4.0, ""Sam LaPorta"": 10.0, ""Tony Pollard"": 18.0}"
bounded_replan,14,3,buy,True,,295.0,3.0,0,0,0,0,0,0,3.7080336955614257,Alvin Kamara | Bhayshul Tuten | Bijan Robinson | Chase Brown | Dak Prescott | Devaughn Vele | Ja'Kobi Lane | Jahmyr Gibbs | Romeo Doubs | Travis Kelce | Tre Tucker | Wan'Dale Robinson | Zach Charbonnet,"{""Alvin Kamara"": 3.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Dak Prescott"": 8.0, ""Devaughn Vele"": 2.0, ""Ja'Kobi Lane"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Romeo Doubs"": 2.0, ""Travis Kelce"": 4.0, ""Tre Tucker"": 2.0, ""Wan'Dale Robinson"": 8.0, ""Zach Charbonnet"": 4.0}"
bounded_replan,14,3,pass,True,,281.0,17.0,0,0,3,1,0,0,31.638279347524474,Bhayshul Tuten | Chase Brown | DK Metcalf | Dalton Kincaid | Emeka Egbuka | Jahmyr Gibbs | Jakobi Meyers | Jayden Daniels | Jaylen Warren | Michael Wilson | RJ Harvey | Rhamondre Stevenson | Romeo Doubs,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""DK Metcalf"": 15.0, ""Dalton Kincaid"": 2.0, ""Emeka Egbuka"": 37.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 6.0, ""Jayden Daniels"": 17.0, ""Jaylen Warren"": 14.0, ""Michael Wilson"": 7.0, ""RJ Harvey"": 8.0, ""Rhamondre Stevenson"": 18.0, ""Romeo Doubs"": 2.0}"
bounded_replan,14,4,buy,True,,292.0,6.0,0,0,2,2,0,0,5.982481888629479,Aaron Jones | Alvin Kamara | Bhayshul Tuten | Bijan Robinson | Chase Brown | Dak Prescott | Jahmyr Gibbs | Jakobi Meyers | Jayden Reed | KC Concepcion | Khalil Shakir | Makai Lemon | Travis Kelce,"{""Aaron Jones"": 7.0, ""Alvin Kamara"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Dak Prescott"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 6.0, ""Jayden Reed"": 3.0, ""KC Concepcion"": 3.0, ""Khalil Shakir"": 2.0, ""Makai Lemon"": 4.0, ""Travis Kelce"": 2.0}"
bounded_replan,14,4,pass,True,,270.0,28.0,0,0,12,11,0,0,31.42673341121565,Bhayshul Tuten | Carnell Tate | Chase Brown | Chris Godwin Jr. | Jahmyr Gibbs | Jayden Daniels | Jayden Reed | Kyle Monangai | Luther Burden III | Marvin Harrison Jr. | Michael Pittman | Sam LaPorta | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Carnell Tate"": 18.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 9.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Daniels"": 16.0, ""Jayden Reed"": 3.0, ""Kyle Monangai"": 4.0, ""Luther Burden III"": 25.0, ""Marvin Harrison Jr."": 12.0, ""Michael Pittman"": 7.0, ""Sam LaPorta"": 10.0, ""Tony Pollard"": 11.0}"
