arm,variation,price,recommendation,gain,se,lcb80,buy_ev,pass_ev,buy_season_p10,pass_season_p10,season_p10_delta,gain_p10,win_rate,buy_completion,pass_completion,paired_rate,block_positive_rate,runtime_seconds
baseline,14,108,TARGET,47.57813251018524,11.705021642207948,37.72693775667253,1623.2946366469066,1575.7165041367214,1435.7349853515625,1385.7190032958986,50.0159820556641,-20.899234199523924,70.83333333333334,100.0,100.0,100.0,100.0,0.799194700026419
