arm,variation,price,recommendation,gain,se,lcb80,buy_ev,pass_ev,buy_season_p10,pass_season_p10,season_p10_delta,gain_p10,win_rate,buy_completion,pass_completion,paired_rate,block_positive_rate,runtime_seconds
baseline,0,105,TARGET,22.5990102074363,7.998612020778911,15.867208491637214,1652.461203257243,1629.8621930498064,1449.9644744873049,1436.1552764892579,13.809197998046784,-17.37289924621582,78.72340425531915,100.0,97.91666666666667,97.91666666666667,100.0,0.5428559999563731
