arm,variation,path_index,branch,complete,failure_reason,roster_spend,unused_salary,full_replans,budget_replans,max_projected_slack,roster,salary_map
slack_replan,5,10,pass,True,,274.0,24.0,9,6,15.78726125431524,Bhayshul Tuten | Chase Brown | Chris Godwin Jr. | Christian Watson | Courtland Sutton | D'Andre Swift | Emeka Egbuka | Jahmyr Gibbs | Jordan Addison | Quentin Johnston | Trevor Lawrence | Tyler Warren | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 3.0, ""Christian Watson"": 13.0, ""Courtland Sutton"": 14.0, ""D'Andre Swift"": 26.0, ""Emeka Egbuka"": 26.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 2.0, ""Quentin Johnston"": 5.0, ""Trevor Lawrence"": 4.0, ""Tyler Warren"": 24.0, ""Zach Charbonnet"": 2.0}"
slack_replan,5,11,buy,True,,294.0,4.0,0,0,4.25180013336518,Bhayshul Tuten | Bijan Robinson | Caleb Douglas | Chase Brown | Chig Okonkwo | Isaiah Likely | Jahmyr Gibbs | Jaylin Noel | Kaytron Allen | Makai Lemon | Patrick Mahomes | Quentin Johnston | Zachariah Branch,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Caleb Douglas"": 2.0, ""Chase Brown"": 34.0, ""Chig Okonkwo"": 2.0, ""Isaiah Likely"": 5.0, ""Jahmyr Gibbs"": 110.0, ""Jaylin Noel"": 2.0, ""Kaytron Allen"": 3.0, ""Makai Lemon"": 5.0, ""Patrick Mahomes"": 4.0, ""Quentin Johnston"": 9.0, ""Zachariah Branch"": 2.0}"
slack_replan,5,11,pass,True,,271.0,27.0,8,6,27.926121629555098,Bhayshul Tuten | Chase Brown | Christian Watson | D'Andre Swift | J.K. Dobbins | Jahmyr Gibbs | Jonathon Brooks | Jordan Addison | Josh Downs | Kyle Pitts | Makai Lemon | Matthew Stafford | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 18.0, ""D'Andre Swift"": 30.0, ""J.K. Dobbins"": 17.0, ""Jahmyr Gibbs"": 110.0, ""Jonathon Brooks"": 14.0, ""Jordan Addison"": 7.0, ""Josh Downs"": 9.0, ""Kyle Pitts"": 7.0, ""Makai Lemon"": 5.0, ""Matthew Stafford"": 3.0, ""Wan'Dale Robinson"": 6.0}"
slack_replan,5,12,buy,True,,293.0,5.0,0,0,4.285810831627998,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chig Okonkwo | Dallas Goedert | Deebo Samuel Sr. | Jahmyr Gibbs | Jayden Reed | Keaton Mitchell | Khalil Shakir | Kimani Vidal | Patrick Mahomes | Rashid Shaheed,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chig Okonkwo"": 2.0, ""Dallas Goedert"": 3.0, ""Deebo Samuel Sr."": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 9.0, ""Keaton Mitchell"": 5.0, ""Khalil Shakir"": 5.0, ""Kimani Vidal"": 2.0, ""Patrick Mahomes"": 3.0, ""Rashid Shaheed"": 2.0}"
slack_replan,5,12,pass,True,,290.0,8.0,10,8,20.954322965649396,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | DJ Moore | Harold Fannin Jr. | Jacory Croskey-Merritt | Jahmyr Gibbs | Jameson Williams | Jonathon Brooks | Michael Wilson | Patrick Mahomes | Quentin Johnston | Tee Higgins,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 12.0, ""Chase Brown"": 34.0, ""DJ Moore"": 17.0, ""Harold Fannin Jr."": 10.0, ""Jacory Croskey-Merritt"": 5.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 16.0, ""Jonathon Brooks"": 17.0, ""Michael Wilson"": 11.0, ""Patrick Mahomes"": 3.0, ""Quentin Johnston"": 11.0, ""Tee Higgins"": 33.0}"
slack_replan,5,13,buy,True,,292.0,6.0,1,0,4.864024897076604,Bhayshul Tuten | Bijan Robinson | Chase Brown | George Kittle | Jahmyr Gibbs | Jalen Coker | KC Concepcion | Makai Lemon | Patrick Mahomes | Quentin Johnston | Rachaad White | Romeo Doubs | Tre Harris,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""George Kittle"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 2.0, ""KC Concepcion"": 4.0, ""Makai Lemon"": 4.0, ""Patrick Mahomes"": 2.0, ""Quentin Johnston"": 4.0, ""Rachaad White"": 9.0, ""Romeo Doubs"": 2.0, ""Tre Harris"": 2.0}"
slack_replan,5,13,pass,True,,279.0,19.0,6,5,16.536696667534784,Bhayshul Tuten | Carnell Tate | Chase Brown | DJ Moore | DK Metcalf | Harold Fannin Jr. | Jahmyr Gibbs | KC Concepcion | Luther Burden III | Patrick Mahomes | Quentin Johnston | Rhamondre Stevenson | Rico Dowdle,"{""Bhayshul Tuten"": 11.0, ""Carnell Tate"": 19.0, ""Chase Brown"": 34.0, ""DJ Moore"": 20.0, ""DK Metcalf"": 8.0, ""Harold Fannin Jr."": 12.0, ""Jahmyr Gibbs"": 110.0, ""KC Concepcion"": 4.0, ""Luther Burden III"": 27.0, ""Patrick Mahomes"": 2.0, ""Quentin Johnston"": 4.0, ""Rhamondre Stevenson"": 17.0, ""Rico Dowdle"": 11.0}"
slack_replan,5,14,buy,True,,294.0,4.0,0,0,4.246573057881449,Antonio Williams | Bhayshul Tuten | Bijan Robinson | Chase Brown | Deebo Samuel Sr. | Jahmyr Gibbs | Jordan Addison | Josh Downs | Makai Lemon | Mark Andrews | Patrick Mahomes | Quentin Johnston | Woody Marks,"{""Antonio Williams"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Deebo Samuel Sr."": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 4.0, ""Josh Downs"": 9.0, ""Makai Lemon"": 4.0, ""Mark Andrews"": 2.0, ""Patrick Mahomes"": 2.0, ""Quentin Johnston"": 6.0, ""Woody Marks"": 3.0}"
slack_replan,5,14,pass,True,,276.0,22.0,8,7,22.061678414263383,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | DJ Moore | Harold Fannin Jr. | Jahmyr Gibbs | Jaylen Warren | Jordan Addison | Luther Burden III | Michael Pittman | Michael Wilson | Patrick Mahomes | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 8.0, ""Chase Brown"": 34.0, ""DJ Moore"": 24.0, ""Harold Fannin Jr."": 12.0, ""Jahmyr Gibbs"": 110.0, ""Jaylen Warren"": 19.0, ""Jordan Addison"": 4.0, ""Luther Burden III"": 17.0, ""Michael Pittman"": 6.0, ""Michael Wilson"": 12.0, ""Patrick Mahomes"": 2.0, ""Tony Pollard"": 17.0}"
slack_replan,5,15,buy,True,,293.0,5.0,1,1,5.2696765529445315,Antonio Williams | Bhayshul Tuten | Bijan Robinson | Chase Brown | Dak Prescott | Dallas Goedert | George Kittle | Jahmyr Gibbs | Jayden Reed | Josh Downs | KC Concepcion | Matthew Golden | Rashid Shaheed,"{""Antonio Williams"": 3.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Dak Prescott"": 7.0, ""Dallas Goedert"": 2.0, ""George Kittle"": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 5.0, ""Josh Downs"": 2.0, ""KC Concepcion"": 3.0, ""Matthew Golden"": 2.0, ""Rashid Shaheed"": 2.0}"
