arm,variation,path_index,branch,complete,failure_reason,roster_spend,unused_salary,full_replans,budget_replans,bounded_triggers,bounded_swaps,bounded_rebuilds,guard_rejections,max_projected_slack,roster,salary_map
bounded_replan,2,15,pass,True,,284.0,14.0,0,0,8,5,0,0,13.352506791916085,Bhayshul Tuten | Chase Brown | Chris Godwin Jr. | Dallas Goedert | Jahmyr Gibbs | Jameson Williams | Josh Allen | Khalil Shakir | Makai Lemon | Marvin Harrison Jr. | Rhamondre Stevenson | Stefon Diggs | TreVeyon Henderson,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 7.0, ""Dallas Goedert"": 5.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 19.0, ""Josh Allen"": 37.0, ""Khalil Shakir"": 2.0, ""Makai Lemon"": 3.0, ""Marvin Harrison Jr."": 12.0, ""Rhamondre Stevenson"": 14.0, ""Stefon Diggs"": 2.0, ""TreVeyon Henderson"": 28.0}"
bounded_replan,2,16,buy,True,,296.0,2.0,0,0,0,0,0,0,4.82809071920542,Bhayshul Tuten | Bijan Robinson | Chase Brown | Daniel Jones | George Kittle | Jahmyr Gibbs | Jakobi Meyers | Kaelon Black | Kenyon Sadiq | Kimani Vidal | Rashid Shaheed | Romeo Doubs | Stefon Diggs,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Daniel Jones"": 2.0, ""George Kittle"": 9.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 7.0, ""Kaelon Black"": 2.0, ""Kenyon Sadiq"": 6.0, ""Kimani Vidal"": 3.0, ""Rashid Shaheed"": 2.0, ""Romeo Doubs"": 2.0, ""Stefon Diggs"": 3.0}"
bounded_replan,2,16,pass,True,,289.0,9.0,0,0,8,5,0,0,14.865198130632734,Alec Pierce | Bhayshul Tuten | Chase Brown | Dallas Goedert | Jahmyr Gibbs | Jameson Williams | Jordan Addison | Josh Allen | Michael Pittman | Rachaad White | Stefon Diggs | Tony Pollard | Wan'Dale Robinson,"{""Alec Pierce"": 9.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Dallas Goedert"": 5.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 25.0, ""Jordan Addison"": 8.0, ""Josh Allen"": 36.0, ""Michael Pittman"": 9.0, ""Rachaad White"": 10.0, ""Stefon Diggs"": 3.0, ""Tony Pollard"": 23.0, ""Wan'Dale Robinson"": 6.0}"
bounded_replan,2,17,buy,True,,295.0,3.0,0,0,0,0,0,0,6.514822397498335,Adonai Mitchell | Bhayshul Tuten | Bijan Robinson | Chase Brown | De'Zhaun Stribling | Deebo Samuel Sr. | George Kittle | Jahmyr Gibbs | Jalen Coker | Jaxson Dart | Kyle Pitts | Tank Bigsby | Tyler Allgeier,"{""Adonai Mitchell"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""De'Zhaun Stribling"": 3.0, ""Deebo Samuel Sr."": 4.0, ""George Kittle"": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 2.0, ""Jaxson Dart"": 3.0, ""Kyle Pitts"": 10.0, ""Tank Bigsby"": 2.0, ""Tyler Allgeier"": 2.0}"
bounded_replan,2,17,pass,True,,293.0,5.0,0,0,7,9,0,0,34.27437163412441,Bhayshul Tuten | Carnell Tate | Chase Brown | J.K. Dobbins | Jahmyr Gibbs | Jordan Addison | Makai Lemon | Michael Pittman | Sam LaPorta | Tee Higgins | Tony Pollard | Trevor Lawrence | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Carnell Tate"": 22.0, ""Chase Brown"": 34.0, ""J.K. Dobbins"": 15.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 9.0, ""Makai Lemon"": 8.0, ""Michael Pittman"": 8.0, ""Sam LaPorta"": 10.0, ""Tee Higgins"": 32.0, ""Tony Pollard"": 22.0, ""Trevor Lawrence"": 4.0, ""Wan'Dale Robinson"": 8.0}"
bounded_replan,2,18,buy,True,,296.0,2.0,0,0,0,0,0,0,5.376499052783288,Bhayshul Tuten | Bijan Robinson | Chase Brown | Jahmyr Gibbs | Jaxson Dart | Jordan Addison | Jordan James | KC Concepcion | Kyle Pitts | Quentin Johnston | Romeo Doubs | Terrance Ferguson | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 3.0, ""Jordan Addison"": 4.0, ""Jordan James"": 2.0, ""KC Concepcion"": 3.0, ""Kyle Pitts"": 10.0, ""Quentin Johnston"": 5.0, ""Romeo Doubs"": 2.0, ""Terrance Ferguson"": 5.0, ""Zach Charbonnet"": 2.0}"
bounded_replan,2,18,pass,True,,281.0,17.0,0,0,9,7,0,0,39.98553120657385,Bhayshul Tuten | Chase Brown | Chris Godwin Jr. | Jahmyr Gibbs | Jameson Williams | Jaxson Dart | Jordan Addison | Kyle Pitts | Quentin Johnston | Rico Dowdle | TreVeyon Henderson | Wan'Dale Robinson | Zay Flowers,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 4.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 20.0, ""Jaxson Dart"": 3.0, ""Jordan Addison"": 4.0, ""Kyle Pitts"": 10.0, ""Quentin Johnston"": 5.0, ""Rico Dowdle"": 10.0, ""TreVeyon Henderson"": 21.0, ""Wan'Dale Robinson"": 7.0, ""Zay Flowers"": 42.0}"
bounded_replan,2,19,buy,True,,296.0,2.0,0,0,0,0,0,0,3.991060317198503,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Godwin Jr. | Dylan Sampson | George Kittle | Jahmyr Gibbs | Jayden Reed | Jordan James | Josh Downs | KC Concepcion | Quentin Johnston | Tyler Shough,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 8.0, ""Dylan Sampson"": 1.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 4.0, ""Jordan James"": 2.0, ""Josh Downs"": 7.0, ""KC Concepcion"": 2.0, ""Quentin Johnston"": 4.0, ""Tyler Shough"": 6.0}"
bounded_replan,2,19,pass,True,,287.0,11.0,0,0,5,6,1,0,64.87785834261231,Bhayshul Tuten | Breece Hall | Chase Brown | Dak Prescott | Emeka Egbuka | George Kittle | Jadarian Price | Jahmyr Gibbs | Jayden Reed | KC Concepcion | Makai Lemon | Quentin Johnston | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Breece Hall"": 56.0, ""Chase Brown"": 34.0, ""Dak Prescott"": 4.0, ""Emeka Egbuka"": 30.0, ""George Kittle"": 2.0, ""Jadarian Price"": 22.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 4.0, ""KC Concepcion"": 2.0, ""Makai Lemon"": 5.0, ""Quentin Johnston"": 4.0, ""Xavier Worthy"": 3.0}"
bounded_replan,2,20,buy,True,,292.0,6.0,0,0,1,0,0,0,5.483471185776011,Bhayshul Tuten | Bijan Robinson | Chase Brown | George Kittle | Jahmyr Gibbs | Jayden Reed | Jaylin Noel | Jordan Addison | Jordan Love | KC Concepcion | Makai Lemon | Quentin Johnston | Tyler Allgeier,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 4.0, ""Jaylin Noel"": 2.0, ""Jordan Addison"": 8.0, ""Jordan Love"": 2.0, ""KC Concepcion"": 4.0, ""Makai Lemon"": 4.0, ""Quentin Johnston"": 4.0, ""Tyler Allgeier"": 2.0}"
bounded_replan,2,20,pass,True,,287.0,11.0,0,0,7,6,0,0,36.15141553699692,Bhayshul Tuten | Chase Brown | D'Andre Swift | Drake Maye | Harold Fannin Jr. | Jahmyr Gibbs | Jayden Reed | Jaylen Warren | Jordan Addison | Makai Lemon | Michael Pittman | Quentin Johnston | Tee Higgins,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""D'Andre Swift"": 35.0, ""Drake Maye"": 16.0, ""Harold Fannin Jr."": 12.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 4.0, ""Jaylen Warren"": 11.0, ""Jordan Addison"": 8.0, ""Makai Lemon"": 4.0, ""Michael Pittman"": 7.0, ""Quentin Johnston"": 4.0, ""Tee Higgins"": 31.0}"
bounded_replan,2,21,buy,True,,294.0,4.0,0,0,1,0,0,0,6.65612051006616,Bhayshul Tuten | Bijan Robinson | Chase Brown | Dallas Goedert | Isiah Pacheco | Ja'Kobi Lane | Jahmyr Gibbs | Jalen Coker | Jared Goff | Rashid Shaheed | Stefon Diggs | Tyrone Tracy Jr. | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Dallas Goedert"": 4.0, ""Isiah Pacheco"": 4.0, ""Ja'Kobi Lane"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 3.0, ""Jared Goff"": 2.0, ""Rashid Shaheed"": 2.0, ""Stefon Diggs"": 7.0, ""Tyrone Tracy Jr."": 3.0, ""Wan'Dale Robinson"": 7.0}"
bounded_replan,2,21,pass,True,,294.0,4.0,0,0,6,3,0,0,11.468517146381032,Alec Pierce | Bhayshul Tuten | Chase Brown | Jahmyr Gibbs | Jameson Williams | Jordan Addison | Josh Allen | Kyle Pitts | Marvin Harrison Jr. | Parker Washington | Rhamondre Stevenson | Tony Pollard | Wan'Dale Robinson,"{""Alec Pierce"": 6.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 21.0, ""Jordan Addison"": 9.0, ""Josh Allen"": 30.0, ""Kyle Pitts"": 5.0, ""Marvin Harrison Jr."": 16.0, ""Parker Washington"": 9.0, ""Rhamondre Stevenson"": 14.0, ""Tony Pollard"": 22.0, ""Wan'Dale Robinson"": 7.0}"
bounded_replan,2,22,buy,True,,298.0,0.0,0,0,1,1,0,0,7.042856338723482,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Rodriguez Jr. | Jahmyr Gibbs | Jalen Coker | Jalen Nailor | Jaxson Dart | Jayden Reed | Kyle Pitts | Makai Lemon | Romeo Doubs | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Rodriguez Jr."": 6.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 3.0, ""Jalen Nailor"": 2.0, ""Jaxson Dart"": 3.0, ""Jayden Reed"": 4.0, ""Kyle Pitts"": 5.0, ""Makai Lemon"": 4.0, ""Romeo Doubs"": 2.0, ""Wan'Dale Robinson"": 9.0}"
bounded_replan,2,22,pass,True,,290.0,8.0,0,0,9,12,0,0,25.88666888064182,Bhayshul Tuten | Chase Brown | Chuba Hubbard | Colston Loveland | Courtland Sutton | DK Metcalf | Jahmyr Gibbs | Josh Allen | Kyle Pitts | Makai Lemon | Michael Pittman | Quentin Johnston | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chuba Hubbard"": 10.0, ""Colston Loveland"": 25.0, ""Courtland Sutton"": 16.0, ""DK Metcalf"": 9.0, ""Jahmyr Gibbs"": 110.0, ""Josh Allen"": 36.0, ""Kyle Pitts"": 5.0, ""Makai Lemon"": 4.0, ""Michael Pittman"": 13.0, ""Quentin Johnston"": 8.0, ""Wan'Dale Robinson"": 9.0}"
bounded_replan,2,23,buy,True,,295.0,3.0,0,0,0,0,0,0,3.0136088200385416,Bhayshul Tuten | Bijan Robinson | Brock Purdy | Chase Brown | Dallas Goedert | Jahmyr Gibbs | Jordan Addison | Kenyon Sadiq | Makai Lemon | Matthew Golden | Romeo Doubs | Sean Tucker | Ty Johnson,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Brock Purdy"": 5.0, ""Chase Brown"": 34.0, ""Dallas Goedert"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 7.0, ""Kenyon Sadiq"": 2.0, ""Makai Lemon"": 4.0, ""Matthew Golden"": 6.0, ""Romeo Doubs"": 5.0, ""Sean Tucker"": 2.0, ""Ty Johnson"": 2.0}"
bounded_replan,2,23,pass,True,,293.0,5.0,0,0,5,6,0,0,27.901971215503977,Bhayshul Tuten | Chase Brown | Dallas Goedert | J.K. Dobbins | Jahmyr Gibbs | Jakobi Meyers | Jameson Williams | Jonathon Brooks | Jordan Addison | Josh Allen | Makai Lemon | Marvin Harrison Jr. | Quentin Johnston,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Dallas Goedert"": 2.0, ""J.K. Dobbins"": 17.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 5.0, ""Jameson Williams"": 24.0, ""Jonathon Brooks"": 17.0, ""Jordan Addison"": 7.0, ""Josh Allen"": 35.0, ""Makai Lemon"": 4.0, ""Marvin Harrison Jr."": 15.0, ""Quentin Johnston"": 12.0}"
bounded_replan,2,24,buy,True,,296.0,2.0,0,0,0,0,0,0,4.26995640443198,Bhayshul Tuten | Bijan Robinson | Caleb Douglas | Chase Brown | Emmett Johnson | Isaiah Likely | Jahmyr Gibbs | Jalen Coker | Jaxson Dart | KC Concepcion | Kaelon Black | Kenyon Sadiq | Parker Washington,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Caleb Douglas"": 2.0, ""Chase Brown"": 34.0, ""Emmett Johnson"": 2.0, ""Isaiah Likely"": 5.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 2.0, ""Jaxson Dart"": 7.0, ""KC Concepcion"": 5.0, ""Kaelon Black"": 2.0, ""Kenyon Sadiq"": 2.0, ""Parker Washington"": 9.0}"
bounded_replan,2,24,pass,True,,252.0,46.0,0,0,14,9,0,0,53.28667469503475,Bhayshul Tuten | Blake Corum | Brian Thomas Jr. | Chase Brown | J.K. Dobbins | Jacory Croskey-Merritt | Jahmyr Gibbs | Jayden Daniels | Jordan Addison | Makai Lemon | Marvin Harrison Jr. | Parker Washington | Tyler Warren,"{""Bhayshul Tuten"": 11.0, ""Blake Corum"": 4.0, ""Brian Thomas Jr."": 8.0, ""Chase Brown"": 34.0, ""J.K. Dobbins"": 13.0, ""Jacory Croskey-Merritt"": 8.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Daniels"": 11.0, ""Jordan Addison"": 6.0, ""Makai Lemon"": 10.0, ""Marvin Harrison Jr."": 10.0, ""Parker Washington"": 9.0, ""Tyler Warren"": 18.0}"
bounded_replan,2,25,buy,True,,295.0,3.0,0,0,1,2,0,0,6.0938462880534985,Adonai Mitchell | Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Rodriguez Jr. | George Kittle | Jahmyr Gibbs | Jalen Coker | KC Concepcion | Khalil Shakir | Trevor Lawrence | Wan'Dale Robinson | Xavier Worthy,"{""Adonai Mitchell"": 3.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Rodriguez Jr."": 2.0, ""George Kittle"": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 2.0, ""KC Concepcion"": 3.0, ""Khalil Shakir"": 6.0, ""Trevor Lawrence"": 3.0, ""Wan'Dale Robinson"": 4.0, ""Xavier Worthy"": 5.0}"
bounded_replan,2,25,pass,True,,265.0,33.0,0,0,11,7,0,0,35.093714066083066,Alec Pierce | Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Christian Watson | George Kittle | J.K. Dobbins | Jahmyr Gibbs | Jameson Williams | Quentin Johnston | Rico Dowdle | Sam LaPorta | Trevor Lawrence,"{""Alec Pierce"": 8.0, ""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 10.0, ""Chase Brown"": 34.0, ""Christian Watson"": 11.0, ""George Kittle"": 7.0, ""J.K. Dobbins"": 12.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 26.0, ""Quentin Johnston"": 8.0, ""Rico Dowdle"": 12.0, ""Sam LaPorta"": 13.0, ""Trevor Lawrence"": 3.0}"
bounded_replan,2,26,buy,True,,294.0,4.0,0,0,0,0,0,0,3.279746952691312,Bhayshul Tuten | Bijan Robinson | Chase Brown | Hunter Henry | Ja'Kobi Lane | Jahmyr Gibbs | Jakobi Meyers | Jaxson Dart | KC Concepcion | Mark Andrews | Mike Washington Jr. | Romeo Doubs | Tyrone Tracy Jr.,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Hunter Henry"": 2.0, ""Ja'Kobi Lane"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 8.0, ""Jaxson Dart"": 6.0, ""KC Concepcion"": 5.0, ""Mark Andrews"": 4.0, ""Mike Washington Jr."": 2.0, ""Romeo Doubs"": 2.0, ""Tyrone Tracy Jr."": 3.0}"
bounded_replan,2,26,pass,True,,293.0,5.0,0,0,4,4,0,0,12.746505871053841,Bhayshul Tuten | Caleb Williams | Chase Brown | Christian Watson | George Kittle | Jahmyr Gibbs | Jameson Williams | Jaylen Warren | Jordan Mason | Jordyn Tyson | Makai Lemon | Rome Odunze | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Caleb Williams"": 4.0, ""Chase Brown"": 34.0, ""Christian Watson"": 21.0, ""George Kittle"": 4.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 21.0, ""Jaylen Warren"": 13.0, ""Jordan Mason"": 10.0, ""Jordyn Tyson"": 12.0, ""Makai Lemon"": 6.0, ""Rome Odunze"": 26.0, ""Tony Pollard"": 21.0}"
bounded_replan,2,27,buy,True,,294.0,4.0,0,0,1,3,0,0,5.741790535690598,Bhayshul Tuten | Bijan Robinson | Brock Purdy | Cade Otton | Chase Brown | Chris Rodriguez Jr. | Jahmyr Gibbs | Jalen Coker | Jordan Addison | Matthew Golden | Quentin Johnston | Wan'Dale Robinson | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Brock Purdy"": 2.0, ""Cade Otton"": 2.0, ""Chase Brown"": 34.0, ""Chris Rodriguez Jr."": 4.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 2.0, ""Jordan Addison"": 8.0, ""Matthew Golden"": 2.0, ""Quentin Johnston"": 6.0, ""Wan'Dale Robinson"": 3.0, ""Zach Charbonnet"": 5.0}"
bounded_replan,2,27,pass,True,,278.0,20.0,0,0,10,6,0,0,21.982419748383222,Alec Pierce | Bhayshul Tuten | Brock Purdy | Chase Brown | Isaiah Likely | Jadarian Price | Jahmyr Gibbs | Jameson Williams | Jordyn Tyson | Makai Lemon | Rico Dowdle | Rome Odunze | Tony Pollard,"{""Alec Pierce"": 9.0, ""Bhayshul Tuten"": 11.0, ""Brock Purdy"": 2.0, ""Chase Brown"": 34.0, ""Isaiah Likely"": 4.0, ""Jadarian Price"": 21.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 19.0, ""Jordyn Tyson"": 8.0, ""Makai Lemon"": 7.0, ""Rico Dowdle"": 14.0, ""Rome Odunze"": 25.0, ""Tony Pollard"": 14.0}"
bounded_replan,2,28,buy,True,,296.0,2.0,0,0,1,1,0,0,5.728378071038037,Aaron Jones | Bhayshul Tuten | Bijan Robinson | Chase Brown | Chig Okonkwo | De'Zhaun Stribling | George Kittle | Jahmyr Gibbs | Jalen Coker | KC Concepcion | Makai Lemon | Malik Willis | Romeo Doubs,"{""Aaron Jones"": 9.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chig Okonkwo"": 2.0, ""De'Zhaun Stribling"": 3.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 3.0, ""KC Concepcion"": 4.0, ""Makai Lemon"": 6.0, ""Malik Willis"": 5.0, ""Romeo Doubs"": 2.0}"
bounded_replan,2,28,pass,True,,286.0,12.0,0,0,7,3,0,0,17.506259345644253,Alec Pierce | Bhayshul Tuten | Chase Brown | Christian Watson | Emeka Egbuka | George Kittle | J.K. Dobbins | Jahmyr Gibbs | Jameson Williams | Justin Herbert | Rico Dowdle | Tony Pollard | Wan'Dale Robinson,"{""Alec Pierce"": 13.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 17.0, ""Emeka Egbuka"": 25.0, ""George Kittle"": 2.0, ""J.K. Dobbins"": 13.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 16.0, ""Justin Herbert"": 3.0, ""Rico Dowdle"": 13.0, ""Tony Pollard"": 23.0, ""Wan'Dale Robinson"": 6.0}"
bounded_replan,2,29,buy,True,,297.0,1.0,0,0,0,0,0,0,3.403910986426581,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Godwin Jr. | Chris Rodriguez Jr. | Jahmyr Gibbs | Jordan Addison | KC Concepcion | MarShawn Lloyd | Matthew Golden | Rashid Shaheed | Travis Kelce | Trevor Lawrence,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 6.0, ""Chris Rodriguez Jr."": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 6.0, ""KC Concepcion"": 3.0, ""MarShawn Lloyd"": 2.0, ""Matthew Golden"": 2.0, ""Rashid Shaheed"": 2.0, ""Travis Kelce"": 7.0, ""Trevor Lawrence"": 7.0}"
bounded_replan,2,29,pass,True,,259.0,39.0,0,0,13,8,0,0,37.26476231948163,Bhayshul Tuten | Brian Thomas Jr. | Brock Purdy | Chase Brown | Chris Godwin Jr. | David Montgomery | Jahmyr Gibbs | Jameson Williams | Jordan Addison | Jordan Mason | Kyle Pitts | Matthew Golden | Rachaad White,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 8.0, ""Brock Purdy"": 3.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 6.0, ""David Montgomery"": 28.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 24.0, ""Jordan Addison"": 6.0, ""Jordan Mason"": 8.0, ""Kyle Pitts"": 14.0, ""Matthew Golden"": 2.0, ""Rachaad White"": 5.0}"
bounded_replan,2,30,buy,True,,297.0,1.0,0,0,0,0,0,0,3.982476374914768,Bhayshul Tuten | Bijan Robinson | Blake Corum | Chase Brown | Dalton Kincaid | Jahmyr Gibbs | Jalen Coker | Jaxson Dart | KC Concepcion | Khalil Shakir | Mark Andrews | Rashid Shaheed | Samaje Perine,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Blake Corum"": 9.0, ""Chase Brown"": 34.0, ""Dalton Kincaid"": 5.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 2.0, ""Jaxson Dart"": 8.0, ""KC Concepcion"": 5.0, ""Khalil Shakir"": 2.0, ""Mark Andrews"": 2.0, ""Rashid Shaheed"": 2.0, ""Samaje Perine"": 2.0}"
bounded_replan,2,30,pass,True,,264.0,34.0,0,0,8,4,0,0,27.896277344406144,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Christian Watson | Dak Prescott | Jahmyr Gibbs | Jordan Addison | Jordan Mason | Kenny Gainwell | Mark Andrews | Quentin Johnston | Rico Dowdle | Rome Odunze,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 10.0, ""Chase Brown"": 34.0, ""Christian Watson"": 13.0, ""Dak Prescott"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 6.0, ""Jordan Mason"": 11.0, ""Kenny Gainwell"": 11.0, ""Mark Andrews"": 2.0, ""Quentin Johnston"": 6.0, ""Rico Dowdle"": 20.0, ""Rome Odunze"": 28.0}"
bounded_replan,2,31,buy,True,,294.0,4.0,0,0,3,4,0,0,6.053262381452839,Bhayshul Tuten | Bijan Robinson | Chase Brown | Jahmyr Gibbs | Jaxson Dart | Jordyn Tyson | Josh Downs | KC Concepcion | Khalil Shakir | Makai Lemon | Mark Andrews | Romeo Doubs | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 5.0, ""Jordyn Tyson"": 5.0, ""Josh Downs"": 4.0, ""KC Concepcion"": 5.0, ""Khalil Shakir"": 2.0, ""Makai Lemon"": 3.0, ""Mark Andrews"": 3.0, ""Romeo Doubs"": 2.0, ""Zach Charbonnet"": 5.0}"
bounded_replan,2,31,pass,True,,278.0,20.0,0,0,13,10,0,0,27.106995680011664,Bhayshul Tuten | Chase Brown | Jadarian Price | Jahmyr Gibbs | Jameson Williams | Jaxson Dart | Josh Downs | Kyle Pitts | Marvin Harrison Jr. | Parker Washington | RJ Harvey | Rico Dowdle | Rome Odunze,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Jadarian Price"": 21.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 20.0, ""Jaxson Dart"": 5.0, ""Josh Downs"": 4.0, ""Kyle Pitts"": 10.0, ""Marvin Harrison Jr."": 10.0, ""Parker Washington"": 11.0, ""RJ Harvey"": 9.0, ""Rico Dowdle"": 9.0, ""Rome Odunze"": 24.0}"
bounded_replan,2,32,buy,True,,295.0,3.0,0,0,0,0,0,0,3.2820456155343436,Bhayshul Tuten | Bijan Robinson | Chase Brown | Denzel Boston | Jahmyr Gibbs | Jaxson Dart | Jerry Jeudy | KC Concepcion | Quentin Johnston | Rachaad White | Romeo Doubs | T.J. Hockenson | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Denzel Boston"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 5.0, ""Jerry Jeudy"": 2.0, ""KC Concepcion"": 3.0, ""Quentin Johnston"": 9.0, ""Rachaad White"": 3.0, ""Romeo Doubs"": 2.0, ""T.J. Hockenson"": 2.0, ""Zach Charbonnet"": 6.0}"
bounded_replan,2,32,pass,True,,258.0,40.0,0,0,11,9,0,0,40.56738274552919,Alec Pierce | Bhayshul Tuten | Chase Brown | Christian Watson | DK Metcalf | Dallas Goedert | Jahmyr Gibbs | Jameson Williams | Jonathon Brooks | Lamar Jackson | Rico Dowdle | Tony Pollard | Wan'Dale Robinson,"{""Alec Pierce"": 5.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 13.0, ""DK Metcalf"": 10.0, ""Dallas Goedert"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 22.0, ""Jonathon Brooks"": 7.0, ""Lamar Jackson"": 13.0, ""Rico Dowdle"": 14.0, ""Tony Pollard"": 12.0, ""Wan'Dale Robinson"": 5.0}"
