arm,variation,price,recommendation,gain,se,lcb80,buy_ev,pass_ev,buy_season_p10,pass_season_p10,season_p10_delta,gain_p10,win_rate,buy_completion,pass_completion,paired_rate,block_positive_rate,runtime_seconds
baseline,14,105,TARGET,27.444371736410893,6.778646713786761,21.739318727198697,1653.160770813624,1625.7163990772133,1462.590316772461,1436.187905883789,26.40241088867191,-11.785446166992188,82.97872340425532,97.91666666666667,100.0,97.91666666666667,100.0,0.579232599993702
