year,player,pos_v1,actual_salary_v1,pred_salary_v1,pred_salary_raw_v1,base_salary_v1,pos_v5,actual_salary_v5,pred_salary_v5,pred_salary_raw_v5,base_salary_v5,residual_normalized_v1,absolute_error_normalized_v1,residual_normalized_v5,absolute_error_normalized_v5,absolute_error_improvement_normalized_v5,residual_raw_v1,absolute_error_raw_v1,residual_raw_v5,absolute_error_raw_v5,absolute_error_improvement_raw_v5
2021.0,Aaron Jones,RB,87.0,90.21103135324219,88.8817579942132,79.0,RB,87.0,89.24892941634765,88.81652709013437,79.0,-3.2110313532421912,3.2110313532421912,-2.24892941634765,2.24892941634765,0.9621019368945412,-1.8817579942132028,1.8817579942132028,-1.8165270901343717,1.8165270901343717,0.06523090407883103
2021.0,Aaron Rodgers,QB,15.0,9.498354274655426,9.371726034161723,7.0,QB,15.0,10.95930275826174,10.526900432048468,7.0,5.501645725344574,5.501645725344574,4.040697241738259,4.040697241738259,1.4609484836063142,5.628273965838277,5.628273965838277,4.473099567951532,4.473099567951532,1.1551743978867446
2021.0,Adam Thielen,WR,33.0,37.84110712187092,37.29216265310533,37.0,WR,33.0,35.794471980696066,35.362069654482795,37.0,-4.84110712187092,4.84110712187092,-2.7944719806960663,2.7944719806960663,2.0466351411748533,-4.292162653105329,4.292162653105329,-2.362069654482795,2.362069654482795,1.9300929986225341
2021.0,Aj Brown,WR,65.0,62.42436203422237,61.50911907817873,61.0,WR,65.0,61.60444267386813,61.17204034765486,61.0,2.5756379657776307,2.5756379657776307,3.395557326131872,3.395557326131872,-0.8199193603542412,3.4908809218212724,3.4908809218212724,3.827959652345143,3.827959652345143,-0.3370787305238707
2021.0,Aj Dillon,RB,10.0,8.842796020272736,8.725935810813132,2.0,RB,10.0,6.789241904076245,6.356839577862972,2.0,1.1572039797272637,1.1572039797272637,3.2107580959237554,3.2107580959237554,-2.0535541161964916,1.274064189186868,1.274064189186868,3.6431604221370284,3.6431604221370284,-2.3690962329501604
2021.0,Aj Green,WR,1.0,1.8661357857786995,1.853230081093161,0.0,WR,1.0,1.4324023262132735,1.0,0.0,-0.8661357857786995,0.8661357857786995,-0.43240232621327346,0.43240232621327346,0.4337334595654261,-0.853230081093161,0.853230081093161,0.0,0.0,0.853230081093161
2021.0,Alexander Mattison,RB,1.0,2.3216395064363047,2.301946648283038,0.0,RB,1.0,2.0339743264012577,1.6015720001879843,0.0,-1.3216395064363047,1.3216395064363047,-1.0339743264012577,1.0339743264012577,0.28766518003504693,-1.301946648283038,1.301946648283038,-0.6015720001879843,0.6015720001879843,0.7003746480950537
2021.0,Allen Robinson,WR,50.0,54.7489411572572,53.94806446664418,53.0,WR,50.0,53.56428672993138,53.13188440371811,53.0,-4.7489411572572,4.7489411572572,-3.564286729931382,3.564286729931382,1.1846544273258175,-3.9480644666441833,3.9480644666441833,-3.131884403718111,3.131884403718111,0.8161800629260725
2021.0,Alvin Kamara,RB,90.0,111.92396978529678,110.27116658734369,102.0,RB,90.0,114.81562782787128,114.383225501658,102.0,-21.923969785296777,21.923969785296777,-24.815627827871282,24.815627827871282,-2.8916580425745053,-20.271166587343686,20.271166587343686,-24.383225501658004,24.383225501658004,-4.112058914314318
2021.0,Amari Cooper,WR,44.0,44.97166019015387,44.31646816337855,39.0,WR,44.0,41.48875260612838,41.05635027991511,39.0,-0.9716601901538695,0.9716601901538695,2.5112473938716207,2.5112473938716207,-1.5395872037177512,-0.316468163378552,0.316468163378552,2.943649720084892,2.943649720084892,-2.62718155670634
2021.0,Antonio Brown,WR,6.0,9.716897723877354,9.587013114967835,4.0,WR,6.0,9.673986477570933,9.24158415135766,4.0,-3.716897723877354,3.716897723877354,-3.673986477570933,3.673986477570933,0.042911246306420736,-3.587013114967835,3.587013114967835,-3.24158415135766,3.24158415135766,0.34542896361017483
2021.0,Antonio Gibson,RB,74.0,82.37988994539901,81.1673031383169,76.0,RB,74.0,83.01392236310528,82.581520036892,76.0,-8.379889945399015,8.379889945399015,-9.01392236310528,9.01392236310528,-0.6340324177062655,-7.167303138316896,7.167303138316896,-8.581520036892002,8.581520036892002,-1.4142168985751056
2021.0,Brandin Cooks,WR,7.0,15.513884252683432,15.297622660585816,9.0,WR,7.0,13.619833366286906,13.187431040073633,9.0,-8.513884252683432,8.513884252683432,-6.619833366286906,6.619833366286906,1.894050886396526,-8.297622660585816,8.297622660585816,-6.187431040073633,6.187431040073633,2.1101916205121825
2021.0,Brandon Aiyuk,WR,25.0,30.298268834919487,29.861715107906527,30.0,WR,25.0,30.28061360689179,29.848211280678516,30.0,-5.298268834919487,5.298268834919487,-5.280613606891791,5.280613606891791,0.017655228027695813,-4.861715107906527,4.861715107906527,-4.848211280678516,4.848211280678516,0.013503827228010579
