run_id,target_name,model_name,fold,trial,parameters_json,validation_score,selected
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,0,0,"{""lasso__alpha"":1.0}",1268.7363480700822,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,0,1,"{""lasso__alpha"":0.01}",972.9577723437991,1
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,0,2,"{""lasso__alpha"":1.0}",1268.7363480700822,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,0,3,"{""lasso__alpha"":0.001}",977.4062266666789,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,0,4,"{""lasso__alpha"":0.001}",977.4062266666789,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,0,5,"{""lasso__alpha"":0.003}",975.0297426285221,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,0,6,"{""lasso__alpha"":1.0}",1268.7363480700822,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,1,0,"{""lasso__alpha"":0.001}",1005.6251390869531,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,1,1,"{""lasso__alpha"":0.003}",1002.7197061409946,1
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,1,2,"{""lasso__alpha"":0.1}",1049.2031441562606,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,1,3,"{""lasso__alpha"":1.0}",1309.8898859136216,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,1,4,"{""lasso__alpha"":0.03}",1002.9758259890697,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,1,5,"{""lasso__alpha"":0.001}",1005.6251390869531,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,1,6,"{""lasso__alpha"":0.3}",1122.3406455881284,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,2,0,"{""lasso__alpha"":0.01}",984.456127313147,1
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,2,1,"{""lasso__alpha"":0.003}",986.5641026723871,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,2,2,"{""lasso__alpha"":0.01}",984.456127313147,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,2,3,"{""lasso__alpha"":0.001}",988.6741646828575,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,2,4,"{""lasso__alpha"":0.3}",1119.4131347892735,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,2,5,"{""lasso__alpha"":1.0}",1298.537238327688,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,2,6,"{""lasso__alpha"":0.3}",1119.4131347892735,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,3,0,"{""lasso__alpha"":0.03}",1007.1772582281736,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,3,1,"{""lasso__alpha"":0.003}",1004.6958193597632,1
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,3,2,"{""lasso__alpha"":0.3}",1126.2983685348302,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,3,3,"{""lasso__alpha"":0.1}",1053.9500362989702,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,3,4,"{""lasso__alpha"":0.003}",1004.6958193597632,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,3,5,"{""lasso__alpha"":0.001}",1006.5730581461612,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,3,6,"{""lasso__alpha"":0.003}",1004.6958193597632,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,4,0,"{""lasso__alpha"":0.03}",990.9690098716419,1
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,4,1,"{""lasso__alpha"":0.03}",990.9690098716419,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,4,2,"{""lasso__alpha"":0.003}",1001.6069753393706,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,4,3,"{""lasso__alpha"":0.001}",1005.2450106320064,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,4,4,"{""lasso__alpha"":0.03}",990.9690098716419,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,4,5,"{""lasso__alpha"":0.01}",995.9115567424309,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_lasso,4,6,"{""lasso__alpha"":0.003}",1001.6069753393706,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_random_forest,0,0,"{""rf__bootstrap"":true,""rf__max_depth"":6,""rf__max_features"":0.5,""rf__min_samples_leaf"":5,""rf__n_estimators"":250,""rf__n_jobs"":1,""rf__random_state"":1234}",962.1992878144974,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_random_forest,0,1,"{""rf__bootstrap"":true,""rf__max_depth"":10,""rf__max_features"":0.5,""rf__min_samples_leaf"":5,""rf__n_estimators"":250,""rf__n_jobs"":1,""rf__random_state"":1234}",963.1351400648782,0
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,qb_style_random_forest,0,2,"{""rf__bootstrap"":true,""rf__max_depth"":10,""rf__max_features"":0.5,""rf__min_samples_leaf"":5,""rf__n_estimators"":250,""rf__n_jobs"":1,""rf__random_state"":1234}",963.1351400648782,0
