lock_version,model_run_id,player_key,season,position,history_depth,limited_history,is_rookie,year_exp,has_prior_outcome,projection_provider_count,projection_trajectory_prior_year_available,adp_median,actual,method,prediction,target_name,residual,q10,q25,q50,q75,q90,interval_donor_rows,interval_pool,covered_50,covered_80
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260826T211223Z_8be6a307,00502395-b3d2-5e90-b01d-3851aec0df28,2017,WR,veteran_with_history,0,0.0,10.0,1,3.0,1,127.61500000000001,10.935714285714287,conditional_ppg_primary_blend,9.983678411319614,conditional_ppg,0.9520358743946726,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260826T211223Z_8be6a307,006d6e97-5088-5763-9fce-72ff5ff45d7e,2017,QB,veteran_with_history,0,0.0,10.0,1,4.0,1,,15.0625,conditional_ppg_primary_blend,15.999802471437244,conditional_ppg,-0.9373024714372438,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260826T211223Z_8be6a307,00e78b0e-b83e-5172-95f4-888a75977bb8,2017,WR,veteran_with_history,0,0.0,6.0,1,3.0,1,265.195,2.2583333333333333,conditional_ppg_primary_blend,5.787758504282969,conditional_ppg,-3.529425170949636,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260826T211223Z_8be6a307,01116a05-438c-534f-a070-ba3de6f5a5d3,2017,WR,veteran_with_history,0,0.0,7.0,1,3.0,1,32.065,12.613333333333335,conditional_ppg_primary_blend,14.260630325616262,conditional_ppg,-1.6472969922829268,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260826T211223Z_8be6a307,01429bee-98f5-5f9a-bb7f-b7b74971c7b4,2017,WR,second_year,1,0.0,1.0,1,3.0,1,,1.5555555555555556,conditional_ppg_primary_blend,4.853603561373361,conditional_ppg,-3.2980480058178054,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260826T211223Z_8be6a307,01a82437-ea57-5c07-8ce6-ea632dee563c,2017,WR,veteran_with_history,0,0.0,9.0,1,3.0,1,171.95,9.328571428571427,conditional_ppg_primary_blend,7.905653163418215,conditional_ppg,1.4229182651532124,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260826T211223Z_8be6a307,02309952-4f46-54bd-a025-4de5c26988fc,2017,RB,second_year,1,0.0,1.0,0,1.0,0,,8.30909090909091,conditional_ppg_primary_blend,4.503302680585965,conditional_ppg,3.8057882285049454,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260826T211223Z_8be6a307,02e1fe8f-ad36-5898-b1c5-3a4615cdefcf,2017,WR,veteran_with_history,0,0.0,4.0,1,3.0,1,222.77,10.453333333333335,conditional_ppg_primary_blend,7.601341636954409,conditional_ppg,2.851991696378926,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260826T211223Z_8be6a307,03651d35-e813-52ba-9b8d-3ca4dd4d24a0,2017,WR,second_year,1,0.0,1.0,1,3.0,0,349.0,5.811111111111111,conditional_ppg_primary_blend,6.064305853363098,conditional_ppg,-0.2531947422519867,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260826T211223Z_8be6a307,03a021d9-fa9f-5db6-99fc-c79a23f269d5,2017,TE,rookie,1,1.0,0.0,0,1.0,0,,1.0875,conditional_ppg_primary_blend,4.150671976745104,conditional_ppg,-3.0631719767451044,,,,,,0,unavailable,,
