method,slice_type,slice_value,metric,n_rows,value
causal_full_lasso_rf_lgbm,pooled,all,bias,3696,0.16409136428764026
causal_full_lasso_rf_lgbm,pooled,all,spearman,3696,0.8060771065219052
full_lasso,season,2017,rmse,407,3.1505787209215095
full_lasso,season,2017,mae,407,2.4533533268230863
full_lasso,season,2017,bias,407,0.1574297628088693
full_lasso,season,2017,spearman,407,0.7779985523010268
projection_core_lasso,season,2017,rmse,407,3.163351513323549
projection_core_lasso,season,2017,mae,407,2.4504817629563997
projection_core_lasso,season,2017,bias,407,0.34629627892170045
projection_core_lasso,season,2017,spearman,407,0.7856158842971771
projection_active_lasso,season,2017,rmse,407,3.170098554676168
projection_active_lasso,season,2017,mae,407,2.4604900201585016
projection_active_lasso,season,2017,bias,407,0.33642895195708455
projection_active_lasso,season,2017,spearman,407,0.7851055454681491
full_random_forest,season,2017,rmse,407,3.1049176402162284
full_random_forest,season,2017,mae,407,2.4140187746047426
full_random_forest,season,2017,bias,407,0.45514790189076043
full_random_forest,season,2017,spearman,407,0.7900091056327446
full_lightgbm,season,2017,rmse,407,3.1321055322393154
full_lightgbm,season,2017,mae,407,2.4569435373733097
full_lightgbm,season,2017,bias,407,0.4648641196494398
full_lightgbm,season,2017,spearman,407,0.7849781895053475
full_rf_lgbm_average,season,2017,rmse,407,3.109464184402348
full_rf_lgbm_average,season,2017,mae,407,2.4287643793723315
full_rf_lgbm_average,season,2017,bias,407,0.4600060107701001
full_rf_lgbm_average,season,2017,spearman,407,0.7879463547722971
full_lasso_lgbm_average,season,2017,rmse,407,3.1070738812011327
full_lasso_lgbm_average,season,2017,mae,407,2.4209754825659484
full_lasso_lgbm_average,season,2017,bias,407,0.31114694122915465
full_lasso_lgbm_average,season,2017,spearman,407,0.7843219899094217
full_lasso_rf_average,season,2017,rmse,407,3.0879696100981104
full_lasso_rf_average,season,2017,mae,407,2.394962751137881
full_lasso_rf_average,season,2017,bias,407,0.30628883234981485
full_lasso_rf_average,season,2017,spearman,407,0.7887241804052383
full_lasso_rf_lgbm_equal_thirds,season,2017,rmse,407,3.092215725306898
full_lasso_rf_lgbm_equal_thirds,season,2017,mae,407,2.40639920729459
full_lasso_rf_lgbm_equal_thirds,season,2017,bias,407,0.3591472614496899
full_lasso_rf_lgbm_equal_thirds,season,2017,spearman,407,0.7879904968219468
projection_core_lasso_lgbm_average,season,2017,rmse,407,3.118159433519171
projection_core_lasso_lgbm_average,season,2017,mae,407,2.430680230224012
projection_core_lasso_lgbm_average,season,2017,bias,407,0.4055801992855702
projection_core_lasso_lgbm_average,season,2017,spearman,407,0.78983657740336
projection_core_lasso_rf_average,season,2017,rmse,407,3.1002831217472573
projection_core_lasso_rf_average,season,2017,mae,407,2.408024476892754
projection_core_lasso_rf_average,season,2017,bias,407,0.40072209040623047
projection_core_lasso_rf_average,season,2017,spearman,407,0.7924532046438962
projection_core_lasso_rf_lgbm_equal_thirds,season,2017,rmse,407,3.101189259214555
projection_core_lasso_rf_lgbm_equal_thirds,season,2017,mae,407,2.418387256652815
projection_core_lasso_rf_lgbm_equal_thirds,season,2017,bias,407,0.42210276682063363
projection_core_lasso_rf_lgbm_equal_thirds,season,2017,spearman,407,0.7913620238560823
projection_active_lasso_lgbm_average,season,2017,rmse,407,3.12090325265502
projection_active_lasso_lgbm_average,season,2017,mae,407,2.4350564102012453
projection_active_lasso_lgbm_average,season,2017,bias,407,0.40064653580326215
projection_active_lasso_lgbm_average,season,2017,spearman,407,0.790094221031228
projection_active_lasso_rf_average,season,2017,rmse,407,3.1030366268280907
projection_active_lasso_rf_average,season,2017,mae,407,2.412560018434291
projection_active_lasso_rf_average,season,2017,bias,407,0.39578842692392247
projection_active_lasso_rf_average,season,2017,spearman,407,0.7926079688058739
projection_active_lasso_rf_lgbm_equal_thirds,season,2017,rmse,407,3.102873941504897
projection_active_lasso_rf_lgbm_equal_thirds,season,2017,mae,407,2.421420074921204
projection_active_lasso_rf_lgbm_equal_thirds,season,2017,bias,407,0.4188136578324284
projection_active_lasso_rf_lgbm_equal_thirds,season,2017,spearman,407,0.791582289123992
causal_full_lasso_lgbm,season,2017,rmse,407,3.1321055322393154
causal_full_lasso_lgbm,season,2017,mae,407,2.4569435373733097
causal_full_lasso_lgbm,season,2017,bias,407,0.4648641196494398
causal_full_lasso_lgbm,season,2017,spearman,407,0.7849781895053475
causal_full_lasso_rf,season,2017,rmse,407,3.1049176402162284
causal_full_lasso_rf,season,2017,mae,407,2.4140187746047426
causal_full_lasso_rf,season,2017,bias,407,0.45514790189076043
causal_full_lasso_rf,season,2017,spearman,407,0.7900091056327446
causal_full_lasso_tree_average,season,2017,rmse,407,3.109464184402348
causal_full_lasso_tree_average,season,2017,mae,407,2.4287643793723315
causal_full_lasso_tree_average,season,2017,bias,407,0.4600060107701001
causal_full_lasso_tree_average,season,2017,spearman,407,0.7879463547722971
causal_full_lasso_rf_lgbm,season,2017,rmse,407,3.109464184402348
causal_full_lasso_rf_lgbm,season,2017,mae,407,2.4287643793723315
causal_full_lasso_rf_lgbm,season,2017,bias,407,0.4600060107701001
causal_full_lasso_rf_lgbm,season,2017,spearman,407,0.7879463547722971
full_lasso,season,2018,rmse,405,3.4818516700311597
full_lasso,season,2018,mae,405,2.657243609741492
full_lasso,season,2018,bias,405,-0.7324154646800624
full_lasso,season,2018,spearman,405,0.7871672933743881
projection_core_lasso,season,2018,rmse,405,3.4678220785827
projection_core_lasso,season,2018,mae,405,2.668360652254635
projection_core_lasso,season,2018,bias,405,-0.4275111199394645
projection_core_lasso,season,2018,spearman,405,0.7956298402517938
projection_active_lasso,season,2018,rmse,405,3.462570558781588
projection_active_lasso,season,2018,mae,405,2.6566740273659564
projection_active_lasso,season,2018,bias,405,-0.4402092964826981
projection_active_lasso,season,2018,spearman,405,0.794580902885577
full_random_forest,season,2018,rmse,405,3.3829856297744576
full_random_forest,season,2018,mae,405,2.6113609809343354
full_random_forest,season,2018,bias,405,-0.4115793620598707
full_random_forest,season,2018,spearman,405,0.7868959141509597
full_lightgbm,season,2018,rmse,405,3.357804913382806
full_lightgbm,season,2018,mae,405,2.595774126108937
full_lightgbm,season,2018,bias,405,-0.3521544435788002
full_lightgbm,season,2018,spearman,405,0.7860371770514346
full_rf_lgbm_average,season,2018,rmse,405,3.3619246702869754
full_rf_lgbm_average,season,2018,mae,405,2.59448915506371
full_rf_lgbm_average,season,2018,bias,405,-0.3818669028193356
full_rf_lgbm_average,season,2018,spearman,405,0.7875082553441675
full_lasso_lgbm_average,season,2018,rmse,405,3.376003009079947
full_lasso_lgbm_average,season,2018,mae,405,2.593721905739785
full_lasso_lgbm_average,season,2018,bias,405,-0.5422849541294313
full_lasso_lgbm_average,season,2018,spearman,405,0.7911210974080543
full_lasso_rf_average,season,2018,rmse,405,3.3815405774657563
full_lasso_rf_average,season,2018,mae,405,2.597098709114143
full_lasso_rf_average,season,2018,bias,405,-0.5719974133699665
full_lasso_rf_average,season,2018,spearman,405,0.793757930188382
full_lasso_rf_lgbm_equal_thirds,season,2018,rmse,405,3.3614855392039753
full_lasso_rf_lgbm_equal_thirds,season,2018,mae,405,2.5864914840322455
full_lasso_rf_lgbm_equal_thirds,season,2018,bias,405,-0.4987164234395779
full_lasso_rf_lgbm_equal_thirds,season,2018,spearman,405,0.7928556228829263
projection_core_lasso_lgbm_average,season,2018,rmse,405,3.3828911341831556
projection_core_lasso_lgbm_average,season,2018,mae,405,2.6075377680304794
projection_core_lasso_lgbm_average,season,2018,bias,405,-0.3898327817591324
projection_core_lasso_lgbm_average,season,2018,spearman,405,0.7960132827951295
projection_core_lasso_rf_average,season,2018,rmse,405,3.3911831816134916
projection_core_lasso_rf_average,season,2018,mae,405,2.609067478952163
projection_core_lasso_rf_average,season,2018,bias,405,-0.41954524099966767
projection_core_lasso_rf_average,season,2018,spearman,405,0.7968923416419587
projection_core_lasso_rf_lgbm_equal_thirds,season,2018,rmse,405,3.370479978453542
projection_core_lasso_rf_lgbm_equal_thirds,season,2018,mae,405,2.5956461214315656
projection_core_lasso_rf_lgbm_equal_thirds,season,2018,bias,405,-0.3970816418593785
projection_core_lasso_rf_lgbm_equal_thirds,season,2018,spearman,405,0.7945668455264863
projection_active_lasso_lgbm_average,season,2018,rmse,405,3.3810256738733755
projection_active_lasso_lgbm_average,season,2018,mae,405,2.600831408293686
projection_active_lasso_lgbm_average,season,2018,bias,405,-0.39618187003074923
projection_active_lasso_lgbm_average,season,2018,spearman,405,0.7959731802464095
projection_active_lasso_rf_average,season,2018,rmse,405,3.388540108689581
projection_active_lasso_rf_average,season,2018,mae,405,2.6033080887262394
projection_active_lasso_rf_average,season,2018,bias,405,-0.4258943292712844
projection_active_lasso_rf_average,season,2018,spearman,405,0.7964662069205232
projection_active_lasso_rf_lgbm_equal_thirds,season,2018,rmse,405,3.3690662104729183
projection_active_lasso_rf_lgbm_equal_thirds,season,2018,mae,405,2.5914701977072307
projection_active_lasso_rf_lgbm_equal_thirds,season,2018,bias,405,-0.4013143673737897
projection_active_lasso_rf_lgbm_equal_thirds,season,2018,spearman,405,0.7946610503833023
causal_full_lasso_lgbm,season,2018,rmse,405,3.357804913382806
causal_full_lasso_lgbm,season,2018,mae,405,2.595774126108937
causal_full_lasso_lgbm,season,2018,bias,405,-0.3521544435788002
causal_full_lasso_lgbm,season,2018,spearman,405,0.7860371770514346
causal_full_lasso_rf,season,2018,rmse,405,3.3829856297744576
causal_full_lasso_rf,season,2018,mae,405,2.6113609809343354
causal_full_lasso_rf,season,2018,bias,405,-0.4115793620598707
causal_full_lasso_rf,season,2018,spearman,405,0.7868959141509597
causal_full_lasso_tree_average,season,2018,rmse,405,3.3619246702869754
causal_full_lasso_tree_average,season,2018,mae,405,2.59448915506371
causal_full_lasso_tree_average,season,2018,bias,405,-0.3818669028193356
causal_full_lasso_tree_average,season,2018,spearman,405,0.7875082553441675
causal_full_lasso_rf_lgbm,season,2018,rmse,405,3.3619246702869754
causal_full_lasso_rf_lgbm,season,2018,mae,405,2.59448915506371
causal_full_lasso_rf_lgbm,season,2018,bias,405,-0.3818669028193356
causal_full_lasso_rf_lgbm,season,2018,spearman,405,0.7875082553441675
full_lasso,season,2019,rmse,387,3.2259621068405746
full_lasso,season,2019,mae,387,2.5388221865940204
full_lasso,season,2019,bias,387,-0.4434675867016672
full_lasso,season,2019,spearman,387,0.7886353355011806
projection_core_lasso,season,2019,rmse,387,3.108647084953256
projection_core_lasso,season,2019,mae,387,2.421502594668486
projection_core_lasso,season,2019,bias,387,-0.08725522269774277
projection_core_lasso,season,2019,spearman,387,0.7979198822365444
projection_active_lasso,season,2019,rmse,387,3.1117823999695693
projection_active_lasso,season,2019,mae,387,2.4226576378129407
projection_active_lasso,season,2019,bias,387,-0.10248765615774356
projection_active_lasso,season,2019,spearman,387,0.7988927570619851
full_random_forest,season,2019,rmse,387,3.137541625889395
full_random_forest,season,2019,mae,387,2.47343385685159
full_random_forest,season,2019,bias,387,-0.0050608749996647415
full_random_forest,season,2019,spearman,387,0.7930587172091057
full_lightgbm,season,2019,rmse,387,3.141438181011097
full_lightgbm,season,2019,mae,387,2.491793879655002
full_lightgbm,season,2019,bias,387,-0.015831253402755024
full_lightgbm,season,2019,spearman,387,0.7867760245052516
full_rf_lgbm_average,season,2019,rmse,387,3.1307138344628997
full_rf_lgbm_average,season,2019,mae,387,2.4772562451461986
full_rf_lgbm_average,season,2019,bias,387,-0.010446064201209877
full_rf_lgbm_average,season,2019,spearman,387,0.7906260125487679
full_lasso_lgbm_average,season,2019,rmse,387,3.134216528210847
full_lasso_lgbm_average,season,2019,mae,387,2.4823504697671512
full_lasso_lgbm_average,season,2019,bias,387,-0.22964942005221112
full_lasso_lgbm_average,season,2019,spearman,387,0.7920601695855474
full_lasso_rf_average,season,2019,rmse,387,3.125720365190476
full_lasso_rf_average,season,2019,mae,387,2.466755334584651
full_lasso_rf_average,season,2019,bias,387,-0.22426423085066596
full_lasso_rf_average,season,2019,spearman,387,0.7953909045832654
full_lasso_rf_lgbm_equal_thirds,season,2019,rmse,387,3.1173280550892986
full_lasso_rf_lgbm_equal_thirds,season,2019,mae,387,2.466240722696302
full_lasso_rf_lgbm_equal_thirds,season,2019,bias,387,-0.15478657170136237
full_lasso_rf_lgbm_equal_thirds,season,2019,spearman,387,0.7950346945093837
projection_core_lasso_lgbm_average,season,2019,rmse,387,3.0916220085745882
projection_core_lasso_lgbm_average,season,2019,mae,387,2.4361951922122937
projection_core_lasso_lgbm_average,season,2019,bias,387,-0.05154323805024888
projection_core_lasso_lgbm_average,season,2019,spearman,387,0.7980175009809998
projection_core_lasso_rf_average,season,2019,rmse,387,3.09135152304054
projection_core_lasso_rf_average,season,2019,mae,387,2.4277501862959374
projection_core_lasso_rf_average,season,2019,bias,387,-0.04615804884870375
projection_core_lasso_rf_average,season,2019,spearman,387,0.7998000006212703
projection_core_lasso_rf_lgbm_equal_thirds,season,2019,rmse,387,3.096365467711559
projection_core_lasso_rf_lgbm_equal_thirds,season,2019,mae,387,2.440138117897652
projection_core_lasso_rf_lgbm_equal_thirds,season,2019,bias,387,-0.03604911703338753
projection_core_lasso_rf_lgbm_equal_thirds,season,2019,spearman,387,0.7973927617203556
projection_active_lasso_lgbm_average,season,2019,rmse,387,3.092482926504405
projection_active_lasso_lgbm_average,season,2019,mae,387,2.4352868358491535
projection_active_lasso_lgbm_average,season,2019,bias,387,-0.059159454780249296
projection_active_lasso_lgbm_average,season,2019,spearman,387,0.7985864433134771
projection_active_lasso_rf_average,season,2019,rmse,387,3.092342855917756
projection_active_lasso_rf_average,season,2019,mae,387,2.4279852535546236
projection_active_lasso_rf_average,season,2019,bias,387,-0.05377426557870416
projection_active_lasso_rf_average,season,2019,spearman,387,0.8004946154413073
projection_active_lasso_rf_lgbm_equal_thirds,season,2019,rmse,387,3.0968375519084614
projection_active_lasso_rf_lgbm_equal_thirds,season,2019,mae,387,2.4402878325792807
projection_active_lasso_rf_lgbm_equal_thirds,season,2019,bias,387,-0.04112659485338771
projection_active_lasso_rf_lgbm_equal_thirds,season,2019,spearman,387,0.7978752653978805
causal_full_lasso_lgbm,season,2019,rmse,387,3.125093391104014
causal_full_lasso_lgbm,season,2019,mae,387,2.4793540189902283
causal_full_lasso_lgbm,season,2019,bias,387,-0.12985578518272564
causal_full_lasso_lgbm,season,2019,spearman,387,0.7917111023466258
causal_full_lasso_rf,season,2019,rmse,387,3.1168044618801507
causal_full_lasso_rf,season,2019,mae,387,2.4573882253693915
causal_full_lasso_rf,season,2019,bias,387,-0.13578132997357545
causal_full_lasso_rf,season,2019,spearman,387,0.7962012540335262
causal_full_lasso_tree_average,season,2019,rmse,387,3.116424187935945
causal_full_lasso_tree_average,season,2019,mae,387,2.465126885070802
causal_full_lasso_tree_average,season,2019,bias,387,-0.11651819383444081
causal_full_lasso_tree_average,season,2019,spearman,387,0.7943483612371267
causal_full_lasso_rf_lgbm,season,2019,rmse,387,3.115713806000631
causal_full_lasso_rf_lgbm,season,2019,mae,387,2.461849567769355
causal_full_lasso_rf_lgbm,season,2019,bias,387,-0.1185486515599879
causal_full_lasso_rf_lgbm,season,2019,spearman,387,0.7952512569838274
full_lasso,season,2020,rmse,419,3.24842981735597
full_lasso,season,2020,mae,419,2.454189526070858
full_lasso,season,2020,bias,419,-0.24103849602174207
full_lasso,season,2020,spearman,419,0.8069309359519976
projection_core_lasso,season,2020,rmse,419,3.194392771979845
projection_core_lasso,season,2020,mae,419,2.3863640550851306
projection_core_lasso,season,2020,bias,419,-0.3728429701102139
projection_core_lasso,season,2020,spearman,419,0.8200002104418157
projection_active_lasso,season,2020,rmse,419,3.1985381183510646
projection_active_lasso,season,2020,mae,419,2.3913932008157492
projection_active_lasso,season,2020,bias,419,-0.3764112946730495
projection_active_lasso,season,2020,spearman,419,0.8194566511020444
full_random_forest,season,2020,rmse,419,3.275063994168713
full_random_forest,season,2020,mae,419,2.4910244331262454
full_random_forest,season,2020,bias,419,-0.23662426429830719
full_random_forest,season,2020,spearman,419,0.8086851056225219
full_lightgbm,season,2020,rmse,419,3.2451170641033094
full_lightgbm,season,2020,mae,419,2.475084927898085
full_lightgbm,season,2020,bias,419,-0.17208129066315894
full_lightgbm,season,2020,spearman,419,0.8078608272756274
full_rf_lgbm_average,season,2020,rmse,419,3.247515349085243
full_rf_lgbm_average,season,2020,mae,419,2.4664221443795915
full_rf_lgbm_average,season,2020,bias,419,-0.20435277748073308
full_rf_lgbm_average,season,2020,spearman,419,0.8097999568759733
full_lasso_lgbm_average,season,2020,rmse,419,3.2244237596887815
full_lasso_lgbm_average,season,2020,mae,419,2.445224355076319
full_lasso_lgbm_average,season,2020,bias,419,-0.20655989334245053
full_lasso_lgbm_average,season,2020,spearman,419,0.810001997156541
full_lasso_rf_average,season,2020,rmse,419,3.2292286847542306
full_lasso_rf_average,season,2020,mae,419,2.440096478512326
full_lasso_rf_average,season,2020,bias,419,-0.23883138016002461
full_lasso_rf_average,season,2020,spearman,419,0.8114899336919127
full_lasso_rf_lgbm_equal_thirds,season,2020,rmse,419,3.2262052784484045
full_lasso_rf_lgbm_equal_thirds,season,2020,mae,419,2.442992584076482
full_lasso_rf_lgbm_equal_thirds,season,2020,bias,419,-0.21658135032773615
full_lasso_rf_lgbm_equal_thirds,season,2020,spearman,419,0.8116111415469485
projection_core_lasso_lgbm_average,season,2020,rmse,419,3.191163091574212
projection_core_lasso_lgbm_average,season,2020,mae,419,2.411251666044875
projection_core_lasso_lgbm_average,season,2020,bias,419,-0.27246213038668654
projection_core_lasso_lgbm_average,season,2020,spearman,419,0.8187946237711371
projection_core_lasso_rf_average,season,2020,rmse,419,3.1978498627778422
projection_core_lasso_rf_average,season,2020,mae,419,2.4055358944157907
projection_core_lasso_rf_average,season,2020,bias,419,-0.3047336172042605
projection_core_lasso_rf_average,season,2020,spearman,419,0.8199410412694733
projection_core_lasso_rf_lgbm_equal_thirds,season,2020,rmse,419,3.203531248662952
projection_core_lasso_rf_lgbm_equal_thirds,season,2020,mae,419,2.420333488217412
projection_core_lasso_rf_lgbm_equal_thirds,season,2020,bias,419,-0.26051617502389335
projection_core_lasso_rf_lgbm_equal_thirds,season,2020,spearman,419,0.8180124008035781
projection_active_lasso_lgbm_average,season,2020,rmse,419,3.1929014694920124
projection_active_lasso_lgbm_average,season,2020,mae,419,2.4146648946145293
projection_active_lasso_lgbm_average,season,2020,bias,419,-0.27424629266810435
projection_active_lasso_lgbm_average,season,2020,spearman,419,0.8188274135138857
projection_active_lasso_rf_average,season,2020,rmse,419,3.199751361354324
projection_active_lasso_rf_average,season,2020,mae,419,2.4109893879501887
projection_active_lasso_rf_average,season,2020,bias,419,-0.3065177794856782
projection_active_lasso_rf_average,season,2020,spearman,419,0.819571218648523
projection_active_lasso_rf_lgbm_equal_thirds,season,2020,rmse,419,3.2046851643507788
projection_active_lasso_rf_lgbm_equal_thirds,season,2020,mae,419,2.4223035339227827
projection_active_lasso_rf_lgbm_equal_thirds,season,2020,bias,419,-0.2617056165448385
projection_active_lasso_rf_lgbm_equal_thirds,season,2020,spearman,419,0.8181821407405426
causal_full_lasso_lgbm,season,2020,rmse,419,3.2282582741894075
causal_full_lasso_lgbm,season,2020,mae,419,2.454096657351486
causal_full_lasso_lgbm,season,2020,bias,419,-0.19095959109300176
causal_full_lasso_lgbm,season,2020,spearman,419,0.8104396831256674
causal_full_lasso_rf,season,2020,rmse,419,3.239857750322264
causal_full_lasso_rf,season,2020,mae,419,2.454745505268422
causal_full_lasso_rf,season,2020,bias,419,-0.23794672023862498
causal_full_lasso_rf,season,2020,spearman,419,0.8117809630504373
causal_full_lasso_tree_average,season,2020,rmse,419,3.229416953213877
causal_full_lasso_tree_average,season,2020,mae,419,2.4472152449963365
causal_full_lasso_tree_average,season,2020,bias,419,-0.21360012122041275
causal_full_lasso_tree_average,season,2020,spearman,419,0.8117156282645129
causal_full_lasso_rf_lgbm,season,2020,rmse,419,3.23186104071592
causal_full_lasso_rf_lgbm,season,2020,mae,419,2.4485626842987958
causal_full_lasso_rf_lgbm,season,2020,bias,419,-0.22112362123647272
causal_full_lasso_rf_lgbm,season,2020,spearman,419,0.8117657916769268
full_lasso,season,2021,rmse,417,3.0866596708985496
full_lasso,season,2021,mae,417,2.3892478878941352
full_lasso,season,2021,bias,417,0.2745703564037911
full_lasso,season,2021,spearman,417,0.7978748734145978
projection_core_lasso,season,2021,rmse,417,3.0901442738997353
projection_core_lasso,season,2021,mae,417,2.4056703231767274
projection_core_lasso,season,2021,bias,417,0.3695634071950573
projection_core_lasso,season,2021,spearman,417,0.8054166966275822
projection_active_lasso,season,2021,rmse,417,3.1041834451936947
projection_active_lasso,season,2021,mae,417,2.421842829157436
projection_active_lasso,season,2021,bias,417,0.4188665062225194
projection_active_lasso,season,2021,spearman,417,0.8045193518207908
full_random_forest,season,2021,rmse,417,3.037826895546309
full_random_forest,season,2021,mae,417,2.3442057907035343
full_random_forest,season,2021,bias,417,0.20321514574879526
full_random_forest,season,2021,spearman,417,0.8094812092418766
full_lightgbm,season,2021,rmse,417,3.0581951743355527
full_lightgbm,season,2021,mae,417,2.3685482796948945
full_lightgbm,season,2021,bias,417,0.2119254566926045
full_lightgbm,season,2021,spearman,417,0.8083455983261193
full_rf_lgbm_average,season,2021,rmse,417,3.036795410427395
full_rf_lgbm_average,season,2021,mae,417,2.349873088866696
full_rf_lgbm_average,season,2021,bias,417,0.20757030122069994
full_rf_lgbm_average,season,2021,spearman,417,0.8107822210282262
full_lasso_lgbm_average,season,2021,rmse,417,3.0508004172699064
full_lasso_lgbm_average,season,2021,mae,417,2.3626593424954523
full_lasso_lgbm_average,season,2021,bias,417,0.24324790654819783
full_lasso_lgbm_average,season,2021,spearman,417,0.8045474097905714
full_lasso_rf_average,season,2021,rmse,417,3.0300865665602434
full_lasso_rf_average,season,2021,mae,417,2.3413795506308
full_lasso_rf_average,season,2021,bias,417,0.23889275107629324
full_lasso_rf_average,season,2021,spearman,417,0.8061611178524798
full_lasso_rf_lgbm_equal_thirds,season,2021,rmse,417,3.0319652356376703
full_lasso_rf_lgbm_equal_thirds,season,2021,mae,417,2.3454743992212164
full_lasso_rf_lgbm_equal_thirds,season,2021,bias,417,0.22990365294839696
full_lasso_rf_lgbm_equal_thirds,season,2021,spearman,417,0.8075999840963793
projection_core_lasso_lgbm_average,season,2021,rmse,417,3.049887961187763
projection_core_lasso_lgbm_average,season,2021,mae,417,2.3710385071658044
projection_core_lasso_lgbm_average,season,2021,bias,417,0.29074443194383087
