period,scope,method,n,ppg_crps,contribution_crps,severity,event_rate,predicted_rate,calibration_bias,brier,log_loss,average_precision,roc_auc,top_decile_lift,top_decile_recall,tail_utility_crps,observed_tail_utility_mean,predicted_tail_utility_mean,ppg_crps_baseline,contribution_crps_baseline,brier_baseline,log_loss_baseline,average_precision_baseline,top_decile_lift_baseline,top_decile_recall_baseline,tail_utility_crps_baseline,ppg_crps_delta,contribution_crps_delta,brier_delta,log_loss_delta,average_precision_delta,top_decile_lift_delta,top_decile_recall_delta,tail_utility_crps_delta
all_2017_2025,core,te_pff_mtf_w025,1080,2.480987533619298,30.946689714284137,q90,0.15648148148148147,0.06970761902625124,-0.08677386245523024,0.13681035034945835,0.4683290529436429,0.21367721253925476,0.6250625166440417,1.5384615384615385,0.15384615384615385,8.336551771575438,9.326775925925926,3.9192425263638815,2.4810899047409345,30.94958764897013,0.13676776864731738,0.46809542286368355,0.21438655630250336,1.5976331360946747,0.15976331360946747,8.335634664220011,-0.00010237112163657969,-0.0028979346859934196,4.2581702140970235e-05,0.00023363007995935714,-0.0007093437632486044,-0.059171597633136175,-0.005917159763313612,0.0009171073554270492
all_2017_2025,core,te_pff_mtf_w025,1080,2.480987533619298,30.946689714284137,q95,0.09537037037037037,0.044334275535232545,-0.051036094835137824,0.08421912496343696,0.31628990885764435,0.206942840519953,0.7561785135793146,2.1359223300970873,0.21359223300970873,4.610693630253893,5.073088888888894,1.8319138488628732,2.4810899047409345,30.94958764897013,0.08421966203201821,0.31628028220021587,0.20701120204187307,2.1359223300970873,0.21359223300970873,4.6108246438608465,-0.00010237112163657969,-0.0028979346859934196,-5.370685812466913e-07,9.626657428485341e-06,-6.83615219200795e-05,0.0,0.0,-0.0001310136069534451
all_2017_2025,core,te_pff_mtf_w050,1080,2.4806897089406634,30.946287685921547,q90,0.15648148148148147,0.06970391079863124,-0.08677757068285023,0.1368114977572331,0.4683462109520943,0.21366415043825765,0.6252054118304223,1.4792899408284024,0.14792899408284024,8.33711961161759,9.326775925925926,3.9196791435568574,2.4810899047409345,30.94958764897013,0.13676776864731738,0.46809542286368355,0.21438655630250336,1.5976331360946747,0.15976331360946747,8.335634664220011,-0.0004001958002710637,-0.0032999630485832654,4.372910991573553e-05,0.000250788088410725,-0.0007224058642457121,-0.11834319526627235,-0.011834319526627224,0.001484947397578651
all_2017_2025,core,te_pff_mtf_w050,1080,2.4806897089406634,30.946287685921547,q95,0.09537037037037037,0.04431075711088659,-0.05105961325948378,0.08423513292446792,0.3164100408367466,0.2067543296468351,0.7557810217527401,2.1359223300970873,0.21359223300970873,4.611010241661307,5.073088888888894,1.8325794944313516,2.4810899047409345,30.94958764897013,0.08421966203201821,0.31628028220021587,0.20701120204187307,2.1359223300970873,0.21359223300970873,4.6108246438608465,-0.0004001958002710637,-0.0032999630485832654,1.547089244971489e-05,0.00012975863653075237,-0.0002568723950379659,0.0,0.0,0.00018559780046079055
all_2017_2025,core,te_pff_yac_w025,1080,2.4808019597757265,30.951597236506423,q90,0.15648148148148147,0.0698548989268712,-0.08662658255461027,0.13669282977301553,0.4674718818295428,0.21508269992343193,0.6277905156567658,1.5976331360946747,0.15976331360946747,8.334861498425218,9.326775925925926,3.924565180845733,2.4810899047409345,30.94958764897013,0.13676776864731738,0.46809542286368355,0.21438655630250336,1.5976331360946747,0.15976331360946747,8.335634664220011,-0.00028794496520800905,0.0020095875362926563,-7.493887430184976e-05,-0.000623541034140751,0.0006961436209285687,0.0,0.0,-0.0007731657947935844
all_2017_2025,core,te_pff_yac_w025,1080,2.4808019597757265,30.951597236506423,q95,0.09537037037037037,0.04439828312688913,-0.05097208724348124,0.08419858879066221,0.31609177386299947,0.20711615309738396,0.7566256918842106,2.1359223300970873,0.21359223300970873,4.6105027096484745,5.073088888888894,1.8327220260826342,2.4810899047409345,30.94958764897013,0.08421966203201821,0.31628028220021587,0.20701120204187307,2.1359223300970873,0.21359223300970873,4.6108246438608465,-0.00028794496520800905,0.0020095875362926563,-2.1073241356001082e-05,-0.0001885083372163976,0.00010495105551089345,0.0,0.0,-0.00032193421237192155
all_2017_2025,depth,production,1567,1.9529665089779478,14.383650748276192,q90,0.009572431397574984,0.012014526005607783,0.0024420946080327983,0.009617338806082423,0.09218442909816983,0.019701309732966667,0.6195876288659794,1.9961783439490444,0.2,0.2422706055881137,0.23770899808551377,0.3561866123052714,1.9529665089779478,14.383650748276192,0.009617338806082423,0.09218442909816983,0.019701309732966667,1.9961783439490444,0.2,0.2422706055881137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_2017_2025,depth,production,1567,1.9529665089779478,14.383650748276192,q95,0.0019144862795149968,0.004501757507806423,0.002587271228291426,0.002018232742731819,0.03416523082263858,0.002120206042883416,0.4820971867007673,0.0,0.0,0.0401590869866023,0.03807275047862186,0.10935741844246183,1.9529665089779478,14.383650748276192,0.002018232742731819,0.03416523082263858,0.002120206042883416,0.0,0.0,0.0401590869866023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_2017_2025,depth,te_pff_mtf_w025,1567,1.95299683292658,14.383587278760215,q90,0.009572431397574984,0.012004506950386773,0.0024320755528117882,0.009617127785179463,0.09217583659175156,0.01980301361181204,0.6200171821305842,1.9961783439490444,0.2,0.24225371801162332,0.23770899808551377,0.3557149230208311,1.9529665089779478,14.383650748276192,0.009617338806082423,0.09218442909816983,0.019701309732966667,1.9961783439490444,0.2,0.2422706055881137,3.0323948632338116e-05,-6.346951597713257e-05,-2.1102090295987974e-07,-8.59250641827014e-06,0.00010170387884537307,0.0,0.0,-1.688757649037642e-05
all_2017_2025,depth,te_pff_mtf_w025,1567,1.95299683292658,14.383587278760215,q95,0.0019144862795149968,0.004494738797831897,0.0025802525183168997,0.002018150617808845,0.03415816992127806,0.002126664322397753,0.4831628303495311,0.0,0.0,0.040157911133579256,0.03807275047862186,0.10920244758561128,1.9529665089779478,14.383650748276192,0.002018232742731819,0.03416523082263858,0.002120206042883416,0.0,0.0,0.0401590869866023,3.0323948632338116e-05,-6.346951597713257e-05,-8.212492297408197e-08,-7.06090136051718e-06,6.458279514337008e-06,0.0,0.0,-1.1758530230471242e-06
all_2017_2025,depth,te_pff_mtf_w050,1567,1.952956304621182,14.38315089783938,q90,0.009572431397574984,0.0119948507657258,0.0024224193681508157,0.009615646100466748,0.09216258407828055,0.019803887266460072,0.6195017182130584,1.9961783439490444,0.2,0.2422377616993939,0.23770899808551377,0.3552957230252696,1.9529665089779478,14.383650748276192,0.009617338806082423,0.09218442909816983,0.019701309732966667,1.9961783439490444,0.2,0.2422706055881137,-1.0204356765797229e-05,-0.0004998504368121104,-1.6927056156745834e-06,-2.184501988927723e-05,0.00010257753349340523,0.0,0.0,-3.284388871979682e-05
all_2017_2025,depth,te_pff_mtf_w050,1567,1.952956304621182,14.38315089783938,q95,0.0019144862795149968,0.004499292381518529,0.0025848061020035317,0.002018237529212155,0.034162767102337094,0.002124500607038836,0.48294970161977835,0.0,0.0,0.04015759582209455,0.03807275047862186,0.10920980528597651,1.9529665089779478,14.383650748276192,0.002018232742731819,0.03416523082263858,0.002120206042883416,0.0,0.0,0.0401590869866023,-1.0204356765797229e-05,-0.0004998504368121104,4.786480335781246e-09,-2.463720301486283e-06,4.294564155420035e-06,0.0,0.0,-1.4911645077539393e-06
all_2017_2025,depth,te_pff_yac_w025,1567,1.9530122803845689,14.384586183306572,q90,0.009572431397574984,0.012006994620173328,0.0024345632225983432,0.009626214017698198,0.09266456357733008,0.019149972934625614,0.6077749140893471,1.9961783439490444,0.2,0.24225565050071513,0.23770899808551377,0.3551325323361162,1.9529665089779478,14.383650748276192,0.009617338806082423,0.09218442909816983,0.019701309732966667,1.9961783439490444,0.2,0.2422706055881137,4.577140662109791e-05,0.0009354350303798498,8.875211615775452e-06,0.0004801344791602463,-0.0005513367983410525,0.0,0.0,-1.4955087398571543e-05
all_2017_2025,depth,te_pff_yac_w025,1567,1.9530122803845689,14.384586183306572,q95,0.0019144862795149968,0.004488959485536733,0.002574473206021736,0.0020177042826388827,0.034152159885183025,0.0021223478750066137,0.4825234441602728,0.0,0.0,0.040152385193766925,0.03807275047862186,0.1090483454810889,1.9529665089779478,14.383650748276192,0.002018232742731819,0.03416523082263858,0.002120206042883416,0.0,0.0,0.0401590869866023,4.577140662109791e-05,0.0009354350303798498,-5.284600929364794e-07,-1.3070937455554599e-05,2.141832123197813e-06,0.0,0.0,-6.701792835378528e-06
development_2017_2022,all,production,1759,2.1570129826383813,21.32522729243073,q90,0.07220011370096646,0.037482306784264764,-0.0347178069167017,0.06330067544142211,0.24166763941200334,0.21377950256783224,0.8213679172456384,2.7543396564065854,0.2755905511811024,3.883468515141028,4.3352347924957355,1.9301212587906424,2.1570129826383813,21.32522729243073,0.06330067544142211,0.24166763941200334,0.21377950256783224,2.7543396564065854,0.2755905511811024,3.883468515141028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development_2017_2022,all,production,1759,2.1570129826383813,21.32522729243073,q95,0.04377487208641274,0.021442659258904574,-0.022332212827508163,0.03878771328977105,0.168631104984103,0.20934677379852348,0.8739402690056673,5.321649940968122,0.5324675324675324,2.0978092008197464,2.3012939169982958,0.8304570052996709,2.1570129826383813,21.32522729243073,0.03878771328977105,0.168631104984103,0.20934677379852348,5.321649940968122,0.5324675324675324,2.0978092008197464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development_2017_2022,all,te_pff_mtf_w025,1759,2.157072068511038,21.324501036468945,q90,0.07220011370096646,0.03746987772426354,-0.034730235976702925,0.06333246972933779,0.24189695304056266,0.2128728057509421,0.8206586768565695,2.7543396564065854,0.2755905511811024,3.8843423029816027,4.3352347924957355,1.9284623943841595,2.1570129826383813,21.32522729243073,0.06330067544142211,0.24166763941200334,0.21377950256783224,2.7543396564065854,0.2755905511811024,3.883468515141028,5.9085872656794436e-05,-0.0007262559617835507,3.1794287915679065e-05,0.00022931362855932447,-0.0009066968168901235,0.0,0.0,0.0008737878405744581
development_2017_2022,all,te_pff_mtf_w025,1759,2.157072068511038,21.324501036468945,q95,0.04377487208641274,0.02143213136561104,-0.022342740720801696,0.038794232538516,0.1686854249226991,0.20926792416649573,0.873832172583659,5.321649940968122,0.5324675324675324,2.097819934988457,2.3012939169982958,0.8305130157911242,2.1570129826383813,21.32522729243073,0.03878771328977105,0.168631104984103,0.20934677379852348,5.321649940968122,0.5324675324675324,2.0978092008197464,5.9085872656794436e-05,-0.0007262559617835507,6.519248744951689e-06,5.4319938596114614e-05,-7.884963202775541e-05,0.0,0.0,1.0734168710779812e-05
development_2017_2022,all,te_pff_mtf_w050,1759,2.1569775130999065,21.323873688909188,q90,0.07220011370096646,0.037444555841240165,-0.034755557859726297,0.063319209452403,0.24172044796975997,0.2129075777186663,0.8211122047244094,2.7543396564065854,0.2755905511811024,3.883995898339346,4.3352347924957355,1.9279726758244171,2.1570129826383813,21.32522729243073,0.06330067544142211,0.24166763941200334,0.21377950256783224,2.7543396564065854,0.2755905511811024,3.883468515141028,-3.5469538474774964e-05,-0.0013536035215402364,1.8534010980897353e-05,5.2808557756633956e-05,-0.0008719248491659282,0.0,0.0,0.00052738319831791
development_2017_2022,all,te_pff_mtf_w050,1759,2.1569775130999065,21.323873688909188,q95,0.04377487208641274,0.02142525856080451,-0.022349613525608228,0.038792876230497805,0.16866504578875482,0.20929142863275235,0.8738398937566594,5.321649940968122,0.5324675324675324,2.0977021048686466,2.3012939169982958,0.8304743684278116,2.1570129826383813,21.32522729243073,0.03878771328977105,0.168631104984103,0.20934677379852348,5.321649940968122,0.5324675324675324,2.0978092008197464,-3.5469538474774964e-05,-0.0013536035215402364,5.1629407267564376e-06,3.394080465182747e-05,-5.5345165771131244e-05,0.0,0.0,-0.00010709595109981151
development_2017_2022,all,te_pff_yac_w025,1759,2.1569557066162113,21.325539221422197,q90,0.07220011370096646,0.03748014577906296,-0.0347199679219035,0.06328064527389687,0.2415228014732724,0.21426393269162355,0.8219999614018836,2.6756442376521115,0.2677165354330709,3.8833399092711574,4.3352347924957355,1.9298841535865507,2.1570129826383813,21.32522729243073,0.06330067544142211,0.24166763941200334,0.21377950256783224,2.7543396564065854,0.2755905511811024,3.883468515141028,-5.7276022169983065e-05,0.00031192899146859077,-2.003016752523401e-05,-0.0001448379387309351,0.00048443012379131845,-0.07869541875447394,-0.007874015748031482,-0.00012860586987084588
development_2017_2022,all,te_pff_yac_w025,1759,2.1569557066162113,21.325539221422197,q95,0.04377487208641274,0.021434175360796493,-0.022340696725616244,0.03878036871620096,0.16854342033058953,0.20943764955509483,0.8741989283011875,5.191853600944509,0.5194805194805194,2.0976361888176775,2.3012939169982958,0.8304916590016388,2.1570129826383813,21.32522729243073,0.03878771328977105,0.168631104984103,0.20934677379852348,5.321649940968122,0.5324675324675324,2.0978092008197464,-5.7276022169983065e-05,0.00031192899146859077,-7.3445735700866654e-06,-8.76846535134701e-05,9.087575657135138e-05,-0.12979634002361262,-0.012987012987012991,-0.00017301200206887302
development_2017_2022,core,production,720,2.4995577840202943,31.379094383063048,q90,0.1638888888888889,0.07448168404011153,-0.08940720484877736,0.14211275102410564,0.4789252347625284,0.22871385555874385,0.6299904273889295,1.4406779661016949,0.1440677966101695,9.13678177517389,10.247275,4.208058576004777,2.4995577840202943,31.379094383063048,0.14211275102410564,0.4789252347625284,0.22871385555874385,1.4406779661016949,0.1440677966101695,9.13678177517389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development_2017_2022,core,production,720,2.4995577840202943,31.379094383063048,q95,0.10416666666666667,0.04627665882266455,-0.05789000784400212,0.09182353621148662,0.34821960470813135,0.22046184961453444,0.7509560723514213,1.8666666666666667,0.18666666666666668,5.0553141121966805,5.555522222222225,1.8831693575406474,2.4995577840202943,31.379094383063048,0.09182353621148662,0.34821960470813135,0.22046184961453444,1.8666666666666667,0.18666666666666668,5.0553141121966805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development_2017_2022,core,te_pff_mtf_w025,720,2.49964412787138,31.37698537380701,q90,0.1638888888888889,0.07446856186820933,-0.08942032702067956,0.142192245519712,0.47957552980415613,0.22779026838347383,0.6279914409595134,1.4406779661016949,0.1440677966101695,9.138959705189523,10.247275,4.2048766501571135,2.4995577840202943,31.379094383063048,0.14211275102410564,0.4789252347625284,0.22871385555874385,1.4406779661016949,0.1440677966101695,9.13678177517389,8.634385108585718e-05,-0.0021090092560385187,7.949449560634703e-05,0.0006502950416277242,-0.0009235871752700242,0.0,0.0,0.002177930015632157
development_2017_2022,core,te_pff_mtf_w025,720,2.49964412787138,31.37698537380701,q95,0.10416666666666667,0.04627321286521742,-0.05789345380144925,0.09183987315998149,0.3483747948762495,0.22039048650639606,0.750687338501292,1.8666666666666667,0.18666666666666668,5.05534259036746,5.555522222222225,1.8834508405345505,2.4995577840202943,31.379094383063048,0.09182353621148662,0.34821960470813135,0.22046184961453444,1.8666666666666667,0.18666666666666668,5.0553141121966805,8.634385108585718e-05,-0.0021090092560385187,1.633694849487166e-05,0.00015519016811815778,-7.13631081383781e-05,0.0,0.0,2.8478170779777656e-05
development_2017_2022,core,te_pff_mtf_w050,720,2.4993292533075127,31.37551661196721,q90,0.1638888888888889,0.07444663403584707,-0.08944225485304182,0.14216458509084307,0.47925036622002964,0.22773276118042873,0.6285404583591419,1.4406779661016949,0.1440677966101695,9.13815340848381,10.247275,4.204492835848764,2.4995577840202943,31.379094383063048,0.14211275102410564,0.4789252347625284,0.22871385555874385,1.4406779661016949,0.1440677966101695,9.13678177517389,-0.00022853071278161607,-0.0035777710958377895,5.183406673742175e-05,0.0003251314575012376,-0.0009810943783151171,0.0,0.0,0.0013716333099189626
development_2017_2022,core,te_pff_mtf_w050,720,2.4993292533075127,31.37551661196721,q95,0.10416666666666667,0.04624984388289709,-0.057916822783769584,0.09183647928496548,0.34831838964331063,0.22041549897617638,0.7507080103359174,1.8666666666666667,0.18666666666666668,5.055056104614945,5.555522222222225,1.8833716663323072,2.4995577840202943,31.379094383063048,0.09182353621148662,0.34821960470813135,0.22046184961453444,1.8666666666666667,0.18666666666666668,5.0553141121966805,-0.00022853071278161607,-0.0035777710958377895,1.2943073478863254e-05,9.878493517928577e-05,-4.6350638358061413e-05,0.0,0.0,-0.0002580075817357752
development_2017_2022,core,te_pff_yac_w025,720,2.4994104112069504,31.37849145081575,q90,0.1638888888888889,0.07453402232785632,-0.08935486656103257,0.14206321320956927,0.47855564350916197,0.229200291658943,0.6314967058956023,1.4406779661016949,0.1440677966101695,9.13653586769956,10.247275,4.208898400700083,2.4995577840202943,31.379094383063048,0.14211275102410564,0.4789252347625284,0.22871385555874385,1.4406779661016949,0.1440677966101695,9.13678177517389,-0.0001473728133438712,-0.0006029322472969056,-4.953781453637118e-05,-0.0003695912533664414,0.0004864361001991613,0.0,0.0,-0.00024590747432995386
development_2017_2022,core,te_pff_yac_w025,720,2.4994104112069504,31.37849145081575,q95,0.10416666666666667,0.046300182254899735,-0.057866484411766936,0.09180723700677879,0.34805048061409943,0.22048413689107388,0.7512041343669251,1.8666666666666667,0.18666666666666668,5.054901561910772,5.555522222222225,1.8835612729142592,2.4995577840202943,31.379094383063048,0.09182353621148662,0.34821960470813135,0.22046184961453444,1.8666666666666667,0.18666666666666668,5.0553141121966805,-0.0001473728133438712,-0.0006029322472969056,-1.6299204707831416e-05,-0.00016912409403191386,2.228727653943996e-05,0.0,0.0,-0.00041255028590825304
development_2017_2022,depth,production,1039,1.919638336829933,14.358158663696113,q90,0.008662175168431183,0.011842699831223687,0.0031805246627925037,0.008685955114634658,0.07725429133464237,0.02434904778878403,0.6631067961165048,2.22008547008547,0.2222222222222222,0.24305894129727212,0.23834456207892202,0.3515698936374399,1.919638336829933,14.358158663696113,0.008685955114634658,0.07725429133464237,0.02434904778878403,2.22008547008547,0.2222222222222222,0.24305894129727212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development_2017_2022,depth,production,1039,1.919638336829933,14.358158663696113,q95,0.0019249278152069298,0.004233342910581965,0.0023084150953750354,0.0020352662217872084,0.04418094155647987,0.0019249278152069298,0.35969141755062684,0.0,0.0,0.048335152512342903,0.04619826756496637,0.10095470153306538,1.919638336829933,14.358158663696113,0.0020352662217872084,0.04418094155647987,0.0019249278152069298,0.0,0.0,0.048335152512342903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development_2017_2022,depth,te_pff_mtf_w025,1039,1.9196785336318791,14.358390619834285,q90,0.008662175168431183,0.01183075107975826,0.003168575911327076,0.008684694398183363,0.0771918757837895,0.024473215165861942,0.6650485436893204,2.22008547008547,0.2222222222222222,0.24302899250065668,0.23834456207892202,0.3509664712306202,1.919638336829933,14.358158663696113,0.008685955114634658,0.07725429133464237,0.02434904778878403,2.22008547008547,0.2222222222222222,0.24305894129727212,4.019680194611297e-05,0.0002319561381725066,-1.2607164512953156e-06,-6.241555085287342e-05,0.00012416737707791198,0.0,0.0,-2.994879661544214e-05
development_2017_2022,depth,te_pff_mtf_w025,1039,1.9196785336318791,14.358390619834285,q95,0.0019249278152069298,0.004217907419781793,0.002292979604574864,0.0020349820597333865,0.04416536104728396,0.0019249278152069298,0.36065573770491804,0.0,0.0,0.04833359054872434,0.04619826756496637,0.10085446543956814,1.919638336829933,14.358158663696113,0.0020352662217872084,0.04418094155647987,0.0019249278152069298,0.0,0.0,0.048335152512342903,4.019680194611297e-05,0.0002319561381725066,-2.8416205382188545e-07,-1.558050919590881e-05,0.0,0.0,0.0,-1.5619636185640329e-06
development_2017_2022,depth,te_pff_mtf_w050,1039,1.919736653668264,14.358346350505169,q90,0.008662175168431183,0.011803077207826326,0.0031409020393951426,0.008681413052329058,0.077118387199602,0.024709396867085964,0.6662351672060409,2.22008547008547,0.2222222222222222,0.24300128110737867,0.23834456207892202,0.3504033637767467,1.919638336829933,14.358158663696113,0.008685955114634658,0.07725429133464237,0.02434904778878403,2.22008547008547,0.2222222222222222,0.24305894129727212,9.831683833105842e-05,0.00018768680905623114,-4.542062305599656e-06,-0.0001359041350403739,0.00036034907830193377,0.0,0.0,-5.766018989344923e-05
development_2017_2022,depth,te_pff_mtf_w050,1039,1.919736653668264,14.358346350505169,q95,0.0019249278152069298,0.00422246603731398,0.0022975382221070506,0.002035037732695362,0.044169947063749805,0.0019249278152069298,0.36065573770491804,0.0,0.0,0.04833263439960481,0.04619826756496637,0.10084390212248227,1.919638336829933,14.358158663696113,0.0020352662217872084,0.04418094155647987,0.0019249278152069298,0.0,0.0,0.048335152512342903,9.831683833105842e-05,0.00018768680905623114,-2.284890918465704e-07,-1.0994492730065364e-05,0.0,0.0,0.0,-2.5181127380966006e-06
development_2017_2022,depth,te_pff_yac_w025,1039,1.9196434955427442,14.359104567751974,q90,0.008662175168431183,0.011802772232257166,0.003140597063825983,0.00868637297968694,0.07726520160239606,0.024238750429065828,0.6621359223300971,2.22008547008547,0.2222222222222222,0.24301162239103044,0.23834456207892202,0.350586503998732,1.919638336829933,14.358158663696113,0.008685955114634658,0.07725429133464237,0.02434904778878403,2.22008547008547,0.2222222222222222,0.24305894129727212,5.158712811148547e-06,0.0009459040558610354,4.1786505228236237e-07,1.09102677536832e-05,-0.00011029735971820193,0.0,0.0,-4.7318906241683445e-05
