method,season,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,zero_active_actual_rate,zero_active_predicted_rate,zero_active_brier,zero_active_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,weighted_draft_distance,weighted_support_distance,mean_effective_draft_weight,draft_capital_coverage
draft_only,2018,180.0,1.9806022676684627,2.775657214275266,-0.7581460586542821,0.8055555555555556,0.5719889878148526,0.12502347200962532,21.930196378469876,30.908636774711855,-6.801220732805213,0.8111111111111111,0.5526050531863888,0.0976663371152644,0.2722222222222222,0.17671315236107757,0.208287242305245,0.5270291322635925,0.12777777777777777,0.08437564436263639,0.1104567402304448,0.5832179451675437,0.16111111111111112,0.10279295509962964,0.12571782543572246,0.7670701073304408,0.011111111111111112,0.025697011927823234,0.01210428889343345,0.41151685393258425,0.5344466072968449,0.04225027521425559,-1.3608471504795627,61.53866623148844,0.05000000000000002,1.4760593634744068,2.267870351202191,0.056865176003190736,0.9111111111111111,0.11666666666666667,0.12069236541499397,0.10587537142197578,0.5118298891883798,0.005555555555555556,0.0058234333179404294,0.005717482627324153,0.3268156424581006,5.209790017036157,0.3496621978716739,0.09107796566965883,0.28380184132732167,0.26728986333867283,0.28816051177422214,0.8833333333333333
draft_only,2019,180.0,1.8744568512076114,2.587048016311742,-0.3456256179145687,0.8111111111111111,0.530357996175157,0.09137425951237593,20.21009518451195,28.194560083485804,-4.473952085595406,0.85,0.5327830416083779,0.0847105107585015,0.18333333333333332,0.18423496027087866,0.1515282423240965,0.5116470830756545,0.08333333333333333,0.08515207061224679,0.07901696550238743,0.48727272727272725,0.10555555555555556,0.11397155651848995,0.09144033945928841,0.6825760052304675,0.03888888888888889,0.025359070153414345,0.03651834756663379,0.601981833195706,0.6021819239650873,-0.04590265131639865,-1.2078310520265214,60.07626382239862,0.05000000000000002,1.3834225166029568,2.157871528571497,-0.1295353164694743,0.9388888888888889,0.1,0.1177420522417781,0.08910638943819435,0.6364883401920439,0.011111111111111112,0.004256465563293876,0.01121304820982693,0.3595505617977528,5.614792479387101,0.32970765215827075,0.1630693358217216,0.26396961224698345,0.26873466646713,0.3144642458917408,0.9
draft_only,2020,180.0,1.8132284230493938,2.4947140615891907,-0.6639268576998958,0.8333333333333334,0.5617426442338896,0.13803071536618505,20.41458878523481,29.134677143477923,-3.482725509733234,0.8277777777777777,0.5330010894532685,0.07623830665511627,0.2,0.1858694062817032,0.1595664006777885,0.5565200617283951,0.08888888888888889,0.08405489448054998,0.08279968237803675,0.4919969512195122,0.12222222222222222,0.11524763966426094,0.10124056971892384,0.7137514384349828,0.022222222222222223,0.028151973305736582,0.021157752991679785,0.8494318181818182,0.5974513407105113,-0.055933825118059194,-1.135810322152742,62.4209049338255,0.05000000000000002,1.5074775821965662,2.176220711285555,0.3639651615181055,0.9111111111111111,0.14444444444444443,0.11968320072164373,0.11868730595051542,0.6780719280719281,0.005555555555555556,0.0071478863677701164,0.005937088999157954,0.3128491620111732,6.08714585177889,0.300223472653031,0.21830556034185827,0.2539744970395574,0.26019283585974334,0.33043054017268575,0.9166666666666666
draft_only,2021,180.0,1.9855286708940216,2.6976439041235496,0.12481532583435452,0.8333333333333334,0.5067956283123426,0.06677069117898937,20.50975785836491,28.903012741731892,3.1485013712259047,0.8166666666666667,0.4869933607831664,0.06431259480404938,0.15,0.18104448617868105,0.12816989079248037,0.5843621399176955,0.05555555555555555,0.08156610949544449,0.05468241686344045,0.5323529411764706,0.09444444444444444,0.11894592011582014,0.08205431480052007,0.7282569469505593,0.03888888888888889,0.02623160738979003,0.034999330945803556,0.7258464079273328,0.5678388421005024,-0.020673477576468407,-1.1214166943521406,62.039614674500385,0.05000000000000002,1.6056229037221998,2.278907407736263,0.49891827232714897,0.9,0.15,0.1212389784968509,0.12022100708593086,0.6267247639796659,0.022222222222222223,0.008206889833176106,0.019282740380135038,0.6306818181818182,6.474881703603154,0.28328741076651126,0.2677078850250118,0.26572671679109605,0.25827210911150267,0.30076407733731314,0.8944444444444445
draft_only,2022,180.0,1.7385489115032216,2.5041236583255557,0.21415356947256392,0.8555555555555555,0.4946990473788753,0.043795820708066646,19.64566747148136,28.59546379952899,4.248331133460743,0.8111111111111111,0.4746238088624703,0.07238271781711847,0.16111111111111112,0.1743797375404586,0.13374144779245423,0.5887188855903174,0.03888888888888889,0.07632717588230263,0.040541887996755184,0.5136251032204789,0.11666666666666667,0.12735232875957697,0.10094554082523195,0.6400119796346212,0.022222222222222223,0.02425642247524051,0.019500982037557187,0.8536931818181818,0.5856616601468788,0.04280996327047131,-1.162892359055351,63.24145905233555,0.05000000000000002,1.5397728552449053,2.3045688633775208,0.264008709064135,0.9055555555555556,0.12777777777777777,0.12151100711173829,0.10310089358786077,0.6820825256161728,0.0,0.00755691064304539,0.0004765802883274595,,6.907615548523624,0.26027741461426673,0.30456921924123004,0.25383274904104597,0.2564861353244865,0.30448104423337097,0.9222222222222223
draft_only,2023,180.0,2.0522275425740166,2.919563520231499,0.32329312939168336,0.7444444444444445,0.47038483989054475,0.10171936230415912,20.73147411451581,31.030122129984022,1.1915514761526242,0.7833333333333333,0.47466167081605315,0.10659037891152329,0.18888888888888888,0.17384036502781322,0.15574314356627733,0.4812651087832393,0.05555555555555555,0.07548758473796259,0.05264777234071564,0.6417647058823529,0.11666666666666667,0.11309128607895415,0.10287757538171086,0.5911949685534591,0.044444444444444446,0.02899558153041896,0.040577521857410814,0.6744186046511628,0.5252517047974475,-0.07047542619628178,-1.1732486641100255,64.10730687439123,0.05000000000000002,1.346815514551135,2.1085753070450846,-0.24908899408008436,0.95,0.08333333333333333,0.12482586509732663,0.07360895599765427,0.6509090909090909,0.016666666666666666,0.0073239470098918355,0.013665301138830212,0.7137476459510358,7.3790563681202,0.23392261298115752,0.3391493191618513,0.2542743574384795,0.25882382280962124,0.30034238620173354,0.9166666666666666
draft_only,2024,180.0,1.9929813184232228,2.8749646636345245,-0.15505242739113842,0.75,0.5129138572173769,0.07785607363612346,21.17517835310958,30.674828303260963,-1.0216204834819578,0.7944444444444444,0.5070341545583134,0.0452794897229416,0.2388888888888889,0.1744876812870773,0.18691379209631637,0.5097606518417925,0.08888888888888889,0.07504872610460246,0.0816843005915311,0.5788871951219512,0.12222222222222222,0.10715723938663808,0.10479477208448032,0.6605293440736478,0.027777777777777776,0.027562258824851197,0.02600125422000924,0.696,0.543645639229438,0.06198339454921447,-1.1932819985822856,63.7679372964021,0.05000000000000002,1.454342614716634,2.2549382947864576,0.029561442541340337,0.9111111111111111,0.1388888888888889,0.11944944466091387,0.11365460834967417,0.632774193548387,0.005555555555555556,0.00574762817949848,0.005693857644963315,0.776536312849162,7.790362853146457,0.23975788290912006,0.37180841045693386,0.24363858554114287,0.25723592876642454,0.30915673794821763,0.9277777777777778
draft_only,2025,180.0,1.9303186822201828,2.7021947361352083,0.11251448033852836,0.8222222222222222,0.4948784348966919,0.03399613722155037,20.911961069625118,30.164613776713132,1.0794296091742261,0.8166666666666667,0.48764413550003666,0.051652885056485465,0.17222222222222222,0.18102015718951023,0.1411242273006347,0.6116042433427149,0.07777777777777778,0.0762009065275675,0.072296215522374,0.5413080895008606,0.09444444444444444,0.1219167959170968,0.08400468581340167,0.6629375676651028,0.044444444444444446,0.03398866202534441,0.03809527513208496,0.8219476744186046,0.5440731256177328,-0.016860602693498768,-1.13660961194406,65.43235818297343,0.05000000000000002,1.7610745965529329,2.653510351901959,0.2798762885672444,0.8666666666666667,0.15555555555555556,0.12221011069293843,0.1292542206417915,0.5784774436090225,0.022222222222222223,0.006525459240246459,0.020481964641455713,0.5965909090909091,8.459430784652712,0.21765180165146789,0.4235771015286542,0.23810817121187292,0.2569492029999925,0.3058184944913901,0.95
draft_recency_hl8,2017,180.0,1.8771881731461884,2.6579501259962828,0.4801416013355735,0.8333333333333334,0.457801709539022,0.10618771654683601,19.94411368376693,29.06576430106122,5.204276258519167,0.7888888888888889,0.4651235419659306,0.07431112636070258,0.13333333333333333,0.1808947389822273,0.11628117367912064,0.5881410256410257,0.05555555555555555,0.08648413603955145,0.05224133680651538,0.6323529411764706,0.09444444444444444,0.1416926837803501,0.0873221950724742,0.5896788163118007,0.03888888888888889,0.03236741339010504,0.037486809519430675,0.6779521056977704,0.4686356831614713,-0.08933197526672634,-1.3980022870621918,58.583442389002734,0.05000000000000002,1.553670800040784,2.4216789818492463,0.047147396275724944,0.9111111111111111,0.13333333333333333,0.12238208324117997,0.11795515897820125,0.5259081196581197,0.005555555555555556,0.008664139353545708,0.005841840335995956,0.30446927374301674,4.279721605190919,0.45487374466802855,0.0,0.28759956983486684,0.26292991569417246,0.2696282678527309,0.8777777777777778
draft_recency_hl8,2018,180.0,1.981743829970465,2.7756216087884766,-0.7579279934598459,0.8055555555555556,0.5711123731499522,0.12306743868329628,21.970376764545442,30.901892733134183,-7.073823423630771,0.8166666666666667,0.5539740676500604,0.0909982689364558,0.2722222222222222,0.17865255179945874,0.20832797001716305,0.5131640442436517,0.12777777777777777,0.08386971202788986,0.11005442088766153,0.5837718083633343,0.16111111111111112,0.10167529675515842,0.12510819208715931,0.7789449646037908,0.011111111111111112,0.026677965202165563,0.01222668782446131,0.38202247191011235,0.5469603937589771,0.07015031328127411,-1.3582255257712508,58.422145321579215,0.050000000000000024,1.4799720971873613,2.281988384356591,0.0313232347176784,0.9111111111111111,0.11666666666666667,0.12341020476068812,0.10670639429417567,0.5061395627433364,0.005555555555555556,0.006119673782617062,0.005728101965682575,0.3268156424581006,4.517950937513716,0.44499599359630854,0.059529446867785316,0.28371960900037385,0.2667776867506297,0.28816051177422214,0.8833333333333333
draft_recency_hl8,2019,180.0,1.8707461803238774,2.587075298993312,-0.34549125403557346,0.8055555555555556,0.5312225016157186,0.09970447770678736,20.199812011157892,28.164041283226055,-4.823745917542505,0.8555555555555555,0.5340540598707979,0.09087097785839904,0.18333333333333332,0.187997355197654,0.15163437479207714,0.5172129457843744,0.08333333333333333,0.08619655327552925,0.07901463615125343,0.49373737373737375,0.10555555555555556,0.11472729152847526,0.09135344432566248,0.6897678980058842,0.03888888888888889,0.02625482002551265,0.03655419778455136,0.5999174236168456,0.60734273370839,-0.01419179604308775,-1.1569990833223778,56.727319526465486,0.05000000000000002,1.3846694204144798,2.1664982106582764,-0.15365605856602715,0.9388888888888889,0.1,0.120126725178798,0.08917420617667325,0.635116598079561,0.011111111111111112,0.003998417813204761,0.011194737494364055,0.3595505617977528,4.807044499853714,0.4270879586609027,0.1067784987684199,0.2639811570261989,0.2685652245628444,0.3144642458917408,0.9
draft_recency_hl8,2020,180.0,1.8115537874523733,2.4947023999431033,-0.6637576986048184,0.8444444444444444,0.5591777312581583,0.1422147097925059,20.41244543645509,29.151539744573235,-3.735052077928501,0.8166666666666667,0.5328776633837625,0.08199310001028232,0.2,0.18949426576851364,0.1575470678660089,0.5902777777777778,0.08888888888888889,0.08308715975896495,0.08126370460608673,0.5453506097560976,0.12222222222222222,0.11349217459456709,0.1000217411345978,0.7361910241657077,0.022222222222222223,0.02860694917300617,0.021245027011616503,0.8323863636363636,0.6100855794980523,-0.02657077893350618,-1.077714408274384,58.150176591194054,0.050000000000000024,1.5010786484705936,2.1700797673555443,0.3381407467716635,0.9166666666666666,0.14444444444444443,0.12149958424353792,0.11716059437427175,0.702047952047952,0.005555555555555556,0.007285770317131907,0.0059754269460088215,0.3128491620111732,5.142897208415446,0.4025996297268746,0.14132026391759084,0.25403595644780375,0.2593855533939084,0.33043054017268575,0.9166666666666666
draft_recency_hl8,2021,180.0,1.981231367342263,2.6974656737895324,0.12445969379472888,0.8111111111111111,0.5056990934207471,0.06745040022240018,20.511292476517326,28.888557653377422,2.7166478465256634,0.8055555555555556,0.4873731803002913,0.05948047880815288,0.15,0.1833650202861693,0.12858557306366145,0.5787944807552651,0.05555555555555555,0.07944227108357788,0.0542799788448258,0.5317647058823529,0.09444444444444444,0.11771476486600897,0.08175380053751867,0.7289787080476362,0.03888888888888889,0.026018348577713898,0.03454864179363926,0.7250206440957886,0.5653530906713348,-0.01946150601356009,-1.0471339449238752,56.87830362192957,0.05000000000000002,1.6025289546439707,2.281587997612688,0.46543717722345235,0.9,0.15,0.12281195884062016,0.12059744414265415,0.61679980634229,0.022222222222222223,0.008244038240639929,0.019191494198970115,0.6292613636363636,5.382132417785028,0.38868732421399255,0.1706204452603967,0.26414206305836846,0.25716689003639087,0.30076407733731314,0.8944444444444445
draft_recency_hl8,2022,180.0,1.735267049492388,2.503246225737188,0.21323219369789953,0.8722222222222222,0.49025069540217214,0.054783968173028996,19.57510661630467,28.4276875517233,3.6935905296641924,0.8166666666666667,0.4761294094127968,0.06473776976840184,0.16111111111111112,0.17335106363080763,0.13479476055765297,0.5686229732815712,0.03888888888888889,0.07331736431035929,0.04029053583991539,0.5045417010734929,0.11666666666666667,0.12346631014056311,0.10120947088177991,0.6442048517520216,0.022222222222222223,0.023922940418352637,0.01933191297608107,0.8721590909090909,0.597619965037412,0.09727872259431876,-1.1066536237538327,57.23425341006815,0.05000000000000002,1.5345394184028054,2.3142080742103235,0.2108139273979443,0.9111111111111111,0.12777777777777777,0.12411256767537017,0.10293449243270222,0.6823594572140681,0.0,0.008043961238403074,0.0005244469312074069,,5.655224590917012,0.36783421226538665,0.19316605741488477,0.251417917321806,0.25475378858502956,0.30448104423337097,0.9222222222222223
draft_recency_hl8,2023,180.0,2.0499344574688405,2.9194135590873596,0.32345237306223873,0.7555555555555555,0.4706648972594569,0.10024475509639702,20.715389607968188,30.9624007380288,0.653217350582868,0.7888888888888889,0.477371200180177,0.10160860031917446,0.18888888888888888,0.1711712399832363,0.15702197067671572,0.48166800966962126,0.05555555555555555,0.07001608463026288,0.05274525352735412,0.6176470588235294,0.11666666666666667,0.10852230250862566,0.10401897837926223,0.577717879604672,0.044444444444444446,0.029484545613834814,0.040660332418961324,0.6751453488372093,0.5364922898552081,-0.06337232630636748,-1.1530359601904794,57.430062597078866,0.05000000000000002,1.3484423755402302,2.1250690082630213,-0.30641748304846506,0.9555555555555556,0.08333333333333333,0.12688709630450004,0.07328768945871957,0.6561616161616162,0.016666666666666666,0.007783635261483475,0.013551933624048992,0.7457627118644068,5.966927616567025,0.34270299666777165,0.21513832777181735,0.25051534846068485,0.258404657973057,0.30034238620173354,0.9166666666666666
draft_recency_hl8,2024,180.0,1.9976831077919042,2.8747647337901716,-0.15517514297426355,0.75,0.5163493002666713,0.08526671843246758,21.218061971659502,30.706612338669927,-1.3940423784613396,0.7833333333333333,0.5109504849783153,0.0594607137409624,0.2388888888888889,0.1710819381779277,0.1892317541391634,0.4926158546936004,0.08888888888888889,0.07176600457904019,0.0818509992520881,0.5956554878048781,0.12222222222222222,0.10353623655780922,0.10418738229068883,0.6855581127733027,0.027777777777777776,0.027225435064602878,0.026229801220604174,0.6742857142857143,0.539746295790119,0.06285790713705156,-1.1944243607883998,56.26730941148112,0.05000000000000002,1.4562664236710787,2.259381249503378,-0.0019498697982214314,0.9,0.1388888888888889,0.11962809711098389,0.11403391734264588,0.6250322580645161,0.005555555555555556,0.006107444335968869,0.005825534913484441,0.6871508379888268,6.169899527434973,0.35763258331389025,0.23372021372370916,0.240642164038374,0.2570069518057221,0.30915673794821763,0.9277777777777778
