method,pos,experience_group,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,zero_active_actual_rate,zero_active_predicted_rate,zero_active_brier,zero_active_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,weighted_draft_distance,weighted_support_distance,mean_effective_draft_weight,draft_capital_coverage
recency_hl12,WR,6-8,72.0,1.574452771050662,2.1697797259074108,-0.704626076056431,0.8333333333333334,0.5584318430129502,0.14781056650178132,19.371109302261605,27.941277224999535,-6.218337490259968,0.7777777777777778,0.5472928425049656,0.11736678246104737,0.16666666666666666,0.15525971058529775,0.13585351527665732,0.625,0.05555555555555555,0.039244919693295105,0.053870444030697934,0.4522058823529412,0.1111111111111111,0.10456152487560194,0.09344269920769323,0.70703125,0.0,0.023806750457192154,0.0010594693413540277,,0.7073984452479958,0.16763135892983472,-0.9055824881117347,55.66009490803656,0.05000000000000002,1.3743789358269458,2.1811644324444988,-0.04388296682259902,0.8888888888888888,0.125,0.09439269619947849,0.10772127476701135,0.6455026455026455,0.0,0.010762567996193954,0.00027862636481737046,,5.73341460084911,0.3679799774363492,0.19383746785897696,0.2959450377460288,0.22917503231677372,0.0,0.9305555555555556
recency_hl12,WR,9+,40.0,1.7464926202374045,2.3229303442970606,-0.7811977927908673,0.775,0.5585225226396394,0.19208714975198596,17.444880764061008,25.20347387403297,-0.8403406868337683,0.8,0.5022360119799875,0.056780539549403236,0.175,0.1486019618837367,0.1470797324514189,0.4805194805194805,0.1,0.05084010806141971,0.09261340000965809,0.5902777777777778,0.075,0.06784621344139696,0.06055362917557243,0.8558558558558559,0.025,0.023778107810505173,0.024688534785807088,0.5384615384615384,0.5378986866791745,-0.06360225140712947,-0.6377627065017171,50.70088059090538,0.05000000000000002,2.0920828930885413,2.994000484807512,0.8821574850790039,0.825,0.25,0.13629846699139608,0.2110768173938657,0.4,0.0,0.006345161212835923,0.0001393616011191014,,6.1737426738590475,0.3518614541268337,0.23686849884578254,0.3419911917094989,0.24461160864484793,0.0,0.9
recency_hl4,RB,0-2,173.0,1.9540524362421792,2.741627372767057,0.29625239841529694,0.8439306358381503,0.48326879870892103,0.05601420359185871,20.04809869324951,29.01838206834408,2.1105571362881297,0.8323699421965318,0.5006634142417976,0.03560150639151094,0.1791907514450867,0.1968377017648831,0.1522305913969289,0.46774193548387094,0.046242774566473986,0.09301805200113988,0.048662578685366734,0.48863636363636365,0.08092485549132948,0.11488662861413494,0.07397750558886691,0.7088948787061995,0.06358381502890173,0.04100493140771322,0.056302236053469484,0.7469135802469136,0.5878958478162934,-0.04438166049385578,-0.1993136989353159,48.23313147556691,0.05000000000000002,1.7028697039846186,2.512581116242053,0.052788375808167344,0.9017341040462428,0.15606936416184972,0.15979134004080564,0.13171058167391536,0.5646879756468798,0.011560693641618497,0.004421092297149789,0.011392350962086033,0.6710526315789473,4.467138175793877,0.4958590457231435,0.09958906190216334,0.30183711264195784,0.28340372403650593,0.0,0.9017341040462428
recency_hl4,RB,3-5,127.0,2.180309471999279,3.0467299644500923,-0.5366226616380809,0.8267716535433071,0.5368323611226793,0.09083801572902805,25.712138774143092,35.57444105532792,-6.24895412847214,0.7795275590551181,0.5298758796873883,0.06462276998828259,0.25984251968503935,0.20959069084232246,0.19452421880414852,0.5441650548033526,0.14960629921259844,0.10658410449669266,0.12734828295603412,0.6106237816764133,0.1732283464566929,0.12960030778405593,0.139257039777353,0.6649350649350649,0.023622047244094488,0.029224371997528517,0.02117573777623193,0.8360215053763441,0.6482342654187687,0.14053126171728533,-0.06917329770285445,47.818436612416,0.05000000000000002,1.6600225435692484,2.590474064349011,-0.07524890416412189,0.9212598425196851,0.1732283464566929,0.14698993943152397,0.1357903947114897,0.6718614718614718,0.015748031496062992,0.007071954407160389,0.01587035539911194,0.438,4.445634621867873,0.5069087101536401,0.10546529617622111,0.34622488172682997,0.28045531930341044,0.0,0.8346456692913385
recency_hl4,RB,6-8,53.0,2.452462143505903,3.4780929265135434,0.03564230596351693,0.7735849056603774,0.5065531977340831,0.09464928184604171,28.57910078908234,41.49551255481375,-2.616475963211194,0.7547169811320755,0.5091949233893326,0.11085961806882583,0.24528301886792453,0.18818411167006777,0.1912042110899225,0.4846153846153846,0.1509433962264151,0.10390549277540874,0.12911742291267328,0.5694444444444444,0.18867924528301888,0.10353702609313603,0.14951500565370854,0.7116279069767442,0.03773584905660377,0.04465955988986206,0.040272202994738916,0.6078431372549019,0.4856169493195444,-0.09256571520722463,-0.16706292545051632,45.9836869056584,0.05000000000000002,1.6586722541319532,2.515654250641617,-0.0749327490819947,0.9433962264150944,0.11320754716981132,0.14024825973827335,0.09949272246125325,0.6205673758865248,0.018867924528301886,0.007611173386742321,0.019062189650579434,0.2403846153846154,4.8590511226653845,0.469278163104193,0.13228533571939513,0.36097314624022075,0.28876964595538007,0.0,0.8679245283018868
recency_hl4,RB,9+,7.0,1.3959105519929351,2.0601162138153177,1.6882448399566905,1.0,0.3467217759922656,0.3745055386475151,12.933847810370123,17.871168983840505,13.11514836927914,0.8571428571428571,0.40172080964618156,0.2695785450837276,0.0,0.18087550266521832,0.034384946459549516,,0.0,0.07252454581922747,0.007266214359818558,,0.0,0.0728240901511488,0.01269443055088912,,0.0,0.034547659606736704,0.002263963701520493,,0.42857142857142866,-0.28571428571428575,0.10774671840989507,47.56110587758345,0.05000000000000001,1.1519249275978543,1.7889317923433268,-0.2571427076114747,1.0,0.0,0.15542680652659244,0.0245229744241393,,0.0,0.0016121267939313386,9.113544365859909e-06,,4.8017650572928785,0.4707428903041107,0.1352904801815386,0.28797166736990637,0.36133201942326404,0.0,1.0
recency_hl4,TE,0-2,46.0,1.520180111914638,2.1158626985079247,0.3324216199883338,0.8260869565217391,0.47125126049303256,0.08343178705610499,14.58274800604396,20.59368073756526,5.80769051264187,0.8478260869565217,0.4644053825840321,0.09264796432683642,0.08695652173913043,0.1387366269294704,0.08466132121780051,0.4166666666666667,0.043478260869565216,0.051521891334185554,0.04196750314109516,0.45454545454545453,0.043478260869565216,0.11327495689204273,0.047939311987813815,0.5454545454545454,0.043478260869565216,0.012767049943156772,0.04380569528890307,0.3977272727272727,0.5263190356814871,0.07739747147702744,-1.0992475880956925,46.70715138095797,0.05000000000000002,1.6291090193336897,2.2412994965315947,0.583219884010434,0.9130434782608695,0.10869565217391304,0.11949095563596371,0.09701278189605105,0.5658536585365853,0.021739130434782608,0.0011457214915229028,0.021745878750918605,0.3888888888888889,4.6938878546083425,0.46815229980666534,0.11249218415231393,0.3055318248658761,0.2609649862914281,0.0,0.9347826086956522
recency_hl4,TE,3-5,54.0,1.2948377809610425,1.8483161042636962,-0.3685567765304899,0.8518518518518519,0.5518468550570835,0.1088876228743188,15.986815219095206,22.676497296550465,-2.80324941500298,0.8703703703703703,0.5269628041813255,0.1076490307903879,0.1111111111111111,0.1325879820964608,0.09901244122561469,0.5798611111111112,0.05555555555555555,0.030543020445067248,0.05468349544680672,0.3235294117647059,0.07407407407407407,0.11601366653200375,0.07004105758922348,0.615,0.0,0.013094678538381031,0.0006033656103023582,,0.6510768057937868,0.24718886983037924,-1.2070188681191145,46.62676107964636,0.050000000000000024,1.419276658960512,2.1513963823281346,-0.15570534268667433,0.9259259259259259,0.1111111111111111,0.1373805512888531,0.10214085719713414,0.4791666666666667,0.0,0.0031886739161713106,7.184623477426511e-05,,4.655800414997456,0.4788815291159499,0.12180457728436994,0.3642123033099567,0.2590021444535101,0.0,0.8703703703703703
recency_hl4,TE,6-8,32.0,1.4189056969105256,2.152755149275321,-0.12163465509056096,0.78125,0.4985008713814325,0.135191845497953,17.957082190822447,27.184960622494913,-1.4899572826558805,0.78125,0.49021000479516863,0.11486629585619956,0.15625,0.09989325014845182,0.13220475586159708,0.5925925925925926,0.03125,0.025277830757170057,0.030871372714527136,0.5483870967741935,0.15625,0.08918207537611073,0.13280703286588552,0.5851851851851851,0.0,0.01409569987738345,0.0004691026965509738,,0.4002932551319648,-0.09934017595307917,-1.4087940739122367,44.8466812536314,0.05000000000000002,1.3522459416899364,2.2553128381230496,-0.29308477092846036,0.9375,0.0625,0.09966952621814595,0.05962904105787857,0.6333333333333333,0.0,0.00794844087258955,0.00014512606207946562,,4.898975823873046,0.45774574499011383,0.13623413686723657,0.34185096468974213,0.2878918456353966,0.0,0.90625
recency_hl4,TE,9+,12.0,1.3395384304452655,1.8472132570701174,-0.7111157907595622,0.9166666666666666,0.5851850413776878,0.21176817604953913,15.761219248367981,21.4546865368612,-9.694295182479209,0.6666666666666666,0.5916713487193442,0.21003074731510687,0.16666666666666666,0.12551619506799994,0.13957767270716975,0.5,0.0,0.034085940003823485,0.001995356651236349,,0.16666666666666666,0.11124859917028918,0.13847004688971876,0.6,0.0,0.008965608887542886,0.0002182700686045427,,0.6643356643356644,-0.3916083916083916,-1.4458700970560303,42.08232677346417,0.05000000000000001,1.069137195612832,1.9257131370731695,-0.5508586165694757,1.0,0.0,0.08201240793944996,0.007071493561910439,,0.0,0.0010916684110391101,1.4300879035927864e-05,,4.894140468457125,0.4082126302008196,0.10767900117066477,0.3242480770472822,0.2645550837668306,0.0,1.0
recency_hl4,WR,0-2,191.0,1.6783020508001203,2.3972202095082342,0.20802413483638676,0.8010471204188482,0.47493947718928364,0.07032448112694534,18.08789870418736,26.344466960475195,3.3876016914302434,0.7958115183246073,0.4699506278466588,0.07298144344839586,0.13612565445026178,0.17323168341451312,0.12171613528697885,0.47156177156177154,0.03664921465968586,0.0522435670588392,0.03683951824225801,0.3641304347826087,0.06806282722513089,0.10431875366642786,0.06185424625628215,0.7324978392394123,0.015706806282722512,0.025587008526394967,0.015674577687052882,0.7216312056737588,0.5825217971680009,0.03985085422981537,-0.3682287661019438,47.81488689796112,0.05000000000000002,1.3038475881283575,1.947105408635472,0.07393950191820542,0.9162303664921466,0.10471204188481675,0.10519894793816138,0.09215049656553341,0.6394736842105263,0.0,0.00262577218209676,4.3888388984917584e-05,,4.3267235606290395,0.5091316435322913,0.08811163294725999,0.24838466722421365,0.23167719519547028,0.0,0.9581151832460733
recency_hl4,WR,3-5,129.0,1.8667764555946602,2.569432617568942,-0.3186060949244554,0.7286821705426356,0.5272162744803875,0.05917417737997954,21.44273236847505,29.950650512239367,-1.9007406593907825,0.7596899224806202,0.5058501897441967,0.05046661400581631,0.21705426356589147,0.16205088390647718,0.1732498116077594,0.5130834512022631,0.06201550387596899,0.059420872826262836,0.05795753256038842,0.5268595041322314,0.13953488372093023,0.11500659745492237,0.11611967370169261,0.6316316316316316,0.05426356589147287,0.03446636978933588,0.05014175472451049,0.7564402810304449,0.545842344383101,-0.025989490161001796,-0.4945748186679927,47.23771431584368,0.05000000000000002,1.6021308992598637,2.311486919779078,0.3144918837996672,0.8992248062015504,0.11627906976744186,0.09861494037656435,0.10263503741553616,0.5666666666666667,0.015503875968992248,0.008545588227899619,0.0154301155953026,0.547244094488189,4.596141500407186,0.46673150227634363,0.10004801831558637,0.29959937718021523,0.2279042142953357,0.0,0.9457364341085271
recency_hl4,WR,6-8,72.0,1.5675655914862547,2.1693540732563443,-0.703289129550137,0.8333333333333334,0.5563068067533936,0.12447581591297008,19.45312441541899,28.05110227636169,-6.605014337079785,0.75,0.5437777050153833,0.11801354600689429,0.16666666666666666,0.14633870106055155,0.1359474378454531,0.6236111111111111,0.05555555555555555,0.03359517455659941,0.05395532829565022,0.5477941176470589,0.1111111111111111,0.09615793531142096,0.0916690953462708,0.73828125,0.0,0.027400598367928217,0.0014218918572182731,,0.7091992186159022,0.1774069071966043,-0.662675989407683,44.724654408800944,0.05000000000000002,1.377364053546675,2.1950343965497305,-0.0893135529663777,0.9027777777777778,0.125,0.09290298415815856,0.10723328348645134,0.656084656084656,0.0,0.01305603092844989,0.000424902151308752,,4.3441521954625895,0.5041505808776413,0.08919610629107028,0.29320460741644594,0.2293281103012779,0.0,0.9305555555555556
recency_hl4,WR,9+,40.0,1.7555371633451635,2.323736398644928,-0.779866275677917,0.775,0.5614129648722713,0.17958412790416153,17.621333264694208,25.274047641223795,-1.6840142592142566,0.8,0.5151390989728678,0.0606539062637117,0.175,0.15563085036595709,0.14878059367143112,0.4458874458874459,0.1,0.05090529959698268,0.09344838967155064,0.5625,0.075,0.06042287513548032,0.06232316315009552,0.8468468468468469,0.025,0.025526866837375983,0.025320400327717995,0.3333333333333333,0.5114446529080676,-0.08442776735459663,-0.4317262512691843,41.773664640322494,0.05000000000000002,2.044169610166673,2.9841950764243137,0.7066190359506758,0.875,0.25,0.14290068591347033,0.2078934483746145,0.4,0.0,0.007873771572893946,0.00020608577881763896,,4.607020379173697,0.49408926824636773,0.11349637192765667,0.34631837362531775,0.24643933918510044,0.0,0.9
recency_hl8,RB,0-2,173.0,1.957147381078414,2.7415850774299444,0.2964364563859641,0.8554913294797688,0.4854801837487981,0.062457756704539125,20.079339953118883,29.0713269932847,2.6020254388227038,0.8554913294797688,0.5005683037753564,0.04884489629100919,0.1791907514450867,0.20344055311217438,0.1506243624134226,0.5,0.046242774566473986,0.10241960143313368,0.0495781454858005,0.4825757575757576,0.08092485549132948,0.12330970870640229,0.0735061731686252,0.7264150943396226,0.06358381502890173,0.04141258495275234,0.05567078267549945,0.7390572390572391,0.5900226171965371,-0.053073040035970735,-0.2228049080100922,58.002433822210726,0.05000000000000002,1.694989935710967,2.503234697463071,0.09065910244893473,0.9075144508670521,0.15606936416184972,0.15955976972137692,0.13074068392662153,0.5730593607305936,0.011560693641618497,0.004139950868784391,0.011462109704893924,0.6447368421052632,5.530837149202839,0.3879002316375501,0.17817271396620707,0.30557926206053426,0.2856114853647904,0.0,0.9017341040462428
recency_hl8,RB,3-5,127.0,2.1807515165367004,3.046996881057555,-0.5369950193378799,0.8110236220472441,0.5380033379906292,0.08918743952105379,25.649913913174053,35.60565461239243,-6.0504837372717235,0.7874015748031497,0.5273872612211062,0.07461683759515755,0.25984251968503935,0.21087664015814303,0.1938081745932325,0.5538362346872985,0.14960629921259844,0.10754617002671513,0.12779073301649194,0.5935672514619883,0.1732283464566929,0.1295701580612419,0.13956660830655643,0.6523809523809524,0.023622047244094488,0.029300573052837654,0.021632247196139782,0.8360215053763441,0.6478065813718117,0.14573959505061865,-0.20166616602842877,57.930283615144084,0.050000000000000024,1.6683213870776472,2.6074818034567078,-0.0775875556541743,0.9212598425196851,0.1732283464566929,0.14789872234974052,0.13622301076974164,0.677056277056277,0.015748031496062992,0.007215172652926556,0.01582870216769294,0.438,5.537760217565555,0.3939197300838694,0.18652207074211077,0.3514915475034365,0.2820661459639767,0.0,0.8346456692913385
recency_hl8,RB,6-8,53.0,2.4434621975657227,3.4776685988110274,0.036248194422557854,0.7735849056603774,0.5094587407276584,0.09100926518983754,28.39989618695081,41.3624109330741,-2.47381620036152,0.7358490566037735,0.5073848902669544,0.10416827112792493,0.24528301886792453,0.1840696658180737,0.19348152382644734,0.41346153846153844,0.1509433962264151,0.10496350297050527,0.12830032715263476,0.6222222222222222,0.18867924528301888,0.10261487241468409,0.1486390311644646,0.7325581395348837,0.03773584905660377,0.04384958242465897,0.03951259799688148,0.6274509803921569,0.5083959926043549,-0.053217223028543786,-0.2847950512706112,55.04306963942377,0.05000000000000002,1.6471244927258888,2.5077773080084547,-0.060339305756091914,0.9245283018867925,0.11320754716981132,0.14117588690934227,0.09912787083102616,0.6382978723404256,0.018867924528301886,0.008607558771282874,0.01907284989983076,0.2403846153846154,6.035433562023899,0.3568634578760214,0.22413315241397475,0.36312421018912167,0.28833863314746827,0.0,0.8679245283018868
recency_hl8,RB,9+,7.0,1.3859046042814633,2.0603328306916224,1.6884614568329948,1.0,0.34608909933360626,0.3809521137439231,12.845823922309275,18.158333761904398,13.304958098514126,0.8571428571428571,0.39529481133226463,0.27028823756493736,0.0,0.18285098571662775,0.03455407720342608,,0.0,0.08169507962944975,0.008829020609599073,,0.0,0.07124229103775892,0.010848382946296958,,0.0,0.03753445374490238,0.002515459100459055,,0.42857142857142866,-0.28571428571428575,0.06311302252883959,54.40828297424078,0.05000000000000002,1.192580630986711,1.8545793019103392,-0.22822425391225995,1.0,0.0,0.15376934720718075,0.024022903360182566,,0.0,0.001893408508543043,1.267540970144853e-05,,5.948467963936554,0.3627286862679192,0.22972270140724918,0.27767397949436096,0.3610046638710721,0.0,1.0
