variant,method,slice_type,slice_value,n_rows,n_seasons,rmse
raw_log,controlled_equal_thirds,shallow_omission,omission,2062,9,2.6837569126935
raw_log,equal_thirds,pooled,all,3696,9,3.1073039830053366
raw_log,equal_thirds,recent,2023_2025,1237,3,3.0771644117483428
raw_log,equal_thirds,source_era,2017_2023,2872,7,3.129954296108627
raw_log,equal_thirds,source_era,2024_2025,824,2,3.027033196528684
raw_log,equal_thirds,season,2017,407,1,3.093170253585896
raw_log,equal_thirds,season,2018,405,1,3.368794272526148
raw_log,equal_thirds,season,2019,388,1,3.092481758409278
raw_log,equal_thirds,season,2020,414,1,3.3073313050932547
raw_log,equal_thirds,season,2021,419,1,3.0518046618478376
raw_log,equal_thirds,season,2022,426,1,2.8005906652716135
raw_log,equal_thirds,season,2023,413,1,3.174819776351252
raw_log,equal_thirds,season,2024,407,1,3.126227881304406
raw_log,equal_thirds,season,2025,417,1,2.9269773434736157
raw_log,equal_thirds,position,QB,380,9,3.4630869634658095
raw_log,equal_thirds,position,RB,1011,9,3.486639847030539
raw_log,equal_thirds,position,TE,802,9,2.269726169415946
raw_log,equal_thirds,position,WR,1503,9,3.1280916395749823
raw_log,equal_thirds,history_depth,other_no_history,27,8,2.510620399405876
raw_log,equal_thirds,history_depth,rookie,531,9,3.475458439752858
raw_log,equal_thirds,history_depth,second_year,567,9,3.203291723966986
raw_log,equal_thirds,history_depth,veteran_with_history,2571,9,3.009389081649148
raw_log,equal_thirds,rank_availability,available,3651,9,3.116038636996974
raw_log,equal_thirds,rank_availability,unavailable,45,9,2.290203464581059
raw_log,equal_thirds,coverage_band,complete,1634,9,3.5681604048624376
raw_log,equal_thirds,coverage_band,partial_high,1796,9,2.752046100973844
raw_log,equal_thirds,coverage_band,partial_low,221,2,2.1733932549472303
raw_log,equal_thirds,coverage_band,unavailable,45,9,2.290203464581059
raw_log,equal_thirds,coverage_completeness,complete,1634,9,3.5681604048624376
raw_log,equal_thirds,coverage_completeness,incomplete_or_unavailable,2062,9,2.6865346046749163
raw_log,equal_thirds,shallow_omission,no_omission,1634,9,3.5681604048624376
raw_log,equal_thirds,shallow_omission,omission,2062,9,2.6865346046749163
raw_log,lasso,pooled,all,3696,9,3.1550882590234113
raw_log,lasso,recent,2023_2025,1237,3,3.106314681090429
raw_log,lasso,source_era,2017_2023,2872,7,3.1775791847568313
raw_log,lasso,source_era,2024_2025,824,2,3.0754121144638753
raw_log,lasso,season,2017,407,1,3.1389657964409565
raw_log,lasso,season,2018,405,1,3.457362348324973
raw_log,lasso,season,2019,388,1,3.2100721183774046
raw_log,lasso,season,2020,414,1,3.348959721331914
raw_log,lasso,season,2021,419,1,3.092012090200638
raw_log,lasso,season,2022,426,1,2.807391628646488
raw_log,lasso,season,2023,413,1,3.1670693480909993
raw_log,lasso,season,2024,407,1,3.151194132776828
raw_log,lasso,season,2025,417,1,2.999601738148095
raw_log,lasso,position,QB,380,9,3.56406535925735
raw_log,lasso,position,RB,1011,9,3.5401803500401767
raw_log,lasso,position,TE,802,9,2.2995149760578415
raw_log,lasso,position,WR,1503,9,3.164762729774203
raw_log,lasso,history_depth,other_no_history,27,8,2.4124814677010473
raw_log,lasso,history_depth,rookie,531,9,3.528026432240503
raw_log,lasso,history_depth,second_year,567,9,3.239071187795093
raw_log,lasso,history_depth,veteran_with_history,2571,9,3.06019758189169
raw_log,lasso,rank_availability,available,3651,9,3.1650128953043755
raw_log,lasso,rank_availability,unavailable,45,9,2.205791809245511
raw_log,lasso,coverage_band,complete,1634,9,3.6046100419314153
raw_log,lasso,coverage_band,partial_high,1796,9,2.8112700953230383
raw_log,lasso,coverage_band,partial_low,221,2,2.2792168607876837
raw_log,lasso,coverage_band,unavailable,45,9,2.205791809245511
raw_log,lasso,coverage_completeness,complete,1634,9,3.6046100419314153
raw_log,lasso,coverage_completeness,incomplete_or_unavailable,2062,9,2.7471194539401753
raw_log,lasso,shallow_omission,no_omission,1634,9,3.6046100419314153
raw_log,lasso,shallow_omission,omission,2062,9,2.7471194539401753
raw_log,lightgbm,pooled,all,3696,9,3.1327868697040437
raw_log,lightgbm,recent,2023_2025,1237,3,3.104958770178303
raw_log,lightgbm,source_era,2017_2023,2872,7,3.1595026992614126
raw_log,lightgbm,source_era,2024_2025,824,2,3.037834526248893
raw_log,lightgbm,season,2017,407,1,3.12642432209643
raw_log,lightgbm,season,2018,405,1,3.391055093445131
raw_log,lightgbm,season,2019,388,1,3.1247568402625605
raw_log,lightgbm,season,2020,414,1,3.3117003406694776
raw_log,lightgbm,season,2021,419,1,3.0759593642082605
raw_log,lightgbm,season,2022,426,1,2.8331741981730065
raw_log,lightgbm,season,2023,413,1,3.234723004928187
raw_log,lightgbm,season,2024,407,1,3.1409231232255035
raw_log,lightgbm,season,2025,417,1,2.9337269741495633
raw_log,lightgbm,position,QB,380,9,3.5110558469882265
raw_log,lightgbm,position,RB,1011,9,3.4968056464649817
raw_log,lightgbm,position,TE,802,9,2.3055496083131577
raw_log,lightgbm,position,WR,1503,9,3.1553441456271596
raw_log,lightgbm,history_depth,other_no_history,27,8,2.6439458202749533
raw_log,lightgbm,history_depth,rookie,531,9,3.495218858523352
raw_log,lightgbm,history_depth,second_year,567,9,3.245975773337405
raw_log,lightgbm,history_depth,veteran_with_history,2571,9,3.0312775483446304
raw_log,lightgbm,rank_availability,available,3651,9,3.140762993432676
raw_log,lightgbm,rank_availability,unavailable,45,9,2.398865221790742
raw_log,lightgbm,coverage_band,complete,1634,9,3.5795156946460973
raw_log,lightgbm,coverage_band,partial_high,1796,9,2.790905123952614
raw_log,lightgbm,coverage_band,partial_low,221,2,2.220073005109909
raw_log,lightgbm,coverage_band,unavailable,45,9,2.398865221790742
raw_log,lightgbm,coverage_completeness,complete,1634,9,3.5795156946460973
raw_log,lightgbm,coverage_completeness,incomplete_or_unavailable,2062,9,2.7273019638843294
raw_log,lightgbm,shallow_omission,no_omission,1634,9,3.5795156946460973
raw_log,lightgbm,shallow_omission,omission,2062,9,2.7273019638843294
raw_log,random_forest,pooled,all,3696,9,3.1328438764268767
raw_log,random_forest,recent,2023_2025,1237,3,3.1050946825415315
raw_log,random_forest,source_era,2017_2023,2872,7,3.154189406583979
raw_log,random_forest,source_era,2024_2025,824,2,3.057280641183551
raw_log,random_forest,season,2017,407,1,3.113841787663433
raw_log,random_forest,season,2018,405,1,3.3838398874015976
raw_log,random_forest,season,2019,388,1,3.0921893107777874
raw_log,random_forest,season,2020,414,1,3.341388470201035
raw_log,random_forest,season,2021,419,1,3.0788150405645065
raw_log,random_forest,season,2022,426,1,2.8502950355292516
raw_log,random_forest,season,2023,413,1,3.1983561805357796
raw_log,random_forest,season,2024,407,1,3.151865134249051
raw_log,random_forest,season,2025,417,1,2.9620532878758477
raw_log,random_forest,position,QB,380,9,3.5188776336984056
raw_log,random_forest,position,RB,1011,9,3.500578062792693
raw_log,random_forest,position,TE,802,9,2.340241768038461
raw_log,random_forest,position,WR,1503,9,3.1367842131168873
raw_log,random_forest,history_depth,other_no_history,27,8,2.58816134171017
raw_log,random_forest,history_depth,rookie,531,9,3.4678987849510943
raw_log,random_forest,history_depth,second_year,567,9,3.2091825610009277
raw_log,random_forest,history_depth,veteran_with_history,2571,9,3.0469477590106404
raw_log,random_forest,rank_availability,available,3651,9,3.138994830463587
raw_log,random_forest,rank_availability,unavailable,45,9,2.585491428716376
raw_log,random_forest,coverage_band,complete,1634,9,3.5872312238133657
raw_log,random_forest,coverage_band,partial_high,1796,9,2.7744165472508775
raw_log,random_forest,coverage_band,partial_low,221,2,2.2543721193698305
raw_log,random_forest,coverage_band,unavailable,45,9,2.585491428716376
raw_log,random_forest,coverage_completeness,complete,1634,9,3.5872312238133657
raw_log,random_forest,coverage_completeness,incomplete_or_unavailable,2062,9,2.71937462813001
raw_log,random_forest,shallow_omission,no_omission,1634,9,3.5872312238133657
raw_log,random_forest,shallow_omission,omission,2062,9,2.71937462813001
raw_log,random_forest_full_columns,pooled,all,3696,9,3.133794343915359
raw_log,random_forest_full_columns,recent,2023_2025,1237,3,3.10166400253213
raw_log,random_forest_full_columns,source_era,2017_2023,2872,7,3.1577094789925884
raw_log,random_forest_full_columns,source_era,2024_2025,824,2,3.0489736983684272
raw_log,random_forest_full_columns,season,2017,407,1,3.1128091857080924
raw_log,random_forest_full_columns,season,2018,405,1,3.3687209525463158
raw_log,random_forest_full_columns,season,2019,388,1,3.0880834393159127
raw_log,random_forest_full_columns,season,2020,414,1,3.359800518791333
raw_log,random_forest_full_columns,season,2021,419,1,3.089704648013287
raw_log,random_forest_full_columns,season,2022,426,1,2.8597249592046343
raw_log,random_forest_full_columns,season,2023,413,1,3.2042016380737772
raw_log,random_forest_full_columns,season,2024,407,1,3.138323392847833
raw_log,random_forest_full_columns,season,2025,417,1,2.959166250346904
raw_log,random_forest_full_columns,position,QB,380,9,3.5201879330580215
raw_log,random_forest_full_columns,position,RB,1011,9,3.5002075540020186
raw_log,random_forest_full_columns,position,TE,802,9,2.3234440010595074
raw_log,random_forest_full_columns,position,WR,1503,9,3.145675898143996
raw_log,random_forest_full_columns,history_depth,other_no_history,27,8,2.6663831745348494
raw_log,random_forest_full_columns,history_depth,rookie,531,9,3.4619194223962055
raw_log,random_forest_full_columns,history_depth,second_year,567,9,3.1976052870576255
raw_log,random_forest_full_columns,history_depth,veteran_with_history,2571,9,3.051729441009398
raw_log,random_forest_full_columns,rank_availability,available,3651,9,3.1411761162384852
raw_log,random_forest_full_columns,rank_availability,unavailable,45,9,2.4622222221438856
raw_log,random_forest_full_columns,coverage_band,complete,1634,9,3.5985088131801604
raw_log,random_forest_full_columns,coverage_band,partial_high,1796,9,2.771196320333609
raw_log,random_forest_full_columns,coverage_band,partial_low,221,2,2.2032849679346467
raw_log,random_forest_full_columns,coverage_band,unavailable,45,9,2.4622222221438856
raw_log,random_forest_full_columns,coverage_completeness,complete,1634,9,3.5985088131801604
raw_log,random_forest_full_columns,coverage_completeness,incomplete_or_unavailable,2062,9,2.7095123841602407
raw_log,random_forest_full_columns,shallow_omission,no_omission,1634,9,3.5985088131801604
raw_log,random_forest_full_columns,shallow_omission,omission,2062,9,2.7095123841602407
