player,player_id,position,player_game_count,team_name,route_snaps,targets,target_percent,slot_snaps,slot_snap_percent,slot_targets,slot_target_percent,slot_receptions,slot_drops,slot_yards,slot_yprr,slot_touchdowns,slot_drop_rate,slot_catch_rate
Cecil Shorts,6266,WR,13,JAX,471,117,24.8,81,17.2,12,14.8,7,0,72,0.89,0,0.0,58.3
Andre Roberts,5612,WR,16,ARZ,401,73,18.2,205,51.1,31,15.1,18,2,176,0.86,1,10.0,58.1
Dallas Clark,1340,TE,12,BLT,271,51,18.8,212,78.2,38,17.9,22,3,262,1.24,1,12.0,57.9
Tavon Austin,7789,WR,13,STR,303,65,21.5,243,80.2,52,21.4,30,5,207,0.85,2,14.3,57.7
Ace Sanders,7883,WR,15,JAX,434,79,18.2,271,62.4,40,14.8,23,3,255,0.94,0,11.5,57.5
Le'Veon Bell,7829,HB,13,PIT,328,61,18.6,62,18.9,14,22.6,8,1,96,1.55,0,11.1,57.1
Aldrick Robinson,6330,WR,15,WAS,265,46,17.4,50,18.9,7,14.0,4,0,37,0.74,0,0.0,57.1
Kyle Williams,5729,WR,9,SF,189,27,14.3,40,21.2,7,17.5,4,0,35,0.88,0,0.0,57.1
Vernon Davis,2951,TE,15,SF,400,82,20.5,140,35.0,21,15.0,12,2,203,1.45,2,14.3,57.1
Pierre Thomas,4080,HB,16,NO,301,81,26.9,27,9.0,7,25.9,4,2,17,0.63,0,33.3,57.1
Michael Floyd,7019,WR,16,ARZ,567,107,18.9,126,22.2,25,19.8,14,1,212,1.68,3,6.7,56.0
Andre Ellington,7968,HB,15,ARZ,220,57,25.9,53,24.1,9,17.0,5,1,56,1.06,0,16.7,55.6
Dwayne Harris,6328,WR,9,DAL,86,14,16.3,63,73.3,9,14.3,5,3,51,0.81,2,37.5,55.6
Donnie Avery,4347,WR,16,KC,479,70,14.6,60,12.5,9,15.0,5,2,51,0.85,1,28.6,55.6
Jacoby Ford,5632,WR,14,OAK,153,24,15.7,42,27.5,9,21.4,5,0,38,0.90,0,0.0,55.6
Brandon LaFell,5602,WR,16,CAR,531,83,15.6,335,63.1,40,11.9,22,3,351,1.05,4,12.0,55.0
Owen Daniels,3043,TE,5,HST,206,39,18.9,65,31.6,11,16.9,6,1,55,0.85,1,14.3,54.5
Tony Scheffler,3006,TE,5,DET,57,12,21.1,42,73.7,11,26.2,6,3,76,1.81,0,33.3,54.5
Marcel Reece,4702,FB,16,OAK,267,52,19.5,65,24.3,13,20.0,7,1,50,0.77,1,12.5,53.8
Brian Hartline,5031,WR,16,MIA,620,127,20.5,94,15.2,15,16.0,8,1,94,1.00,1,11.1,53.3
Tandon Doss,6275,WR,14,BLT,205,35,17.1,174,84.9,30,17.2,16,2,248,1.43,0,11.1,53.3
Garrett Graham,5642,TE,13,HST,421,78,18.5,118,28.0,17,14.4,9,1,53,0.45,0,10.0,52.9
Griff Whalen,7351,WR,8,IND,187,39,20.9,110,58.8,22,20.0,11,0,141,1.28,1,0.0,50.0
Damian Williams,5601,WR,9,TEN,128,23,18.0,33,25.8,4,12.1,2,1,38,1.15,0,33.3,50.0
Ed Dickson,5595,TE,15,BLT,232,43,18.5,63,27.2,14,22.2,7,2,68,1.08,0,22.2,50.0
Sean McGrath,7515,TE,16,KC,272,38,14.0,77,28.3,8,10.4,4,1,67,0.87,1,20.0,50.0
Michael Crabtree,4933,WR,5,SF,142,30,21.1,28,19.7,4,14.3,2,0,50,1.79,0,0.0,50.0
Steven Jackson,1745,HB,12,ATL,172,43,25.0,15,8.7,2,13.3,1,0,6,0.40,0,0.0,50.0
Jaron Brown,8128,WR,16,ARZ,113,17,15.0,23,20.4,2,8.7,1,0,14,0.61,0,0.0,50.0
Brittan Golden,7481,WR,5,ARZ,36,10,27.8,9,25.0,2,22.2,1,0,63,7.00,0,0.0,50.0
Jermaine Gresham,5546,TE,14,CIN,380,62,16.3,94,24.7,22,23.4,11,2,179,1.90,2,15.4,50.0
Ted Ginn Jr.,3625,WR,16,CAR,349,62,17.8,45,12.9,2,4.4,1,0,3,0.07,1,0.0,50.0
Stedman Bailey,7873,WR,10,STR,117,23,19.7,20,17.1,2,10.0,1,0,4,0.20,0,0.0,50.0
Brian Quick,7037,WR,16,STR,220,34,15.5,23,10.5,4,17.4,2,0,16,0.70,0,0.0,50.0
Marcedes Lewis,2973,TE,10,JAX,263,45,17.1,59,22.4,6,10.2,3,1,43,0.73,0,25.0,50.0
Jerome Simpson,4360,WR,16,MIN,447,96,21.5,63,14.1,8,12.7,4,0,86,1.37,0,0.0,50.0
Hakeem Nicks,4952,WR,15,NYG,526,98,18.6,36,6.8,8,22.2,4,0,108,3.00,0,0.0,50.0
David Nelson,5862,WR,12,NYJ,298,56,18.8,57,19.1,6,10.5,3,0,49,0.86,0,0.0,50.0
Ladarius Green,7110,TE,16,SD,141,28,19.9,75,53.2,16,21.3,8,1,177,2.36,2,11.1,50.0
Calvin Johnson,3618,WR,14,DET,545,148,27.2,146,26.8,32,21.9,16,3,331,2.27,4,15.8,50.0
Benjamin Watson,1753,TE,15,NO,130,28,21.5,20,15.4,2,10.0,1,0,25,1.25,0,0.0,50.0
Jeremy Ross,6476,WR,7,DET,96,10,10.4,73,76.0,8,11.0,4,2,54,0.74,0,33.3,50.0
Miles Austin,3211,WR,11,DAL,324,46,14.2,196,60.5,30,15.3,15,3,165,0.84,0,16.7,50.0
Scott Chandler,3745,TE,16,BUF,490,79,16.1,36,7.3,4,11.1,2,1,46,1.28,0,33.3,50.0
Jason Avant,3054,WR,16,PHI,463,71,15.3,359,77.5,62,17.3,31,3,404,1.13,2,8.8,50.0
Kenny Britt,4953,WR,12,TEN,201,33,16.4,34,16.9,2,5.9,1,1,13,0.38,0,50.0,50.0
Davone Bess,4694,WR,14,CLV,430,83,19.3,336,78.1,57,17.0,27,11,235,0.70,2,28.9,47.4
Torrey Smith,6210,WR,16,BLT,668,127,19.0,62,9.3,17,27.4,8,1,107,1.73,3,11.1,47.1
Sidney Rice,3660,WR,8,SEA,196,32,16.3,77,39.3,11,14.3,5,0,75,0.97,1,0.0,45.5
Joseph Fauria,8478,TE,15,DET,172,30,17.4,61,35.5,11,18.0,5,1,74,1.21,2,16.7,45.5
Robert Woods,7822,WR,14,BUF,483,81,16.8,125,25.9,18,14.4,8,0,90,0.72,0,0.0,44.4
Greg Salas,6264,WR,8,NYJ,83,12,14.5,56,67.5,7,12.5,3,0,31,0.55,0,0.0,42.9
Kris Durham,6259,WR,16,DET,567,82,14.5,66,11.6,7,10.6,3,2,60,0.91,1,40.0,42.9
Brandon Bostick,7605,TE,8,GB,78,14,17.9,37,47.4,7,18.9,3,3,63,1.70,0,50.0,42.9
Logan Paulsen,5795,TE,16,WAS,345,45,13.0,71,20.6,7,9.9,3,1,51,0.72,1,25.0,42.9
Kenbrell Thompkins,8126,WR,12,NE,355,69,19.4,59,16.6,7,11.9,3,1,25,0.42,0,25.0,42.9
Stephen Hill,7047,WR,12,NYJ,336,51,15.2,47,14.0,7,14.9,3,1,62,1.32,0,25.0,42.9
Kevin Ogletree,5387,WR,4,TB,114,20,17.5,56,49.1,12,21.4,5,2,37,0.66,0,28.6,41.7
Fred Davis,4362,TE,10,WAS,104,16,15.4,33,31.7,5,15.2,2,1,13,0.39,0,33.3,40.0
Brice Butler,7991,WR,9,OAK,140,17,12.1,102,72.9,10,9.8,4,2,38,0.37,0,33.3,40.0
Dion Sims,7888,TE,15,MIA,80,9,11.3,25,31.3,5,20.0,2,1,13,0.52,0,33.3,40.0
Josh Gordon,7618,WR,14,CLV,614,149,24.3,73,11.9,16,21.9,6,1,155,2.12,2,14.3,37.5
MarQueis Gray,8286,TE,8,CLV,51,7,13.7,27,52.9,3,11.1,1,0,5,0.19,0,0.0,33.3
Marcus Thigpen,5488,HB,10,MIA,24,11,45.8,6,25.0,3,50.0,1,1,9,1.50,0,50.0,33.3
Levine Toilolo,7915,TE,16,ATL,81,13,16.0,47,58.0,3,6.4,1,0,6,0.13,0,0.0,33.3
Bear Pascoe,5108,TE,16,NYG,102,18,17.6,12,11.8,3,25.0,1,0,3,0.25,0,0.0,33.3
Jordan Todman,6335,HB,14,JAX,136,20,14.7,11,8.1,3,27.3,1,1,5,0.45,0,50.0,33.3
Quinton Patton,7910,WR,6,SF,41,6,14.6,10,24.4,3,30.0,1,1,5,0.50,0,50.0,33.3
Chad Hall,5523,WR,6,KC,27,7,25.9,21,77.8,7,33.3,2,0,20,0.95,0,0.0,28.6
Santonio Holmes,2970,WR,11,NYJ,288,55,19.1,71,24.7,12,16.9,3,1,60,0.85,0,25.0,25.0
Aaron Dobson,7840,WR,12,NE,315,71,22.5,50,15.9,8,16.0,2,1,16,0.32,0,33.3,25.0
Markus Wheaton,7860,WR,12,PIT,106,12,11.3,33,31.1,4,12.1,1,2,15,0.45,0,66.7,25.0
Josh Boyce,7884,WR,9,NE,122,19,15.6,31,25.4,4,12.9,1,2,22,0.71,0,66.7,25.0
Ray Rice,4369,HB,15,BLT,331,70,21.1,16,4.8,4,25.0,1,0,7,0.44,0,0.0,25.0
Jarrett Boykin,7363,WR,14,GB,408,75,18.4,25,6.1,4,16.0,1,0,9,0.36,0,0.0,25.0
Vance McDonald,7836,TE,15,SF,189,18,9.5,53,28.0,7,13.2,1,1,25,0.47,0,50.0,14.3
Brian Tyms,7321,WR,6,CLV,39,5,12.8,7,17.9,1,14.3,0,0,0,0.00,0,,0.0
Mike James,7970,HB,6,TB,55,11,20.0,1,1.8,1,100.0,0,1,0,0.00,0,100.0,0.0
Kyle Juszczyk,7912,FB,2,BLT,3,1,33.3,3,100.0,1,33.3,0,0,0,0.00,0,,0.0
Daryl Richardson,7233,HB,8,STR,90,18,20.0,7,7.8,1,14.3,0,1,0,0.00,0,100.0,0.0
Armanti Edwards,5613,WR,3,CAR,18,4,22.2,3,16.7,1,33.3,0,0,0,0.00,0,,0.0
Stephen Williams,5880,WR,3,SEA,21,2,9.5,3,14.3,1,33.3,0,0,0,0.00,0,,0.0
Zach Line,8420,FB,3,MIN,16,2,12.5,1,6.3,1,100.0,0,0,0,0.00,0,,0.0
Joe Webb III,5722,WR,16,MIN,105,11,10.5,37,35.2,4,10.8,0,0,0,0.00,0,,0.0
Rueben Randle,7065,WR,16,NYG,419,76,18.1,14,3.3,1,7.1,0,0,0,0.00,0,,0.0
Chase Coffman,5021,TE,9,ATL,23,2,8.7,12,52.2,2,16.7,0,0,0,0.00,0,,0.0
Bruce Miller,6363,FB,14,SF,175,31,17.7,14,8.0,1,7.1,0,1,0,0.00,0,100.0,0.0
Jeron Mastrud,5948,TE,16,OAK,152,11,7.2,25,16.4,1,4.0,0,0,0,0.00,0,,0.0
Ryan Spadola,8236,WR,3,NYJ,16,1,6.3,6,37.5,1,16.7,0,0,0,0.00,0,,0.0
Konrad Reuland,6469,TE,4,NYJ,9,3,33.3,1,11.1,1,100.0,0,0,0,0.00,0,,0.0
Marquise Goodwin,7859,WR,12,BUF,192,32,16.7,13,6.8,1,7.7,0,0,0,0.00,0,,0.0
Clyde Gates,6263,WR,6,NYJ,89,23,25.8,10,11.2,2,20.0,0,1,0,0.00,0,100.0,0.0
Lamaar Thomas,8315,WR,2,JAX,5,3,60.0,2,40.0,1,50.0,0,0,0,0.00,0,,0.0
Jamize Olawale,7572,FB,13,OAK,53,8,15.1,13,24.5,2,15.4,0,1,0,0.00,0,100.0,0.0
Nick Kasa,7954,TE,8,OAK,44,4,9.1,13,29.5,2,15.4,0,0,0,0.00,0,,0.0
Zach Sudfeld,8313,TE,3,NE,24,2,8.3,11,45.8,1,9.1,0,0,0,0.00,0,,0.0
T.J. Graham,7071,WR,16,BUF,465,55,11.8,26,5.6,2,7.7,0,0,0,0.00,0,,0.0
Dante Rosario,3771,TE,15,CHI,103,4,3.9,38,36.9,1,2.6,0,0,0,0.00,0,,0.0
Craig Stevens,4399,TE,14,TEN,89,5,5.6,23,25.8,1,4.3,0,1,0,0.00,0,100.0,0.0
Dorin Dickerson,5750,TE,4,DET,12,5,41.7,2,16.7,1,50.0,0,1,0,0.00,0,100.0,0.0
Taylor Thompson,7140,TE,11,TEN,70,6,8.6,16,22.9,1,6.3,0,0,0,0.00,0,,0.0
Niles Paul,6307,TE,10,WAS,45,6,13.3,3,6.7,1,33.3,0,0,0,0.00,0,,0.0
Dwayne Allen,7066,TE,1,IND,10,2,20.0,2,20.0,1,50.0,0,0,0,0.00,0,,0.0
Tashard Choice,4436,HB,10,BUF,41,8,19.5,1,2.4,1,100.0,0,0,0,0.00,0,,0.0
Josh Hill,8200,TE,10,NO,62,9,14.5,3,4.8,1,33.3,0,1,0,0.00,0,100.0,0.0
Dominique Jones,6988,TE,4,IND,25,3,12.0,6,24.0,1,16.7,0,0,0,0.00,0,,0.0
Jeff Maehl,6706,WR,14,PHI,66,8,12.1,20,30.3,2,10.0,0,2,0,0.00,0,100.0,0.0
Ryan Griffin,7982,TE,11,HST,195,25,12.8,29,14.9,1,3.4,0,0,0,0.00,0,,0.0
Jamaal Charles,4387,HB,15,KC,394,94,23.9,10,2.5,1,10.0,0,0,0,0.00,0,,0.0
David Paulson,7660,TE,7,PIT,95,9,9.5,6,6.3,1,16.7,0,0,0,0.00,0,,0.0
