player,player_id,position,player_game_count,team_name,route_snaps,targets,target_percent,slot_snaps,slot_snap_percent,slot_targets,slot_target_percent,slot_receptions,slot_drops,slot_yards,slot_yprr,slot_touchdowns,slot_drop_rate,slot_catch_rate
Jesse Holley,3965,WR,8,DAL,35,7,20.0,6,17.1,1,16.7,1,0,25,4.17,0,0.0,100.0
Jarett Dillard,5068,WR,13,JAX,321,46,14.3,88,27.4,12,13.6,11,0,79,0.90,0,0.0,91.7
Eric Weems,4097,WR,15,ATL,154,12,7.8,88,57.1,10,11.4,9,0,61,0.69,0,0.0,90.0
Scott Chandler,3745,TE,14,BUF,240,43,17.9,143,59.6,22,15.4,19,0,211,1.48,3,0.0,86.4
Josh Morgan,4488,WR,5,SF,135,19,14.1,44,32.6,7,15.9,6,0,79,1.80,0,0.0,85.7
Kenny Britt,4953,WR,3,TEN,93,25,26.9,17,18.3,7,41.2,6,0,87,5.12,0,0.0,85.7
Randall Cobb,6216,WR,15,GB,173,31,17.9,107,61.8,21,19.6,18,2,271,2.53,1,10.0,85.7
Julio Jones,6158,WR,13,ATL,456,91,20.0,34,7.5,7,20.6,6,0,120,3.53,3,0.0,85.7
Dennis Pitta,5638,TE,16,BLT,282,54,19.1,155,55.0,25,16.1,21,0,190,1.23,3,0.0,84.0
LaDainian Tomlinson,777,HB,14,NYJ,237,57,24.1,20,8.4,6,30.0,5,0,108,5.40,0,0.0,83.3
Evan Moore,4771,TE,16,CLV,216,47,21.8,40,18.5,12,30.0,10,0,99,2.48,3,0.0,83.3
Joshua Cribbs,2544,WR,16,CLV,350,63,18.0,46,13.1,11,23.9,9,1,103,2.24,0,10.0,81.8
A.J. Green,6156,WR,15,CIN,497,111,22.3,71,14.3,16,22.5,13,1,246,3.46,2,7.1,81.3
Jordy Nelson,4350,WR,16,GB,424,93,21.9,36,8.5,10,27.8,8,0,67,1.86,1,0.0,80.0
Vincent Brown,6234,WR,14,SD,225,38,16.9,34,15.1,5,14.7,4,0,63,1.85,0,0.0,80.0
Jerome Simpson,4360,WR,16,CIN,526,96,18.3,50,9.5,10,20.0,8,1,192,3.84,1,11.1,80.0
Kevin Boss,3769,TE,13,OAK,226,36,15.9,33,14.6,5,15.2,4,0,64,1.94,1,0.0,80.0
Sammie Stroughter,5157,WR,6,TB,51,6,11.8,46,90.2,5,10.9,4,1,52,1.13,0,20.0,80.0
Matt Willis,4283,WR,16,DEN,231,33,14.3,37,16.0,5,13.5,4,0,44,1.19,1,0.0,80.0
Domenik Hixon,3075,WR,2,NYG,25,5,20.0,21,84.0,5,23.8,4,0,50,2.38,1,0.0,80.0
Andre Johnson,1319,WR,7,HST,169,49,29.0,26,15.4,5,19.2,4,0,68,2.62,0,0.0,80.0
Travis Beckum,5023,TE,12,NYG,84,10,11.9,43,51.2,5,11.6,4,0,91,2.12,1,0.0,80.0
Jordan Shipley,5608,WR,2,CIN,37,5,13.5,35,94.6,5,14.3,4,0,14,0.40,0,0.0,80.0
Lavelle Hawkins,4440,WR,16,TEN,449,74,16.5,128,28.5,24,18.8,19,0,164,1.28,0,0.0,79.2
Percy Harvin,4945,WR,16,MIN,390,118,30.3,245,62.8,67,27.3,53,1,631,2.58,4,1.9,79.1
Jake Ballard,5822,TE,14,NYG,323,57,17.6,92,28.5,14,15.2,11,1,189,2.05,0,8.3,78.6
Michael Jenkins,1750,WR,11,MIN,317,54,17.0,61,19.2,9,14.8,7,0,73,1.20,0,0.0,77.8
Vernon Davis,2951,TE,16,SF,450,92,20.4,104,23.1,18,17.3,14,2,198,1.90,1,12.5,77.8
James Jones,3694,WR,16,GB,317,54,17.0,29,9.1,9,31.0,7,1,128,4.41,1,12.5,77.8
Roy Williams,1728,WR,15,CHI,325,60,18.5,49,15.1,13,26.5,10,1,139,2.84,1,9.1,76.9
T.J. Houshmandzadeh,921,WR,9,OAK,87,19,21.8,54,62.1,13,24.1,10,0,139,2.57,1,0.0,76.9
Aaron Hernandez,5637,TE,14,NE,484,108,22.3,212,43.8,51,24.1,39,2,422,1.99,1,4.9,76.5
Rob Gronkowski,5567,TE,16,NE,559,121,21.6,307,54.9,63,20.5,48,3,752,2.45,8,5.9,76.2
Jared Cook,5012,TE,16,TEN,480,74,15.4,376,78.3,54,14.4,41,2,598,1.59,2,4.7,75.9
Kyle Rudolph,6195,TE,15,MIN,240,33,13.8,42,17.5,8,19.0,6,0,60,1.43,0,0.0,75.0
Martellus Bennett,4375,TE,14,DAL,155,24,15.5,45,29.0,4,8.9,3,0,23,0.51,0,0.0,75.0
Patrick Crayton,1932,WR,14,SD,253,32,12.6,162,64.0,20,12.3,15,2,150,0.93,0,11.8,75.0
Darrius Heyward-Bey,4930,WR,15,OAK,431,106,24.6,22,5.1,4,18.2,3,0,28,1.27,0,0.0,75.0
Mark Clayton,2239,WR,2,STR,29,4,13.8,23,79.3,4,17.4,3,1,26,1.13,0,25.0,75.0
Danny Amendola,4717,WR,1,STR,22,6,27.3,16,72.7,4,25.0,3,0,36,2.25,0,0.0,75.0
Hines Ward,380,WR,15,PIT,293,60,20.5,200,68.3,28,14.0,21,1,231,1.16,0,4.5,75.0
Roddy White,2244,WR,16,ATL,612,175,28.6,89,14.5,32,36.0,24,4,254,2.85,1,14.3,75.0
Brandon Marshall,3064,WR,16,MIA,512,138,27.0,111,21.7,28,25.2,21,2,315,2.84,2,8.7,75.0
Ray Rice,4369,HB,16,BLT,368,99,26.9,11,3.0,4,36.4,3,0,66,6.00,0,0.0,75.0
Terrance Copper,2016,WR,11,KC,48,12,25.0,11,22.9,4,36.4,3,0,30,2.73,0,0.0,75.0
Heath Miller,2247,TE,16,PIT,450,74,16.4,68,15.1,15,22.1,11,0,138,2.03,0,0.0,73.3
Todd Heap,801,TE,10,ARZ,190,32,16.8,100,52.6,15,15.0,11,1,118,1.18,0,8.3,73.3
Harry Douglas,4398,WR,16,ATL,435,60,13.8,294,67.6,41,13.9,30,4,347,1.18,1,11.8,73.2
Wes Welker,2204,WR,16,NE,606,169,27.9,426,70.3,126,29.6,92,7,1207,2.83,8,7.1,73.0
Chaz Schilens,4540,WR,15,OAK,223,34,15.2,83,37.2,11,13.3,8,0,79,0.95,1,0.0,72.7
Donald Driver,533,WR,16,GB,361,54,15.0,235,65.1,40,17.0,29,5,340,1.45,6,14.7,72.5
Marques Colston,3197,WR,14,NO,473,105,22.2,253,53.5,54,21.3,39,2,539,2.13,5,4.9,72.2
Antonio Gates,1609,TE,13,SD,477,87,18.2,318,66.7,54,17.0,39,1,492,1.55,6,2.5,72.2
Lance Moore,2718,WR,14,NO,319,72,22.6,134,42.0,32,23.9,23,1,292,2.18,6,4.2,71.9
Jimmy Graham,5619,TE,16,NO,537,145,27.0,235,43.8,56,23.8,40,3,602,2.56,0,7.0,71.4
Marcel Reece,4702,FB,12,OAK,153,34,22.2,29,19.0,7,24.1,5,0,102,3.52,1,0.0,71.4
Ted Ginn Jr.,3625,WR,14,SF,219,30,13.7,51,23.3,7,13.7,5,0,36,0.71,0,0.0,71.4
Jason Witten,1384,TE,16,DAL,560,114,20.4,145,25.9,31,21.4,22,1,333,2.30,1,4.3,71.0
Jordan Norwood,5358,WR,13,CLV,168,33,19.6,62,36.9,17,27.4,12,0,162,2.61,1,0.0,70.6
Greg Salas,6264,WR,6,STR,137,35,25.5,120,87.6,27,22.5,19,4,179,1.49,0,17.4,70.4
Greg Jennings,2997,WR,13,GB,457,96,21.0,227,49.7,47,20.7,33,2,429,1.89,3,5.7,70.2
Kyle Williams,5729,WR,13,SF,156,26,16.7,52,33.3,10,19.2,7,1,75,1.44,0,12.5,70.0
Fred Davis,4362,TE,12,WAS,411,83,20.2,137,33.3,29,21.2,20,1,218,1.59,1,4.8,69.0
Andrew Hawkins,6125,WR,13,CIN,132,33,25.0,119,90.2,29,24.4,20,0,210,1.76,0,0.0,69.0
Reggie Wayne,800,WR,16,IND,577,121,21.0,72,12.5,16,22.2,11,1,160,2.22,2,8.3,68.8
C.J. Spiller,5534,HB,16,BUF,246,52,21.1,50,20.3,16,32.0,11,1,91,1.82,1,8.3,68.8
Steve Breaston,3758,WR,16,KC,485,96,19.8,225,46.4,28,12.4,19,0,249,1.11,0,0.0,67.9
Tony Gonzalez,237,TE,16,ATL,500,113,22.6,249,49.8,56,22.5,38,2,372,1.49,3,5.0,67.9
Anthony Fasano,2998,TE,15,MIA,381,45,11.8,58,15.2,6,10.3,4,1,69,1.19,0,20.0,66.7
Jacquizz Rodgers,6297,HB,16,ATL,171,25,14.6,21,12.3,3,14.3,2,0,13,0.62,0,0.0,66.7
Donte' Stallworth,1020,WR,11,WAS,214,32,15.0,60,28.0,9,15.0,6,0,55,0.92,0,0.0,66.7
Antonio Brown,5718,WR,16,PIT,425,120,28.2,66,15.5,18,27.3,12,0,207,3.14,0,0.0,66.7
Victor Cruz,5827,WR,16,NYG,498,121,24.3,361,72.5,96,26.6,64,10,1208,3.35,7,13.5,66.7
Jeremy Kerley,6305,WR,13,NYJ,223,44,19.7,170,76.2,33,19.4,22,2,230,1.35,1,8.3,66.7
Leonard Pope,3017,TE,16,KC,158,31,19.6,37,23.4,3,8.1,2,0,3,0.08,0,0.0,66.7
Derrick Mason,271,WR,5,NYJ,125,20,16.0,51,40.8,9,17.6,6,0,33,0.65,0,0.0,66.7
Devin Hester,3002,WR,14,CHI,324,53,16.4,53,16.4,6,11.3,4,0,90,1.70,0,0.0,66.7
Randy McMichael,1114,TE,16,SD,222,37,16.7,33,14.9,6,18.2,4,1,56,1.70,0,20.0,66.7
Kellen Davis,4472,TE,16,CHI,215,31,14.4,50,23.3,9,18.0,6,1,105,2.10,2,14.3,66.7
Dez Bryant,5549,WR,15,DAL,518,100,19.3,22,4.2,3,13.6,2,0,52,2.36,0,0.0,66.7
Zach Miller,5104,TE,3,JAX,39,7,17.9,9,23.1,3,33.3,2,0,14,1.56,0,0.0,66.7
Laurent Robinson,3691,WR,14,DAL,399,81,20.3,43,10.8,6,14.0,4,1,31,0.72,0,20.0,66.7
Naaman Roosevelt,5799,WR,10,BUF,218,26,11.9,154,70.6,18,11.7,12,1,188,1.22,1,7.7,66.7
Brian Hartline,5031,WR,16,MIA,435,66,15.2,23,5.3,3,13.0,2,0,31,1.35,0,0.0,66.7
Jason Avant,3054,WR,16,PHI,467,80,17.1,408,87.4,76,18.6,50,3,667,1.63,1,5.7,65.8
Kellen Winslow,1727,TE,16,TB,538,114,21.2,170,31.6,29,17.1,19,2,202,1.19,1,9.5,65.5
Preston Parker,5950,WR,16,TB,382,60,15.7,352,92.1,55,15.6,36,4,507,1.44,3,10.0,65.5
Darren Sproles,2347,HB,16,NO,352,107,30.4,102,29.0,29,28.4,19,4,157,1.54,0,17.4,65.5
Dustin Keller,4344,TE,16,NYJ,455,109,24.0,200,44.0,46,23.0,30,2,319,1.60,2,6.3,65.2
Earl Bennett,4384,WR,11,CHI,259,40,15.4,168,64.9,23,13.7,15,1,241,1.43,0,6.3,65.2
Nate Burleson,1386,WR,16,DET,642,110,17.1,375,58.4,66,17.6,43,5,431,1.15,3,10.4,65.2
Vincent Jackson,2278,WR,16,SD,574,110,19.2,133,23.2,23,17.3,15,1,285,2.14,1,6.3,65.2
Damian Williams,5601,WR,15,TEN,463,89,19.2,65,14.0,17,26.2,11,2,121,1.86,0,15.4,64.7
Brent Celek,3778,TE,16,PHI,426,94,22.1,65,15.3,17,26.2,11,2,178,2.74,0,15.4,64.7
David Nelson,5862,WR,16,BUF,532,94,17.7,476,89.5,87,18.3,56,4,622,1.31,3,6.7,64.4
Louis Murphy,5048,WR,10,OAK,157,34,21.7,99,63.1,14,14.1,9,0,116,1.17,0,0.0,64.3
Arrelious Benn,5564,WR,14,TB,278,50,18.0,49,17.6,14,28.6,9,2,165,3.37,1,18.2,64.3
Miles Austin,3211,WR,10,DAL,351,72,20.5,245,69.8,42,17.1,27,3,336,1.37,4,10.0,64.3
Davone Bess,4694,WR,16,MIA,390,79,20.3,317,81.3,63,19.9,40,5,423,1.33,3,11.1,63.5
Michael Crabtree,4933,WR,15,SF,414,106,25.6,158,38.2,30,19.0,19,2,173,1.09,1,9.5,63.3
Nate Washington,2832,WR,16,TEN,558,118,21.1,359,64.3,83,23.1,52,3,725,2.02,5,5.5,62.7
Derek Hagan,3027,WR,6,OAK,88,18,20.5,48,54.5,8,16.7,5,1,53,1.10,0,16.7,62.5
Dallas Clark,1340,TE,11,IND,293,62,21.2,62,21.2,8,12.9,5,1,43,0.69,0,16.7,62.5
Keary Colbert,1783,WR,7,KC,84,12,14.3,55,65.5,8,14.5,5,0,43,0.78,0,0.0,62.5
Ed Dickson,5595,TE,16,BLT,471,85,18.0,249,52.9,48,19.3,30,3,272,1.09,2,9.1,62.5
Malcom Floyd,2044,WR,12,SD,336,68,20.2,61,18.2,16,26.2,10,0,228,3.74,2,0.0,62.5
Calvin Johnson,3618,WR,16,DET,690,151,21.9,129,18.7,29,22.5,18,0,296,2.29,3,0.0,62.1
Early Doucet,4395,WR,16,ARZ,440,89,20.2,341,77.5,71,20.8,44,6,590,1.73,2,12.0,62.0
Greg Little,6211,WR,16,CLV,597,113,18.9,350,58.6,65,18.6,40,10,466,1.33,2,20.0,61.5
Daniel Fells,3309,TE,16,DEN,281,27,9.6,102,36.3,13,12.7,8,0,159,1.56,0,0.0,61.5
Mario Manningham,4409,WR,12,NYG,388,73,18.8,26,6.7,5,19.2,3,0,75,2.88,1,0.0,60.0
Charles Clay,6326,TE,14,MIA,158,24,15.2,32,20.3,5,15.6,3,0,32,1.00,2,0.0,60.0
Clay Harbor,5648,TE,16,PHI,113,19,16.8,24,21.2,5,20.8,3,0,21,0.88,0,0.0,60.0
Julian Edelman,5156,WR,10,NE,60,8,13.3,41,68.3,5,12.2,3,0,25,0.61,0,0.0,60.0
Fred Jackson,3368,HB,10,BUF,238,48,20.2,46,19.3,5,10.9,3,0,49,1.07,0,0.0,60.0
Marcedes Lewis,2973,TE,15,JAX,336,75,22.3,108,32.1,20,18.5,12,1,193,1.79,0,7.7,60.0
Mewelde Moore,1840,HB,12,PIT,55,14,25.5,13,23.6,5,38.5,3,1,30,2.31,1,25.0,60.0
Danario Alexander,6106,WR,10,STR,266,54,20.3,38,14.3,5,13.2,3,1,33,0.87,0,25.0,60.0
DeSean Jackson,4363,WR,15,PHI,544,95,17.5,89,16.4,20,22.5,12,1,197,2.21,1,7.7,60.0
Anquan Boldin,1369,WR,14,BLT,520,102,19.6,239,46.0,39,16.3,23,3,354,1.48,1,11.5,59.0
Austin Pettis,6230,WR,12,STR,238,46,19.3,191,80.3,34,17.8,20,3,174,0.91,0,13.0,58.8
Legedu Naanee,3788,WR,15,CAR,470,74,15.7,298,63.4,46,15.4,27,3,294,0.99,1,10.0,58.7
Visanthe Shiancoe,1406,TE,16,MIN,377,65,17.2,55,14.6,12,21.8,7,0,102,1.85,0,0.0,58.3
Doug Baldwin,6615,WR,16,SEA,354,85,24.0,309,87.3,72,23.3,42,6,650,2.10,3,12.5,58.3
Steve Johnson,4538,WR,16,BUF,550,132,24.0,96,17.5,19,19.8,11,1,159,1.66,1,8.3,57.9
Austin Collie,5051,WR,16,IND,442,92,20.8,412,93.2,83,20.1,48,3,438,1.06,1,5.9,57.8
Jabar Gaffney,1040,WR,16,WAS,567,110,19.4,97,17.1,14,14.4,8,0,138,1.42,0,0.0,57.1
Kevin Walter,1549,WR,15,HST,352,56,15.9,130,36.9,21,16.2,12,2,124,0.95,0,14.3,57.1
Larry Fitzgerald,1724,WR,16,ARZ,628,151,24.0,135,21.5,35,25.9,20,1,381,2.82,1,4.8,57.1
Brandon Pettigrew,4943,TE,16,DET,564,117,20.7,50,8.9,7,14.0,4,1,28,0.56,1,20.0,57.1
Brandon LaFell,5602,WR,16,CAR,443,56,12.6,112,25.3,21,18.8,12,1,213,1.90,1,7.7,57.1
Jerricho Cotchery,1829,WR,12,PIT,194,27,13.9,139,71.6,16,11.5,9,1,165,1.19,0,10.0,56.3
Derek Hagan,3027,WR,4,BUF,131,22,16.8,66,50.4,9,13.6,5,0,43,0.65,1,0.0,55.6
Golden Tate,5585,WR,16,SEA,287,54,18.8,125,43.6,18,14.4,10,0,124,0.99,1,0.0,55.6
Andre Roberts,5612,WR,16,ARZ,614,91,14.8,133,21.7,27,20.3,15,1,201,1.51,0,6.3,55.6
David Anderson,3196,WR,4,WAS,74,12,16.2,63,85.1,9,14.3,5,0,47,0.75,1,0.0,55.6
Tony Scheffler,3006,TE,15,DET,193,41,21.2,130,67.4,31,23.8,17,3,229,1.76,4,15.0,54.8
Johnny Knox,5064,WR,14,CHI,321,64,19.9,43,13.4,11,25.6,6,1,125,2.91,0,14.3,54.5
Jermichael Finley,4405,TE,16,GB,500,91,18.2,145,29.0,22,15.2,12,5,219,1.51,1,29.4,54.5
Sam Hurd,3362,WR,12,CHI,133,14,10.5,117,88.0,11,9.4,6,1,80,0.68,0,14.3,54.5
Greg Olsen,3647,TE,16,CAR,452,85,18.8,228,50.4,46,20.2,25,3,260,1.14,1,10.7,54.3
Santonio Holmes,2970,WR,16,NYJ,574,98,17.1,178,31.0,28,15.7,15,1,182,1.02,3,6.3,53.6
Andre Caldwell,4411,WR,13,CIN,331,63,19.0,217,65.6,43,19.8,23,4,153,0.71,2,14.8,53.5
Dane Sanzenbacher,6570,WR,14,CHI,241,53,22.0,194,80.5,45,23.2,24,7,247,1.27,3,22.6,53.3
Brad Smith,3048,WR,14,BUF,264,41,15.5,76,28.8,17,22.4,9,1,71,0.93,0,10.0,52.9
Jeremy Maclin,4942,WR,13,PHI,459,94,20.5,68,14.8,19,27.9,10,3,149,2.19,0,23.1,52.6
Emmanuel Sanders,5606,WR,11,PIT,229,41,17.9,150,65.5,23,15.3,12,1,167,1.11,1,7.7,52.2
Mike Thomas,5030,WR,15,JAX,414,86,20.8,271,65.5,61,22.5,31,2,270,1.00,1,6.1,50.8
Dave Thomas,3031,TE,5,NO,50,9,18.0,9,18.0,2,22.2,1,0,8,0.89,0,0.0,50.0
Eric Decker,5611,WR,16,DEN,475,91,19.2,320,67.4,42,13.1,21,4,218,0.68,5,16.0,50.0
Knowshon Moreno,4935,HB,6,DEN,89,14,15.7,3,3.4,2,66.7,1,1,6,2.00,0,50.0,50.0
Brandon Lloyd,1436,WR,4,DEN,128,32,25.0,14,10.9,4,28.6,2,0,17,1.21,0,0.0,50.0
Maurice Stovall,3035,WR,10,DET,28,3,10.7,11,39.3,2,18.2,1,1,8,0.73,0,50.0,50.0
Braylon Edwards,2220,WR,9,SF,149,32,21.5,13,8.7,4,30.8,2,1,15,1.15,0,33.3,50.0
Colin Cloherty,5308,TE,4,JAX,40,8,20.0,22,55.0,4,18.2,2,0,15,0.68,0,0.0,50.0
Greg Camarillo,2523,WR,11,MIN,159,23,14.5,67,42.1,10,14.9,5,1,67,1.00,0,16.7,50.0
Steve Smith,837,WR,16,CAR,589,127,21.6,47,8.0,10,21.3,5,0,51,1.09,0,0.0,50.0
Lee Evans,1734,WR,9,BLT,174,24,13.8,10,5.7,2,20.0,1,1,8,0.80,0,50.0,50.0
Anthony Armstrong,4855,WR,13,WAS,183,25,13.7,60,32.8,6,10.0,3,1,33,0.55,0,25.0,50.0
Niles Paul,6307,WR,12,WAS,74,5,6.8,33,44.6,2,6.1,1,0,11,0.33,0,0.0,50.0
Joseph Addai,2975,HB,12,IND,142,21,14.8,4,2.8,2,50.0,1,0,8,2.00,0,0.0,50.0
D.J. Williams Jr.,6293,TE,9,GB,24,3,12.5,7,29.2,2,28.6,1,0,7,1.00,0,0.0,50.0
Peyton Hillis,4541,HB,10,CLV,200,30,15.0,5,2.5,2,40.0,1,0,52,10.40,0,0.0,50.0
Jermaine Gresham,5546,TE,14,CIN,407,86,21.1,91,22.4,12,13.2,6,0,56,0.62,1,0.0,50.0
Jacoby Jones,3689,WR,16,HST,393,58,14.8,63,16.0,8,12.7,4,0,146,2.32,1,0.0,50.0
David Anderson,3196,WR,2,HST,20,2,10.0,16,80.0,2,12.5,1,1,9,0.56,0,50.0,50.0
Owen Daniels,3043,TE,15,HST,410,79,19.3,81,19.8,6,7.4,3,1,36,0.44,0,25.0,50.0
Joel Dreessen,2415,TE,16,HST,208,36,17.3,24,11.5,6,25.0,3,0,31,1.29,1,0.0,50.0
Colin Cochart,6712,TE,9,CIN,48,8,16.7,10,20.8,2,20.0,1,0,6,0.60,0,0.0,50.0
Derrick Mason,271,WR,7,HST,82,13,15.9,59,72.0,10,16.9,5,3,43,0.73,0,37.5,50.0
Michael Hoomanawanui,5655,TE,8,STR,135,13,9.6,22,16.3,2,9.1,1,0,27,1.23,0,0.0,50.0
Brandon Gibson,5118,WR,15,STR,373,65,17.4,83,22.3,12,14.5,6,0,67,0.81,0,0.0,50.0
Mike Sims-Walker,3695,WR,4,STR,156,21,13.5,31,19.9,4,12.9,2,0,36,1.16,0,0.0,50.0
Billy Bajema,2466,TE,16,STR,99,13,13.1,11,11.1,2,18.2,1,0,7,0.64,0,0.0,50.0
Ben Obomanu,3194,WR,16,SEA,346,56,16.2,50,14.5,10,20.0,5,3,49,0.98,1,37.5,50.0
