player,player_id,position,player_game_count,team_name,route_snaps,targets,target_percent,slot_snaps,slot_snap_percent,slot_targets,slot_target_percent,slot_receptions,slot_drops,slot_yards,slot_yprr,slot_touchdowns,slot_drop_rate,slot_catch_rate
Deion Branch,1072,WR,11,SEA,377,78,20.7,66,17.5,10,15.2,7,1,88,1.33,0,12.5,70.0
Brandon Marshall,3064,WR,16,DEN,532,167,31.4,33,6.2,13,39.4,9,1,82,2.48,1,10.0,69.2
David Martin,916,TE,15,MIA,390,49,12.6,154,39.5,16,10.4,11,1,101,0.66,0,8.3,68.8
Jason Avant,3054,WR,15,PHI,184,33,17.9,176,95.7,32,18.2,22,1,259,1.47,2,4.3,68.8
Chris Cooley,1802,TE,16,WAS,457,103,22.5,204,44.6,41,20.1,28,1,305,1.50,3,3.4,68.3
Derrick Mason,271,WR,16,BLT,596,151,25.3,371,62.2,88,23.7,60,2,543,1.46,3,3.2,68.2
T.J. Houshmandzadeh,921,WR,16,CIN,577,164,28.4,369,64.0,92,24.9,62,7,625,1.69,4,10.1,67.4
Roy Williams,1728,WR,12,DET,448,101,22.5,40,8.9,6,15.0,4,1,34,0.85,1,20.0,66.7
Antwaan Randle El,1069,WR,15,WAS,408,77,18.9,210,51.5,30,14.3,20,1,298,1.42,0,4.8,66.7
Daniel Wilcox,1002,TE,5,BLT,74,10,13.5,24,32.4,3,12.5,2,1,7,0.29,0,33.3,66.7
Malcom Floyd,2044,WR,6,SD,94,13,13.8,16,17.0,3,18.8,2,0,25,1.56,0,0.0,66.7
Anthony Gonzalez,3648,WR,13,IND,260,51,19.6,55,21.2,12,21.8,8,2,129,2.35,0,20.0,66.7
Troy Williamson,2224,WR,11,MIN,166,37,22.3,10,6.0,3,30.0,2,1,21,2.10,0,33.3,66.7
Hines Ward,380,WR,13,PIT,398,107,26.9,210,52.8,51,24.3,34,3,360,1.71,2,8.1,66.7
Lawrence Vickers,3125,FB,16,CLV,153,23,15.0,14,9.2,3,21.4,2,0,9,0.64,0,0.0,66.7
Jerheme Urban,1709,WR,10,ARZ,201,36,17.9,169,84.1,30,17.8,20,2,309,1.83,1,9.1,66.7
Steve Heiden,481,TE,16,CLV,202,20,9.9,63,31.2,6,9.5,4,0,35,0.56,0,0.0,66.7
Peerless Price,473,WR,4,BUF,83,11,13.3,22,26.5,6,27.3,4,1,46,2.09,0,20.0,66.7
Reggie Brown,2252,WR,16,PHI,596,104,17.4,76,12.8,9,11.8,6,0,87,1.14,2,0.0,66.7
Greg Lewis,1650,WR,15,PHI,148,21,14.2,117,79.1,18,15.4,12,0,252,2.15,3,0.0,66.7
Marques Colston,3197,WR,16,NO,548,143,26.1,277,50.5,65,23.5,43,4,564,2.04,5,8.5,66.2
Dallas Clark,1340,TE,15,IND,458,92,20.1,296,64.6,54,18.2,35,7,361,1.22,8,16.7,64.8
Joe Jurevicius,365,WR,16,CLV,412,80,19.4,186,45.1,28,15.1,18,2,224,1.20,2,10.0,64.3
Kevin Walter,1549,WR,16,HST,498,101,20.3,181,36.3,36,19.9,23,1,255,1.41,3,4.2,63.9
Bobby Wade,1448,WR,16,MIN,438,81,18.5,285,65.1,47,16.5,30,2,331,1.16,3,6.3,63.8
Dwayne Bowe,3639,WR,16,KC,556,118,21.2,129,23.2,22,17.1,14,0,194,1.50,0,0.0,63.6
Keenan McCardell,19,WR,9,WAS,154,31,20.1,57,37.0,11,19.3,7,1,89,1.56,0,12.5,63.6
Desmond Clark,529,TE,16,CHI,405,60,14.8,92,22.7,11,12.0,7,1,46,0.50,1,12.5,63.6
Michael Jenkins,1750,WR,15,ATL,419,81,19.3,398,95.0,76,19.1,48,7,495,1.24,3,12.7,63.2
Chris Chambers,821,WR,10,SD,285,58,20.4,39,13.7,8,20.5,5,0,39,1.00,1,0.0,62.5
Joe Horn,199,WR,12,ATL,331,47,14.2,104,31.4,24,23.1,15,1,131,1.26,1,6.3,62.5
Jeff King,3100,TE,16,CAR,443,74,16.7,218,49.2,45,20.6,28,3,228,1.05,1,9.7,62.2
Antonio Gates,1609,TE,16,SD,475,109,22.9,208,43.8,39,18.8,24,2,300,1.44,3,7.7,61.5
Roscoe Parrish,2272,WR,16,BUF,261,56,21.5,130,49.8,26,20.0,16,1,153,1.18,0,5.9,61.5
Muhsin Muhammad,173,WR,16,CHI,565,74,13.1,202,35.8,18,8.9,11,1,182,0.90,2,8.3,61.1
Laurent Robinson,3691,WR,15,ATL,358,69,19.3,32,8.9,5,15.6,3,0,36,1.13,0,0.0,60.0
John Madsen,3408,TE,16,OAK,98,13,13.3,24,24.5,5,20.8,3,1,32,1.33,1,25.0,60.0
Plaxico Burress,586,WR,16,NYG,555,136,24.5,70,12.6,10,14.3,6,0,84,1.20,2,0.0,60.0
Michael Clayton,1736,WR,14,TB,256,35,13.7,42,16.4,10,23.8,6,1,86,2.05,0,14.3,60.0
Devery Henderson,1771,WR,16,NO,352,45,12.8,98,27.8,10,10.2,6,3,224,2.29,2,33.3,60.0
Devard Darling,1803,WR,13,BLT,219,35,16.0,25,11.4,5,20.0,3,1,68,2.72,2,25.0,60.0
Steve Breaston,3758,WR,7,ARZ,58,14,24.1,18,31.0,5,27.8,3,1,50,2.78,0,25.0,60.0
James Jones,3694,WR,16,GB,494,77,15.6,30,6.1,5,16.7,3,0,43,1.43,0,0.0,60.0
Koren Robinson,2864,WR,9,GB,132,34,25.8,45,34.1,10,22.2,6,0,51,1.13,0,0.0,60.0
Patrick Crayton,1932,WR,15,DAL,487,79,16.2,216,44.4,35,16.2,21,3,224,1.04,3,12.5,60.0
Brandon Stokley,498,WR,13,DEN,305,68,22.3,184,60.3,47,25.5,28,2,414,2.25,2,6.7,59.6
Rashied Davis,2554,WR,16,CHI,213,30,14.1,208,97.7,29,13.9,17,3,165,0.79,0,15.0,58.6
Terrell Owens,188,WR,15,DAL,518,141,27.2,130,25.1,36,27.7,21,4,454,3.49,4,16.0,58.3
Torry Holt,441,WR,16,STR,600,142,23.7,53,8.8,12,22.6,7,0,77,1.45,0,0.0,58.3
Larry Fitzgerald,1724,WR,15,ARZ,580,153,26.4,53,9.1,12,22.6,7,1,101,1.91,2,12.5,58.3
Jacoby Jones,3689,WR,14,HST,121,23,19.0,72,59.5,12,16.7,7,1,54,0.75,0,12.5,58.3
Brad Smith,3048,WR,16,NYJ,409,63,15.4,125,30.6,19,15.2,11,2,91,0.73,0,15.4,57.9
Kellen Winslow,1727,TE,16,CLV,542,136,25.1,312,57.6,78,25.0,45,2,617,1.98,2,4.3,57.7
Steve Smith,837,WR,15,CAR,479,139,29.0,130,27.1,40,30.8,23,3,217,1.67,0,11.5,57.5
Randy McMichael,1114,TE,16,STR,396,61,15.4,69,17.4,14,20.3,8,0,53,0.77,0,0.0,57.1
Kyle Brady,118,TE,14,NE,130,15,11.5,51,39.2,7,13.7,4,0,34,0.67,0,0.0,57.1
Calvin Johnson,3618,WR,15,DET,431,89,20.6,65,15.1,14,21.5,8,1,131,2.02,0,11.1,57.1
Derek Hagan,3027,WR,16,MIA,329,59,17.9,39,11.9,7,17.9,4,1,39,1.00,0,20.0,57.1
Marques Hagans,3089,WR,3,STR,79,15,19.0,49,62.0,7,14.3,4,1,37,0.76,0,20.0,57.1
Josh Reed,1043,WR,15,BUF,386,82,21.2,177,45.9,44,24.9,25,1,280,1.58,0,3.8,56.8
Isaac Bruce,80,WR,14,STR,419,98,23.4,64,15.3,23,35.9,13,0,164,2.56,0,0.0,56.5
Jeremy Shockey,1021,TE,14,NYG,423,87,20.6,100,23.6,16,16.0,9,1,120,1.20,0,10.0,56.3
L.J. Smith,1376,TE,10,PHI,224,40,17.9,54,24.1,9,16.7,5,1,40,0.74,1,16.7,55.6
Amani Toomer,169,WR,16,NYG,570,99,17.4,294,51.6,49,16.7,27,4,345,1.17,1,12.9,55.1
Ronald Curry,1199,WR,16,OAK,471,92,19.5,236,50.1,52,22.0,28,6,321,1.36,1,17.6,53.8
Reggie Wayne,800,WR,16,IND,543,148,27.3,109,20.1,32,29.4,17,1,260,2.39,2,5.6,53.1
Arnaz Battle,1499,WR,16,SF,544,91,16.7,271,49.8,51,18.8,27,4,364,1.34,2,12.9,52.9
Drew Carter,1881,WR,16,CAR,400,73,18.3,132,33.0,19,14.4,10,2,112,0.85,1,16.7,52.6
Greg Olsen,3647,TE,14,CHI,238,63,26.5,85,35.7,21,24.7,11,3,81,0.95,0,21.4,52.4
Drew Bennett,941,WR,14,STR,339,69,20.4,186,54.9,35,18.8,18,3,224,1.20,1,14.3,51.4
Darrell Jackson,639,WR,15,SF,448,97,21.7,36,8.0,6,16.7,3,0,17,0.47,0,0.0,50.0
Kevin Curtis,1389,WR,16,PHI,616,126,20.5,26,4.2,2,7.7,1,0,24,0.92,1,0.0,50.0
Devin Aromashodu,3178,WR,6,IND,90,15,16.7,15,16.7,2,13.3,1,0,28,1.87,0,0.0,50.0
Kris Wilson,1782,FB,16,KC,250,45,18.0,50,20.0,10,20.0,5,1,46,0.92,0,16.7,50.0
Jason Dunn,178,TE,15,KC,56,3,5.4,9,16.1,2,22.2,1,1,1,0.11,0,50.0,50.0
Casey Fitzsimmons,1607,TE,16,DET,63,9,14.3,7,11.1,2,28.6,1,0,5,0.71,0,0.0,50.0
Joshua Cribbs,2544,WR,11,CLV,28,5,17.9,3,10.7,2,66.7,1,0,18,6.00,0,0.0,50.0
Aundrae Allison,3762,WR,10,MIN,100,18,18.0,21,21.0,4,19.0,2,0,39,1.86,0,0.0,50.0
Sean McHugh,1955,TE,15,DET,178,27,15.2,14,7.9,2,14.3,1,1,6,0.43,0,50.0,50.0
Sidney Rice,3660,WR,13,MIN,221,49,22.2,13,5.9,2,15.4,1,0,22,1.69,0,0.0,50.0
Daniel Coats,3908,TE,15,CIN,117,15,12.8,28,23.9,2,7.1,1,1,11,0.39,0,50.0,50.0
Javon Walker,1027,WR,8,DEN,208,49,23.6,36,17.3,12,33.3,6,1,59,1.64,0,14.3,50.0
Randy Moss,342,WR,16,NE,586,157,26.8,75,12.8,10,13.3,5,0,63,0.84,3,0.0,50.0
Mike Williams,2227,WR,6,OAK,107,20,18.7,40,37.4,2,5.0,1,1,6,0.15,0,50.0,50.0
Glenn Martinez,2112,WR,12,DEN,205,24,11.7,52,25.4,4,7.7,2,1,24,0.46,0,33.3,50.0
Troy Bienemann,4195,TE,16,ARZ,113,10,8.8,30,26.5,4,13.3,2,0,20,0.67,0,0.0,50.0
Visanthe Shiancoe,1406,TE,16,MIN,317,38,12.0,42,13.2,4,9.5,2,0,10,0.24,0,0.0,50.0
Lee Evans,1734,WR,16,BUF,455,105,23.1,52,11.4,8,15.4,4,0,95,1.83,1,0.0,50.0
Joseph Kowalewski,3386,TE,13,NYJ,81,8,9.9,39,48.1,2,5.1,1,1,6,0.15,0,50.0,50.0
Donte' Stallworth,1020,WR,16,NE,444,69,15.5,33,7.4,4,12.1,2,0,53,1.61,0,0.0,50.0
Nate Washington,2832,WR,16,PIT,371,53,14.3,165,44.5,12,7.3,6,1,128,0.78,1,14.3,50.0
Jim Kleinsasser,469,TE,16,MIN,114,8,7.0,12,10.5,2,16.7,1,0,2,0.17,1,0.0,50.0
Santonio Holmes,2970,WR,13,PIT,377,85,22.5,65,17.2,10,15.4,5,0,79,1.22,1,0.0,50.0
Seneca Wallace,1422,QB,7,SEA,19,3,15.8,7,36.8,2,28.6,1,0,29,4.14,0,0.0,50.0
DeShaun Foster,1041,HB,16,CAR,180,37,20.6,8,4.4,2,25.0,1,0,5,0.63,0,0.0,50.0
Steven Jackson,1745,HB,12,STR,241,47,19.5,20,8.3,2,10.0,1,1,8,0.40,0,50.0,50.0
Keary Colbert,1783,WR,12,CAR,389,63,16.2,111,28.5,20,18.0,10,1,69,0.62,0,9.1,50.0
Ruvell Martin,2111,WR,15,GB,240,28,11.7,48,20.0,4,8.3,2,0,49,1.02,2,0.0,50.0
Brent Celek,3778,TE,16,PHI,156,19,12.2,27,17.3,2,7.4,1,0,5,0.19,0,0.0,50.0
Ryne Robinson,3734,WR,9,CAR,50,8,16.0,16,32.0,6,37.5,3,0,29,1.81,0,0.0,50.0
Bo Scaife,2396,TE,16,TEN,337,72,21.4,171,50.7,28,16.4,14,1,133,0.78,1,6.7,50.0
Vincent Jackson,2278,WR,16,SD,458,75,16.4,99,21.6,12,12.1,6,1,168,1.70,1,14.3,50.0
Reche Caldwell,1055,WR,8,WAS,142,19,13.4,10,7.0,2,20.0,1,0,6,0.60,0,0.0,50.0
Ben Hartsock,1789,TE,16,TEN,152,18,11.8,28,18.4,4,14.3,2,1,9,0.32,0,33.3,50.0
Yamon Figurs,3690,WR,5,BLT,11,3,27.3,9,81.8,2,22.2,1,0,36,4.00,0,0.0,50.0
Will Heller,1623,TE,15,SEA,154,24,15.6,2,1.3,2,100.0,1,1,3,1.50,0,50.0,50.0
Sam Hurd,3362,WR,16,DAL,315,36,11.4,32,10.2,2,6.3,1,0,13,0.41,0,0.0,50.0
Nate Burleson,1386,WR,16,SEA,517,91,17.6,69,13.3,17,24.6,8,1,96,1.39,1,11.1,47.1
Sean Morey,538,WR,8,ARZ,92,16,17.4,81,88.0,15,18.5,7,2,120,1.48,0,22.2,46.7
Marty Booker,487,WR,15,MIA,520,99,19.0,238,45.8,28,11.8,13,3,134,0.56,0,18.8,46.4
Dane Looker,755,WR,13,STR,91,13,14.3,76,83.5,11,14.5,5,0,30,0.39,0,0.0,45.5
Ben Obomanu,3194,WR,13,SEA,181,28,15.5,54,29.8,11,20.4,5,3,81,1.50,1,37.5,45.5
Braylon Edwards,2220,WR,16,CLV,571,147,25.7,73,12.8,7,9.6,3,1,45,0.62,1,25.0,42.9
Devin Hester,3002,WR,15,CHI,159,37,23.3,10,6.3,5,50.0,2,0,10,1.00,0,0.0,40.0
Marcedes Lewis,2973,TE,16,JAX,301,53,17.6,39,13.0,5,12.8,2,0,23,0.59,0,0.0,40.0
