player,player_id,position,player_game_count,team_name,targets,receptions,yards,routes,yprr
John Carlson,4352,TE,14,MIN,14,8,43,109,0.39
Bryce Brown,7213,HB,16,PHI,18,13,56,147,0.38
Mike McNeill,6787,TE,13,STR,7,4,31,84,0.37
Kris Adams,6557,WR,3,IND,7,2,26,70,0.37
Michael Palmer,5784,TE,12,ATL,6,6,22,63,0.35
Jacob Hester,4383,FB,3,DEN,1,1,7,20,0.35
Robert Hughes,6564,FB,5,IND,1,1,3,9,0.33
Mitch Unrein,6031,DI,3,DEN,1,1,1,3,0.33
Mike Johnson,5622,G,2,ATL,1,1,1,3,0.33
Lousaka Polite,2152,FB,6,ATL,3,1,8,25,0.32
Matt Spaeth,3693,TE,15,CHI,9,6,28,93,0.30
Brad Smelley,7662,TE,2,CLV,1,1,3,10,0.30
Tommy Gallarda,6594,TE,6,ATL,3,1,7,23,0.30
Stevan Ridley,6225,HB,16,NE,11,6,51,176,0.29
Legedu Naanee,3788,WR,4,MIA,5,1,19,69,0.28
Anthony Armstrong,4855,WR,4,MIA,9,3,12,47,0.26
Montario Hardesty,5584,HB,9,CLV,4,2,16,62,0.26
Mike Thomas,5030,WR,9,DET,13,5,28,124,0.23
Tashard Choice,4436,HB,8,BUF,9,4,9,47,0.19
Dane Sanzenbacher,6570,WR,3,CHI,2,1,7,42,0.17
Evan Moore,4771,TE,11,SEA,6,1,6,52,0.12
Zach Potter,5302,TE,15,JAX,6,2,6,53,0.11
LeGarrette Blount,5863,HB,9,TB,1,1,2,23,0.09
Ted Ginn Jr.,3625,WR,7,SF,2,2,1,23,0.04
Chris Pressley,5347,FB,14,CIN,3,1,1,34,0.03
Jordan Todman,6335,HB,1,JAX,1,1,0,3,0.00
Nathan Palmer,7277,WR,3,IND,4,1,-4,16,-0.25
Antonio Cromartie,2964,CB,4,NYJ,2,1,-2,8,-0.25
Mike Higgins,6689,TE,1,NO,1,1,-3,4,-0.75
Matt Tennant,5681,G,1,PHI,1,0,,1,
John Conner,5662,FB,3,NYJ,1,0,,6,
John Conner,5662,FB,2,CIN,1,0,,4,
Evan Moore,4771,TE,1,PHI,2,0,,5,
Patrick Turner,5010,WR,1,NYJ,4,0,,6,
Richard Goodman,6039,WR,4,SD,1,0,,6,
Richard Brockel,6037,TE,4,CAR,1,0,,4,
Richard Murphy,6602,HB,5,JAX,1,0,,28,
Visanthe Shiancoe,1406,TE,4,NE,1,0,,20,
Tim Tebow,5550,QB,3,NYJ,1,0,,13,
David Gilreath,6782,WR,2,PIT,2,0,,18,
Travis Beckum,5023,TE,3,NYG,1,0,,9,
Joe Hawley,5641,C,1,ATL,2,0,,2,
Brit Miller,5340,FB,9,STR,1,0,,33,
Antone Smith,5440,HB,2,ATL,1,0,,4,
Kevin Cone,6889,WR,2,ATL,1,0,,3,
Marvin McNutt,7182,WR,4,PHI,2,0,,11,
Billy Bajema,2466,TE,5,BLT,1,0,,20,
Robert Griffin III,7008,QB,1,WAS,1,0,,1,
Preston Parker,5950,WR,2,TB,2,0,,18,
Mike Brown,7698,WR,2,JAX,1,0,,12,
A.J. Jenkins,7034,WR,3,SF,1,0,,22,
Kregg Lumpkin,4714,HB,4,NYG,1,0,,15,
Owen Marecic,6276,FB,7,CLV,4,0,,32,
Will Beatty,4983,T,1,NYG,1,0,,1,
Brady Quinn,3638,QB,1,KC,1,0,,1,
